,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,89.24034,31.47487,-8.666498,-11.854677,30.858177,-19.46474,16.510033,24.209019,25.594952,-15.395141,6.8835955,-5.432605,0.6308121,-15.860847,-6.7394524,3.3732271,3.828495,3.0011878,5.164546,4.164176,0.5868431,1.7855012,1.6158121,-8.640486,-2.0498369,-5.669689,-3.618603,4.098112,-0.6571274,-4.8721924,-1.164276,-2.2212615,-0.5083193,2.1084633,1.8470922,-0.24971841,-2.4228058,-0.08350803,-0.2572539,5.0633836,0.605675,2.2785134,1.5083638,0.61981547,1.2764812,-1.06868,-0.26759985,0.120745525,1.2861899,0.26566952,0.56130314,-0.039591093,1.2672677,0.35222667,1.1603599,-1.199248,-1.897532,1.9357687,1.7331505,-0.867051,-0.63363415,-0.4799446,-1.0023242,-0.85308486,-0.0786465,0.08565466,-0.31762928,-0.9440259,-0.27903062,0.4631001,1.0184952,0.38559663,0.29008073,-0.0692379,0.38462126,-0.06340672,-0.006605412,-0.6317252,-0.6911435,-0.6262282,0.3561695,-0.3454923,0.49485153,-0.33645332,0.80208516,0.41459498,0.4950034
1,31.47487,27.455515,-11.545515,-18.079239,19.188019,-6.9004674,6.647422,2.5608683,-5.957584,-6.919669,9.817322,-4.680325,2.9809885,-7.7600093,-4.2001634,-0.6650678,1.4703369,2.917478,3.6929839,3.2315264,0.5342625,1.4768982,1.2284985,-6.2632084,3.2186224,1.3408988,-0.31586584,4.142829,0.5126133,0.21391883,-0.42374098,-2.274158,-3.0385258,2.1934,-0.523704,1.5595981,-0.8550709,1.8829376,0.6243823,3.272289,-1.2325678,0.29309493,0.3495891,-0.23537582,1.063864,0.78896606,-1.2552829,1.2052531,1.5742681,-0.0900726,0.039345272,-0.7338256,1.0303006,0.11804379,0.11726996,-0.28916442,-0.5651072,-0.3313067,-0.24599051,-0.32542217,0.01788722,0.6929834,-1.3716199,0.07992706,-0.30922043,0.48913324,-0.39750576,0.14054465,-0.32244378,0.35498297,-0.4586038,0.61959887,0.07086288,-0.48520547,-0.61348844,-0.5634527,-0.20375344,-0.6945572,0.058775295,0.09428184,0.19353455,-0.1380353,-0.49434984,0.17278013,-0.51607317,-0.13567358,0.33683646
2,-8.666498,-11.545515,59.966206,-27.709366,-14.438181,-7.649606,-1.4776545,8.851971,19.630857,15.565894,5.1150627,0.07173695,15.939741,2.3396523,13.465967,-4.462804,-8.325098,-4.4589806,3.542292,-0.4368183,5.7281446,4.9961867,-1.3414841,2.9751725,-0.675473,1.9425246,4.8979635,-3.0882611,-0.12408475,-1.6891642,-6.3131514,-0.1799461,6.114655,-0.3476743,-2.4616423,0.45065805,1.2584274,0.00028925223,-0.15448067,-2.5841393,1.1944647,0.5229844,0.07141131,1.4949756,-1.3199878,-0.87231696,0.98175395,-0.16365066,-1.8524632,-2.5686917,0.444386,0.95457256,-0.67975676,-0.59940946,0.30636716,0.5693555,0.6100929,-0.10167417,-0.40721446,0.78610396,0.6564234,-0.39627972,0.22364105,-0.75900245,0.07088432,-0.0034084006,0.3778959,-0.76350725,0.037598174,-0.10972682,-0.24955621,0.44838777,0.06542522,-0.7531011,0.55341697,0.51724577,0.19155522,0.5952492,0.89828396,-0.19819178,-0.33996594,0.6409738,-0.31645015,-0.5683012,-0.09905415,0.1271312,-0.18911493
3,-11.854677,-18.079239,-27.709366,85.278595,1.4628351,14.208862,-17.035564,-14.440294,2.537318,-9.676329,-11.811762,-6.1396465,0.11274932,-5.3995204,-4.0558844,9.838929,-5.3604755,0.113600016,-6.9624352,-8.358533,5.58104,-4.300272,-6.130328,-0.78171617,-7.1238213,-3.6479635,-4.1869392,-1.3425379,-0.4227895,3.6560147,0.8240577,3.0700974,-0.34883422,-0.36123633,3.253729,-1.6061265,-0.08030846,-1.2180798,3.2236023,-1.0269924,-1.5400524,-1.5330257,1.3558803,0.67607707,1.7456151,-2.4552565,-1.9773115,-2.9526758,0.12492284,0.89534116,0.35845968,0.5634165,0.3379866,2.237259,0.25295675,0.75387454,-2.492414,1.1928458,1.6588857,-1.5406616,0.7012685,-0.6347667,1.1760402,-0.10216966,0.091376096,0.22627875,0.61731935,0.56078565,0.9215665,-1.0598838,1.2013237,-1.0878315,0.000688078,0.02247774,0.502783,1.1123658,0.6598504,-0.124724455,-0.40922773,-0.23659839,0.48781255,-0.24618822,0.59459734,-0.23622793,1.1006513,0.8021616,-0.73172003
4,30.858177,19.188019,-14.438181,1.4628351,43.65407,-4.6483593,-2.1994812,11.795633,-2.0401392,0.21918634,-0.8791795,-11.434885,2.4556737,-0.32904214,3.4535556,3.7070272,0.55014443,3.0516448,3.5905395,3.1887712,0.20579672,2.4463792,5.510294,-0.85322285,-1.4651961,-3.4519835,-6.4678373,5.589316,4.163781,2.9273694,2.275229,-1.3314486,-2.4346695,1.7211244,-0.76955473,-0.9193435,-0.016963035,-0.06086403,0.7138949,2.441608,-1.9689667,0.05237416,1.7433665,-0.6415647,3.9231641,0.23982388,-2.661859,-0.7712733,0.36606902,0.82833123,-0.012047145,1.1752548,0.21516979,-0.1911836,-1.2158304,1.5417485,-1.3647628,-0.5035088,0.93367,1.573776,0.05554262,0.71259046,-1.0652268,-1.3161964,-0.048848487,0.15537655,0.005169822,0.2534157,0.29524648,-0.117887184,-1.5562367,-0.14879999,-0.64582217,-1.6659912,-0.3810781,-0.026601039,-0.0042937226,-0.12929913,-1.1544709,0.22207786,0.98532677,-0.77628595,0.20383462,0.06008491,-0.4765283,0.6934646,-0.06865874
5,-19.46474,-6.9004674,-7.649606,14.208862,-4.6483593,66.62599,0.036595024,-14.92915,-5.661004,-4.754231,-0.81669986,-9.21586,4.110691,7.0156803,3.072457,-7.039303,-2.9115539,0.39486116,-0.056922823,6.5229654,-1.835155,2.3156319,-3.9371219,-2.6833205,0.8449905,0.28263056,-0.68326515,3.957983,-0.9542518,-1.9330908,2.567037,-5.37083,1.9029429,-2.517193,0.019214127,-4.8725224,-0.6855152,0.38066334,-2.0605612,-0.08301915,3.281318,2.016509,2.3225749,-0.37013784,-1.7088637,-0.025171217,0.6551404,0.7514466,-0.17373827,0.24256667,-1.3649975,0.73904574,0.660138,-0.86058676,-0.008699754,0.5176408,-0.7585776,0.7268505,0.91378313,0.7219688,1.6128993,-1.2155857,-0.5346178,-0.10468795,1.2237753,0.86746156,-0.267128,0.48417503,-0.89923334,0.48784345,0.4819052,0.7370429,1.2006717,-0.5550678,1.3859408,-0.90939,-2.052484,0.17859389,-0.17304975,-0.9387275,0.5299585,-0.13549647,0.10046878,-0.5373834,0.77553385,0.33897823,0.3653409
6,16.510033,6.647422,-1.4776545,-17.035564,-2.1994812,0.036595024,47.462086,0.56446695,-1.9523239,-5.979169,3.584946,-5.4845896,-5.5551195,5.5545645,-0.06310615,2.3839273,1.553094,6.5345592,2.0425751,-3.3053625,7.140684,0.67957866,1.2942088,-2.970067,-0.07029502,-0.9782523,0.5900932,1.246309,1.6277139,-1.7078038,-0.5634192,2.0119195,2.805185,0.7334938,1.7594132,1.8010824,-2.4864593,0.10057847,-2.3525157,-1.0643287,-0.8981252,1.2777123,-1.6119936,-0.5774723,-2.6284716,0.56069475,2.6263871,0.24413568,-0.71920204,1.326602,-2.2743864,0.4189721,-1.6146691,-2.2580962,-1.1756499,-1.6107817,-0.70819974,1.4072342,-1.0198586,0.063980415,0.57138884,-1.4630429,-0.26449132,-0.63906634,1.1470919,-0.4314022,-2.057549,0.71769595,-0.6120275,-0.47498697,0.33082792,-0.6096545,-0.51171947,0.83524156,0.082439825,-0.46836072,0.35877725,-0.3933798,-0.41124156,-0.86092865,0.37232816,0.12618358,-0.23017484,-0.17976645,1.0975878,-0.39182255,0.09946571
7,24.209019,2.5608683,8.851971,-14.440294,11.795633,-14.92915,0.56446695,27.578384,9.957944,5.7463098,-3.0594604,-3.6849654,0.28540874,-1.3941146,4.115554,3.0911298,5.708374,-0.58156955,0.112002,5.4620037,-4.39754,0.025087079,-0.9656135,1.54941,-6.492202,-0.9568465,-1.4326841,-2.7319026,1.8793727,0.013187413,0.16063246,-0.4394971,1.6675951,-3.1301796,-0.5389581,-1.4624883,0.5441536,-1.1689291,1.5236974,1.6376376,0.73651826,0.9735973,-1.339391,-0.37290585,0.04987421,0.019776667,0.23388359,-0.38362658,-0.12345976,1.3697286,-0.2632029,0.65592456,-0.55791163,-1.5658965,0.7670373,0.3047452,-0.028247979,0.256449,0.4016264,-0.21906006,0.29772136,0.19502088,0.4041928,-0.43547383,-0.19006349,-0.47948474,0.6846349,-0.2931944,-0.44718105,0.071861625,-0.022993049,-0.429568,-0.12602076,0.6377639,0.8345595,-0.6808876,-0.24200705,0.41206998,-0.29818028,0.41600412,0.16696188,-0.13057531,0.3113942,-0.08193584,0.08294698,-0.386662,0.37215462
8,25.594952,-5.957584,19.630857,2.537318,-2.0401392,-5.661004,-1.9523239,9.957944,39.69677,0.95119333,-5.0326586,6.627209,1.4561454,-3.8852673,-1.6874269,-1.8337331,-4.3041534,3.6461387,1.4554029,-1.519201,0.64404297,2.487382,-0.87953293,-0.21163607,-1.6818662,-0.17655548,-3.4715838,-0.38218936,-3.664247,-3.8541577,1.021491,-0.91063964,0.8995012,-1.8076875,-0.53757817,0.617817,0.24751869,-1.7719166,-0.9310839,-1.483884,1.1139276,-0.53124845,1.1208215,1.275809,-1.1673743,-1.4315686,0.18331933,-0.09035669,-0.25056887,-1.2693176,1.0656726,1.6920094,-0.17656872,1.0342441,-0.09056081,0.35173947,-1.1897234,1.9927113,1.26155,0.029868351,0.17619868,-1.2667763,1.0703188,-0.47040266,1.1943564,0.026262289,0.14252628,0.456953,-0.42964906,0.47262746,0.2850471,0.43754354,0.42102814,-0.92270887,0.76911354,0.3564855,-0.15769091,-0.038977187,0.17961434,-0.652094,-0.005730071,0.58713365,0.36992377,-0.27230334,0.09609385,0.5532493,0.42472607
9,-15.395141,-6.919669,15.565894,-9.676329,0.21918634,-4.754231,-5.979169,5.7463098,0.95119333,25.800623,-2.1874743,1.8655746,-4.760543,1.8605192,6.3512654,-0.39320266,-3.921677,-5.1879597,-1.3218586,4.4616413,-0.5697914,0.34058428,2.448275,0.8115673,-1.9174876,1.8863955,1.7018703,1.033952,1.3652095,1.2461243,0.69625616,0.6267849,0.69033027,-0.60636103,2.215475,1.5410453,0.20713598,0.97294325,4.416394,-1.8891252,-0.10533379,-0.8454932,0.1385887,-0.6182039,0.6713262,-0.75163615,0.53616035,-0.002075771,-1.8786963,0.73549366,-0.4197341,0.20255041,-0.37603402,-1.7605613,-1.5763963,2.027327,-0.48954764,-0.7163947,0.7230222,0.12809122,0.05605901,-0.28062975,0.5774069,-0.49280447,-0.104810335,0.38108745,-0.8228421,1.0671589,0.155411,-0.65469444,-0.29542887,1.0952067,0.22160345,-0.34658188,-0.3533554,-0.4207992,-0.26440385,-0.24002199,-0.0484122,-0.37192193,0.18998468,0.38444406,-0.468309,0.23509067,-0.37035918,-0.10654099,0.07532083
