,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,148.06924,-18.24036,5.2730284,6.64079,-18.009033,11.278455,-9.8571205,-14.209063,-14.777803,9.211418,-3.7073977,3.1253595,-0.6281079,9.258138,3.8796356,-1.6852376,-2.2268782,-1.7027384,-2.7926197,-2.400621,-0.33520776,-0.9283569,-0.93768144,5.048703,1.311662,3.3577304,2.2363586,-2.3105206,0.41594106,2.8517466,0.7589092,1.3271315,0.37597153,-1.2974391,-1.1519277,0.17938706,1.3130968,0.09627643,0.066267595,-2.808807,-0.43534207,-1.2986146,-0.93325615,-0.3699005,-0.52248806,0.5837284,0.16866922,-0.07159445,-0.73555636,-0.21656832,-0.3098961,-0.023695849,-0.75912124,-0.22559057,-0.66187286,0.65822196,1.0717237,-1.1956866,-1.0794771,0.42035258,0.3407535,0.23686148,0.5520975,0.54800963,0.09518349,-0.14461765,0.26369506,0.6926297,0.12028545,-0.29353094,-0.6224171,-0.3148315,-0.14814368,0.046093024,-0.19371074,0.073933244,-0.07983126,0.33587623,0.39000177,0.34439576,-0.21484908,0.21965304,-0.15176915,0.17931251,-0.440758,-0.13669164,-0.32397652
1,-18.24036,172.8247,6.6877418,10.485241,-11.120914,4.0004234,-3.8477345,-1.4810791,3.452304,4.005497,-5.697048,2.713759,-1.7226722,4.497211,2.4354248,0.37998748,-0.8522192,-1.6920584,-2.145034,-1.8736517,-0.30979046,-0.85835755,-0.7121825,3.6300182,-1.868414,-0.77876407,0.18024354,-2.4029837,-0.29791513,-0.12455647,0.24392779,1.317533,1.7597795,-1.2699881,0.30526397,-0.9048389,0.49759594,-1.0925305,-0.36023325,-1.8996158,0.7162616,-0.17037833,-0.20143893,0.13666117,-0.6212466,-0.4566139,0.7274153,-0.69866145,-0.91281044,0.053501707,-0.023126364,0.42637378,-0.5967703,-0.067975804,-0.06820498,0.16840433,0.32818377,0.19358248,0.1441389,0.1903544,-0.009821402,-0.40088212,0.79574203,-0.047443338,0.17823657,-0.2815891,0.2287946,-0.084481284,0.18778443,-0.20527035,0.2665202,-0.35730022,-0.04149947,0.28115898,0.35503057,0.32587,0.11984741,0.40326795,-0.033854745,-0.0542734,-0.11201672,0.079623446,0.28378803,-0.0998407,0.29867685,0.07650696,-0.19450428
2,5.2730284,6.6877418,109.40576,16.305336,8.495419,4.4401727,1.1553717,-4.9489384,-11.442565,-9.323151,-3.260869,-0.016537048,-8.966365,-1.4225731,-7.777849,2.304941,4.833937,2.5461583,-2.2637181,0.23926651,-3.3258655,-3.0077753,0.77867603,-1.7662315,0.26275688,-1.2002339,-2.9841547,1.7222295,0.035378046,0.9507161,3.572104,0.0631111,-3.629633,0.28001666,1.5117805,-0.2974082,-0.63404274,-0.05015973,0.17608461,1.3659751,-0.60448444,-0.3264252,0.020052569,-0.8556062,0.5380739,0.54306877,-0.58326477,0.09653418,1.0633788,1.5544233,-0.27379537,-0.50467014,0.41962868,0.36984015,-0.188871,-0.29142517,-0.3241293,0.13569742,0.314132,-0.36979267,-0.35279343,0.272928,-0.09940428,0.3841769,-0.092874154,0.10114354,-0.30215853,0.29080826,0.021505972,0.089790925,0.17807621,-0.16459635,-0.058828313,0.4303615,-0.35136423,-0.33867264,-0.023684625,-0.31338865,-0.50961375,0.13435324,0.20582587,-0.3918031,0.042364683,0.34587836,0.03212852,-0.18193729,0.14828838
3,6.64079,10.485241,16.305336,61.98664,-0.96474755,-8.242306,9.597742,8.201258,-1.4129047,5.888063,7.1224413,3.5359077,-0.32031217,3.1917698,2.324729,-5.44119,3.1002707,-0.02982162,4.231777,4.858513,-3.2305164,2.59659,3.5528667,0.4917786,4.249576,2.1837218,2.5618782,0.84162784,0.27910256,-2.0929036,-0.3961489,-1.741442,0.2812152,0.13639712,-1.9650805,0.96471477,-0.04227045,0.7526436,-1.9492364,0.7182288,0.8109453,0.91034913,-0.8431951,-0.40221688,-0.800645,1.3885617,1.1594176,1.7101499,-0.06264403,-0.5798104,-0.19274908,-0.3719285,-0.2197091,-1.3177577,-0.13616577,-0.47296298,1.4173893,-0.7629111,-1.034297,0.8132056,-0.43233985,0.32778668,-0.7098963,0.11116251,-0.0047907736,-0.22343111,-0.28057277,-0.18386874,-0.5745304,0.59006816,-0.7274948,0.541928,0.019043058,-0.0072439425,-0.263053,-0.6087308,-0.46379888,0.04282535,0.22687587,0.11905526,-0.29092458,0.16153514,-0.2134406,0.12165704,-0.6145257,-0.36432317,0.38822007
4,-18.009033,-11.120914,8.495419,-0.96474755,55.178757,2.6919823,1.1308606,-6.9261904,1.2128041,0.01745715,0.652328,6.616869,-1.5558407,0.22272061,-2.0158277,-2.0127869,-0.32269275,-1.7503815,-1.9800262,-1.8418218,-0.116788685,-1.3644143,-3.1948733,0.5146453,0.9115609,2.0369234,3.8193243,-3.2073362,-2.396151,-1.683276,-1.2766461,0.79173565,1.4523672,-1.0356194,0.40522003,0.5504025,-0.03624464,0.059407428,-0.4556132,-1.3516793,1.0989754,-0.019147046,-1.0403082,0.36658514,-2.164684,-0.15706559,1.5499269,0.44631436,-0.20714208,-0.5117203,0.014792971,-0.7048116,-0.1370677,0.100052804,0.71026653,-0.9124121,0.7769072,0.25484696,-0.57893205,-0.95380026,-0.04558642,-0.43394822,0.6029268,0.78995883,0.053310785,-0.13793272,0.037100542,-0.07365034,-0.1920532,0.05570531,0.8860458,0.04024854,0.3844783,0.96879184,0.2356539,0.03415712,-0.039673254,0.059665386,0.6638837,-0.13813116,-0.57542324,0.4597829,-0.050076347,-0.042761732,0.28845465,-0.3497697,0.021147747
5,11.278455,4.0004234,4.4401727,-8.242306,2.6919823,31.662817,-0.027712267,8.650627,3.2831259,2.7625916,0.47987545,5.342002,-2.3889594,-4.0656285,-1.781745,4.0868835,1.6876924,-0.22807956,0.037564717,-3.7811172,1.0639629,-1.3399748,2.2823753,1.5564466,-0.48704988,-0.16223674,0.3992461,-2.2930162,0.55397654,1.1212384,-1.4862316,3.1144128,-1.101313,1.4575374,-0.012978684,2.825429,0.39532006,-0.21958616,1.1926492,0.050996482,-1.9041202,-1.1684852,-1.3477553,0.21432665,0.99557686,0.0137833115,-0.37948352,-0.4356585,0.10094287,-0.14203338,0.791654,-0.42949283,-0.38324547,0.49840337,0.005285108,-0.30092394,0.43911612,-0.423033,-0.53142476,-0.42039782,-0.9356183,0.7037518,0.30926806,0.061902583,-0.7083103,-0.5050302,0.15665975,-0.27738535,0.52035683,-0.2833785,-0.28009063,-0.42934126,-0.6955861,0.3219166,-0.8027822,0.52802414,1.1879503,-0.104220524,0.100076176,0.5437649,-0.30741185,0.07898858,-0.055178214,0.31117034,-0.44903505,-0.19415785,-0.21263039
6,-9.8571205,-3.8477345,1.1553717,9.597742,1.1308606,-0.027712267,26.924805,-0.5371288,1.2034445,3.8102138,-1.7385879,3.1507437,2.9055023,-3.143929,0.0038332462,-1.0577562,-0.9093052,-3.7436502,-0.94258004,1.9321973,-4.133546,-0.26593363,-0.7514373,1.7694466,0.1887509,0.652264,-0.17577237,-0.6442896,-0.90161854,1.0227757,0.42738038,-1.1189986,-1.528656,-0.5153779,-1.1173198,-1.0025737,1.3317277,-0.00087095005,1.2643659,0.7687503,0.4195842,-0.71400386,0.86388737,0.32206577,1.7847102,-0.3679776,-1.5063093,-0.1434417,0.42900783,-0.8441024,1.3370764,-0.29884583,0.90667355,1.2833683,0.69448316,0.88939923,0.37660033,-0.90397763,0.50153214,-0.1358079,-0.36311883,0.798506,0.11858454,0.43461615,-0.6054816,0.13614911,1.2882437,-0.24164455,0.3050477,0.24527113,-0.23016298,0.2438831,0.32066613,-0.47705168,-0.012696907,0.31611866,-0.30836195,0.19164583,0.22561249,0.4767313,-0.22588855,-0.049910452,0.29553342,0.08533438,-0.60722184,0.3515035,-0.102072865
7,-14.209063,-1.4810791,-4.9489384,8.201258,-6.9261904,8.650627,-0.5371288,34.980366,-5.728923,-3.1208913,1.981234,2.118626,-0.3579362,0.8547094,-2.405849,-1.5937414,-3.3146904,0.36435032,0.082718074,-3.1565673,2.5529642,0.063732415,0.5590503,-0.86906195,3.854069,0.6067593,0.9322139,1.631521,-1.063829,0.012380233,-0.03152252,0.28371453,-0.90708315,1.7594768,0.2529109,0.8732115,-0.38251388,0.71275145,-0.9440723,-0.85658765,-0.48874927,-0.5480797,0.7332932,0.20841476,0.1306147,-0.037715904,-0.12565857,0.2212231,0.07895585,-0.83993113,0.16394731,-0.41445833,0.30547482,0.89207137,-0.43674254,-0.20379996,-0.0043796487,-0.20257694,-0.28765792,0.066640526,-0.19208024,-0.14340207,-0.2555553,0.29166088,0.14655602,0.20830697,-0.33853132,0.27659327,0.22882015,-0.060048245,-0.010132162,0.18205918,0.087735005,-0.3653484,-0.46234846,0.42198336,0.078932,-0.26113656,0.16503918,-0.2548299,-0.10293142,0.089902535,-0.081422724,0.03595922,-0.030318793,0.30017656,-0.24289298
8,-14.777803,3.452304,-11.442565,-1.4129047,1.2128041,3.2831259,1.2034445,-5.728923,18.38793,-0.623228,2.8465986,-3.8358712,-0.7784058,2.236437,0.98504704,0.99534225,2.497027,-2.1229892,-0.89413583,0.87734264,-0.3746112,-1.4686878,0.5101123,0.11273126,0.9440907,0.08457852,1.9777927,0.20523338,2.115436,2.2274625,-0.61320704,0.5180294,-0.5418124,1.0667574,0.331959,-0.36682177,-0.12058513,1.0152123,0.5605205,0.82854164,-0.6246606,0.30239153,-0.6350181,-0.7369441,0.6222601,0.8388592,-0.1096645,0.052780524,0.1427373,0.7515058,-0.62166476,-0.9691938,0.10848767,-0.59420073,0.049797304,-0.1946407,0.69677925,-1.1367863,-0.7126086,0.0032940032,-0.09549059,0.74472797,-0.6132221,0.25930637,-0.7048018,0.008559711,-0.10255122,-0.3013104,0.25945836,-0.26770675,-0.15723498,-0.2307821,-0.24908884,0.5334121,-0.45319077,-0.21596932,0.11236981,0.030194193,-0.10145339,0.38269165,0.00542085,-0.34521812,-0.24828783,0.16179764,-0.06177257,-0.34668422,-0.23694682
9,9.211418,4.005497,-9.323151,5.888063,0.01745715,2.7625916,3.8102138,-3.1208913,-0.623228,23.75481,0.9277111,-1.0526685,3.0752642,-1.1548404,-3.6490812,-0.09699059,2.2824173,2.962912,0.52423894,-2.602542,0.3243106,-0.32575735,-1.4181179,-0.5182476,0.9632696,-1.1789134,-1.1532586,-0.6777755,-0.83350945,-0.75520897,-0.5045949,-0.41078296,-0.49794418,0.44186914,-1.1867515,-0.9349871,-0.010149902,-0.6215831,-2.460597,0.9430725,0.16234076,0.4633741,-0.009583516,0.37110525,-0.6506939,0.4787572,-0.32708815,0.0031213656,1.0769926,-0.35115427,0.22469015,-0.061339337,0.24742085,1.0463475,0.9008784,-1.1307793,0.31781846,0.5036785,-0.32925814,0.024673346,-0.00055338803,0.21242589,-0.29990852,0.22140309,0.0011346221,-0.106737986,0.3813452,-0.793427,-0.04023403,0.40967828,0.20972647,-0.525128,-0.15253264,0.19375615,0.1696749,0.19924241,0.25386894,0.17562306,0.04088148,0.23801194,-0.10006723,-0.24615493,0.10903767,-0.11736532,0.18557858,-0.062864244,0.0008440949
