,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.0008211629,-0.00067813304,0.0007883619,-0.0029680212,-0.0007871038,-0.0034279749,0.002819524,-3.278361e-05,0.0006397896,-0.0020903724,0.001713889,-0.0004277838,-0.0010867368,-0.0007656948,-0.0008920345,0.0002808015,-0.00034294563,0.00075820484,0.0005884174,0.00039436447,0.00018915904,0.00019013387,-2.3104749e-06,6.0122904e-05,-0.0003220053,0.00024659606,-0.0003127674,2.8685026e-05,-0.00010394166,-0.00012980733,-9.772998e-05,5.1828818e-05,-0.00014903412,-3.385534e-06,0.0001237639,6.90919e-05,-6.886349e-05,3.184382e-06,5.724459e-10,5.9379324e-09,-3.4586929e-09,-7.121803e-10,-6.882389e-10,1.5370105e-10
1,-0.00067813304,0.0057738703,-0.002882427,0.0062751104,0.002106666,0.006599578,-0.009933657,0.009153406,0.001912991,0.002491293,3.4338582e-06,0.0034137385,-0.002650686,-0.0027002362,0.0011401388,0.0030695626,0.0005645375,-0.0012200649,-0.0016467976,0.00064282544,0.00021109803,-6.7398185e-05,0.00012752184,9.63594e-06,0.00021740413,-0.00092458946,0.00048543623,0.00035130663,1.1673362e-05,0.00020242314,7.387776e-05,-0.0002186,9.434805e-06,-0.00010508365,6.070851e-05,-0.00013004799,1.23187e-05,5.386166e-05,6.1003e-09,-3.792094e-09,6.3883996e-09,1.6836474e-09,-3.542341e-09,2.718187e-09
2,0.0007883619,-0.002882427,0.05706979,-0.011878416,0.008989222,0.01702686,-0.0027437299,-0.02481405,0.012720842,-0.0118543375,-0.0015629297,-0.013190975,-0.013671165,0.0026741128,0.0070913928,0.0011311633,-0.0052670613,-0.003957713,-0.002599738,-0.0040927315,-0.001706689,-0.00019829597,-0.0002869694,0.0010706068,-0.0023234754,0.0016206463,0.0001965556,-0.0008445858,-0.0022484493,0.0015792148,-0.000166685,0.00032480108,-0.001172512,0.00027382316,0.0005460043,0.0005070205,-0.0003019022,-0.00010312689,-2.2690015e-08,4.9439628e-08,-1.6111724e-08,8.562683e-09,6.687787e-09,9.850387e-09
3,-0.0029680212,0.0062751104,-0.011878416,0.028352654,0.0043379725,0.027195733,-0.009959629,0.015729994,-0.0036273869,0.014376819,-0.0010979468,0.00023593145,-0.00029560123,0.0016613085,4.021691e-05,-0.00427023,6.634598e-05,-0.004676904,-0.0017903207,0.0022126806,0.001962774,-0.0021991748,-0.00077497505,0.00040668386,0.0020664916,-0.0010106894,0.00038095505,0.00039477414,0.0021483954,0.0007086658,-0.00012742105,-0.0006073679,3.946352e-05,-0.00031422242,4.519715e-06,-0.00032366402,0.00046947855,4.0021994e-05,5.8209473e-09,-3.5538022e-08,2.9859372e-08,3.1704193e-09,3.8199985e-09,-3.262769e-09
4,-0.0007871038,0.002106666,0.008989222,0.0043379725,0.008160677,0.016717657,-0.009902379,-0.0057576685,0.006144262,0.0026780767,0.0028119865,0.00068207586,8.9186695e-05,-0.0004843879,0.00013335602,4.9007933e-05,-6.1212675e-05,-0.0028603962,-0.0006068415,-0.001774756,0.00044247415,-0.00069480843,0.0005943035,0.00021292109,-0.0009909342,-0.0005959349,0.00024467515,0.0008522152,5.3292215e-06,0.00070604077,-0.00020012891,0.00017107316,-0.00019287586,-0.0002886727,0.0006022734,-3.23443e-05,-0.0002407856,-6.610325e-05,6.8160824e-09,2.2680795e-09,2.9453333e-09,1.2312274e-08,-9.055079e-10,3.473068e-10
5,-0.0034279749,0.006599578,0.01702686,0.027195733,0.016717657,0.072120845,0.00054041407,-0.0033155496,0.0037999414,0.016395777,0.016151637,0.0015857832,-0.004154218,0.0017613929,0.008220016,-0.0036570488,-0.003256727,-0.0060591497,-0.0018679576,-0.0021761179,5.483949e-05,-0.0023527383,-0.0014820306,0.00032953586,0.00025213603,-0.0022796313,0.00086500356,0.0006367935,0.0007724741,0.00088895543,6.923089e-05,5.4715078e-05,3.4224584e-05,-0.0004504646,0.00014466273,-0.00016778111,-0.0001095907,3.0769632e-05,3.7112133e-09,-5.6109997e-09,1.8382647e-08,1.8305307e-08,2.0710593e-09,5.7845795e-10
6,0.002819524,-0.009933657,-0.0027437299,-0.009959629,-0.009902379,0.00054041407,0.090440564,-0.013954982,0.0028574392,0.012200253,-0.00017206933,-0.0025770222,-0.006437586,-0.0014026399,0.0006904246,-0.0030905916,-0.0024389464,0.007583461,0.004404987,0.0031313698,0.0010802752,0.00081559236,-7.3505753e-06,-0.0001040967,0.002017606,-0.0014263415,-0.0003217866,-2.4151745e-05,-0.00024271049,-0.0024600937,0.00042470108,0.0011695817,0.0007115536,0.00030667818,-0.00018974206,0.000104826984,0.00017406853,-9.406063e-05,-1.6748654e-08,7.823457e-09,-3.68671e-12,-1.6676395e-08,-1.2898489e-08,-1.1480763e-08
7,-3.278361e-05,0.009153406,-0.02481405,0.015729994,-0.0057576685,-0.0033155496,-0.013954982,0.04885234,0.003816273,0.0011422399,0.0011655537,0.0011650474,-0.00014884272,-0.0034062075,0.0041620918,-0.0010573347,-0.0015121024,0.0020778687,0.00091491843,0.004302455,0.0013458736,0.0023486062,-0.00067342055,0.00017267752,0.0014279869,-0.0003923846,-0.00036581323,-0.00020601798,0.0007264118,-0.00021554342,-0.0006126128,-0.0005288154,0.00034537417,7.733911e-05,0.00021256707,-5.3351265e-05,0.00031904556,3.4338732e-06,1.9093184e-08,-1.4122035e-08,8.046481e-09,-1.5996811e-08,1.15432275e-10,-3.0437861e-09
8,0.0006397896,0.001912991,0.012720842,-0.0036273869,0.006144262,0.0037999414,0.0028574392,0.003816273,0.04924333,-0.0022428578,-0.0017623765,0.00039035783,-0.00029076624,0.0021650316,-0.0010403041,0.00030233595,-0.00045597926,0.00230635,-0.0026582498,-0.00068962504,6.453814e-05,-0.0010471225,0.0005328002,0.0010533591,-0.0012798692,-4.105216e-05,-5.969383e-05,7.056624e-06,-5.7832334e-05,2.401148e-06,-2.1465687e-05,0.0003906982,0.0008691943,-0.000512196,0.0004601283,0.00016310968,-5.4102798e-06,-0.00010042213,6.113794e-09,1.043885e-08,1.3175752e-08,8.8653407e-10,-5.2403175e-09,-3.0462126e-09
9,-0.0020903724,0.002491293,-0.0118543375,0.014376819,0.0026780767,0.016395777,0.012200253,0.0011422399,-0.0022428578,0.017572599,-0.0040347707,0.0004500653,0.0024333172,-0.0020814375,-0.000729018,-0.00054852874,0.0014347034,-0.0019532098,-8.303589e-05,0.00022059368,0.0012472391,0.00040651715,0.00053400075,0.00043693924,0.00093406904,-0.0020805087,0.0007681998,0.0010100338,0.0014753655,0.00024102163,0.0007705488,0.00018503732,0.0007092862,-0.0003332661,7.8238656e-05,-0.00043049062,0.00034456045,-6.706834e-05,6.001406e-09,-4.1235193e-08,3.0118933e-08,1.6210617e-09,-8.273444e-09,-5.5504352e-09
