,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,23.292444,-10.651059,-11.938072,27.932335,-4.3735533,2.7637172,-7.826646,-7.544592,5.103662,-2.5385876,-0.50947845,-2.9117455,-0.22050056,1.7063963,-3.8325179,0.05080063,-1.053242,-0.19511515,1.7069311,-1.4520618,0.8338863,0.32600692,1.1313801,-0.42449802,-0.10978828,1.1081493,0.2936417,0.07248146,0.42259592,-0.56551194,-0.56209695,-0.1823344,2.749989,-0.43190098,1.653016,-0.68838346,0.55682135,0.30942145,-0.8091705,0.8718038,1.3874747,1.206569,-1.0678531,-0.4209329,-0.15385175,-0.066038094,0.40977994,0.005647105,-0.541679,-0.5002301,0.5639566,0.68030274,0.58686733,-0.23083436,0.510183,-0.28709996,1.0968331,0.21795967,0.35147044,0.09979512,0.04659708
1,-10.651059,60.647873,50.449665,-0.7782575,-21.491781,-18.189104,-2.0474691,8.58928,-6.881407,-3.4608088,1.3188212,6.6631174,-4.492712,4.3633547,-1.7619181,-1.7280915,2.105294,2.321974,2.7000718,3.2358174,-0.36199075,1.3401558,0.5791784,-0.5911745,3.5555983,-2.2559485,-1.0355577,-1.2225368,0.07213101,-0.33003116,-1.3792762,-0.21905673,0.16958699,1.207674,-0.6473763,-0.8481326,0.1081503,1.0832944,-1.1194745,-2.1504653,0.38873345,-0.03904511,-0.29983824,1.461601,0.3805603,0.32071292,0.23731253,0.17470686,0.4603399,-0.21046494,-0.4944345,-0.905434,0.50752497,0.12351714,-0.45160073,0.52623653,0.80268633,-0.36348766,0.21989375,0.19109927,-0.49098346
2,-11.938072,50.449665,58.10173,-5.0979786,-16.603489,-18.6915,-3.2344818,8.167732,-9.575027,-2.938302,3.4126,-1.9939568,-5.890506,0.4563432,1.2120984,-3.1220293,0.67030203,-2.0056746,1.689173,4.10528,0.06534008,1.6729326,0.48833027,-0.99792016,0.3159658,-2.3451452,0.36867785,0.92716026,0.87693983,1.4274044,-0.42987883,0.10734175,-0.44756663,0.5646173,1.2643691,-0.4317607,-1.3427255,0.4435445,-1.7836771,-1.3378091,-0.6137073,-0.004723643,-0.78732693,0.43019062,-0.012294749,0.17885318,0.2887625,0.15891054,0.24538569,0.06320822,0.09500009,-1.1997492,0.8187141,0.7495908,0.19943485,0.4264242,0.5412533,-0.17196997,-0.6153343,-0.001155338,0.07760755
3,27.932335,-0.7782575,-5.0979786,72.44204,-16.954842,-4.3859663,-3.4650867,0.62988305,8.545689,-0.053410422,4.7879906,0.90260226,1.7346742,1.9322813,-0.18157879,-2.8670092,-1.9549419,0.074151054,2.9854898,-2.328331,-1.1995263,0.49467534,0.84516025,2.4205313,-4.8359823,0.34274185,0.02189716,-0.22805694,2.4669573,-0.5430412,0.2590886,1.8952816,1.4711797,1.1040589,2.0777612,-1.5139073,0.79901123,0.56431895,-0.13480553,-0.06450528,2.0451427,2.2742546,0.2242943,-0.35378549,0.41660672,0.58645403,-0.9537798,-0.5984712,-0.12740377,0.30388018,-0.85402656,-0.12965775,0.14551319,-0.703159,-0.2535889,0.035813186,1.1504719,0.9715637,0.053738125,-0.12580808,-0.444214
4,-4.3735533,-21.491781,-16.603489,-16.954842,26.030586,1.0278589,-2.5561976,-4.518386,-3.7809105,4.5327573,5.4515514,-0.18328464,0.21351725,3.2657514,-0.114169225,1.0255297,0.23167263,-1.8138628,0.019871961,0.27761477,0.024910022,-0.090088576,-2.3354506,1.8444273,-0.8042735,0.3043043,0.1980679,-0.030684981,-0.902651,-0.22656548,0.91555893,1.1605179,0.7661667,-0.15552367,0.108979344,1.010509,-0.0028198087,-0.8911482,0.29570192,1.303122,-1.2657793,-0.5501164,-0.2201073,-1.1409031,-0.10933806,-0.24456997,0.39343667,-0.67237663,0.8307792,0.5751143,-0.14438388,-0.28188252,-0.35946324,-0.06119045,0.08458752,-0.10157273,-0.71641994,0.6295072,0.27368164,-0.12995395,1.0323573
5,2.7637172,-18.189104,-18.6915,-4.3859663,1.0278589,28.098883,1.3611238,9.311296,5.632187,-1.785963,-1.0677315,0.42942756,0.78201467,-4.618009,-6.303243,1.413511,-1.0800515,0.5718764,-1.4480057,-1.1150255,0.225099,0.57363486,0.38655004,-0.33025956,1.4961535,0.08966364,1.3524525,-0.7177286,0.9291035,-1.1908109,0.6931623,-0.29345804,-0.15457165,-1.1550982,0.7648617,-0.1928645,0.69994295,0.3291477,0.5951072,0.82563925,-0.7449862,-1.4503601,0.52989304,-0.45224708,-0.21530332,-0.032296278,1.139511,-0.3457244,-0.71230274,-0.80308485,0.21029358,0.4354572,0.09483663,0.17966723,0.03929673,0.1800492,0.05516062,0.2305175,-0.8703613,0.38329852,-0.10406434
6,-7.826646,-2.0474691,-3.2344818,-3.4650867,-2.5561976,1.3611238,45.51213,-3.8413901,0.80548537,2.6621094,6.237833,-0.65221953,0.33147505,-1.3492916,-0.08898534,0.21721914,1.1085943,-1.0969248,0.010786032,-3.3350692,1.5994992,-2.317238,-1.5225258,-0.44182175,1.0499165,-0.8632848,-1.6054475,-0.12155719,0.5440166,1.9546576,-0.42318305,0.23208761,-1.0822365,-0.4475477,-0.5420866,-0.17221719,1.0241721,1.3086416,-0.6464134,-1.7231007,-0.34960842,0.6800256,1.3563321,0.032036856,-0.08441251,1.5430453,0.095010415,0.09876538,-1.0727956,0.61262417,-0.7703786,-0.049496375,-0.39957902,0.3060317,0.0927171,0.08935158,-0.18467715,-0.5087692,-0.8486094,-0.10072124,-0.4739247
7,-7.544592,8.58928,8.167732,0.62988305,-4.518386,9.311296,-3.8413901,26.259886,5.873431,-0.068511866,-0.94621027,1.6743109,0.0384615,-0.5737337,1.157841,1.8511622,1.8767946,-0.9245477,0.07635675,0.10040304,-1.2064018,0.1732952,-1.345277,1.2991381,-0.8992928,-1.5940993,0.33614856,0.11185095,0.009296587,0.14821136,1.4222373,-0.29648477,-0.20481594,-0.7985142,0.09402937,-0.45224643,0.075806156,-0.6917844,0.35737693,-0.6850103,-1.2444549,-0.26048374,0.66056895,-0.14161412,-0.22684193,0.26017448,0.49792886,0.112327605,0.2568707,-0.032469545,-0.6679528,-0.52175707,0.21846196,0.39689493,0.101518646,-0.064687856,-0.25356483,0.03218532,-0.33884007,-0.18925667,0.006030161
8,5.103662,-6.881407,-9.575027,8.545689,-3.7809105,5.632187,0.80548537,5.873431,16.917934,-2.1580753,-0.9308348,-3.9193125,4.0300646,1.3900956,1.1824985,0.30905643,1.5488861,0.92311656,-0.3510291,1.2211865,1.0281932,-1.019683,0.88636255,0.9027842,1.5064058,-1.2498589,-0.5556414,1.1847122,-0.28120768,-0.020806143,-0.3155753,-0.32073325,0.07214794,0.4424643,-0.35086158,0.24032113,-0.2984854,0.7951163,-0.22536296,0.59718513,0.38100106,0.24896708,-0.61315054,0.26399836,-0.15742987,0.34409833,-0.4459805,-0.35160252,-0.10313282,0.45509654,-0.2015587,0.2667238,-0.69899285,0.36715955,0.3743142,0.25304163,0.19619389,-0.16143773,0.2717514,0.29723877,0.094910964
9,-2.5385876,-3.4608088,-2.938302,-0.053410422,4.5327573,-1.785963,2.6621094,-0.068511866,-2.1580753,14.625919,-2.0408554,3.4472136,2.587123,0.51878285,-0.60776055,-2.021004,3.5925908,-0.78811157,2.13503,1.4890455,-0.17033035,0.1377261,-0.673288,0.05841107,-2.2166004,-0.48401487,0.16588834,0.4859897,-0.5132156,-0.7682953,-0.6890075,0.34342536,-1.2596879,-0.33994275,0.2862149,-0.5124054,0.18198152,0.4138276,-0.3904724,0.4998203,-0.6806105,0.40425706,0.935783,-0.9820158,0.3824469,-0.041535832,0.038542643,-0.31288493,0.49409488,0.3519411,0.26728046,0.2630623,-0.051614657,0.34734035,0.56306756,0.071752846,0.09613239,-0.19443259,-0.15982723,0.10958469,-0.16453697
