,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,138.90692,-95.55143,-18.812523,3.259578,16.780155,-10.265343,16.788975,15.992415,-5.4766483,-6.319906,3.4344049,0.4696554,1.1530225,5.6904955,-7.9601946,11.507229,0.033929422,0.3497877,8.071865,3.3672135,-1.9558656,-1.0201292,-3.233149,-6.6362395,3.0002189,-4.131299,2.1942315,3.3819325,-1.699532,4.249586,5.7029676,0.77984834,3.837705,-2.0686765,1.4500837,-0.11535542,-1.3307023,0.8770071,-2.1894817,-3.8644989,-1.7418253,1.876626,-3.2213478,0.13624069,-0.333781,-1.2690613,-0.21922046,1.4187968,-1.1721287,-1.2783773,0.25118297,1.7145509,-0.07848804,1.3861995,-2.7290883,-1.2042711,-1.0609348,0.20144835,-0.5974655,0.8188463,-0.90086496,0.73833776,0.19965166,-0.37636167,-0.11657108,0.15781373,0.34604195,0.3779201,0.089156955,-0.4773605,-0.16283715,0.39118165
1,-95.55143,165.91571,-44.629906,-11.622729,-8.015814,-4.044384,-4.052676,15.031464,-0.57906884,-2.3515458,-1.5477974,-6.9940267,0.35052082,1.1881362,6.8557267,-6.4392085,-0.28938824,2.9461946,-1.962052,-1.7036467,1.3354547,-1.9514817,2.64401,5.3638744,1.4111621,-0.8587867,1.5533645,7.0078964,0.18078294,-0.14374039,-1.7203939,-2.6675687,-2.350796,4.6108284,3.2982392,1.922776,1.2198617,-1.414448,-0.029509563,1.7592443,1.361443,-2.1586783,-0.73646104,0.84517044,-1.2760763,-0.19045049,0.38246906,-1.4288079,-0.15150529,1.1136814,-0.10344754,-0.24446474,0.10018984,-1.9232832,0.09861778,0.86423904,-1.2032778,0.45084387,-0.022851566,-1.0024416,-0.19506833,-0.41680187,-0.7717997,-0.16273597,-0.6088846,0.5984576,-0.5449578,-0.10135185,0.21607968,0.44825357,-0.39809388,-0.3820948
2,-18.812523,-44.629906,100.3485,-16.947903,-7.1261473,-0.95150477,-17.06826,-5.7163134,3.5595367,-0.889058,-6.8915596,6.139222,2.584241,8.228692,12.607712,0.5168123,5.597716,-2.3379822,0.40941983,-1.5292163,2.914847,-2.4787178,0.8491391,1.3941193,-3.3316603,-0.819105,-3.2313313,-0.6624,-0.85468775,-2.1220026,-3.4101753,2.8696434,-2.082313,-1.1734713,-0.60482883,-0.36614802,1.320224,0.63072884,-0.43584144,0.083381616,-1.6605145,-1.0665514,1.1270235,0.3588571,-1.0994267,0.61723113,-0.14265831,0.02483492,-0.44169486,1.1419364,-1.6502068,-0.14282241,0.23211679,0.56792027,1.5238373,0.03955593,-1.5577826,-0.28667635,-0.9578397,0.5326493,0.7835448,0.32502544,-0.13777107,1.0440688,-0.40258387,-0.61688954,-0.114752516,-0.5545651,0.33654064,0.33003426,0.39367115,0.061898865
3,3.259578,-11.622729,-16.947903,71.153885,6.8947268,-0.29145145,-7.3509755,-13.572624,1.5108279,2.0492687,-6.4860983,8.050473,1.0238931,-3.6960196,-3.8978534,1.9642675,-1.3486056,5.332412,-2.9908876,-1.5280433,1.20893,3.2690806,1.8240482,0.7190796,1.4674447,-0.1565592,-1.8144708,5.243987,3.044045,-2.9609752,-1.1761311,-2.3412862,1.1268209,-0.78324145,-0.5771183,1.1634572,0.0504001,-0.9823396,-1.263623,-1.4151644,-1.0326512,-1.2243032,0.26552615,0.6729953,0.44199163,2.5589178,0.60625696,-0.47482172,-0.014027347,0.9571095,1.1604052,1.2182499,-1.548127,0.59562737,-0.385289,0.56430995,-0.061602976,0.7290808,-0.6572226,-0.66544724,-0.21686527,-0.2696259,-0.073769934,0.1352427,-0.55495363,0.15311003,0.2644789,0.81787896,0.18741363,-0.6025597,0.2244558,0.2173278
4,16.780155,-8.015814,-7.1261473,6.8947268,42.78415,-0.30295068,19.815062,2.525762,8.456198,-3.8026505,4.4418364,10.008124,-0.8889986,4.5898533,2.8900979,0.23672453,0.07423547,1.068636,-1.7144114,-2.5365944,5.0756655,2.6985066,-4.5172963,2.8480554,1.2687956,0.6538243,-1.3410705,-0.8375342,-3.0835943,1.3667961,-2.1174068,0.10665625,-1.7625859,-0.009744281,1.1909794,1.0136883,0.97207594,-0.34565198,-0.23055366,2.0552278,0.87040275,0.24325475,-0.60870326,2.0770893,0.5417149,0.5582667,-0.15719095,-0.7323415,-0.7828588,0.5841723,-0.22638585,1.1156535,-0.16159768,-1.3403738,-0.07260151,0.2730502,-0.09364346,0.45611656,-0.19099283,0.17649832,0.43332785,-0.067950115,-0.44399083,0.14188886,0.062068336,0.21892253,-0.24896203,-0.11753543,-0.35927153,-0.12727305,0.30407548,0.23419228
5,-10.265343,-4.044384,-0.95150477,-0.29145145,-0.30295068,37.513626,0.9499595,-7.8423195,8.815497,4.8991733,-1.0508968,-10.55484,-3.0612268,-2.6486032,2.5524511,-0.47332138,-0.6126503,5.142923,3.6120052,1.0692017,0.88214755,-1.606837,-5.145815,-0.9989221,-0.6740408,3.9423647,1.8284699,-0.62688553,-0.06562069,-1.4317557,-1.2161448,2.1085773,0.10512297,0.21308446,1.1636248,-0.7344935,1.4244101,0.5334611,-0.90199834,-0.3333441,0.51597106,1.6121361,0.58099484,-0.032993987,0.002680935,2.001822,-1.0183508,0.021640988,0.5154398,-0.42593664,0.060742587,0.50597537,-0.71609354,-0.4747702,-0.36447126,-0.25979406,0.06560524,0.54066896,0.7969984,0.20520562,-0.0049408427,-0.17037071,0.38078746,-0.016964007,0.009614319,-0.27043715,0.78958356,0.08229919,-0.59796584,-0.20728229,0.6444316,0.7881658
6,16.788975,-4.052676,-17.06826,-7.3509755,19.815062,0.9499595,38.663857,-2.255704,-1.5444806,7.3870754,-2.0031817,-1.3835742,3.8438892,3.4586797,3.0398808,0.86812687,0.14599723,0.22932053,1.1562808,0.10305622,-2.0069704,0.095010564,-0.28623664,2.882462,0.9797598,0.035575926,2.4990005,-0.61160517,0.15214041,1.1436491,-0.55232346,-0.80221665,-0.94304115,-1.6465068,1.6448357,-1.4748107,-0.45927387,0.5387497,1.678863,0.6601849,-0.18447927,0.4724577,1.4153819,1.3306007,-0.060141712,-0.28998092,1.0386783,0.69466305,0.9337852,0.53069067,-0.5433389,0.57221365,0.49202666,0.2976504,0.90373266,-0.11461425,-0.10389496,-0.6453885,0.5727588,-0.43168885,0.33908564,-0.1036846,-0.5814306,0.058394805,0.80845183,0.7749839,-0.2438969,0.085065216,-0.29750296,0.16785306,0.3039987,-0.84703505
7,15.992415,15.031464,-5.7163134,-13.572624,2.525762,-7.8423195,-2.255704,31.994444,0.5914457,-1.4403268,-0.32933447,0.9510999,-7.9672194,-3.1248927,0.50656575,0.88543177,0.65576863,-3.204214,0.12179333,0.4686118,-1.2502494,-0.6377783,-0.4579796,0.6803259,-0.034848295,-0.79401636,-1.2242594,2.9049964,-2.2692251,-0.17164774,1.628418,0.8105322,0.81985587,-3.1236634,0.36019292,-0.14970674,0.70218885,-0.81298023,-0.97230816,0.7264068,-1.5002198,1.5308167,-0.3489731,0.36201698,-0.4094177,-0.7494024,-0.18818443,-0.5057164,-0.78870916,0.35180622,0.18133281,0.9341655,-0.37840438,0.04859896,-1.3021077,0.17097223,-1.1651535,0.68444425,-0.8404253,0.40227503,-0.35111248,-0.33798504,-0.29429686,1.1827855,0.1291438,0.2548672,-0.03527174,0.061542414,-0.3771088,0.06767926,0.08149359,0.123416945
8,-5.4766483,-0.57906884,3.5595367,1.5108279,8.456198,8.815497,-1.5444806,0.5914457,42.087406,-0.57864094,3.7815351,-1.6372037,-2.6997027,2.689011,0.0631755,-0.6498637,-0.530144,-4.6952868,0.077877775,-1.8012574,-0.74961996,0.11781928,0.8902152,0.29560655,2.2575297,-1.1899784,0.037605383,0.42780545,-2.3959274,-2.1637714,0.980469,-1.2108463,0.20914595,2.7122383,-1.099654,-0.75263107,0.18490899,0.0021070035,-0.5662476,-1.1866851,-1.1233252,-0.31529596,0.87237537,-0.56535757,0.5308551,-0.5505896,-0.67126274,0.028433453,-0.06392577,0.19167042,0.30860385,-0.055420414,-0.8851627,0.47446108,-0.19955322,0.23476765,-0.015648454,0.023563094,0.32397723,-0.66762453,0.8924037,0.27764454,-0.3071022,0.115607254,1.2774371,0.3604229,-0.13818735,0.047057368,0.2348298,-0.7526486,-0.095864296,-0.2175903
9,-6.319906,-2.3515458,-0.889058,2.0492687,-3.8026505,4.8991733,7.3870754,-1.4403268,-0.57864094,32.411465,-4.083056,5.1883717,-1.4370255,0.8752204,-2.4124012,-0.677631,3.262671,-3.7353148,0.33981717,3.194343,0.24074519,-3.4962616,-1.1414144,1.4926258,-0.31675485,1.3321137,0.9006778,0.5300329,1.5055885,-1.7941707,0.5123869,-0.34043005,-0.26703888,0.35914284,-0.2516265,-0.26713255,1.0312955,-1.030385,-0.10792822,-0.13354833,0.7125716,-0.09293911,0.4685333,-1.5370733,-0.08705814,-1.1846919,0.48618814,-0.404252,0.061998047,-0.46726382,0.30796018,-0.9036443,-0.0005616364,-0.31993768,-0.6659092,0.63970405,-0.25233483,0.1433375,0.2955268,0.15562901,-0.42044097,-0.1111988,-0.4251083,0.48907638,-0.10417133,0.008950042,-0.004292833,0.18502367,-0.5111174,0.09219914,-0.30203754,0.009802096
