,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,118.30038,-44.874046,20.96683,-44.912754,-34.844383,2.6215105,-18.439777,10.244695,21.35765,-0.53865635,17.48225,-0.48308563,9.715941,1.7393993,7.681736,2.9791281,2.0838475,-1.5514381,0.021552784,1.3253822,-4.0101147,3.3530464,1.2203772,-1.176353,-1.606586,-2.6704907,-1.9564248,2.5135832,1.0300062,2.1471705,-0.8976675,-3.8439803,-0.8052683,-0.079515025,0.67381644,-0.72150266,-0.7593781,-0.92924786,-0.8137384,-0.20234278,-0.72312367,-0.54136145,-0.029064527,0.23134091,-6.35339e-08,-3.648563e-08,1.7124393e-08,-1.1967025e-08,6.992738e-08
1,-44.874046,165.43343,5.661716,-25.079996,32.938824,-8.4604025,-7.827318,-5.670082,0.06810199,5.1817684,2.2197652,-8.837956,-2.7990632,6.734694,0.023444762,-3.7807975,2.865445,5.660535,-1.8499773,3.6093023,0.2631689,-4.365182,4.50413,-1.4223177,-0.022212781,6.1917925,-0.5612844,1.1312729,-0.7386333,-3.808318,-4.3426085,-0.09293921,-1.5409174,-0.957942,-1.803025,-2.2624593,-0.48194587,0.9775915,-0.8785019,-0.32004282,0.05690485,-0.4414814,-0.5628315,0.5032493,1.7987577e-07,-1.420625e-07,3.557129e-08,-1.0862064e-07,1.709554e-08
2,20.96683,5.661716,70.35036,-21.467262,-6.6856804,10.379145,-6.9768906,0.68757015,1.0427866,13.321135,5.6400437,-3.9792218,-3.896362,0.9143485,0.21955039,-9.20174,0.81483686,-0.46490133,-6.3128324,-4.8921623,7.373888,-2.0484324,-0.7624773,4.1816583,0.03163743,-3.0199018,-1.3030968,-0.11214385,1.6883473,0.9735216,0.43048495,0.11389273,0.94377357,-0.35584766,-3.2567658,0.4318074,1.1432297,0.19397515,0.51342183,1.3743231,-0.78209656,-0.44856924,0.539577,0.0857634,1.1328438e-07,-1.946777e-07,2.2510552e-08,-1.5774316e-07,-1.1946173e-07
3,-44.912754,-25.079996,-21.467262,88.79018,4.662116,-16.543411,11.326691,8.063299,-3.2858176,-6.738189,0.9971523,-4.6000733,-4.859066,-4.6564283,-2.4882758,-4.079053,3.0740597,5.341237,2.598627,-0.40330505,3.8752193,0.110361986,-6.122035,1.2650394,-1.4805069,-2.065517,0.56714606,-0.51424277,0.3683136,1.651707,-1.4534576,-0.4662239,0.03867776,-0.3333369,-0.36973217,-1.7217803,1.3764602,0.13871023,-1.0501809,0.4413665,0.48103893,-0.2727977,-0.20343225,0.06119088,1.5080386e-07,-1.3639615e-08,-1.36917695e-08,2.8525898e-07,1.1988072e-07
4,-34.844383,32.938824,-6.6856804,4.662116,55.156197,-5.188568,3.6502118,3.946164,-2.0947685,7.030709,-6.0506477,-1.5857096,5.112118,-5.040707,-6.460177,-3.501601,-0.96700954,-6.6070395,0.3531167,1.8268355,-2.6165476,3.5205169,1.5030117,1.3581601,-2.913988,-2.3790956,-0.46268398,3.2182539,-1.5766711,-0.7516756,-0.59099746,0.2474493,-0.10275146,-1.7352825,0.09103924,0.9572561,-0.21831743,0.3400409,-0.22152737,0.74589545,-0.48072463,0.32739156,0.2292887,-0.53357697,-8.6614946e-08,1.3613747e-07,3.1226176e-07,-1.2644693e-07,-9.39256e-08
5,2.6215105,-8.4604025,10.379145,-16.543411,-5.188568,22.013151,0.08993189,-4.988101,-8.065065,4.0496597,2.8220108,3.195627,-4.705592,-2.393264,-6.72381,-2.5979197,0.18790871,0.056193616,-3.4624162,-1.503498,-2.2874484,-0.43091077,-0.8805307,0.34529337,0.5601342,2.2538805,-1.5165331,0.4674492,0.15444471,0.28346914,1.5924072,-1.3907661,0.7970215,1.3383492,1.5854394,0.07330921,-0.33039042,0.22298154,0.5568823,0.06881145,0.34921372,0.40161368,0.3495767,-0.078193575,-4.586937e-08,9.328882e-08,8.2434193e-10,-2.527243e-07,-5.8024945e-08
6,-18.439777,-7.827318,-6.9768906,11.326691,3.6502118,0.08993189,49.66701,6.705865,10.081072,8.117292,2.3510675,-1.1754649,0.66126084,-2.3346124,0.47582448,3.6795044,2.294188,-1.1120389,-3.9816318,-2.1490064,1.6850855,-0.3492025,1.4142033,0.1589806,2.3312373,2.702726,-1.4171183,-1.1113958,-0.71802056,-1.8358002,1.7879317,-0.062268123,0.046558905,0.4111288,0.31411338,0.66090035,-0.11831997,0.20421566,0.42716396,-0.23990235,0.18291786,-0.008950299,-0.13985497,-0.112032056,-1.0350375e-08,-1.0030753e-08,-1.8567778e-07,9.139703e-09,-8.454753e-08
7,10.244695,-5.670082,0.68757015,8.063299,3.946164,-4.988101,6.705865,26.45902,3.594898,-1.9236114,-2.6700945,-3.3804116,-1.852941,3.4715977,0.8456688,-0.42072678,-4.5569344,2.3129692,-2.7191138,1.8060465,-2.7408278,0.1933702,2.487475,0.58512175,-0.1000075,-0.3953774,-1.1946404,2.6600955,2.2410488,1.1340687,0.16208053,-1.248992,0.42569715,0.36224246,-0.72810096,0.23935413,-0.13514724,0.020057209,-0.33778512,0.4311117,-0.322311,-0.5225674,-0.03802766,-0.13830376,-2.5552161e-08,-7.127214e-08,1.4844356e-07,-2.5948938e-07,-8.936851e-08
8,21.35765,0.06810199,1.0427866,-3.2858176,-2.0947685,-8.065065,10.081072,3.594898,18.12307,5.3851495,2.6871312,-1.8253766,-0.2409531,2.2042572,3.8569622,1.182488,4.2517242,-0.40854907,0.68986285,-1.4837093,-1.1145399,1.0753903,0.38656726,-2.7583008,0.7027016,-1.3692477,0.4427838,0.33180508,-1.097885,0.39055678,-1.5096147,-0.2608569,-0.08811912,-1.3498161,-0.33696857,-0.23174503,-0.34979564,-0.54992294,-0.26362094,-0.21330602,-0.25350484,0.08236608,0.054529704,-0.010795621,5.2420783e-09,5.315391e-08,1.128099e-08,1.4693029e-07,3.545746e-08
9,-0.53865635,5.1817684,13.321135,-6.738189,7.030709,4.0496597,8.117292,-1.9236114,5.3851495,22.376472,0.81556165,-1.1124805,-3.3993456,-1.1165763,-0.7071184,-0.47362977,-2.9519362,-0.6385778,1.8941462,2.1272655,1.1278496,2.5984702,-2.2953281,-0.71549195,-0.42174494,0.8885114,0.38057607,-0.8350284,0.77603644,1.0923839,-0.6819755,-0.1038774,0.41173995,-0.5193552,0.6574605,0.5960461,0.61132437,-0.30167526,0.2459259,0.2145326,-0.028321259,-0.011025872,0.28998548,0.23320365,1.0459907e-07,1.09238485e-07,5.4101266e-09,-7.193051e-08,-3.911967e-08
10,17.48225,2.2197652,5.6400437,0.9971523,-6.0506477,2.8220108,2.3510675,-2.6700945,2.6871312,0.81556165,18.478325,-1.7393713,3.416297,-4.791813,-2.4140873,1.9620163,2.9556322,1.4089438,-0.8280695,2.8289943,-0.4427046,-0.8804878,-1.9358662,-0.9184067,-0.64099264,-0.6173811,-0.6675664,0.5476195,0.520098,-1.728087,-0.21668583,-0.6448183,0.35335407,0.53901684,-0.4424166,-0.65163076,0.40099555,0.9858558,-0.7129989,0.27760923,0.107711814,-0.1900514,0.023562497,0.060148142,1.58822e-08,-7.734937e-08,-2.9427387e-08,-1.12231655e-08,1.5172894e-08
11,-0.48308563,-8.837956,-3.9792218,-4.6000733,-1.5857096,3.195627,-1.1754649,-3.3804116,-1.8253766,-1.1124805,-1.7393713,5.563595,1.7684052,2.1638055,-1.2588575,-0.6296612,-0.5538102,1.1795087,1.3976738,-0.44334516,-0.18191156,2.220318,-0.1613137,-1.3756201,1.1788826,0.4233239,-0.77755946,-0.5083754,-0.8808141,-0.08372302,1.1267872,0.059889354,-0.22146088,-0.28288454,0.10036032,0.31182814,0.08602221,0.657242,0.13060573,-0.082534075,0.07996632,0.059043415,0.33835763,-0.32359523,-1.03253186e-07,4.1854186e-08,-2.7728817e-08,-2.2404354e-08,8.8697916e-10
12,9.715941,-2.7990632,-3.896362,-4.859066,5.112118,-4.705592,0.66126084,-1.852941,-0.2409531,-3.3993456,3.416297,1.7684052,14.832845,-2.2277985,-0.84203124,2.2401204,-1.3749878,-0.37771046,-0.81890047,1.7237403,1.6716225,2.4669771,1.8560941,1.5486591,-1.1516597,-0.2686482,-1.3466887,-1.2657907,-1.3930641,-0.39327002,-0.10370506,0.022413105,-0.71204346,-0.35183108,-0.43052948,-0.017826978,0.41316593,-0.44416106,-0.2235384,-0.3143592,-0.14942305,-0.67209506,0.12725806,-0.19909884,-1.4083255e-07,7.7299006e-08,6.4688366e-09,4.8976336e-08,6.311197e-08
13,1.7393993,6.734694,0.9143485,-4.6564283,-5.040707,-2.393264,-2.3346124,3.4715977,2.2042572,-1.1165763,-4.791813,2.1638055,-2.2277985,11.1797285,-2.1949515,2.4091558,-1.1075134,2.053331,1.7324172,-2.3843594,3.3691788,0.63296574,0.5030252,-1.8039229,1.3431023,0.03186714,-0.5716661,1.2477891,0.013651032,-0.16896325,-0.09089318,-0.21255958,-0.22166415,-0.13844332,-0.050909817,0.15330829,-0.24328074,0.10556692,-0.2410825,-0.031411458,-0.16680925,-0.36486512,0.04481255,0.0651163,1.1916086e-08,-4.859004e-08,1.2659893e-08,9.197574e-08,3.6658e-08
14,7.681736,0.023444762,0.21955039,-2.4882758,-6.460177,-6.72381,0.47582448,0.8456688,3.8569622,-0.7071184,-2.4140873,-1.2588575,-0.84203124,-2.1949515,14.4851885,-2.6894362,-0.22161901,-0.6687374,2.0897965,0.73957556,-0.16047668,-0.4135423,0.64367527,0.79915404,-0.33216202,1.0118091,-0.9204708,-0.31129947,0.06582907,-0.30061057,0.25173074,1.5299987,-0.53246355,0.08653941,0.08432987,-0.22302121,0.17284496,0.24859306,0.030748881,0.27159464,0.115228295,0.23016024,-0.056981053,0.057979565,-3.3102534e-09,-1.15718706e-07,-1.5386858e-07,-2.8111002e-08,-6.293624e-08
15,2.9791281,-3.7807975,-9.20174,-4.079053,-3.501601,-2.5979197,3.6795044,-0.42072678,1.182488,-0.47362977,1.9620163,-0.6296612,2.2401204,2.4091558,-2.6894362,10.96054,-2.2613108,-2.7513163,1.3189918,0.12503451,0.96418333,-1.0478668,0.42555106,-1.0245905,-0.8738989,1.0478122,1.3047744,0.13715573,0.11301541,0.17931613,-0.52125907,0.5834673,0.56677127,0.78590786,-0.51029426,-0.12665941,-0.3131463,0.12490319,-0.028491307,0.17838603,0.16479576,-0.052769937,-0.07929364,0.11886832,1.17864516e-07,-4.9147175e-08,5.0555315e-08,6.2894e-08,3.016909e-08
16,2.0838475,2.865445,0.81483686,3.0740597,-0.96700954,0.18790871,2.294188,-4.5569344,4.2517242,-2.9519362,2.9556322,-0.5538102,-1.3749878,-1.1075134,-0.22161901,-2.2613108,9.74323,0.550135,-0.85651445,-1.4616479,1.044247,0.18637751,1.474216,-0.7434174,-0.75841534,-0.39686996,1.8819867,1.2886231,-0.62964517,0.053873103,0.5798346,-0.41509792,-0.62386256,-0.21114996,0.38795727,-0.2992608,0.049356706,0.03507121,0.26995218,-0.07982633,0.1309444,0.21797502,0.13783234,-0.018519986,3.4501717e-08,2.1776035e-08,-3.7204046e-08,1.0243045e-07,3.8327492e-08
17,-1.5514381,5.660535,-0.46490133,5.341237,-6.6070395,0.056193616,-1.1120389,2.3129692,-0.40854907,-0.6385778,1.4089438,1.1795087,-0.37771046,2.053331,-0.6687374,-2.7513163,0.550135,8.15278,-1.0588002,1.257596,0.1421051,0.6613821,0.748554,-2.1873403,-0.7121304,0.5848054,-0.45998377,-1.3107955,0.007267718,0.0072121685,-0.022190763,0.14356616,0.36869484,0.23415954,0.13831261,0.39597988,0.49559623,-0.13034573,-0.12447558,-0.038029913,0.008594795,-0.22877923,0.035448138,0.015681047,-1.04146615e-07,3.2140314e-08,-1.9004212e-08,-2.7310498e-09,3.5179532e-08
