,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,313.3419,-7.6174164,43.762062,18.661884,-34.857384,-0.77796304,-6.1808734,4.3459473,-8.349392,-30.980816,13.9244795,-3.8020465,-7.6009417,9.1122055,-16.078123,0.63027644,18.368084,-0.5852932,3.6808429,-11.400049,-9.014294,-0.46755886,5.9873886,-5.195636,7.908701,7.637208,-9.250303,-15.205215,-9.256809,-7.246522,-1.2066619,-3.4709635,1.4595134,3.0322995,0.059164315,6.752669,2.8785489,-1.0117196,-11.418901,2.1000962,7.52462,-3.5853543,-0.57758784,3.0801344,-3.0451117,1.4506598,0.24887192,-3.9309564,0.05367443,1.3225508
1,-7.6174164,120.263405,6.482829,14.679993,16.372211,-3.0319014,-14.256447,19.26532,-8.969547,6.402631,-11.13001,-1.1492155,-1.0559833,19.289019,1.9896564,-1.2331746,-1.9036126,-0.050338402,1.957925,-10.469495,2.7358727,-2.6718233,-2.7522175,-6.373818,-3.1219149,1.5483302,-1.7600026,2.1633854,-3.8233466,-3.729569,4.288,0.12695566,0.82027125,-5.772857,-3.2201872,-2.8127317,-2.7595322,-3.8156343,3.8545625,-0.6210135,0.96748555,0.52082735,-3.528955,1.8932159,-0.0021809353,0.51029176,1.0189435,-0.6332592,0.069601074,1.1107332
2,43.762062,6.482829,77.85503,0.32508925,-6.410507,-8.351513,0.8916975,11.321859,1.3536819,-2.9463363,7.416693,0.53852093,0.7291261,3.4091544,10.108989,-3.5015407,0.26803327,4.480468,7.7437963,1.8285897,1.6019287,6.78703,1.0389731,1.2118852,-1.2191863,-5.6802425,-0.03306658,-2.0972636,-1.2433394,3.8486733,-0.87879294,1.8334179,0.80460393,0.75319946,2.2526112,-1.8477252,-1.0175933,-0.71410394,1.4342583,-0.054464243,0.4562276,1.674664,1.2882388,-1.8194671,-0.6515624,-1.8274078,-0.7628404,-1.8222818,-0.17555922,-1.6079266
3,18.661884,14.679993,0.32508925,85.178246,-2.8200765,7.1692038,4.9966125,7.0566106,-1.2722051,6.1212063,-0.65633905,-0.547659,1.2391729,2.6981115,-3.5227833,-3.3884742,0.55837876,-3.887203,-6.90277,6.660645,2.70433,2.3147817,4.674987,2.952467,1.9781749,1.8085457,-0.6842538,2.867806,1.2511503,-1.4780221,-2.1157503,1.1458752,-1.4866035,0.7696675,1.4933777,1.9505672,1.6661575,0.015687246,1.1160771,0.839017,-0.6961063,-1.353302,0.42360502,-1.2508286,-1.8947673,-0.094382964,-0.8309864,-0.9040233,0.022249645,0.4066155
4,-34.857384,16.372211,-6.410507,-2.8200765,63.43966,-1.7753749,-8.568422,1.4510763,-3.8683467,-0.103687875,2.248757,-0.9414966,5.284277,-2.0598402,2.6276112,1.389441,-0.7407585,-5.627158,-2.78371,0.16504472,-1.2441198,4.132742,3.7778268,3.3757143,-0.82586515,-0.1440863,-1.8407891,-3.3256617,-0.56197643,1.6515943,0.09235339,-0.7069708,0.115463555,-0.46659118,2.254692,3.1323934,0.09487619,-0.70378387,-2.4348745,-0.46824676,1.4226964,2.47036,-0.058943324,-0.20827931,-0.5310571,-0.3646564,0.06833856,-1.2017193,-0.64448726,-1.6317947
5,-0.77796304,-3.0319014,-8.351513,7.1692038,-1.7753749,15.052678,-2.2946014,-0.047782645,4.0287514,-0.049924746,1.274555,-2.9822602,0.9519312,-0.28163785,1.1741745,1.4746768,1.8131151,1.8914795,-1.7156332,5.4660587,-0.9308574,-2.8194506,-1.225622,1.1941795,-1.6556971,1.1099873,0.45981318,-0.1548272,-4.0724125,0.5610177,3.5537486,-0.53125954,1.4367435,-0.28756446,-1.3680793,1.5868084,-2.4244597,3.467885,0.6078975,0.20709531,0.48711982,-1.1734715,-0.48977306,-0.9241437,-1.7879295,1.1747057,0.20447865,0.13105668,-1.8825011,-0.106359325
6,-6.1808734,-14.256447,0.8916975,4.9966125,-8.568422,-2.2946014,35.492874,3.2790327,-7.6442137,0.52574384,-6.442029,-3.2750967,-4.946151,-7.3232746,1.6970537,-2.1118832,0.5048849,-2.9447255,-1.0161017,-3.9333467,2.7792983,0.94290125,-2.10997,5.6883993,-0.79958904,1.7293632,1.761858,-2.4639375,-1.478544,2.3972812,2.5899565,0.8515492,1.1545298,-0.7256081,-0.3340614,1.0291665,1.6272717,-1.8638235,0.23962247,2.0234182,-1.5807663,3.2098851,-0.3668877,0.31496075,-0.043821,0.27254838,-0.12135823,0.45094663,-0.38519382,-0.30158025
7,4.3459473,19.26532,11.321859,7.0566106,1.4510763,-0.047782645,3.2790327,19.239016,-4.061653,-0.68645453,4.3605022,-2.5878558,5.1298265,-6.342665,-4.3992224,-1.101255,-5.0801,1.3487778,3.3602285,-1.6071453,3.1149135,-1.4643779,-1.8707647,0.70081496,-0.15876137,0.9365729,1.043782,-1.2422565,0.093585804,-0.18784785,2.9220047,-1.1077373,-0.051172446,-2.6185808,-0.9247745,0.18786806,-1.5595398,-0.33498892,1.0710278,-1.3736837,0.0656157,-0.7667427,0.512595,-0.6483313,0.624817,0.05477149,1.1471133,-0.76325035,0.39296615,0.06595929
8,-8.349392,-8.969547,1.3536819,-1.2722051,-3.8683467,4.0287514,-7.6442137,-4.061653,26.990974,-1.4806733,2.8550606,-0.45881987,2.2556705,5.7319775,-0.9366783,6.5540953,-1.145091,2.1034045,-2.2254453,2.8274307,4.058251,2.2572641,-1.8249438,0.1816861,-0.89673316,4.6545577,-0.82404095,-3.0410047,-1.1528077,2.1010606,0.06616693,3.0921884,-2.312053,-0.4466713,-0.0066804076,0.5737258,-1.3134136,-0.7862674,1.2011831,-0.16787997,-2.1656861,1.0065031,0.86688447,-1.1716352,-0.5425,-0.57019484,0.015360748,-0.13373089,1.0372016,0.2631572
9,-30.980816,6.402631,-2.9463363,6.1212063,-0.103687875,-0.049924746,0.52574384,-0.68645453,-1.4806733,26.998802,0.5767956,-6.6708565,0.90606093,-1.8608053,3.6411395,3.096821,3.0057483,5.3780713,1.765163,-2.71156,1.8745121,2.102179,-1.3204174,1.16362,1.5825925,-2.0086913,-2.432382,0.41473335,1.6110364,-3.7870717,-1.3006947,1.7604246,1.4675254,2.4876733,0.0504726,-0.67793953,-2.3478036,1.1995358,0.06461417,1.7234602,-0.20891157,0.09040964,0.8769181,0.23830563,0.4426391,-0.37271827,-0.3327186,0.8748368,0.61826354,0.6929631
