,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,364.88538,13.889618,9.361254,-14.75897,-9.852182,-9.056299,3.7755957,-10.6787195,-20.62785,-1.2349179,8.316782,-3.254288,0.83173096,3.088592,-2.9120524,-0.47971112,0.49598676,-4.111989,1.423543,3.8359032,-1.268085,1.720751,-2.5631368,-2.0471034,-2.2682037,-1.6899385,-1.4457598,-3.0004475,-1.3414582,-0.11885066,-0.59864867,-1.9813759,-0.71975964,-1.7734449,-1.2233176,-0.45539224,-1.3278178,-0.14007235,1.6245801,0.58616257,0.31902948,-0.0067461794,0.02320246,-0.0058116326,0.00875009,0.0020571793,0.0055139186
1,13.889618,161.384,-12.572463,-2.694189,-22.485432,7.2516155,0.5628521,3.5268474,22.021057,-2.2296648,9.578421,-6.7343297,11.941427,-12.730753,5.1297083,-3.0102026,-0.3298294,-2.9154625,0.45137614,7.283357,2.1877959,-5.256213,-1.1416214,1.1168021,-1.3296878,7.1520815,3.715341,0.63080066,3.5310082,0.08751738,0.50232047,-0.3456249,0.29662067,-1.4723922,1.0405407,1.4707708,0.2851103,-1.1394391,-2.0007725,0.27590236,-1.0267,-0.011923714,0.029917352,-0.0076597175,0.013803374,0.0009263102,0.0110202
2,9.361254,-12.572463,100.80583,-16.717966,-2.3936942,-10.290615,12.572385,-11.38649,13.079104,-2.6069489,13.815865,15.886307,1.9303906,5.1813164,8.212122,2.1677108,1.7111435,7.4531593,5.0525446,-2.8677447,-2.9038296,3.8017478,9.257741,1.8609548,1.9186766,2.9785814,1.4513481,2.524733,0.93711746,2.4780488,1.8692667,0.8748941,-0.0037889364,0.41897076,-0.31598043,-0.121787064,-0.35679448,0.4106345,-0.6156082,-0.25081772,-0.38737744,-0.0020524247,0.006493788,-0.00062048854,-0.0003658115,-0.0015757242,0.0017163019
3,-14.75897,-2.694189,-16.717966,21.989845,-9.31227,2.0928755,-14.405991,-12.742128,-5.160098,5.0569153,1.7840806,4.525134,0.7390615,-1.4678025,-2.0566032,-6.482996,-0.46551952,-0.023325881,-1.1889462,-1.4972533,-0.25881144,-0.4233643,-4.0514708,0.6663897,1.9937947,-1.070411,2.8809195,0.4354119,-1.7421628,-1.8430963,-0.77411115,0.5812847,2.3331728,1.1170635,0.35176718,0.2533182,1.6459801,-0.7090229,0.17668293,0.024115248,0.65863883,0.0075483513,-0.020784486,0.0045835604,-0.007328219,-0.0011334606,-0.005581513
4,-9.852182,-22.485432,-2.3936942,-9.31227,40.59152,-21.37901,-4.0586643,6.948757,1.4565849,-15.341089,-2.2166698,-3.8391595,-5.595084,-9.435669,-2.34565,-0.048073713,3.8044791,0.56976235,5.4285765,0.28056318,-0.57184464,0.8359026,-0.9119853,-3.9171095,0.1541898,1.741106,0.36456138,-1.7167673,-0.5873947,1.0245141,-1.2520893,-3.3144827,-1.9491764,-0.25128597,0.119670846,-0.07124779,-1.0529859,0.4732008,0.16566299,0.09335489,-0.47663653,-0.008591314,0.025728319,-0.0073514413,0.012331687,0.0018424519,0.008282205
5,-9.056299,7.2516155,-10.290615,2.0928755,-21.37901,47.49631,-1.7917651,10.834567,-13.956477,-3.4469657,8.34601,-2.3892274,3.8334808,4.5262327,2.2136536,-0.25393555,2.9472704,1.3998636,-1.4005167,-0.7152797,-0.8042085,-0.9665058,4.0804768,0.7743571,2.856461,-1.0531566,-2.5438087,-0.82228816,-2.9353848,1.844418,0.34639922,3.0050578,-0.6121344,0.77191794,0.7505067,0.7773645,-0.22873428,0.5476607,0.31992054,-0.31500658,-0.6541062,-0.0069989488,0.010340439,-0.0032337029,0.00039909274,0.00034475414,0.0017823658
6,3.7755957,0.5628521,12.572385,-14.405991,-4.0586643,-1.7917651,41.084064,17.626835,2.782814,11.4507885,-2.4269943,4.185618,-3.9413738,2.6288188,-7.022546,3.0482903,1.7852259,-1.5155897,0.71144,2.0228481,-1.1677574,-4.6664577,1.9938011,0.48255134,0.24449715,0.4564533,1.375686,0.31015134,-0.40013486,-0.9644388,-0.7055094,-0.37867925,-0.011820659,0.24961539,0.2124432,-0.28694946,0.21258555,-0.17901304,-0.025892809,0.3478054,-0.038066834,0.0028633382,-0.011003653,0.0038811187,-0.0047236187,0.00045542617,-0.0026641265
7,-10.6787195,3.5268474,-11.38649,-12.742128,6.948757,10.834567,17.626835,30.834545,-1.8615605,-9.767719,0.90837777,-2.1631308,3.2017074,4.9185934,-1.5418813,3.9169712,-0.940717,0.47974116,1.6190174,2.7651544,-2.5738735,0.23507206,-2.1964686,-1.7677537,-0.99110574,-0.11601705,-0.37985712,0.050606973,-0.15658247,-0.19715479,-1.3162816,-1.6711109,-0.17129812,0.4719184,0.13087308,0.11772439,0.12688246,-0.07039563,0.22239587,-0.0033325949,0.50418866,0.004702473,-0.008947241,0.0013918134,-0.0023755748,0.001035624,-0.0033095193
8,-20.62785,22.021057,13.079104,-5.160098,1.4565849,-13.956477,2.782814,-1.8615605,25.32207,-2.1251316,2.0031438,-1.4718957,-2.564526,6.8816404,2.6848235,-4.953869,-3.044038,-6.1990767,-0.54128206,-1.2745159,-0.64152384,-1.1979249,-0.8729246,-0.006470749,-2.176266,1.0055054,-0.24802598,-0.828743,0.72094417,1.0719632,-0.21424526,0.5175004,0.3731117,-0.5267712,0.05254191,-0.73800296,-1.286545,0.16796374,0.3242215,0.17739248,0.038817726,0.0018655374,-0.0015390944,0.0013488376,-0.00044089206,-0.00015557092,-0.000106311694
9,-1.2349179,-2.2296648,-2.6069489,5.0569153,-15.341089,-3.4469657,11.4507885,-9.767719,-2.1251316,24.157372,-6.927738,-3.2644773,-0.54712504,-1.0240352,-4.5809846,1.4295784,-3.6274242,-0.6544216,1.3591146,-1.4473491,1.6181968,-2.696463,1.3789456,2.7519739,1.1197505,-1.1943882,1.7019925,0.5628402,0.7385788,1.035847,0.8920011,0.38678592,0.9356882,0.3293816,0.15505034,-0.051652268,0.5585831,0.24092802,0.17977521,-0.4898157,0.08827551,0.003876415,-0.008638092,0.0024849884,-0.005386635,-0.00040556243,-0.0018988467
