,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1055.4392,-35.469063,0.8275042,-0.18780184,0.09269378,-0.07092486,0.12144173,0.03889277,0.25822198,0.24072757,0.12155922,0.021317821,0.11874601,0.20087856,-0.10949421,0.055962887,0.055346724,-0.046646923,0.12606943,-0.07198547,-0.10003782,-0.020464735,-0.013386421,-0.014220351,-0.06832646,-0.028934993,0.041693836
1,-35.469063,516.38904,1.6509973,-1.0794945,-0.24484247,-0.1894099,0.28498966,0.24983278,-0.28806382,-0.17761743,-0.2266576,0.063596904,-0.28072786,-0.18833077,0.08267466,0.044143558,-0.05093644,0.0052863406,-0.12062873,0.017203044,-0.011527592,0.13408701,0.01832524,-0.014167516,-0.041917056,-0.017339503,-0.046094827
2,0.8275042,1.6509973,4.243736,4.350084,1.1370916,-0.54205287,-1.3868468,-1.5319159,0.7309762,-0.0682262,1.365902,-0.4138156,0.40373826,0.21978916,0.07152653,0.011289677,0.30440032,0.17947218,0.54136217,-0.071744904,0.34776244,-0.118915536,0.24486819,-0.20239128,0.0214203,0.021738902,0.09486857
3,-0.18780184,-1.0794945,4.350084,9.501818,0.76830316,0.27023625,-0.53215986,-0.17417468,1.534054,0.9164264,0.48211068,-0.085255876,0.75651014,0.94864607,-0.7519665,0.33696496,0.111136995,-0.31611425,0.32408842,-0.09544478,-0.122322544,-0.31351125,0.028857112,0.07321224,-0.10695417,-0.15779006,0.052427515
4,0.09269378,-0.24484247,1.1370916,0.76830316,2.584225,-1.7100012,0.19317745,-0.76228905,-0.17659694,-0.21880789,0.84713936,-0.07924357,0.12218682,-0.04454585,0.30595487,0.51790506,0.39884418,-0.38391757,-0.054408427,0.06164649,-0.0037023013,0.026903167,-0.13848215,0.042023137,0.117673405,0.14413434,0.0069796303
5,-0.07092486,-0.1894099,-0.54205287,0.27023625,-1.7100012,4.8560114,-0.7415574,0.07347761,-0.69654775,0.444095,-0.09928489,-1.0271447,-0.5531483,0.025217593,-0.4001213,-0.09731233,-0.21759728,0.05688239,-0.09448763,0.23618576,-0.012230596,-0.068850994,-0.08612566,0.24677128,0.32738864,-0.17060384,0.035963975
6,0.12144173,0.28498966,-1.3868468,-0.53215986,0.19317745,-0.7415574,2.4181542,0.48045242,0.25331613,0.03667136,-0.40466806,0.07978445,0.16334927,-0.12572989,-0.32262444,0.35301554,-0.13818055,-0.2069661,-0.29802683,0.1954027,-0.032321855,0.17722574,-0.2370253,0.05789258,-0.03768905,0.046414502,-0.068457246
7,0.03889277,0.24983278,-1.5319159,-0.17417468,-0.76228905,0.07347761,0.48045242,2.141988,0.23812242,-0.15820047,-0.5902163,0.31637132,-0.1638593,-0.06285827,-0.36883152,-0.118557885,-0.21164873,-0.43990707,0.07244408,-0.17647076,-0.34546912,0.09664395,0.09967716,0.041524507,-0.12839982,-0.09350928,-0.024494832
8,0.25822198,-0.28806382,0.7309762,1.534054,-0.17659694,-0.69654775,0.25331613,0.23812242,1.2870711,-0.11535767,0.16239572,0.3528999,0.006554717,-0.00645442,-0.41979343,-0.113440886,0.18904957,-0.010766026,0.028000526,0.12055975,0.007940127,-0.08924402,0.06726013,0.14842492,-0.1201453,0.01632334,0.036436565
9,0.24072757,-0.17761743,-0.0682262,0.9164264,-0.21880789,0.444095,0.03667136,-0.15820047,-0.11535767,1.912183,-0.38494867,0.13833532,-0.031542182,0.3342859,-0.21312252,-0.11110183,-0.027346406,0.30688298,0.049231403,-0.030167367,-0.094618745,-0.33250055,-0.13118461,0.08137414,0.2043873,-0.20634314,-0.09624758
10,0.12155922,-0.2266576,1.365902,0.48211068,0.84713936,-0.09928489,-0.40466806,-0.5902163,0.16239572,-0.38494867,1.6813467,-0.2391018,-0.047398005,-0.23983172,-0.09583178,-0.01604899,0.20339164,-0.14855507,0.15704486,-0.10868197,-0.028051686,0.07733855,0.0101088155,-0.06063594,0.1249336,0.12795088,-0.057144564
11,0.021317821,0.063596904,-0.4138156,-0.085255876,-0.07924357,-1.0271447,0.07978445,0.31637132,0.3528999,0.13833532,-0.2391018,1.3653759,0.043229304,0.07916565,-0.2509914,-0.011340886,0.03443123,0.1571048,0.094896495,-0.16475706,-0.19861853,-0.15166163,-0.18117934,0.01118646,0.0966944,0.06997073,-0.109988496
12,0.11874601,-0.28072786,0.40373826,0.75651014,0.12218682,-0.5531483,0.16334927,-0.1638593,0.006554717,-0.031542182,-0.047398005,0.043229304,0.7863498,0.23667651,-0.0021241952,0.1456704,-0.106737584,0.007466662,0.0302797,-0.21374188,0.13321584,0.19263892,-0.021894284,-0.0929814,-0.12763079,0.00067595957,-0.021234466
13,0.20087856,-0.18833077,0.21978916,0.94864607,-0.04454585,0.025217593,-0.12572989,-0.06285827,-0.00645442,0.3342859,-0.23983172,0.07916565,0.23667651,0.55008477,-0.053937897,0.01386398,0.019495528,0.020962607,-0.006314894,-0.14033796,0.09425573,-0.08034608,-0.06809854,0.0024903547,0.021378446,-0.13189706,-0.10211241
14,-0.10949421,0.08267466,0.07152653,-0.7519665,0.30595487,-0.4001213,-0.32262444,-0.36883152,-0.41979343,-0.21312252,-0.09583178,-0.2509914,-0.0021241952,-0.053937897,0.7628466,0.15723789,-0.15827006,0.20581335,0.08632237,-0.04133457,0.09334533,0.09643184,0.00509955,0.013137434,-0.10632327,0.01596431,-0.02118807
15,0.055962887,0.044143558,0.011289677,0.33696496,0.51790506,-0.09731233,0.35301554,-0.118557885,-0.113440886,-0.11110183,-0.01604899,-0.011340886,0.1456704,0.01386398,0.15723789,0.96140623,-0.15533766,-0.18463498,-0.020903599,0.17253718,-0.19104561,-0.08620353,-0.020265665,0.13563058,-0.025498837,-0.07240619,-0.024044268
