,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.33626506,0.0500007,-0.6815742,0.7491962,-0.12210546,-0.059581228,-0.22786771,0.016222259,-0.11651782,-0.23519908,-0.19472006,0.10574481,-0.0010274929,-0.10358244,0.094268486,-0.053173423,-0.08636642,0.02188686,-0.08992588,0.021032266,0.024206068,0.0009476584,-0.012050409,-0.014060682,0.0074497736,0.022211015,-0.021366853
1,0.0500007,0.37823114,-2.2389302,-0.053337734,0.14088432,0.10023078,-0.14531295,-0.056386705,0.0620263,-0.028339852,0.11504237,0.012218537,0.2126663,0.07078814,-0.005074603,-0.05542636,0.032005996,-0.03145785,0.040436383,-0.050441906,-0.037667803,-0.05361591,0.0024457194,0.009900977,0.017411161,0.048607662,0.009699347
2,-0.6815742,-2.2389302,19.344622,-2.1163697,-0.55437505,0.2622666,0.67401785,0.7439828,-0.35401538,0.033978626,-0.659872,0.20267108,-0.19541231,-0.104245216,-0.03365894,-0.005337566,-0.1470628,-0.08979182,-0.2671234,0.033519626,-0.16829494,0.058414515,-0.11833346,0.098315455,-0.0098886695,-0.009857679,-0.046607547
3,0.7491962,-0.053337734,-2.1163697,3.3208349,-0.37330267,-0.13325107,0.25799546,0.08501148,-0.7417188,-0.44638753,-0.23086202,0.040425047,-0.36851364,-0.45935577,0.36611235,-0.1652227,-0.05483602,0.15398264,-0.16108671,0.047366142,0.05979353,0.14949337,-0.014039177,-0.035198055,0.051520668,0.07645638,-0.025535647
4,-0.12210546,0.14088432,-0.55437505,-0.37330267,3.6775715,0.8245208,-0.09074278,0.3680866,0.08719762,0.10771902,-0.410025,0.038404413,-0.06489426,0.027185762,-0.14529762,-0.2532688,-0.19057181,0.18452075,0.019838128,-0.028426927,0.001695085,-0.012365548,0.06750613,-0.019436205,-0.055598266,-0.07053697,-0.0019011758
5,-0.059581228,0.10023078,0.2622666,-0.13325107,0.8245208,2.3553462,0.35960335,-0.034619983,0.34099287,-0.21630535,0.050927665,0.49839282,0.26938513,-0.012657553,0.19420752,0.046814933,0.10401171,-0.027487058,0.04456751,-0.11574419,0.0068817222,0.031230908,0.041686825,-0.1201168,-0.15971908,0.08278948,-0.017961618
6,-0.22786771,-0.14531295,0.67401785,0.25799546,-0.09074278,0.35960335,2.3073368,-0.2338452,-0.1233172,-0.018312624,0.19610839,-0.039018214,-0.07967934,0.060866825,0.15672317,-0.17170566,0.06686081,0.101023585,0.14524779,-0.09427316,0.015341334,-0.08634191,0.11509767,-0.02823295,0.018095933,-0.022543147,0.033457477
7,0.016222259,-0.056386705,0.7439828,0.08501148,0.3680866,-0.034619983,-0.2338452,1.6571767,-0.11640903,0.07692407,0.28674036,-0.15276514,0.080516025,0.030019961,0.1785141,0.057971783,0.10305687,0.21345565,-0.03432394,0.08530079,0.16814296,-0.046428107,-0.04799828,-0.020394014,0.06243336,0.045633018,0.011727654
8,-0.11651782,0.0620263,-0.35401538,-0.7417188,0.08719762,0.34099287,-0.1233172,-0.11640903,1.5312608,0.056798905,-0.08181003,-0.17023621,-0.0016574471,0.0016553255,0.20228669,0.05664406,-0.091272,0.005272762,-0.0099297855,-0.058546312,-0.0043967497,0.045882367,-0.03265117,-0.07191308,0.058504194,-0.007730744,-0.018073408
9,-0.23519908,-0.028339852,0.033978626,-0.44638753,0.10771902,-0.21630535,-0.018312624,0.07692407,0.056798905,0.9038591,0.18625572,-0.06870882,0.014494656,-0.16339001,0.10348885,0.052877247,0.012426514,-0.14719498,-0.022815749,0.015494527,0.045574643,0.15995301,0.06331559,-0.039465852,-0.09982737,0.099893354,0.04712186
10,-0.19472006,0.11504237,-0.659872,-0.23086202,-0.410025,0.050927665,0.19610839,0.28674036,-0.08181003,0.18625572,0.94873655,0.11540714,0.023710884,0.11263801,0.04487036,0.008206623,-0.09932671,0.07442735,-0.0699064,0.053242095,0.012599542,-0.0368559,-0.0056045023,0.029241258,-0.06126547,-0.062284067,0.027972482
11,0.10574481,0.012218537,0.20267108,0.040425047,0.038404413,0.49839282,-0.039018214,-0.15276514,-0.17023621,-0.06870882,0.11540714,0.9231029,-0.021475688,-0.040335387,0.12181775,0.0042809728,-0.017921139,-0.07404153,-0.04443696,0.08061454,0.09632132,0.07171224,0.08751266,-0.0056291623,-0.047574215,-0.03434411,0.053835094
12,-0.0010274929,0.2126663,-0.19541231,-0.36851364,-0.06489426,0.26938513,-0.07967934,0.080516025,-0.0016574471,0.014494656,0.023710884,-0.021475688,1.1443017,-0.11630475,0.00046121277,-0.07085718,0.050839085,-0.0026949355,-0.013990764,0.10337271,-0.06409471,-0.09489018,0.010703342,0.044541232,0.061472088,-0.00013302665,0.010009145
13,-0.10358244,0.07078814,-0.104245216,-0.45935577,0.027185762,-0.012657553,0.060866825,0.030019961,0.0016553255,-0.16339001,0.11263801,-0.040335387,-0.11630475,1.0321479,0.025891962,-0.007491907,-0.009815322,-0.008001715,0.0066742525,0.06905916,-0.047012195,0.03873158,0.032367904,-0.0010366942,-0.010789076,0.063571885,0.050243683
14,0.094268486,-0.005074603,-0.03365894,0.36611235,-0.14529762,0.19420752,0.15672317,0.1785141,0.20228669,0.10348885,0.04487036,0.12181775,0.00046121277,0.025891962,0.8714387,-0.076249845,0.07716271,-0.09957107,-0.040488817,0.020895038,-0.04593788,-0.046007797,-0.002668497,-0.006244022,0.051814847,-0.007864414,0.010533445
15,-0.053173423,-0.05542636,-0.005337566,-0.1652227,-0.2532688,0.046814933,-0.17170566,0.057971783,0.05664406,0.052877247,0.008206623,0.0042809728,-0.07085718,-0.007491907,-0.076249845,0.6477919,0.07433024,0.090812534,0.01048867,-0.08371736,0.09287566,0.04006261,0.009581957,-0.06609388,0.011833405,0.035032526,0.01173775
16,-0.08636642,0.032005996,-0.1470628,-0.05483602,-0.19057181,0.10401171,0.06686081,0.10305687,-0.091272,0.012426514,-0.09932671,-0.017921139,0.050839085,-0.009815322,0.07716271,0.07433024,0.7774871,0.049296148,0.053703748,-0.031442814,-0.037081957,0.020615947,0.032912575,-0.05205386,0.046533942,-0.0014500148,0.02135139
17,0.02188686,-0.03145785,-0.08979182,0.15398264,0.18452075,-0.027487058,0.101023585,0.21345565,0.005272762,-0.14719498,0.07442735,-0.07404153,-0.0026949355,-0.008001715,-0.09957107,0.090812534,0.049296148,0.5777232,-0.09843789,0.052621536,-0.05232428,0.017118461,0.03934777,-0.03544437,0.0058462787,-0.039804086,0.014240316
18,-0.08992588,0.040436383,-0.2671234,-0.16108671,0.019838128,0.04456751,0.14524779,-0.03432394,-0.0099297855,-0.022815749,-0.0699064,-0.04443696,-0.013990764,0.0066742525,-0.040488817,0.01048867,0.053703748,-0.09843789,0.5112161,0.018292192,-0.0073607937,-0.05231634,-0.014702747,0.07030467,-0.022067284,0.030787263,0.015568939
19,0.021032266,-0.050441906,0.033519626,0.047366142,-0.028426927,-0.11574419,-0.09427316,0.08530079,-0.058546312,0.015494527,0.053242095,0.08061454,0.10337271,0.06905916,0.020895038,-0.08371736,-0.031442814,0.052621536,0.018292192,0.4927564,0.00968774,0.038968377,0.018938817,-0.037038486,0.0025248574,0.015728869,-0.046458017
20,0.024206068,-0.037667803,-0.16829494,0.05979353,0.001695085,0.0068817222,0.015341334,0.16814296,-0.0043967497,0.045574643,0.012599542,0.09632132,-0.06409471,-0.047012195,-0.04593788,0.09287566,-0.037081957,-0.05232428,-0.0073607937,0.00968774,0.41323492,0.020124707,0.05033499,-0.0010870895,-0.051124208,-0.0062560937,-0.014121219
21,0.0009476584,-0.05361591,0.058414515,0.14949337,-0.012365548,0.031230908,-0.08634191,-0.046428107,0.045882367,0.15995301,-0.0368559,0.07171224,-0.09489018,0.03873158,-0.046007797,0.04006261,0.020615947,0.017118461,-0.05231634,0.038968377,0.020124707,0.46210632,0.008400069,0.004073541,-0.006813207,0.010799973,0.020144992
22,-0.012050409,0.0024457194,-0.11833346,-0.014039177,0.06750613,0.041686825,0.11509767,-0.04799828,-0.03265117,0.06331559,-0.0056045023,0.08751266,0.010703342,0.032367904,-0.002668497,0.009581957,0.032912575,0.03934777,-0.014702747,0.018938817,0.05033499,0.008400069,0.41516924,0.034701418,0.00078998494,-0.018435072,0.016746208
23,-0.014060682,0.009900977,0.098315455,-0.035198055,-0.019436205,-0.1201168,-0.02823295,-0.020394014,-0.07191308,-0.039465852,0.029241258,-0.0056291623,0.044541232,-0.0010366942,-0.006244022,-0.06609388,-0.05205386,-0.03544437,0.07030467,-0.037038486,-0.0010870895,0.004073541,0.034701418,0.4309741,0.06245414,-0.029469322,0.0071506966
24,0.0074497736,0.017411161,-0.0098886695,0.051520668,-0.055598266,-0.15971908,0.018095933,0.06243336,0.058504194,-0.09982737,-0.06126547,-0.047574215,0.061472088,-0.010789076,0.051814847,0.011833405,0.046533942,0.0058462787,-0.022067284,0.0025248574,-0.051124208,-0.006813207,0.00078998494,0.06245414,0.40619993,0.03774029,0.02786763
25,0.022211015,0.048607662,-0.009857679,0.07645638,-0.07053697,0.08278948,-0.022543147,0.045633018,-0.007730744,0.099893354,-0.062284067,-0.03434411,-0.00013302665,0.063571885,-0.007864414,0.035032526,-0.0014500148,-0.039804086,0.030787263,0.015728869,-0.0062560937,0.010799973,-0.018435072,-0.029469322,0.03774029,0.45134202,-0.03623018
