,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,335.00143,100.020134,135.23947,56.2798,-10.491971,-59.555164,14.090146,8.827347,-18.112934,1.3875171,2.4453478,36.114716,-7.855132,18.57421,7.9954967,-4.6679344,15.867222,-8.542042,24.658535,-3.5959954,-9.44525,0.42685774,-2.844843,5.49974,9.01664,-10.173246,2.1830728,-2.16143,-0.7577542,5.208422,3.353632,-4.382323,-9.49998,-0.4300256,-1.1546398,4.033267,-0.7507434,-4.2479444,-0.92090595,1.8482164,-3.0410802,-2.9002118,3.094308,-2.1994686,-3.1415968,2.5118546,-1.7733017,-1.5684407,-3.916542,1.0394669,0.042201485,-0.057661813,-1.5623786,1.3516114,3.8172646,-2.0481255,1.9825048,4.023037,-1.5544277,-1.8053946,4.100004,-2.2625108,1.3698704,2.793518,-0.51880527,0.6194137,-0.7387843,0.4070134,0.22943433
1,100.020134,124.85342,140.53381,25.95647,19.778053,14.735464,-5.805146,0.8853798,0.3168697,-7.208493,-3.7051158,-0.7117935,-6.1580667,10.745678,-1.0606265,4.44646,1.0202005,-7.11371,-6.2599497,-1.845488,-5.314786,3.7606368,-0.70821464,5.2847624,-0.09717132,1.0112419,0.72040224,0.5680164,-2.2723188,-1.0042646,-3.0432942,-2.9512558,1.8126571,-1.9897015,1.5918636,0.88903534,-0.7937734,0.21041009,-0.5819886,-1.0456063,0.46938968,1.950839,0.27120104,-0.3259318,1.3073847,0.90153384,1.2055995,1.387359,0.72355485,0.46379536,1.1471596,0.11441171,-0.67543304,-0.5524845,-0.7860077,-0.782861,-0.37987334,-0.41458166,-1.1037514,0.12260413,-0.7177912,0.9401979,-0.667951,-1.3852897,0.15795459,-0.43267626,-0.2151264,-0.41787964,0.16709937
2,135.23947,140.53381,230.49846,6.2864895,27.669352,15.643288,-16.916126,-2.2989109,16.374722,1.4154633,-9.449745,7.7755446,-2.9594693,-10.546547,2.6594753,-5.5574617,-8.3148155,6.2285547,-2.4618764,2.5715532,3.710221,2.5665467,-2.0783875,0.7139252,-0.74047625,-2.2247982,-0.48654836,-1.1721692,0.27394128,-1.2028407,3.6969352,-0.29577804,-0.5133636,-1.6094829,-0.16778848,-2.022074,1.2557771,0.16169038,0.60906076,0.45542878,-0.541834,-0.8899969,1.3157393,1.083525,-0.6200788,-1.4387193,-0.051380195,0.7570042,0.5186796,0.034432113,-1.1202416,0.44901425,0.6562761,-0.9858534,-0.29441842,1.0164963,0.06763987,0.024616709,0.98828447,0.020839116,-0.3014733,0.6886413,0.72131014,0.06566827,-0.2150448,0.007391665,-0.44476116,-0.105389535,-0.12681045
3,56.2798,25.95647,6.2864895,58.009506,10.818611,-15.541191,2.7742553,3.2338517,-20.939419,-22.833115,8.762219,2.7769198,-5.6766443,17.814072,12.004534,0.9666339,2.0951993,-3.9188051,0.19234098,-5.096974,-3.921119,-5.8191757,1.0913428,-3.7383192,-1.0086778,-3.355907,0.4879229,6.1051846,2.5271738,-1.21007,-1.6210024,1.2298722,-0.07731241,7.2696753,1.9835739,0.8702138,-2.477213,0.7543753,-1.1432447,-0.48203212,0.14072406,2.72644,-1.6245825,0.78916794,0.27809682,-0.7426199,-2.2917926,-0.17347318,0.63306,0.11455696,0.25342762,-0.60246766,-1.1426497,2.0180614,1.0179973,-1.0791961,0.38352078,-0.287979,-2.1401114,-0.5552326,0.2640366,-0.4605318,-0.2943611,-0.65710664,-0.19389604,0.11010467,0.2653645,0.030726243,-0.22999251
4,-10.491971,19.778053,27.669352,10.818611,20.448704,2.1392305,-7.0822616,-8.508299,-1.74067,-2.880705,1.8268676,-0.80482334,1.3470452,1.1918596,2.0416436,-2.185843,-4.2871537,-0.64268994,-5.4869304,-0.3633963,2.8300877,-2.0001247,5.594225,-3.2122283,-3.5087287,-2.303296,-1.9471343,0.8645848,1.8511873,-1.1584531,-1.3840457,-0.83097875,2.895108,2.344408,1.4039296,-0.5657216,-1.4186348,2.9315505,2.7161484,1.4340137,-0.121735334,0.03002889,-1.0928532,0.5703231,-0.4131528,0.41487223,-0.27134302,-0.70379186,0.46505597,-0.7572582,-0.117871076,1.0184652,-0.072283894,-0.11832005,-0.24491984,0.07328678,-0.7756603,-1.0666221,0.46419436,0.42987904,-0.8729546,0.121528804,-0.11552611,-1.0128038,-0.094916336,-0.05008436,1.3525832,0.08712539,0.2729444
5,-59.555164,14.735464,15.643288,-15.541191,2.1392305,41.80125,-2.452195,9.945427,14.296832,-0.43200773,-9.407568,-19.095123,2.7773361,-4.4407325,-4.847638,5.9599113,-6.199277,-1.0653977,-10.1301365,-0.76264346,2.2502422,6.0530014,-3.8612068,4.4593983,0.5937402,2.4028878,0.344471,2.1237965,-2.6323628,-0.72419775,0.8892982,2.9869266,2.2320545,1.6628289,-0.3211644,-0.8473698,0.02330064,-1.3104204,-0.8659792,1.263153,0.062032245,1.5519791,-0.67493683,-0.18390912,0.9945828,-0.55365944,0.32689786,1.5701554,0.6575605,-0.41958332,-0.12223932,-0.3238495,-0.6070619,0.5685158,0.6235331,0.07806428,-0.05845903,-0.6509162,-0.16296907,0.4241649,-0.46448737,0.5520272,-0.7056477,-0.2326093,-0.15830189,0.15767437,-1.0249621,-0.12689766,-0.4487968
6,14.090146,-5.805146,-16.916126,2.7742553,-7.0822616,-2.452195,21.104982,16.18377,0.26485294,-4.147649,-0.31441903,5.5814953,4.2683263,1.3830428,-1.942696,6.285821,1.7446842,-1.6265545,0.98016584,-0.55147016,-2.9662943,1.8231754,-3.0166996,6.4172516,-0.83548033,-3.1490302,-0.4653715,1.0722706,0.28234524,-1.0480595,-2.657745,-0.11509306,-1.5304635,1.3969069,-2.1294246,1.6497605,-1.1461394,0.92136085,-0.5613232,-1.3945498,-1.4620347,0.8191339,0.15588109,0.13617882,-2.9596806,-0.39536157,1.3133025,1.4296374,-1.7869017,-0.5257254,-0.19407573,0.097705685,0.6277909,-0.60008,-0.22020005,-0.2714436,-1.311228,0.8178257,-0.6791171,0.8233524,-0.06832869,-0.51912516,0.07898163,1.1586041,-0.07118319,-0.57334876,1.0741777,0.6021812,-0.26286978
7,8.827347,0.8853798,-2.2989109,3.2338517,-8.508299,9.945427,16.18377,30.677309,2.5787103,-18.044552,-3.0764694,2.3957138,7.0474405,-2.5775008,1.0982134,7.8907146,-1.0621079,0.4273746,-5.4929495,1.1525464,-2.2937965,2.410047,-4.0510116,2.5965266,0.15405402,-0.43377128,-0.054324817,2.204411,-4.0858135,0.8743443,0.25766203,2.8004546,-0.7246221,0.37842155,-1.8448774,1.0228639,-0.2637192,0.10127429,-0.20571716,-0.60641,-1.1766875,0.8418931,-0.18386748,-0.21419188,-1.6389294,-0.7759561,-1.5095181,0.89757144,-1.454952,-0.05211202,0.22458991,-0.112347744,-0.049765617,1.532444,1.3134458,0.72331274,-0.06053215,0.21502393,-1.0827595,0.052507646,0.7625366,-0.13916887,0.1559419,2.1012988,-0.41762996,0.002307552,0.3486393,-0.036115643,-1.1227424
8,-18.112934,0.3168697,16.374722,-20.939419,-1.74067,14.296832,0.26485294,2.5787103,15.130631,9.621297,-7.5001955,-2.917528,1.5624528,-7.364341,-5.833893,0.63836175,-4.8203897,2.661339,0.46040037,-0.101283535,3.8343105,4.219196,-2.9883046,1.7874496,-1.2767243,-1.0670633,-0.8766,1.1148536,0.12902203,-0.6876004,1.7848356,0.9348172,-0.2871952,-0.99646103,-1.0672586,1.4140632,-0.51427376,-0.895558,-0.6341268,1.1548696,0.106566824,-0.16593504,0.18234667,-0.7996454,-0.4283833,-0.031157391,0.4524541,-0.34362453,-0.6091932,-0.11171327,0.06955096,0.07719301,0.2569375,-0.11466496,-0.49409413,0.33553296,-0.07025245,-0.068460695,0.829782,0.6626116,-0.043506272,0.65442634,0.26856995,0.83732164,-0.16999409,-0.44844663,-0.06405347,0.4532913,-0.56306505
9,1.3875171,-7.208493,1.4154633,-22.833115,-2.880705,-0.43200773,-4.147649,-18.044552,9.621297,31.272774,-3.3445172,0.6445905,-3.2848234,-3.506411,-8.74164,-3.1035943,1.5109112,-0.6991925,9.019521,0.005392329,2.2050753,4.1887937,0.20811103,4.8455195,2.108562,-0.88868284,-2.4675863,-0.64021826,3.0004032,-1.5035564,0.78247464,-2.078875,0.81039244,-1.4977746,0.11030127,1.1038823,-0.43026447,-2.263009,-0.15817484,1.0864291,0.8268777,-0.29976255,0.7654684,-0.80631614,0.6820364,1.9107513,1.5670384,-0.52603084,-0.18843204,0.5419536,0.024420284,-0.18583599,0.2075512,-1.3199999,-0.86273694,-0.076636344,0.02161489,0.3007289,1.492451,0.25866467,0.009528901,0.4990584,0.4945533,-0.6516649,-0.09964558,0.17134802,0.16279754,0.04862862,0.5321347
10,2.4453478,-3.7051158,-9.449745,8.762219,1.8268676,-9.407568,-0.31441903,-3.0764694,-7.5001955,-3.3445172,6.729549,3.98241,-0.3542746,0.99167883,4.392146,-1.417917,2.6015716,-0.59198296,0.23155749,1.125577,-1.71734,-2.684619,1.8241738,-0.60698396,1.6247065,0.33030212,-1.3450353,1.0840878,1.3024117,-0.67356634,-0.716932,0.67909193,1.5388758,-0.066292055,0.515787,-0.77833927,0.19267216,0.40860188,0.4976099,-0.519923,0.20104238,0.81669515,0.16448903,0.46198726,-0.19754228,-0.60046494,-0.014979464,0.6247008,0.7187278,0.11616579,-0.4564739,-0.14860201,0.2073825,0.13648328,0.10953362,0.22761594,-0.20810232,-0.12923169,-0.26487714,-0.47825184,-0.16925246,-0.38226646,0.03528426,-0.3360445,0.35541952,0.23707524,0.45992446,-0.25795913,0.7269835
11,36.114716,-0.7117935,7.7755446,2.7769198,-0.80482334,-19.095123,5.5814953,2.3957138,-2.917528,0.6445905,3.98241,17.659473,2.2618237,-3.3495135,0.6487395,-0.538751,0.3952526,3.2516828,4.9869986,1.7899877,-1.9901448,-0.79089224,3.7672815,-0.95879924,1.0870485,-1.7223451,-2.6368322,0.5688873,0.5710255,-0.62590027,0.20718706,-0.0032271133,0.4307283,-1.995306,0.67504406,0.70224404,-0.084985435,0.399557,1.3153017,-2.6276014,0.7148963,0.457636,0.23928663,0.4585485,-1.4588085,1.0231919,-0.2797281,-0.8574002,-0.6078588,0.186932,0.079410225,0.06268589,0.69676065,-0.064367086,-0.825006,0.1245781,-0.51207554,0.16317101,0.2762336,0.100873515,-0.045308784,0.09785955,0.5743585,1.2416801,0.12570235,0.42378956,1.163596,-0.15710118,0.04810551
12,-7.855132,-6.1580667,-2.9594693,-5.6766443,1.3470452,2.7773361,4.2683263,7.0474405,1.5624528,-3.2848234,-0.3542746,2.2618237,9.829486,-4.6784115,-0.42059657,0.33408305,-0.93458354,0.8253698,-3.5081239,0.47309107,-0.7474924,1.7916117,1.3578317,-1.0381954,-0.7648642,-1.847471,-0.54017735,-0.5091652,-1.3821735,2.9205112,0.7309142,1.5872221,0.5303054,-1.5973394,1.1566088,-0.18213251,-0.4136213,0.19122972,2.1198454,0.72362447,-1.4473112,0.5381831,-0.33969766,-0.276659,-1.9850323,0.92318654,0.5144495,0.20959833,-0.044419035,-0.39572906,-0.33147115,0.83962834,0.2194807,-1.0843813,1.4179189,-0.6910487,-1.3319128,-0.103346236,0.14562607,0.28942415,-0.3985051,-0.89559287,-0.34575456,0.21637076,0.26268274,0.35582393,0.2788263,-0.06671126,0.6415001
13,18.57421,10.745678,-10.546547,17.814072,1.1918596,-4.4407325,1.3830428,-2.5775008,-7.364341,-3.506411,0.99167883,-3.3495135,-4.6784115,12.932881,-0.07013254,1.4903662,3.5391626,-5.238693,0.049550958,-3.4014182,-2.1968088,-0.7642555,0.3051656,0.8265482,-0.9416573,-0.0803191,1.5270666,0.9494457,-0.613172,-0.01344035,-1.8994306,-2.1411917,-0.69402134,1.6627139,0.33050203,1.9404764,-2.0934405,0.025509901,-0.60931295,0.06604283,-0.41054416,-0.1885368,-0.22941922,-0.5351367,0.7985331,0.9482888,-0.03693702,-0.40301007,-0.50248456,-0.099484,1.183625,-0.18689,-0.9379691,0.36993372,0.11721027,-0.9270226,0.3586688,-0.12783685,-0.8379203,-0.21170834,0.12438773,0.18695198,-0.53127277,-0.8056885,-0.1343889,-0.42219204,-0.3144449,0.48360735,-0.20766205
