,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
10,20.601643,-3.1035113,-15.272768,-3.9074516,-8.109115,5.4469943,-11.551102,7.4575996,-5.6591153,9.471214,28.582876,-14.371399,3.9533393,8.306696,-0.6527071,-4.076601,-7.1189613,2.1406784,-1.3177701,-1.3671584,1.3871102,-2.9785476,-0.47354674,-3.326941,-0.22439694,-0.13623537,1.7510805,-0.07441173,2.5467513,-0.23182125,-1.6015764,-0.52316797,-0.11018847,-1.9470786,-0.6120426,1.3367723,0.68366957,0.67162406
11,-10.269197,4.864521,14.470819,-0.7801577,-3.040339,-2.864395,3.2367773,-4.001281,6.9651604,-5.727724,-14.371399,19.19951,8.21805,3.6109953,-2.1564007,3.5572772,-1.5060583,-3.1565716,-4.198033,-1.5578345,2.2464392,1.6320999,-1.2474978,1.3717299,-3.9601176,3.8065882,-0.4888148,0.66367024,-4.243745,-1.5535102,-0.57659733,-0.15834494,-0.15360627,0.8515542,1.8015108,-0.731787,0.25618252,-1.016912
12,3.6166296,8.558266,6.988041,-1.2748191,-9.127553,2.1242619,-8.401173,2.4478912,6.8214283,0.64654803,3.9533393,8.21805,14.883113,6.650487,4.2479467,-1.9257822,-4.9435916,0.23944941,-4.2213163,2.537418,2.6688418,-0.4655771,-4.9214125,-1.0247731,-2.4210486,1.9943594,-0.37680805,-0.2960314,-3.5912912,-3.0370703,-1.1003371,-1.5366732,-0.91084135,0.83657515,-0.09542839,1.398912,0.5070139,-0.22507812
13,6.6116033,-22.309748,16.540985,-7.20477,-3.522372,-1.4460661,-0.3408035,-4.76621,-4.706457,4.975401,8.306696,3.6109953,6.650487,15.110489,-4.886944,0.72975063,-5.3068786,3.6024666,-5.253878,2.3412404,2.6645808,0.5365114,0.0036621564,0.6845512,-3.129985,2.4478972,1.9724162,0.3265646,0.055828784,-1.1021054,0.49674532,-0.0822622,-0.22368653,-2.4535718,0.4568035,0.7117735,-1.0829682,-0.4804458
14,10.392683,-1.0998836,0.9166931,-4.9937224,-6.4628773,1.9518383,-5.0366335,2.0600953,4.356721,-2.7488544,-0.6527071,-2.1564007,4.2479467,-4.886944,14.129727,-7.1367083,2.5585775,0.9900856,0.84182703,3.227808,0.08638924,0.2012802,-4.878602,-1.3400779,2.7426007,-1.7076045,-2.0069792,-0.811309,-0.9992536,-1.9893758,3.0407584,-3.4412098,0.035116408,2.5732894,-0.3732638,-1.0540326,-0.49545413,0.82627046
15,-15.345846,8.918406,0.22554216,-1.5148633,13.60064,8.959691,-2.4729962,-5.5886993,3.5715926,-0.69761217,-4.076601,3.5572772,-1.9257822,0.72975063,-7.1367083,11.066383,0.25892198,0.14478958,-0.4130011,0.40774375,-2.6900105,1.1598189,3.9511127,-3.2328053,-2.9616132,-1.476557,0.6804923,0.9796978,1.0524309,-1.9786255,-1.0463732,1.0368888,0.9502949,-0.9910004,0.70782816,1.2763681,1.2134767,-0.48150146
16,9.170473,-15.072822,-5.826476,-10.540058,7.5477114,-5.422057,-4.898656,-3.415397,-2.603855,-8.095519,-7.1189613,-1.5060583,-4.9435916,-5.3068786,2.5585775,0.25892198,15.334595,0.02848263,0.110327646,1.6015005,3.2199879,0.7587081,-0.7395803,-1.5538735,2.3468068,-0.5630971,0.20692274,-3.6780417,0.11150874,0.42167088,1.215692,1.4945903,-1.8222623,0.14249325,-0.04905696,2.049633,0.7216475,0.513199
17,-0.34411073,-12.052341,14.181583,-1.889008,3.2984433,1.8471998,-0.54226303,-3.7834775,0.29116094,2.624187,2.1406784,-3.1565716,0.23944941,3.6024666,0.9900856,0.14478958,0.02848263,5.22727,0.36748493,4.9660196,-1.8344126,0.56625366,-1.346492,1.3528485,0.8010559,-2.9170914,0.52229166,-0.056197517,0.46880555,-0.1970772,0.70571923,-0.115556456,-0.15030617,-1.1354965,-1.1751581,1.3042128,-0.95164716,0.19534728
18,-6.7359776,10.892196,-3.7385526,8.137325,2.9978647,0.24784559,1.594095,2.0575778,2.035117,0.89901006,-1.3177701,-4.198033,-4.2213163,-5.253878,0.84182703,-0.4130011,0.110327646,0.36748493,3.4613051,0.6573472,-2.298794,-0.016527368,0.22880563,1.5014613,1.6077174,-2.3158479,-0.6610085,0.17987287,0.45151114,1.2321843,-0.29998237,0.24485704,0.25273937,-0.041038014,-0.2920585,-0.23764966,-0.16413318,0.11103626
19,-12.639757,11.389105,4.6468706,12.113109,8.708107,-3.3826385,-3.9033425,-2.2648196,1.0054924,5.3691263,-1.3671584,-1.5578345,2.537418,2.3412404,3.227808,0.40774375,1.6015005,4.9660196,0.6573472,13.132484,1.330163,2.747902,-0.0509985,0.89763063,0.35244322,-1.5616808,-0.292479,-2.4040341,0.07372155,-2.293964,2.7045121,-1.301331,-1.5047351,-1.7376577,-0.9406825,1.3342395,-1.516561,-0.34187162
