,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
25,-0.4611702,0.31663346,1.722161,-1.9823142,0.917856,2.8190918,0.35972935,-0.44309458,2.7178466,-0.23676682,0.5787163,-1.411593,-0.5054685,-1.0715175,0.7424178,0.5508374,0.29621655,1.4984789,0.97681695,0.64744455,-1.3042403,0.22528648,-0.34011072,0.29972407,0.487597,4.608849,0.13108227,0.013860831,0.15640542,0.25154305,-0.36405474,-0.050407477,0.07067296,-0.43671316,-0.22231165,0.00042424467,-0.008512479,-0.014637399
26,-0.86053777,1.5089519,-0.26146293,1.1352179,0.1971176,-0.0952082,-0.162783,0.11970882,0.36408743,-0.194677,-0.85856074,0.17809325,0.052711174,-0.69747305,0.70735073,-0.27435726,-0.12085736,-0.34107083,0.18974596,0.096116856,-0.101197705,0.002114146,-0.17029381,-0.03502376,0.17350599,0.13108227,5.932892,0.06345416,-0.13476048,-0.22230294,0.17606434,-0.15937024,0.11710681,0.25334483,0.2634077,-0.037803248,-0.023507852,-0.008610167
27,0.8930061,0.6817838,-1.9321728,0.008202161,0.2512198,-1.3227913,-0.74966305,0.1874538,0.039263267,-0.23775011,0.15531579,-0.26957706,0.17601138,-0.17913017,0.35344344,-0.3708272,1.3641961,0.1399352,-0.04768914,0.9202186,0.9476112,0.24034703,-0.023973938,0.037629843,0.2705943,0.013860831,0.06345416,4.6345863,-0.16602868,0.0046970258,-0.021184158,0.08766647,-0.5583683,-0.43231773,0.10480659,0.17428705,0.018855624,-0.0927487
28,-0.28948432,1.0976081,1.5780866,0.7038731,-1.1636393,-0.8441671,-0.2553324,0.15877171,1.303211,-0.4484977,-1.1349924,1.590205,1.2672839,0.016826723,0.33082566,-0.39800718,-0.08311392,-0.3115545,-0.20830503,-0.04265558,0.21821964,-0.093127884,-0.64809334,0.43939048,0.07609562,0.15640542,-0.13476048,-0.16602868,4.2833257,-0.037621446,-0.64977974,-0.016924672,-0.5467103,-0.0149388015,-0.04094924,0.24237767,0.18906549,-0.08749013
29,-0.6678566,0.561208,-0.07535589,-0.65554243,1.1412847,1.292342,-1.6265764,-0.91931826,0.15844905,0.2666363,-0.24569814,0.57559943,0.98558646,0.4855764,0.6765322,0.71156967,-0.21717915,-0.17667098,-0.5333963,0.81402636,0.0010239366,0.1731484,0.31233442,-1.2024746,-0.25941977,0.25154305,-0.22230294,0.0046970258,-0.037621446,3.4970648,0.30025965,-0.5653331,-0.06913968,0.13264045,0.12476708,0.15902251,0.17741159,-0.029394291
30,0.20147106,1.0110757,-0.16356951,-0.26607382,-0.73051035,0.5229316,0.17486125,0.389818,1.1680162,0.02409784,0.5056102,0.22611484,0.37888318,-0.16387857,-1.1528784,0.38748872,-0.47150582,-0.3264334,0.09864891,-1.0174897,-0.40629345,-0.5144181,-0.012631027,0.21405637,0.1823473,-0.36405474,0.17606434,-0.021184158,-0.64977974,0.30025965,2.352709,0.40698844,-0.684353,-0.36555272,-0.31169277,0.48362237,0.50992596,-0.13237372
31,0.32722127,0.23390105,0.052283518,-0.44820237,-0.52158123,0.61145043,-0.22965264,-0.2081024,0.30657983,0.41490948,0.12602414,0.07379683,0.5149597,0.08000683,1.2370112,-0.38131583,-0.5518158,-0.034915227,-0.09354228,0.45550233,-0.08859144,0.21702242,0.10905622,-0.42128205,0.009341325,-0.050407477,-0.15937024,0.08766647,-0.016924672,-0.5653331,0.40698844,3.0597706,-0.06817642,0.078026004,0.040311605,-0.42165482,-0.050119914,0.010059107
32,0.79717994,-0.7671448,-0.28183466,0.1922131,-0.27717683,-1.3772011,-0.16560785,-0.15321061,-0.22778076,0.3261661,-0.18880498,0.07045375,0.23233867,0.15619403,-0.08176744,-0.3665759,0.64053535,-0.13749637,-0.12768292,0.51629174,0.46137464,-0.045204908,0.17564106,0.10969023,0.42432836,0.07067296,0.11710681,-0.5583683,-0.5467103,-0.06913968,-0.684353,-0.06817642,2.5536792,-0.44921288,-0.34006092,0.32340652,0.22003707,-0.090327315
33,-0.3491613,-0.26747382,-0.11893821,-0.19040525,0.66826415,-0.43069786,0.6274402,-0.56588036,0.49111095,0.6501463,0.92941743,-0.3335156,-0.19353724,0.8374789,-0.88923025,0.36050987,-0.031783126,0.5929334,0.049137585,0.6787008,0.33251798,0.3770508,0.5599859,0.46293664,0.001456784,-0.43671316,0.25334483,-0.43231773,-0.0149388015,0.13264045,-0.36555272,0.078026004,-0.44921288,2.234164,0.36616114,-0.06592045,-0.06443472,-0.28542304
34,0.24561849,-0.82898235,1.4332666,0.39057723,-0.69237685,0.24660148,-0.019781576,0.22276828,-0.85308206,0.6102866,0.11767185,-0.65450394,-0.016887125,-0.13558452,0.11274664,-0.2495122,0.012225084,0.3537787,0.08101074,0.33366904,-0.5581008,-0.3580735,-0.12214936,-0.15415837,0.3440776,-0.22231165,0.2634077,0.10480659,-0.04094924,0.12476708,-0.31169277,0.040311605,-0.34006092,0.36616114,1.8409026,0.3446071,0.096945584,0.24874723
35,0.19521213,0.6596815,-0.802776,-0.5203198,-1.37953,0.13997003,1.8660251,0.20751566,0.27575642,-0.06678851,-0.14335774,0.24191089,-0.3515662,-0.3946882,0.48873383,-0.4793532,-0.70468295,-0.19508675,0.1549419,-0.43638074,0.050901994,0.35389936,0.44787484,0.18687114,-0.050797276,0.00042424467,-0.037803248,0.17428705,0.24237767,0.15902251,0.48362237,-0.42165482,0.32340652,-0.06592045,0.3446071,2.0215952,-0.25747314,-0.1152782
36,-0.37637788,-0.84322345,1.2657616,0.6451155,-0.10000986,-0.7107732,0.9363517,-0.11777834,-0.35212076,0.34620255,-0.10021038,-0.114021584,-0.11025583,0.36222,0.21317923,-0.4640363,-0.24353352,0.4505393,0.0963494,0.5748986,0.09241528,0.22744516,-0.11152057,0.57386935,0.013022811,-0.008512479,-0.023507852,0.018855624,0.18906549,0.17741159,0.50992596,-0.050119914,0.22003707,-0.06443472,0.096945584,-0.25747314,2.47419,-0.03817288
