,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,259.54047,69.57655,97.31737,-68.39132,37.316895,-44.15735,-13.837698,-11.929262,-21.351032,-14.575348,-14.337926,2.0367556,21.471283,4.2991896,-3.8331947,-12.469015,-2.3680644,-4.586435,-9.608913,-7.141755,7.922349,-8.210087,-5.350919,5.845296,0.15260696,0.787114,-0.079815865,0.91933686,1.7871376,-1.9812759,0.34512582,2.0483258e-05,-0.00010553545,-9.52573e-05,1.7815473e-05,1.8673174e-05,1.8767703e-05,2.993909e-05,1.10908695e-05,-2.5662393e-07,2.3706605e-05,3.2307871e-06,7.4785394e-06,-1.7164141e-06,-2.2449696e-05,-3.765789e-06,4.1203522e-05
1,69.57655,-14.355848,20.07603,-5.2887907,20.798424,-22.16007,12.2146225,21.528147,43.71575,-1.9625686,9.702345,-9.6525545,1.6641405,-10.933289,-11.447474,12.617414,-2.0262327,-0.77430767,9.611539,1.0190117,-7.7078886,8.107373,6.400894,-3.8204536,-0.14924192,-1.0502093,-0.21180013,-0.45470864,0.03359951,0.86608785,-0.05784609,-6.646289e-05,0.00012452224,9.8692675e-05,-3.7127247e-05,9.768983e-06,7.907909e-06,-3.2389384e-05,-2.309317e-05,1.4166708e-05,-6.6228404e-06,1.2185998e-05,1.1461636e-06,-4.0820254e-07,2.0032814e-05,7.766016e-06,-3.63097e-05
2,97.31737,20.07603,65.92932,-25.35653,22.04568,-26.33118,-7.099205,-5.875592,-0.06869322,-9.8007965,3.7061899,2.1469276,-4.2820525,-1.4221191,-5.61074,4.4039383,3.3149724,3.6722395,-1.0360004,-1.5392568,1.0681822,1.0951614,2.9905772,-1.8340352,-0.14450455,1.0066983,-0.37942332,-1.3251382,0.5687229,-0.08228773,-0.0016990014,-8.31792e-06,8.660336e-06,1.0655807e-05,-9.117592e-06,4.9462033e-06,8.2924976e-07,-9.756089e-07,-3.8834105e-06,4.6781133e-06,-6.005048e-07,1.8517469e-06,2.3336165e-06,-4.3734602e-07,1.0415492e-06,1.9615923e-06,-3.5874755e-06
3,-68.39132,-5.2887907,-25.35653,74.25813,2.2777228,-16.435238,4.585803,-2.6078901,27.938747,8.72514,5.951211,-5.787843,-1.084355,-0.46235228,-5.787168,9.275675,-4.3025765,-3.4471893,7.2628636,1.2350485,-5.1616573,3.9933972,3.4552479,-2.811252,-3.2867832,0.0025584307,-0.63435364,0.33730423,-0.0047622845,0.4310279,-0.0701886,-2.4394805e-05,4.2034204e-05,5.5563178e-05,-2.6607147e-05,8.9510354e-07,-2.2472143e-05,-1.09334405e-05,-1.4973352e-05,7.823831e-06,-2.2506312e-05,-2.4561548e-06,1.0751974e-06,-1.138357e-06,1.0685032e-05,4.947201e-06,-2.6031792e-05
4,37.316895,20.798424,22.04568,2.2777228,14.013084,-13.013488,-10.573367,-16.81226,-7.344129,-0.61244035,-3.165688,2.1077905,3.6025212,2.4604352,-0.5106791,-3.0477562,0.2478983,0.58411735,-3.2856557,0.5408185,1.2640566,-1.019071,-3.2908068,0.5945096,0.94184583,-0.39014027,-0.49071774,0.34524238,1.0001891,-0.25852424,0.2534521,8.2080005e-06,-4.8016213e-05,-3.3342836e-05,4.106912e-06,4.4824883e-06,-2.1026699e-07,1.4439414e-05,2.1365222e-06,-7.239047e-07,3.4172933e-06,-2.6009038e-06,2.8373506e-06,-9.897035e-07,-7.7801105e-06,-1.1360628e-06,1.319798e-05
5,-44.15735,-22.16007,-26.33118,-16.435238,-13.013488,28.31448,-3.0435984,0.0545675,-7.0518513,4.8785706,-1.054616,1.0825635,-1.0473282,1.786977,5.364853,-1.2582153,1.8008261,2.7409902,-1.1160105,2.23523,2.2990198,-1.0484543,-1.7932932,1.3413265,-0.45043966,-0.5167919,0.633507,0.71359146,-0.61063397,-0.16416106,0.026133897,1.1081119e-05,-4.0183104e-06,-5.384134e-06,1.0716025e-05,-6.426587e-06,-6.5238805e-07,-2.820411e-07,5.3246767e-06,-5.101707e-06,7.141484e-07,-1.9112251e-06,-2.9066491e-06,1.0806409e-06,-4.245298e-07,-1.4354946e-06,2.5139166e-06
6,-13.837698,12.2146225,-7.099205,4.585803,-10.573367,-3.0435984,15.512632,15.642628,-4.658292,-6.8662186,2.3361382,-2.3505397,-0.87008524,-5.6028385,-1.5741715,-1.7123462,0.18902284,-2.7197797,-1.7054998,-0.87175786,-0.1364106,-0.18860292,0.012439549,0.3440897,2.124297,0.12974593,0.25999236,-0.31679726,0.16578317,0.0686632,-0.16030699,2.6176172e-06,-2.192919e-07,-1.4796411e-05,6.015523e-06,2.8006702e-06,1.4094283e-05,6.3999187e-07,3.379956e-06,-6.2345157e-07,1.0279964e-05,4.067029e-06,2.4666804e-07,6.525082e-07,-2.0957668e-06,-1.472816e-06,7.5035673e-06
7,-11.929262,21.528147,-5.875592,-2.6078901,-16.81226,0.0545675,15.642628,18.033035,-18.596628,-9.199579,0.032218695,-0.8467717,0.80668044,-0.08186674,-2.1806111,-7.9870305,0.8467599,-2.8188381,-4.071058,-1.3967443,2.5810294,-3.401411,-2.4520788,0.8976982,1.1041162,-0.14173174,0.6346047,-0.104903564,0.38978627,-0.47581849,-0.21369444,2.2773173e-05,-3.625185e-05,-4.0814655e-05,1.4907216e-05,-7.196047e-07,8.891031e-06,9.334904e-06,9.641159e-06,-4.4345893e-06,1.0034839e-05,3.7080304e-07,4.0264734e-07,7.004875e-07,-8.075811e-06,-3.243986e-06,1.6578266e-05
8,-21.351032,43.71575,-0.06869322,27.938747,-7.344129,-7.0518513,-4.658292,-18.596628,-28.64066,-2.2039452,-6.7754307,2.9235082,4.3560658,2.587531,2.0474296,-8.442835,1.6998254,-1.888087,-9.947281,-1.8706987,6.8034935,-7.4129257,-7.227625,4.6173096,1.5879128,-0.23764306,0.26236418,0.25444543,-0.861315,-1.0226986,-0.062341876,4.1919026e-05,-0.00012345429,-9.801859e-05,2.2178254e-05,6.2662557e-06,-2.5856207e-07,3.3847882e-05,1.5770776e-05,-6.466464e-06,1.0858829e-05,-6.551621e-06,4.4228673e-06,-1.1327928e-06,-2.171332e-05,-5.09041e-06,3.829479e-05
9,-14.575348,-1.9625686,-9.8007965,8.72514,-0.61244035,4.8785706,-6.8662186,-9.199579,-2.2039452,7.968951,-4.597287,0.23924562,1.9610004,1.0416691,-0.5647131,-4.2451963,0.57885563,0.66262734,-0.054942206,0.39905077,2.3112226,-2.1783702,0.34247705,0.8579227,-0.7635873,0.07093007,-0.1223315,0.6499557,-0.24337667,-0.19004932,0.0028756433,6.386639e-06,-2.110533e-05,-1.1558839e-05,3.6474594e-06,-7.80945e-08,-3.9509996e-06,4.2758743e-06,2.2819593e-06,-1.7039806e-06,-1.0566753e-06,-2.2450688e-06,3.063833e-07,-3.2080078e-07,-2.7087408e-06,-3.8294831e-07,4.903214e-06
