,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,21.75193,35.755623,35.031105,1.6767404,1.1970394,1.0415692,-0.20002627,-0.07333714,0.03225088,0.023218073,0.042647522,-0.010349771,0.057023674,-0.029794713,0.06541185,-0.013332415,0.037586726,0.01832046,0.016262168,0.014234943,-0.0037500053,-0.0019789203,0.01255064,-0.013874255,0.015404081,0.006780207,0.0055008084,0.0045176875,0.003784272,0.0063085165,0.0036206334,0.0029711162,0.00022992688,-0.002559789,0.0041618203,-0.0018216793,-0.00024329586,-0.003989137,-0.00030740927,0.0013059096,0.00014041128,-0.004440247,0.0029090038,-0.0007357331,0.0011010317,0.00034675963,0.000591218,0.0017897871,0.0012857257,0.0008235995
1,35.755623,61.529877,59.209328,3.51156,1.078229,-0.5340998,-0.2186906,-0.1481809,-0.044378847,0.0016537325,-0.005103212,0.018459171,-0.0017853256,-0.011928642,-0.009456797,0.0020545362,-0.021529146,0.0035133306,-0.012043473,0.0029678727,0.007086033,0.0053725187,0.0045295125,-0.007702198,0.008989407,-0.0044512493,0.0064350767,-0.0048669563,0.0054649115,0.005569703,-0.00045419502,-0.002316574,-0.0023064816,-0.0012290572,0.0028112724,-0.0026727025,0.0051730815,0.00010801502,-0.0005187231,0.002986976,-0.0018774837,-0.0018575896,-2.9408136e-05,0.0024143492,-0.00044094256,0.0011573129,0.00021108417,0.00042692106,-5.099109e-05,0.0011962131
2,35.031105,59.209328,60.17989,-0.8670938,5.1894064,0.012496655,-0.15502185,0.106809065,0.04686986,0.06674075,0.01771689,-0.0025458345,0.016892314,0.040407427,0.005888916,-0.026917467,-0.012327783,-0.0032417085,0.0017144224,0.0105054695,-0.014956142,-0.011078419,0.008689266,0.0069702836,-0.01646066,-0.0029710198,-0.0013638666,-0.0070283003,-0.0010920633,-0.00848953,-0.0023067743,0.006386144,0.00048639992,0.001824704,0.002492799,-0.0028010886,0.00056191906,-0.004234175,0.0003269577,0.0010782743,-0.0005053328,-0.0036391339,0.0004932626,0.0008789976,0.0023107515,-0.000885763,0.0009232904,-0.0014231656,0.0016288564,-0.00081536704
3,1.6767404,3.51156,-0.8670938,6.8222694,-6.2400327,0.13729408,0.21404083,0.09152451,-0.037921384,-0.04341279,-0.0009965121,0.0043106894,0.013960559,-0.049627654,0.020016767,0.019088909,-0.0050659943,0.007617576,0.00079071306,-0.0024670402,0.01605007,0.0155177545,-0.011300919,-0.01812683,0.017684747,0.006671558,0.003931175,0.0024288716,0.0068295286,0.008843925,0.005947061,-0.0006355,-0.0011160357,0.0002657793,-0.00036441,0.0014406324,-0.001724575,0.0018954284,-0.00077944633,0.0027293235,-0.0010501684,-0.0005277383,-0.00029836153,-0.0018782045,-0.0014175851,0.00081248465,-0.000410642,0.0021833829,0.00016173041,-0.0005432344
4,1.1970394,1.078229,5.1894064,-6.2400327,6.1135755,0.119552284,-0.19752204,-0.060407907,0.028676486,0.03270131,0.03017094,-0.019962478,-0.01145853,0.03355007,-0.009031209,-0.019700808,0.031924676,-0.00634329,0.0021500443,0.0049478887,-0.01634056,-0.022896253,0.007941075,0.015193091,-0.014080853,-0.008087351,-0.007969772,0.005308424,-0.008877382,-0.0070414646,-0.001657681,0.0033399048,0.0028236029,-0.0015067512,-0.0007986265,-0.0005845027,-0.0009139464,-0.0027287728,-0.00044369802,-0.003725633,0.0035081825,-0.0012078475,-0.000103219296,-0.0001952805,0.0016427739,-0.0004507017,0.0011589981,0.0010398962,0.00064609566,-0.0007279279
5,1.0415692,-0.5340998,0.012496655,0.13729408,0.119552284,2.1284845,0.101221986,-0.03566254,0.15387967,0.016397249,0.06497871,-0.013828296,0.08265875,-0.007866624,0.10653138,-0.008558634,0.048991922,0.024827164,0.026481904,0.02903894,-0.012727203,0.00018062058,0.012165695,-0.009974519,0.010932497,0.010749312,-0.0003256682,-0.003542579,0.0023954357,-0.0027001295,-0.00043630585,0.009398086,0.0034590503,-0.0015635286,0.0004358666,0.0011779228,-4.7673515e-05,-0.001169013,0.0021252856,0.0007219834,0.00052480074,-0.0044562835,0.0027008904,-0.0014726755,0.0014162138,-0.002460815,0.0013652238,0.0008029908,0.001029576,0.0012301326
6,-0.20002627,-0.2186906,-0.15502185,0.21404083,-0.19752204,0.101221986,0.69349164,-0.04999781,0.03094225,0.028292857,0.00018205552,-0.013822623,-0.015002621,0.037477545,-0.027918007,-0.008941015,0.010310482,-0.009807754,-0.0045790444,-0.0031424644,-0.009686522,-0.022470493,0.010003083,0.018975336,-0.011331787,-0.0064951335,-0.007021194,0.0013353085,-0.00705907,-0.007245687,-0.004477815,0.0024074854,0.0042110984,-0.0011119787,0.00085530605,-0.0021773768,-0.00015031542,-0.001796084,-0.00012415067,-0.0023288275,0.0015798623,0.0011073299,1.8867438e-05,0.00055551546,0.00097074383,-0.0008614089,-0.00020787871,-0.00047736283,-0.0007159654,-0.00049765344
7,-0.07333714,-0.1481809,0.106809065,0.09152451,-0.060407907,-0.03566254,-0.04999781,0.5686789,-0.009830292,0.02748695,0.011261711,0.008758212,-0.002531637,0.010624498,0.015131108,-0.015085004,0.004025124,-0.0053177774,0.0008191314,0.002156646,-0.008757107,-0.006513655,0.00018708009,0.0015898524,-0.011367107,-0.0003338701,-0.006214991,-0.002401812,-0.003871018,-0.0053943526,0.002825622,-0.0016290273,-0.003171028,0.00095736573,0.00041527255,-0.0032099811,-0.0034498514,-0.0003636808,0.0013361642,-0.0008412928,0.00074678706,-0.0021234425,-0.00024070966,-0.00041834614,-0.0010747658,-0.0019578002,-0.0005326874,-0.0007469768,0.00022301034,-0.00280364
8,0.03225088,-0.044378847,0.04686986,-0.037921384,0.028676486,0.15387967,0.03094225,-0.009830292,0.10286076,-0.0063886596,-0.0013797013,0.024294626,-0.007252332,-0.009654112,-0.0041437754,-0.002266867,-0.008035413,-0.002248605,-0.0005298895,0.0012396014,-0.002990507,0.005484459,-0.005375429,8.285973e-05,-0.007277669,-0.003498347,0.0051221475,-0.005180424,0.000996539,0.002087453,0.003455815,0.0013893822,0.0003046189,0.0038953908,-0.0006234222,0.0011212435,-0.0002164359,0.00075739477,0.004200289,0.00030849985,-0.00022046448,-0.00093055924,-0.0006308224,5.6236535e-05,0.0022077532,-0.0015535834,0.0008894309,-0.00081392203,0.0010422553,0.000525618
9,0.023218073,0.0016537325,0.06674075,-0.04341279,0.03270131,0.016397249,0.028292857,0.02748695,-0.0063886596,0.09692869,-0.008047426,-0.0007280678,-0.0036402876,0.0008608651,-0.0042384276,-0.002678707,-0.0057920907,0.009458411,-0.0016678948,-0.002669395,0.0025360817,-0.0040397034,0.0023025973,-0.004073063,0.006498137,-0.0006253855,0.002992416,-0.002808074,0.0058090966,0.0050797593,-0.00039557315,0.0045454954,0.001134614,0.00024059275,0.0014690341,-0.00071641675,0.0010030763,-0.0019884713,-0.0010567298,0.0018374473,-0.000787911,-0.0016730456,1.6344999e-05,-0.0010123748,0.00028099195,-0.00016470792,0.0006611377,4.3370368e-05,0.0010276274,0.00022763386
