,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,16.87873,-9.798239,16.103666,7.8696146,7.8386984,6.874167,-7.368206,9.556643,1.4081743,-7.1898212,4.605465,2.6712146,-5.3063145,0.6352673,-0.9527277,-1.2373288,1.6837025,-1.477313,-5.335871,3.2275755,0.7193476,2.9336495,4.4133224,0.00016262438,3.442481,2.260501,2.5840552,1.4897889,-4.588975,-1.7700255,0.14244154,-2.1939359,-0.6154617,-0.16229518,-2.6007237,0.3915789,1.1092873,2.2685688,-0.34057003,-1.0001736,2.0725188,1.2417166,0.820784,0.98379546,-1.3800077,0.6036744,-1.3387346,-1.293748,3.3952875,0.86642385,-0.67195344,0.3299576,0.91228974,-0.41001883,0.9537736,0.8507611
1,-9.798239,419.7534,-53.43331,-15.963207,-24.31656,2.3874974,26.272564,7.856744,9.792874,-13.1852865,33.841286,-1.5196587,32.011726,5.8093023,-4.841073,-10.375599,8.213087,0.43436205,-11.291732,-1.2449298,-4.3561916,7.465081,11.678389,-6.8314023,-3.103975,-1.4202785,9.216429,-3.9711452,3.1489098,9.723341,-1.346035,-1.0181096,-2.1483254,0.54663914,-1.1460848,1.9411788,0.17947862,0.4137679,2.4078016,-0.4201972,-0.8799866,1.639157,2.4885948,0.56550956,2.6916258,0.30254942,1.6013131,1.5991917,1.1848364,-0.8894162,1.4178427,1.3427252,0.9741546,0.69307256,-1.3318377,0.6191069
2,16.103666,-53.43331,118.28076,-30.820538,23.52182,-14.196862,-0.7179368,24.599306,4.288369,-17.633854,9.034859,7.4259214,-0.22334406,7.209374,-1.30696,0.35713091,5.6158614,-5.1572046,-7.269009,-1.3663385,9.463568,2.2691085,6.7729034,-1.4442732,-0.7670063,-6.5652328,-2.5739758,0.39046022,-5.625767,0.45147932,8.481977,-3.51994,3.7665071,-2.9872777,6.886252,-0.56527233,3.7787805,-1.864547,1.8052708,-0.22421446,0.7580388,-0.47677213,-1.4404694,0.5695282,2.6169689,0.947078,1.4663925,1.5292997,2.5819373,-0.22547099,-1.5181543,0.9876047,0.25647575,1.1338556,-0.6542076,0.32807058
3,7.8696146,-15.963207,-30.820538,82.24624,6.42389,43.96983,-16.322449,10.921835,8.371902,4.3815637,4.7684546,2.1727247,-4.5004725,-2.9441495,-14.994004,1.8967679,-9.040787,3.3481836,3.9965956,-0.50381327,-1.0608408,7.2241907,-1.0152558,-6.438502,2.5543761,3.5771122,-4.1787634,-1.7934556,-1.6239498,0.8557608,-2.4693954,-1.3105414,-0.5589828,0.97761714,1.4822592,0.36060256,0.8758085,4.5889587,3.0903664,1.9475738,3.1227703,0.21962205,-0.551192,1.0767134,-4.491843,1.1205374,-0.109009475,1.87618,-0.14682338,-0.38534233,0.40032038,0.17345959,-1.752846,-1.0184629,-1.2729782,-0.5061641
4,7.8386984,-24.31656,23.52182,6.42389,21.33361,16.440334,-9.204079,8.053896,13.3682165,-0.7250854,-0.17039324,2.8424678,6.4685974,2.21417,6.5047784,-2.2418003,0.84192216,3.356325,-4.514481,-5.3311377,4.184823,-0.9881912,1.1503594,3.1404681,2.8903952,-0.8315644,-0.7005882,1.6067014,-1.1504809,-0.9843924,3.749339,-1.9733517,-2.6085472,-3.6801867,-0.57442534,0.123506665,-0.82323444,-0.4433021,0.42725194,0.47290394,0.920776,0.97467875,-0.4990934,0.3476621,0.6883443,-0.31605518,-0.13510965,0.4742002,1.0957186,0.3846446,-0.43153322,0.28246254,-0.39141905,-0.54021376,-0.058266364,0.32034677
5,6.874167,2.3874974,-14.196862,43.96983,16.440334,71.36578,-7.715884,16.5741,1.1057141,0.72436136,-1.2722791,-3.3611717,1.8088913,6.233333,-5.5468464,-5.6890697,4.7689734,8.667437,2.385748,-4.5239296,-3.0522194,-2.403986,4.6215477,5.6614857,-1.377038,-0.55123353,-1.422064,2.2510982,0.6226046,2.310485,4.7658873,1.5174036,-0.81290376,-0.56879264,-0.62315017,-2.5432198,-0.3203141,-0.5219845,-1.1278555,-0.6999563,-0.45963213,-1.7945101,0.06748038,-0.6497867,1.5270041,1.6864364,-1.671839,-1.2098322,-0.27028364,1.0461521,-0.9940101,-0.1356726,0.014922789,0.5910425,0.46529925,0.37675792
6,-7.368206,26.272564,-0.7179368,-16.322449,-9.204079,-7.715884,18.697363,-11.528046,3.7522402,-5.947691,2.3039455,-3.858664,-3.7603745,5.530245,-1.4542484,4.253606,0.45403963,5.787763,3.7666488,2.8203778,-2.0066824,1.72125,1.5895432,4.786571,-3.3352695,-2.9044404,-0.95843285,0.7750049,-0.26628911,1.6868982,1.5435152,3.5161662,2.3011718,3.5555975,1.688241,0.7713473,0.574351,-1.379197,0.036424235,1.2655134,-1.3877547,-1.1051755,-0.49505174,-0.19800457,1.3174932,-0.038948335,-0.14112633,0.24007078,-0.6785406,-0.1561586,0.027962953,0.12645425,0.28083974,0.5322467,0.2215859,-0.47432947
7,9.556643,7.856744,24.599306,10.921835,8.053896,16.5741,-11.528046,30.763826,-8.604403,-6.208536,3.1861694,7.5839825,4.7955847,-7.7658825,-4.495781,-6.2859526,3.914802,-7.1639566,-0.19567472,-2.6201692,0.34502763,-1.9425969,-0.8273108,-2.315662,1.2971134,-0.93705475,5.3879304,-2.23044,-1.4627814,0.63509804,1.7116463,-0.49024945,-0.6836123,-0.6561781,1.4363223,-1.2044401,4.0980635,0.04441823,1.263861,-0.12083317,0.011334261,0.033797503,0.503152,-0.55477,0.22705701,0.97824085,-1.208693,1.0846376,0.8724873,-0.55104613,-0.25457484,-0.009565293,0.6906624,1.4301941,-0.15134594,0.9299102
8,1.4081743,9.792874,4.288369,8.371902,13.3682165,1.1057141,3.7522402,-8.604403,48.724556,-3.307259,10.422964,1.3746252,5.1821065,-0.8334888,4.7214413,5.327142,-11.971857,3.4997935,4.7727537,-5.300235,6.5984764,1.2518327,-0.11702426,7.556342,5.8684473,0.47645468,1.1356122,0.24483132,-0.31985056,-0.9985471,-0.030327136,-0.06259532,1.4357085,-1.5855157,0.24731031,1.5147924,-2.2736073,-0.023533963,1.426318,1.0540295,0.17534763,-1.3078048,0.4452263,2.5815496,0.08928554,0.42732817,1.0857413,-0.5641663,1.2856259,-0.44135153,-0.13758099,-0.015481055,-0.1924758,-0.27966547,0.28068918,0.51699114
9,-7.1898212,-13.1852865,-17.633854,4.3815637,-0.7250854,0.72436136,-5.947691,-6.208536,-3.307259,21.334373,-8.132479,-5.435404,8.294058,2.9968119,1.5369229,-3.8069463,0.2599321,-4.1857777,2.456439,-1.4168448,4.87261,-0.5539087,-3.6523786,-1.636654,-3.2376466,5.7202644,-2.9404025,-3.3766842,-2.7972007,2.2054105,-0.32696357,0.24661505,0.121984065,-3.0795217,0.60616446,1.8644872,-3.191749,-0.9889637,-0.9827648,-0.2834201,-1.0009093,0.38919765,-0.30031833,0.45297086,-0.2105774,-0.7610745,0.9325528,-0.74214244,-1.7021875,-0.19748351,0.45535803,-0.62174636,-0.35939437,-0.06758465,-0.64353436,0.9991714
