,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,423.8846,18.002163,-0.80007577,6.357333,8.146636,5.559703,-5.702548,-6.2493258,-4.733221,2.3938656,3.4548078,1.7794147,1.71169,-3.2000704,-1.5129576,-1.667145,0.4224608,1.8358302,0.76717037,0.02695394,1.0446033,-1.0070659,-1.5140731,0.93594325,0.7497378,1.9946556,0.6403427,0.39260423,-0.46203396,-1.2450366,0.5316244,0.77956593,-0.25157198,0.42592323,0.41615444,-0.10202563,-0.35255435,0.0711503,-0.4257599,0.23821674,0.05778245,0.31713843,-0.49539375,0.018840054,0.19958228,0.5994206,-0.00057351263,0.21960744,0.40050507,-0.20397171,-0.3749522,0.15883273,0.060449686
1,18.002163,113.14092,-5.359234,-1.0051965,-5.6142073,-3.954111,0.9955893,7.1040215,8.534756,-4.055312,0.6223036,0.4850855,0.8261224,3.7142258,-0.18358386,0.9242965,-0.04598176,-2.2962332,-1.7513201,0.66242456,-0.083445996,1.4404459,2.7560325,0.75806075,-0.0048079095,-3.0026383,-1.5692272,-0.90038794,0.59674406,1.7348695,-1.5586097,-0.6388973,0.53256,-0.44401276,-1.2244395,0.19569582,0.7039814,0.19379362,0.11675465,-0.041450232,-0.2102713,-0.8790867,0.20355734,0.19512898,0.091398135,-0.5615066,-0.36623245,-0.275228,-0.21264675,0.04205979,0.27439272,0.17563397,0.1439178
2,-0.80007577,-5.359234,84.53425,-5.567092,1.4358274,5.7690606,2.9268665,1.9642518,1.0610143,-0.31049109,5.4386992,1.7848773,4.127491,4.9140987,1.2643087,-0.980567,1.5838034,-0.72416,-4.81286,1.0228691,0.57003295,1.8300035,1.3761253,1.3660603,-2.5207386,-2.8532205,-0.07023422,-0.73655176,-0.5880624,1.3901072,-0.43734574,2.0497522,-0.76220167,0.65871704,-0.4529447,1.0813665,-0.054790948,1.7733291,0.4561722,0.08148301,0.64286304,0.32161888,-0.87795806,0.3227141,0.06981264,0.2517509,-0.2176851,-0.29834092,0.17891493,-0.24201837,-0.34907088,0.13915828,0.19297595
3,6.357333,-1.0051965,-5.567092,61.493164,-2.2637556,-0.6369268,3.3826869,4.618966,1.661127,1.2283664,-3.5562677,-0.9439025,-2.0610409,0.74711895,2.9420333,0.52813154,-0.9035059,-0.29685336,-2.6263165,-1.7150135,-0.6091111,-0.5216961,-1.2729023,-0.51651585,-1.3327506,-0.98834276,-0.45020378,0.09168951,0.6380303,-0.0085264295,-0.4083134,0.58384037,-1.1749729,0.57840014,0.7941562,-0.120546326,-0.5980359,0.5735302,0.062077243,0.37547025,1.0081916,-0.24018815,0.1321585,-0.28310627,-1.0913674,-0.112206474,0.4320796,-0.39146012,0.11191098,0.6924878,0.14595649,-0.08759486,0.15278192
4,8.146636,-5.6142073,1.4358274,-2.2637556,55.69368,-2.869039,4.6278,3.2696586,2.2229776,-0.82947016,-1.1793032,-2.2970562,-0.34627497,2.5233305,0.18895048,0.75459194,-0.71077335,-0.9040276,1.2625656,1.2611617,-0.9052382,0.53104734,0.43916664,-1.322653,-0.14114055,-0.9131854,0.20956618,-0.25038412,-0.26014763,1.2563628,0.94686025,-0.9706273,0.8442337,0.59627473,-0.18963926,-0.24176225,-0.2699961,-0.17374247,0.42350733,-0.5585456,0.286806,0.42199513,0.2576109,-0.14762394,0.08620001,-0.05225683,0.085846856,0.13146913,-0.6075587,0.10556802,0.33990353,-0.23517674,0.033787422
5,5.559703,-3.954111,5.7690606,-0.6369268,-2.869039,28.68986,2.2575574,4.481859,-0.7474594,0.43905696,-1.3130438,-2.139355,-3.7193055,2.7390747,3.1743991,0.25642967,-0.7292994,-1.2791429,-0.10501131,0.42291725,0.07851991,-1.3416853,0.61444986,-0.7975841,-0.46336946,0.6885567,-0.07141089,-0.53225493,-0.47548246,-0.28714162,-0.1865969,-0.20763263,0.37011987,0.055191174,0.30231708,-0.49751428,0.59443575,-0.19948758,-0.96356356,0.09307416,-0.36725414,-0.09990737,0.6281526,-0.087166116,-0.3105285,-0.21389398,-0.46262074,0.34412897,0.11458647,-0.5021366,-0.0978348,0.0023731794,-0.5618765
6,-5.702548,0.9955893,2.9268665,3.3826869,4.6278,2.2575574,27.919956,-0.33522004,0.588825,2.9409518,0.23734483,0.72262317,0.8167884,-1.4904263,-1.7550776,-0.5494056,0.011474812,0.3433954,-0.7062166,0.37171817,-0.047929622,-1.9920269,-0.5013344,0.91885024,2.2943234,0.07112005,-1.3554194,-0.57662225,0.7261052,0.2861421,0.0610575,0.0038016462,-0.25823414,0.02547857,-0.23885807,0.28169978,0.09328388,0.008284634,-0.6351923,0.5543194,-0.23915249,-0.2069331,-0.35739696,-0.27275828,0.15433508,0.8251623,-0.1739706,0.12625703,0.603372,-0.009016169,0.2278826,0.46206522,0.40923968
7,-6.2493258,7.1040215,1.9642518,4.618966,3.2696586,4.481859,-0.33522004,26.787401,-1.6568999,1.2092359,0.33623534,1.4308789,2.610657,-1.9806089,-1.3013622,-0.09675744,0.32219994,0.6078801,0.50431466,0.36103225,0.69031715,1.0461621,0.33611798,-0.12873018,0.605152,0.9935279,0.8901075,0.6834566,-0.74048615,-0.54365504,0.20046802,0.033873565,0.30210167,-0.88223743,0.040703055,0.101722196,0.26739085,-0.15215161,0.13345894,0.013914522,-0.53372085,0.8464733,-0.20036773,0.16920352,0.17589298,0.19284365,0.19221334,-0.30032092,0.32992285,0.021661399,-0.06520733,-0.22759286,-0.14723897
8,-4.733221,8.534756,1.0610143,1.661127,2.2229776,-0.7474594,0.588825,-1.6568999,23.214155,1.3884184,0.026879515,-1.7220869,-2.2312095,0.49912113,0.3670665,-0.1824294,1.215574,1.1302891,-0.12792248,-0.18994619,0.6633947,-1.1304356,-0.3028795,0.292976,-0.5568724,1.4425354,0.39062822,0.2683825,0.23707604,-0.45048815,0.38495904,0.45441252,-0.15208602,0.15273911,0.291558,0.7115105,0.25697023,-0.34324807,0.35664678,0.41476688,-0.34715205,0.19182369,0.052870974,-0.052414574,0.16319805,-0.06359147,0.25618255,0.26009175,-0.19883339,0.047434077,-0.16051957,-0.053653143,0.06016881
9,2.3938656,-4.055312,-0.31049109,1.2283664,-0.82947016,0.43905696,2.9409518,1.2092359,1.3884184,18.566439,0.17509696,0.662458,-0.11905879,-0.7740853,-0.6747664,0.0835619,-0.31366593,-0.40978885,0.8989779,-0.5442295,-0.25580323,1.8275034,1.1520747,-0.2934073,-1.1124928,-0.120110825,0.25054622,1.3822501,0.18081963,-0.1257562,-0.025032643,-0.56305814,0.111450925,-0.15069954,-0.4776061,-0.041374937,-0.5564146,0.08875203,0.38711008,-0.14366475,0.33843243,-0.5002942,-0.009137956,0.11739671,-0.24692613,-0.27235296,-0.33676738,0.08483076,0.053153645,-0.0909946,-0.39812106,0.03808777,-0.1247235
10,3.4548078,0.6223036,5.4386992,-3.5562677,-1.1793032,-1.3130438,0.23734483,0.33623534,0.026879515,0.17509696,15.355591,-2.0341783,-0.10046226,-0.998018,1.783832,1.4525733,-0.5974064,-0.4485948,-0.057092197,-1.8954806,-0.9408326,-0.43388075,-0.25675112,-1.8485026,-0.09189233,-0.5535811,-0.3065622,-0.3239126,0.7215273,-0.44613016,0.5015907,-0.5943979,-0.081244975,-0.6605128,-0.05874701,0.1990186,0.32924816,0.06299776,0.50925946,-0.4902076,-0.34479147,0.2825365,0.023627248,-0.3504112,-0.26188272,0.10817795,-0.050352376,-0.45163473,0.23831776,-0.020051153,-0.03218162,0.19975477,0.0062925695
11,1.7794147,0.4850855,1.7848773,-0.9439025,-2.2970562,-2.139355,0.72262317,1.4308789,-1.7220869,0.662458,-2.0341783,17.298998,-1.3783523,1.3795512,0.11140994,0.26152527,-0.57710445,-0.20659994,0.16737652,0.09807439,-0.46956754,-0.66699207,-0.13688663,-0.67464566,-0.13142583,0.11642198,-0.60833776,-0.42634925,0.31844157,0.5289719,0.73719823,-0.1185343,0.40541422,0.31620377,-0.07298079,-0.37085053,0.006965347,-0.43380487,0.37187937,-0.069192454,0.24778679,0.27495867,-0.11083487,0.14037682,0.31255832,-0.032504037,0.20232546,-0.07457323,-0.11853362,0.01754978,0.12556463,-0.068657,0.09767315
12,1.71169,0.8261224,4.127491,-2.0610409,-0.34627497,-3.7193055,0.8167884,2.610657,-2.2312095,-0.11905879,-0.10046226,-1.3783523,13.392505,0.35558778,0.48379886,-0.22832233,-0.080450974,0.51771736,-0.20522219,0.011483034,-0.050410565,-0.9798207,-0.67490995,0.13501501,-0.40630186,0.79124117,-0.59278476,0.22340783,0.070002414,0.15051368,0.15054527,0.18709636,-0.51662445,-0.0679381,0.14505711,-0.5807119,-0.12555891,-0.5172342,-0.2782795,0.45895094,0.22765669,-0.39820936,0.18482718,0.004302453,-0.27333003,0.0021781065,-0.114288226,-0.12777546,-0.060839955,-0.01881371,-0.17137465,-0.067783594,0.010902225
13,-3.2000704,3.7142258,4.9140987,0.74711895,2.5233305,2.7390747,-1.4904263,-1.9806089,0.49912113,-0.7740853,-0.998018,1.3795512,0.35558778,13.887917,-0.607414,-0.06784314,-0.112898305,0.4621112,0.50486326,-1.1987202,-0.14515337,0.14890248,-0.83754814,-0.1746257,0.19485894,0.3729419,0.13417694,0.6029071,0.088562064,-0.49939555,0.015696649,-0.079208806,-0.31562,-0.3175381,0.0702315,-0.11891654,-0.10914737,-0.09353619,-0.13449886,-0.24429946,0.031644203,-0.28414595,-0.09626442,-0.13286188,-0.1703515,0.1241222,-0.14119339,-0.0838017,0.18332195,0.03264004,-0.22768365,0.018451102,0.03704962
14,-1.5129576,-0.18358386,1.2643087,2.9420333,0.18895048,3.1743991,-1.7550776,-1.3013622,0.3670665,-0.6747664,1.783832,0.11140994,0.48379886,-0.607414,10.938896,0.19479266,0.52354264,-0.46970642,0.43234017,-0.10859986,0.06790806,0.8781992,-0.54538083,0.2503369,0.4751956,-0.22234052,-0.09719081,0.19520761,0.25550097,0.58015054,0.3218948,0.15948449,-0.29913193,-0.007499504,-0.30665195,-0.2162911,-0.47209165,-0.19937992,-0.14857522,-0.06563417,0.1199677,-0.09941368,-0.08837491,0.050474234,0.4712215,0.19558302,0.29095066,0.06956193,-0.029783364,0.35388792,0.21787158,-0.116369456,0.041361704
15,-1.667145,0.9242965,-0.980567,0.52813154,0.75459194,0.25642967,-0.5494056,-0.09675744,-0.1824294,0.0835619,1.4525733,0.26152527,-0.22832233,-0.06784314,0.19479266,11.6643095,-0.17221874,0.41175646,-0.3689891,-0.28987283,0.61142087,-0.65328443,0.53720933,0.7320329,0.025294617,0.6543817,-0.337987,0.24189532,-0.286214,-0.30827633,0.38617796,-0.21327683,0.30449364,0.290311,0.006656369,-0.2832952,-0.07882419,-0.1566793,0.013265545,-0.012418421,0.19276027,0.14107192,-0.0039469628,0.2647248,-0.17508785,0.03878761,-0.024448635,0.038754635,-0.040541306,-0.05409072,0.0073036244,0.32355398,0.16324982
16,0.4224608,-0.04598176,1.5838034,-0.9035059,-0.71077335,-0.7292994,0.011474812,0.32219994,1.215574,-0.31366593,-0.5974064,-0.57710445,-0.080450974,-0.112898305,0.52354264,-0.17221874,10.583129,-0.24098358,0.72258985,0.66487855,-0.27114907,-0.1946722,0.13475889,-0.19222182,0.44833416,0.18178456,-0.3028679,0.0040180767,-0.031439386,-0.067993164,-0.038041614,-0.3314253,0.22855437,0.11814032,-0.00025243626,-0.6189757,-0.2491527,-0.022967957,0.1290594,0.13543779,0.24430673,0.07864465,-0.10204433,0.225497,-0.20562795,-0.06498449,-0.009248605,-0.12041266,0.179914,0.08248979,-0.12736544,-0.0027372662,0.08399102
17,1.8358302,-2.2962332,-0.72416,-0.29685336,-0.9040276,-1.2791429,0.3433954,0.6078801,1.1302891,-0.40978885,-0.4485948,-0.20659994,0.51771736,0.4621112,-0.46970642,0.41175646,-0.24098358,9.2694,-0.2901578,0.10850457,-0.37187147,0.3161484,0.4110157,-0.30135846,0.17157617,-0.42735025,-0.2928027,0.02966316,0.3239592,0.25552583,-0.13996029,-0.181649,0.20319453,-0.10375282,-0.1849082,0.31152862,0.09869525,0.27705228,-0.07777025,0.10062143,-0.06520292,-0.047555603,0.03151993,0.1509473,0.16306773,0.010802092,0.15332948,0.15857938,0.10584709,0.08483556,-0.051689617,0.026063975,-0.009219825
18,0.76717037,-1.7513201,-4.81286,-2.6263165,1.2625656,-0.10501131,-0.7062166,0.50431466,-0.12792248,0.8989779,-0.057092197,0.16737652,-0.20522219,0.50486326,0.43234017,-0.3689891,0.72258985,-0.2901578,7.1048927,-0.8415966,0.44225174,-0.28847092,0.061249517,0.40665263,-0.5968234,-0.3938716,-0.5096466,0.13818325,0.06695636,0.28264135,-0.15615639,0.44432223,-0.23138642,-0.008906529,0.020792931,0.475668,0.33086175,0.2032266,-0.33300018,0.17929259,0.020132814,0.027740095,-0.012165226,-0.041995954,-0.13351151,0.20986187,0.075775005,-0.15778981,0.19116408,-0.07925935,-0.01521574,0.10909423,0.0047565796
