,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,227.15836,18.373674,26.70533,-7.8522787,-12.875673,1.9067788,-4.7492275,-3.6103048,12.597149,-5.7053795,4.273632,3.8677857,-10.041653,3.6057577,8.161299,-0.661854,0.40394753,2.1433291,1.7150176,-0.8049068,1.9472086,1.0107853,-1.9092731,2.6115289,-1.4102359,2.0747805,4.9960155,0.97089154,-1.874491,0.6904969,-0.321266,-1.0398726,-0.48345652,-1.5475681,-0.72489655,0.01328125,0.38338554,-0.2853424,0.0072800657,-0.49845403,-0.1939833,-0.14498201,-0.37743926,0.13631439,1.1014742,0.19870406,0.41296598,-0.17749357,-0.10882586,0.4152341,-0.054617796,-0.3763314,0.05727593,-0.37235314,0.34729612,-0.052055154,0.1813221,0.020907924,0.3188476,0.59512234,0.04127326,-0.4286546,-0.57318866,-0.9390141,-0.5617349,-0.3914543,-0.07023813,-0.11919278,0.245766,0.4034087,0.047800608,-0.04535477,0.5761584,0.6915814,0.34859866,0.032458916,0.08299357
1,18.373674,183.73793,-3.6051655,0.55335736,-6.9014,1.6075215,-3.4052913,-5.743596,-2.786882,-4.8767104,-4.3678184,-2.220954,4.3384986,-1.0301194,-0.26292127,-0.13749754,-8.368519,-2.4446914,2.6642427,0.61815107,-1.502084,0.12298611,0.32264924,-2.8011365,2.1678834,1.4898705,-4.3144584,-0.22819038,1.6547971,-1.7889289,-0.27668345,0.7285152,-0.3896502,3.4334824,-0.2109231,0.097629316,-1.5267642,-0.71021104,0.9034226,-0.5376046,-1.4751935,-0.8899328,-1.0238881,-1.2648051,-0.27248478,-0.5364803,-0.22116578,-0.030107396,-0.1484138,1.4336864,-0.758935,0.715209,0.82881594,0.368891,-1.7279178,1.0781908,-0.47759116,-0.031995863,-0.66528904,-0.046632007,-0.37306964,-0.26607567,-0.038768828,0.4205643,-0.34166467,0.42282352,-0.2045221,-0.18697827,-0.19460827,0.06205814,0.60994136,-0.21063799,0.015268093,0.18922466,-0.12539634,-0.076952174,-0.44516295
2,26.70533,-3.6051655,135.28796,-1.9429371,3.643505,-6.756296,5.320011,-0.19987127,-4.89839,7.546524,0.30837017,0.723055,4.969121,-0.35977894,-4.924474,-1.1611998,0.32717583,-0.16104665,-4.505987,-0.68441105,0.18918818,-0.078140184,1.7084652,-1.918812,0.09656477,-0.21449232,-1.6035718,-0.4245785,1.7417686,-0.90264285,-0.9982859,0.3639109,-0.47083655,0.2274378,0.58366776,-0.8620786,1.0540667,0.6692195,0.3955494,0.086783126,0.11642742,-0.026452826,0.5214836,-0.37383282,-0.24842152,-0.26240897,-0.358524,-0.08508551,0.318798,-0.22929534,-0.27027172,0.18569846,-0.08226767,-0.22615865,-0.4542805,0.069674805,0.9189038,0.08278753,0.5777144,-0.01380921,0.2517532,-0.07024533,0.05167464,0.224715,0.5355674,0.5478805,-0.055717703,-0.10454567,-0.5683986,-0.21917443,0.1926418,0.20300302,-0.44544107,-0.21078712,-0.008020455,-0.26747137,0.49387747
3,-7.8522787,0.55335736,-1.9429371,72.98868,0.97666824,5.753877,0.30623254,0.025147565,-1.7809327,-0.67269164,2.683639,2.0091314,0.27889508,0.05525302,0.3182077,-0.8941731,-1.2020242,0.73730934,-0.61241484,0.5526887,0.2153501,-1.0376866,0.11576458,0.33818427,-0.002154126,-0.09627899,0.46023512,0.23228389,-0.29815048,-0.8327788,-1.4848788,-1.8001134,-0.52468276,-0.2370339,0.21353617,-0.5476681,0.68847823,-0.5998589,-0.067386,-0.6136967,-0.6993766,-0.11583832,0.079116255,0.12101227,0.52603185,0.12789385,-0.24007276,-0.48783404,0.031611644,0.2519113,0.10920422,-0.48342943,-0.16621743,-0.5408385,-0.5352975,0.35037956,0.5718074,0.26056355,0.04596036,0.18603522,0.57892644,0.016740184,-0.17690745,-0.44455886,-0.21044499,0.30051973,-0.2992186,-0.06472723,-0.1778551,0.18180788,0.30583206,0.25130403,0.09508838,0.45538676,0.016016625,-0.06064879,0.223726
4,-12.875673,-6.9014,3.643505,0.97666824,37.789886,1.2465873,1.9238174,-3.4332495,5.5513725,-3.2268486,0.8669679,2.0680063,-1.1903905,4.1908236,0.5219556,-0.9430709,-1.6913813,-1.4116378,1.15516,-0.874205,-2.432395,0.56497324,1.5990477,-0.69554317,2.1150336,0.093838945,1.4646707,-0.3283794,1.0005066,-0.26747954,-0.6565914,-0.31778467,1.5445089,-0.22078048,-0.7646622,0.8683177,-1.0959523,0.3856464,0.501117,-1.113238,0.2469813,-0.26009712,-0.48553598,-0.8796278,0.111203015,0.041954115,0.10169464,-0.09051536,-0.26245934,-0.09362865,0.15850899,0.59950674,0.544419,-0.35938674,0.38350698,-0.094307736,-0.3521573,0.18395782,0.19139946,0.45410177,-0.05396158,-0.63139504,-0.1561692,-0.0033735593,0.14850323,-0.018738626,0.12655774,-0.29085863,-0.5022298,0.46369115,0.13880262,0.1346416,-0.4900847,-0.12578088,-0.35599917,-0.3436858,0.45803827
5,1.9067788,1.6075215,-6.756296,5.753877,1.2465873,27.233826,-6.240517,0.9361075,0.41616285,1.7461743,-0.21840987,-1.0391088,-2.0144596,1.4749469,0.94344497,-0.83517385,1.7423127,-0.7386699,-2.121346,-3.3186767,0.53670007,0.103775024,-1.0890694,-0.4664014,-1.7987903,-1.3942254,1.7436073,0.6904974,-0.39755,-0.9728236,0.62104106,0.23147474,-1.4095209,0.65186703,0.79874027,-1.4096538,-0.37916136,-0.34748745,1.4018836,0.34895927,0.028154135,-0.338365,0.8316195,-0.7880596,-0.15393716,-0.073069714,0.16222811,0.42846876,0.6059056,-0.0013496298,0.049381286,1.1677179,0.4267348,0.4226053,-0.1643495,0.005429213,0.24688873,-0.029157318,0.3879435,0.026156466,-0.46334076,-0.03433568,0.11471789,-0.15837198,-0.051773287,0.09332237,-0.039071947,0.14186323,-0.15240416,-0.28546342,-0.029214226,0.27813092,-0.082395256,-0.15280516,0.059151135,-0.026623044,0.06285763
6,-4.7492275,-3.4052913,5.320011,0.30623254,1.9238174,-6.240517,33.98994,0.79194903,-1.131942,-2.7699203,-0.019733248,-0.2436021,-1.3737466,0.54283,1.685544,0.3076948,-1.199929,-0.62081647,0.75576484,-0.9352327,-0.16066976,-1.1720347,0.14587152,0.56107897,-1.8899717,0.4358015,0.022270262,-0.161874,-0.46470988,-0.9552864,0.5785321,-0.56035864,-1.0548271,1.3401533,0.6834664,-0.50225705,-0.06729373,-0.5958899,0.09696994,0.44974053,0.082445174,-0.6593423,-0.6091058,0.19484696,0.68119514,0.5338346,0.31586385,0.42872614,-0.2167244,-0.1264256,-0.27423713,0.2797051,-0.05781363,0.43245333,0.12623024,0.1917421,-0.27025777,-0.42451388,-0.56779534,0.09194048,0.023911305,-0.015997753,0.026248232,-0.47371298,-0.11491744,-0.25242478,-0.12233782,0.22166193,0.07999393,0.13606006,0.032270238,0.006797255,-0.042446487,0.12182894,-0.25973684,0.09830744,-0.28789902
7,-3.6103048,-5.743596,-0.19987127,0.025147565,-3.4332495,0.9361075,0.79194903,21.115076,1.9153857,-2.2958953,3.1329231,0.08541408,0.7763138,2.1893442,0.7609673,-0.65867525,-2.7700822,1.2818042,0.49556565,-0.65971196,0.53904486,-0.63150424,-1.24297,0.52652824,0.074708536,0.4263162,-1.9868245,2.2022061,0.79717016,0.30621493,-0.19643077,0.89930016,-0.42673022,-0.033645205,0.054510005,-0.17361067,-0.21131071,0.03978138,0.327861,1.3751395,0.37615332,0.26594502,-0.2525493,0.18212512,0.269592,0.116344966,-0.40215915,0.4839784,0.7420264,0.3947844,-0.15661743,-0.4330383,0.41806364,0.079349466,-0.1742242,-0.16448976,0.69936466,-0.14287029,0.049883716,-0.058308985,0.24137741,-0.31728137,0.19872299,-0.016534086,0.09019488,0.15093708,0.25064856,0.008526636,-0.17079714,0.1784043,0.037347794,0.05684392,-0.05820086,-0.20417094,0.25483173,0.038007617,0.07504262
8,12.597149,-2.786882,-4.89839,-1.7809327,5.5513725,0.41616285,-1.131942,1.9153857,21.982517,0.16334161,-0.44143122,-1.0337254,1.6469152,0.75971663,-1.5975006,-0.42190075,0.9260676,-0.3726689,0.02630945,-0.23935801,-0.72848225,-2.3108454,0.6483513,0.5387,-0.30976695,-0.9522153,-0.25251144,0.3557937,0.7301539,-0.15804246,0.030787122,-0.5520459,0.206957,0.16705143,0.49462244,-0.31140584,-0.46771985,-1.2600592,0.0093059335,-0.31530714,0.21380104,0.13303554,-0.39292485,0.11429763,0.19630869,0.0760012,-0.22623433,-0.020289026,-0.0046001216,-0.3587205,0.078640796,0.10424156,-0.073693,0.17366783,-0.4496945,0.13640244,0.061010417,-0.24384566,0.08825565,0.2019587,0.60548866,0.1284881,0.025810827,0.18922089,-0.05745963,-0.1715265,-0.021702437,-0.042590268,-0.16268721,0.11171105,-0.018723743,0.09038092,-0.29997444,-0.25197682,-0.28254735,-0.0039473227,-0.11133979
9,-5.7053795,-4.8767104,7.546524,-0.67269164,-3.2268486,1.7461743,-2.7699203,-2.2958953,0.16334161,17.645184,2.5863514,-2.260241,-0.27018613,0.53865343,2.7573287,-0.62633455,-0.51695836,-0.35733357,-0.44679058,-0.077083334,-1.0658368,2.1348643,0.31154296,0.29552794,-0.19061321,-1.9095771,-0.6312371,1.1793448,0.5233173,0.14273754,-0.35186234,0.1789906,-0.6382687,0.24347723,0.010570746,-0.024969498,-0.84188914,-0.20362842,-0.7721468,0.0010439736,0.25107342,-0.6966607,-0.09703526,0.3060081,-0.58186495,0.28924,-0.38271296,-0.48703748,-0.100767344,0.04369468,-0.08573311,0.11400793,0.07921874,0.0011632938,0.07837034,-0.06885593,-0.19953066,0.034536026,-0.517169,-0.0741147,0.26385403,0.22792593,0.17363718,0.18639372,-0.21998504,-0.096225694,-0.15817976,-0.1445217,0.1685604,0.14949386,-0.14826788,-0.0064113657,-0.047671225,0.17613837,-0.14982983,-0.19706309,-0.011276441
