,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,132.2502,-41.430717,-62.769325,18.302593,29.752178,-5.2150493,10.45182,9.070986,-27.70969,13.65448,-9.944238,-9.341846,22.717243,-8.900202,-19.103273,2.2691996,-0.5382197,-4.6277666,-4.0023274,2.0755699,-4.3459578,-2.2220442,4.1226935,-6.3152857,3.3312879,-4.971075,-11.6874,-2.5673163,4.1249537,-1.4046674,0.3293537,2.730707,0.9699,3.6762495,1.9616747,-0.13310961,-1.0040939,0.78691316,0.20255005,1.1960874,0.4853353,0.3781019,0.99833536,-0.3484543,-2.4689531,-0.50156415,-0.9630316,0.37049192,-0.00026418484,-0.9410548,-0.14480059,0.7906674,-0.03088301,0.90620756,-0.76840866,0.20660254,-0.25020716,-0.05959245,-0.7497612,-1.3568798,-0.0050236234,0.843823,1.3379815,2.0182545,1.2106991,0.94352627,0.23632145,0.3166343,-0.549207,-1.062146,-0.14225473,-0.041051455,-1.4207228,-1.4925525,-0.79362833,-0.1396002,-0.20258002
1,-41.430717,104.72061,9.121698,-1.3539634,16.345884,-2.9742558,8.311321,12.822418,5.0902452,11.033554,10.190075,5.470292,-9.541521,2.91359,0.71136045,-0.35417444,19.089108,5.3354216,-6.209506,-1.6965138,3.3069177,-0.42326307,-0.45888332,6.675683,-5.0450525,-3.2998643,10.069082,0.8538654,-3.6187534,4.0024524,1.0265268,-1.981101,0.9892136,-8.053792,0.2590726,-0.12117511,3.6551244,1.5489106,-2.261889,1.2025524,3.3922756,2.0122056,2.288738,2.9853015,0.5635335,1.2632997,0.5456965,0.074392885,0.5494451,-3.338554,1.9661046,-1.6118608,-2.0164342,-0.9079195,3.9815602,-2.615914,0.96707827,0.09568204,1.5819873,0.049111728,0.79122245,0.74618125,0.08357981,-0.8194589,0.8575238,-0.9837402,0.4271497,0.40183592,0.4294213,-0.045469813,-1.3914691,0.61620015,0.054694876,-0.5440723,0.27491403,0.25056362,1.0456746
2,-62.769325,9.121698,63.848843,4.5866747,-8.792074,15.151165,-12.489439,0.76477015,12.2660885,-17.38869,-0.76933086,-1.8626853,-11.8870125,0.44193214,11.402561,3.1646953,-0.5054032,0.6673106,10.531363,1.8095143,-0.28771174,0.29255965,-4.1708164,4.404952,-0.25999188,0.36071172,3.7198138,0.73959994,-4.2222815,2.1862886,2.054066,-0.64832467,1.0951928,-0.48302203,-1.2163656,1.911085,-2.5238242,-1.4989737,-0.84987867,-0.17305484,-0.2421526,0.11305912,-1.1687031,0.83608305,0.61573374,0.6151502,0.79061884,0.22136928,-0.8559736,0.5215785,0.52765584,-0.4396034,0.2534818,0.5693306,1.0799367,-0.056825206,-2.0504832,-0.22308728,-1.3923299,0.09936924,-0.5406353,0.08889525,-0.11659479,-0.63457084,-1.267875,-1.2996314,0.14294577,0.26077688,1.338027,0.45405126,-0.46908128,-0.5519347,0.960737,0.5582808,0.02859831,0.56482095,-1.1540546
3,18.302593,-1.3539634,4.5866747,28.066605,-2.2302914,-13.325286,-0.7154083,-0.08056098,4.0677214,1.5543792,-6.233409,-4.6582174,-0.6217629,-0.08767529,-0.7375828,2.0358276,2.771624,-1.7463949,1.4149132,-1.309361,-0.51736057,2.4012227,-0.2500549,-0.7861941,0.011911274,0.23922223,-1.0710583,-0.51483685,0.710888,1.9305195,3.4787512,4.1675663,1.2146051,0.54706347,-0.5080403,1.2845387,-1.5943084,1.3911018,0.15391049,1.4246924,1.6236669,0.2634328,-0.18628168,-0.27813703,-1.2260001,-0.2991897,0.5644504,1.1299021,-0.065178506,-0.58342505,-0.24803057,1.1223054,0.38069803,1.252863,1.2428524,-0.827724,-1.3367493,-0.6016328,-0.099893495,-0.44154066,-1.3498266,-0.033173792,0.41116905,1.0447011,0.48951674,-0.69404423,0.6964866,0.14940627,0.41235593,-0.41865426,-0.70907265,-0.577565,-0.2128345,-1.0651312,-0.037895557,0.14715448,-0.51989996
4,29.752178,16.345884,-8.792074,-2.2302914,66.07841,-3.172782,-4.4999237,8.089836,-12.512693,7.5713615,-2.045266,-4.8995194,2.6186252,-9.940287,-1.2395457,2.4091165,4.0544987,3.4051301,-2.669116,2.169394,5.7276335,-1.2574813,-3.806913,1.6106155,-4.9470367,-0.29180503,-3.3961194,0.63003165,-2.4086666,0.65270334,1.4078176,0.8287244,-3.5778356,0.5337071,1.8351059,-2.0587559,2.514904,-0.87031066,-1.1414089,2.615885,-0.5569154,0.6369488,1.1466627,2.0190425,-0.24773568,-0.08811407,-0.26626563,0.23409694,0.56550306,0.20577191,-0.39659894,-1.3932858,-1.2423847,0.8608653,-0.8794459,0.27307895,0.85463375,-0.44135153,-0.47515136,-1.0113794,0.14492428,1.4369348,0.36720353,-0.047412112,-0.34783107,0.02227816,-0.2911747,0.6853491,1.1790278,-1.0982695,-0.32990408,-0.3470232,1.0999873,0.32400063,0.8349895,0.76724935,-1.0698391
5,-5.2150493,-2.9742558,15.151165,-13.325286,-3.172782,66.645515,14.336213,-1.8461914,-0.06297657,-3.8810825,0.46542817,2.2277403,4.3380594,-3.8095179,-2.2499871,2.4078465,-3.7963176,1.9982578,4.9738584,7.912505,-1.1028903,-0.13704658,2.3329206,1.0052614,4.1640444,3.1148596,-4.0730133,-1.8414197,0.7574955,2.3597226,-1.7126973,-0.3393615,3.2563694,-1.4691861,-1.7080064,3.189464,0.80930614,0.8697768,-3.174336,-0.7857388,-0.03917294,0.8316636,-1.882681,1.8039016,0.40155613,0.166988,-0.41017607,-0.9854211,-1.5346801,-0.002101145,-0.23339166,-2.7335556,-0.92890376,-0.94374603,0.4057557,0.081687786,-0.48217,0.041962914,-0.9412441,-0.0051902696,1.1253092,5.4591537e-06,-0.26366314,0.25786224,0.08883765,-0.2317987,0.11153596,-0.31083804,0.3695884,0.60241747,0.046659578,-0.7300662,0.12190035,0.4247356,-0.12785034,0.008847522,-0.15140462
6,10.45182,8.311321,-12.489439,-0.7154083,-4.4999237,14.336213,24.167639,-1.6285089,3.0271845,6.5430727,0.047979128,0.49475956,3.0377855,-1.3770764,-3.9430318,-0.5352871,2.8853412,1.5612775,-1.7431983,2.1726856,0.42184442,2.7518125,-0.42390049,-1.3901908,4.421957,-1.0375597,-0.090228856,0.32739717,1.0243697,2.284528,-1.4575996,1.3843194,2.3998556,-3.0960548,-1.5096133,1.1330168,0.12901424,1.4145119,-0.16286603,-1.0596639,-0.18981719,1.5319797,1.4484706,-0.4428959,-1.5515399,-1.2608588,-0.722263,-1.024792,0.43128562,0.30888897,0.54450643,-0.6749289,0.16837457,-1.0028012,-0.28672802,-0.42869094,0.67653763,0.9812515,1.327241,-0.2257691,-0.031942334,-0.003960099,-0.06384466,1.0656476,0.23353606,0.60740745,0.30481875,-0.5076891,-0.18650344,-0.35517728,-0.08747721,-0.05628954,0.084801175,-0.2548863,0.60385704,-0.23660403,0.67071426
7,9.070986,12.822418,0.76477015,-0.08056098,8.089836,-1.8461914,-1.6285089,33.527496,-5.092512,5.191447,-7.2773676,-0.061027218,-1.5519677,-4.869438,-1.7237933,1.2297665,6.276268,-3.1376565,-1.1567482,1.440784,-1.334027,1.4116075,3.0238562,-1.1367527,-0.18681362,-0.92566776,4.6449084,-4.98826,-1.7536343,-0.79084027,0.6305331,-2.2211165,1.0430992,0.04661657,-0.23662311,0.45064795,0.5380466,-0.14019676,-0.8445049,-3.2133255,-0.8891896,-0.6380164,0.54181147,-0.40997455,-0.6632159,-0.25725394,0.9413648,-1.1137216,-1.6265953,-0.9250979,0.46803492,1.0358146,-1.0144562,-0.20333382,0.38921455,0.3400472,-1.6946723,0.34004986,-0.10681542,0.1179885,-0.5971972,0.7983216,-0.46402884,0.107798755,-0.17492288,-0.35876226,-0.60875,-0.034858473,0.3886394,-0.3660962,-0.07368181,-0.07302678,0.17178981,0.42760956,-0.5990478,-0.060047135,-0.1707461
8,-27.70969,5.0902452,12.2660885,4.0677214,-12.512693,-0.06297657,3.0271845,-5.092512,22.92893,-0.71490127,1.0827754,2.7263732,-3.2169917,-1.145832,3.8122544,0.18508184,-2.5872736,0.38106054,-0.12836048,0.28952423,1.4530934,5.2080307,-1.1600666,-1.0709631,0.72300243,2.4105973,0.6443566,-0.45981348,-1.4197505,0.1794154,0.39407864,0.94030184,-0.40608984,-0.4705823,-1.4243078,0.8758584,1.2110825,2.8204982,-0.19440325,0.70873433,-0.5348389,-0.36952806,0.8153851,-0.2344507,-0.5444449,-0.15564668,0.5607643,0.055722393,0.24618217,0.82875645,0.059805587,-0.1964456,0.055108882,-0.46026677,1.0073552,-0.46166772,-0.3099543,0.6074579,-0.1570474,-0.5370079,-1.4942653,-0.15337908,-0.062080406,-0.25679827,0.20611504,0.4020369,0.0042805765,0.06599653,0.35766482,-0.14198804,0.083393514,-0.060759127,0.80556595,0.46596587,0.6437079,0.089205265,0.26512194
9,13.65448,11.033554,-17.38869,1.5543792,7.5713615,-3.8810825,6.5430727,5.191447,-0.71490127,25.551392,-6.0061626,5.321638,0.7583581,-1.1303027,-6.392343,1.292037,1.1134567,0.7263067,1.0243807,0.13987988,2.4297857,-4.9964275,-0.6521678,-0.6400486,0.43706775,4.476493,1.486196,-2.6744616,-1.1609927,-0.37574124,0.91638035,-0.48793513,1.5077348,-0.5837164,-0.08514264,0.09011599,1.983205,0.4500941,1.7545474,-0.002023092,-0.5897876,1.6117139,0.2031984,-0.70969427,1.3319356,-0.6645924,0.89213026,1.1405556,0.28748727,-0.10590871,0.25850558,-0.2526,-0.21035667,-0.011909362,-0.18962488,0.13364086,0.42691082,-0.07231127,1.208785,0.16449231,-0.6323208,-0.49814,-0.4033435,-0.396954,0.5306664,0.21968564,0.35619277,0.3292669,-0.39525113,-0.32054633,0.3541292,0.047358386,0.13068114,-0.43467277,0.3464576,0.47228664,0.026638124
