,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,135.6202,20.253191,1.0880506,-11.5248785,-4.0305805,9.602396,-8.245551,1.7599738,10.22093,-1.3209695,-4.1395407,1.9849756,4.643005,-7.7420206,8.634336,-5.9381948,2.6163845,1.9861462,10.315912,0.778227,0.16838692,5.497342,-5.716311,-0.32072634,1.4285719,5.587552,2.2146792,-1.4502063,-3.0516899,-2.6547146,-3.972819,1.4223974,-0.31943384,3.6010761,-0.87165046,-0.9714939,0.92511284,3.463531,2.000689,1.6063513,-2.2614121,-3.2467926,-0.019491661,-3.4028456,1.7714161,0.5296143,0.5324201,-0.58488226,0.32957792,1.9914806,0.48700166,-2.614812,-0.34019506,-0.8253925,-0.14113232,-0.22610515,2.1814177,0.002264393,-0.41538313,1.5594286,-0.5210141,0.5590863,2.7798572,1.6011314,-0.6061996,0.26512772,1.9346823,0.6207746,0.5952082,-0.68132573,-0.35714212,1.6194072,-0.56618834,1.9319582,-0.92599535,0.61517835,-0.19308925,0.23063248,0.3760691,1.159301,-0.049843527,-0.13294412,-0.10769808,0.270038,-1.180547,-0.7314629,0.056662485,-0.14328736,0.33627784,0.02950117,-0.61397815,0.4607196,-1.1046991,-0.027707482,-0.12095547,-0.57521987,-0.51838696,1.0118151,0.29133308,0.8084165,-0.78494096
1,20.253191,71.07835,0.5469411,7.725814,3.6287222,8.25536,3.282403,0.12732002,6.4371653,-3.778864,-3.7939034,3.575275,3.1341906,0.8933125,-1.9422468,-1.2011768,1.0586483,0.42403406,0.25766006,-3.3036141,3.141953,0.3050826,0.40420127,-1.4981439,1.2065468,1.1440055,-1.9687712,-1.4418321,0.6797138,-0.47696522,0.17119503,1.7733364,2.3723037,0.51470494,1.2515584,0.8236589,-2.635229,-1.2202306,0.7738277,-0.46493793,-1.5045755,0.8396013,0.29230893,-0.81401396,1.4085317,-0.6221652,2.6047752,1.390656,-0.9551755,0.44971222,1.0866287,-0.072800666,0.41715583,1.1519527,0.11591801,-0.86736584,-0.8348089,-0.19499367,1.829103,-0.69340515,0.29691067,0.4884534,1.1893809,-0.5010423,0.9450946,-0.30301058,-1.2293627,0.14149573,-0.024516996,0.45448536,-0.16606364,-0.0613371,-0.11556332,-0.4703789,0.050805554,0.5586888,-1.2110361,0.6461458,0.92707604,0.6793625,-0.41919458,-0.261266,-0.12160036,0.025713379,-0.34452814,-0.90299463,0.29171282,0.017665021,0.85787594,-0.16035676,0.5997776,0.2674055,0.43846935,0.019479215,0.5023173,0.5470222,-0.5206858,-0.1647397,-0.20792872,-0.4244401,0.19289249
2,1.0880506,0.5469411,54.00006,-1.9413632,-6.0376205,-6.5936923,1.6887324,7.6298933,-1.7480004,-0.92919123,-5.5941353,1.7646568,4.0663185,1.2663224,2.0170524,-0.4050673,-3.6004992,-0.9213705,1.6196915,2.2160347,-0.92009234,-1.5584118,-0.07156227,-1.6160636,3.0117288,-0.83675396,1.8333972,0.06414251,-1.6447103,1.1054589,-0.32311326,0.6972616,-0.32822186,0.74250627,-1.114202,-0.7161864,0.2921949,0.39474064,1.1432852,1.1556835,-0.87188035,1.6903956,0.53875196,-0.3497063,-1.0189227,-0.5649435,-0.01656567,-0.35213262,-0.13399196,-0.40272644,0.5790613,-0.6496655,0.57049525,1.512546,0.5322991,-0.6344727,0.043054976,-0.27296722,0.1976472,1.4182994,-0.011021512,0.5468367,-1.9988527,0.76342016,0.84906924,-0.35052404,0.28199384,-0.4849479,1.0426295,-0.16985404,0.2353753,-0.5302559,0.36634672,-0.5022657,-0.20981732,0.74394786,0.37868956,-0.23738086,0.81256086,-0.030745681,-0.42868918,-0.27820438,0.14657232,0.7952572,0.18245205,-0.60461015,0.4155402,0.42554182,-0.05829589,0.4076445,0.46440408,0.23131362,-0.45317978,-0.036934394,0.5616249,0.106807984,0.37863645,-0.32959697,0.21405795,0.16706747,0.2848938
3,-11.5248785,7.725814,-1.9413632,31.689465,-2.4458454,6.939286,3.648344,-0.69900584,0.54870653,-5.6485004,4.229582,0.75057375,2.3399768,0.07324462,2.5208309,-0.59210044,-0.56834936,0.52889884,-0.9320152,0.27891073,-1.3823366,-1.4271202,-0.22768229,1.3374491,-3.2788825,-0.32811794,-0.62497354,-2.2396514,0.067262135,1.072402,-0.7985414,1.8851173,-2.4881024,-2.9047284,1.1141332,-1.0825584,-0.43085387,1.4828541,-1.9370965,0.6080149,-0.6034179,0.3435462,-0.003608467,1.3471735,-0.6259222,-0.45547575,1.4354477,-1.1031369,-0.08741048,-0.9145572,1.1075354,0.02806758,0.6614115,-0.1048242,-0.3290391,-0.5309504,-1.6805933,1.0831394,0.79936004,-0.6558466,-0.035956353,-0.13857315,0.61772746,-0.30784154,0.3156488,-0.5492202,0.34408677,-0.19762287,0.7395866,-0.51645696,0.17895764,-0.13178284,0.046433337,0.28214264,0.87577057,-0.19178271,-0.15609479,-0.062465146,0.09223226,-0.05684018,-0.55279696,-0.06643759,0.10919143,0.4218465,0.39729512,-0.021657865,0.079785705,-0.31443924,-0.5627339,0.08181833,0.14479646,0.0008825816,-0.11459228,0.427943,0.08479504,-0.295469,-0.019473225,-0.2455412,-0.12515059,0.051246315,0.13240233
4,-4.0305805,3.6287222,-6.0376205,-2.4458454,43.291603,-3.6891685,1.4882977,1.9392657,6.1314287,-0.5164307,1.6809962,4.686556,-3.170023,0.32694918,-1.5922465,-3.9344707,1.1923203,0.40077257,-0.8203936,-1.7569946,-2.4785495,-0.96170765,-3.7807055,0.1886776,0.5657303,-0.7285,-0.9426256,0.51550233,-1.7986829,0.90423757,-2.8586361,-0.38251433,-0.09154122,1.4776701,-0.12693262,0.6441711,-0.40237963,0.12365902,0.2507792,-0.11290826,-0.14129871,1.3893738,0.21037975,0.99961704,-0.04228041,1.2518282,0.38099366,0.5470564,0.08837605,0.8783967,-0.8242081,-0.056107286,-0.46994835,0.16989513,-0.3940066,0.87085396,-0.037435275,0.40140957,0.10166246,-0.033803143,-0.11907148,-0.4720717,-0.6097723,0.8846059,-0.42626208,0.4449632,-1.2627633,-0.018354446,0.7151135,0.6239956,-0.11714693,0.567469,0.31484047,-0.26073882,-0.20509237,-1.408515,0.48492038,-0.21163702,-0.1546934,0.13466832,0.083495535,-0.55421877,0.09466882,-0.059086002,-0.13436434,-0.10778019,0.31177035,-0.37379628,0.1729097,0.28493124,0.14805558,0.11993411,-0.13341057,0.07270089,-0.33619967,-0.29222593,0.18626006,0.05699955,0.25103223,-0.21038666,0.23177972
5,9.602396,8.25536,-6.5936923,6.939286,-3.6891685,33.270733,-1.8376933,5.7408137,3.6229901,4.402615,2.8853266,1.3737712,3.1513581,-0.50151443,-1.6189013,3.125753,0.5093484,-4.326194,-0.20160232,0.2946155,0.01170216,1.8603501,0.4780534,1.8249094,-2.3056996,-0.82375824,-0.48562697,0.46313146,-1.2997679,0.42603415,-0.7734788,-0.26538596,-1.8329731,-1.484159,-1.5713767,0.9747661,-1.2570662,-0.53469265,-0.16283095,-0.27203953,-0.67999697,-0.52710104,0.43197432,-1.0637574,0.11758635,0.37732995,0.28128317,0.5625982,0.6055956,-0.2460254,-1.2784956,0.25879568,0.04469918,0.54723036,-0.4416277,-0.1590077,-0.17819639,-0.54849875,-0.55635583,0.20888904,-0.2432617,-0.30455905,0.19472271,-0.19078568,-0.4090245,0.016112216,0.7613801,-0.2580338,0.03415816,-0.053401336,-0.036385577,0.050565075,0.1022086,0.55328214,0.10190955,0.06702017,0.09153356,0.27785206,0.5155401,0.03044276,0.028944567,-0.24768552,0.040096145,0.11483343,0.20401818,-0.3878343,0.050984286,0.10663232,-0.1563053,0.24611604,0.07876262,0.43203047,-0.40220547,0.06464915,-0.01486987,0.4576575,0.18206385,-0.10427503,-0.16464034,-0.003662364,-0.16863745
6,-8.245551,3.282403,1.6887324,3.648344,1.4882977,-1.8376933,32.535496,1.2606479,0.64117587,-4.0776577,-0.76016974,0.7136911,1.4746251,0.71744484,2.676264,-0.10303312,-1.9220327,0.2765777,-1.4703004,0.88032734,-0.076715186,0.9499538,2.7942226,-1.1909342,-1.6847236,-0.023993423,0.5140011,-0.7563795,1.35127,0.6993114,0.43121964,-1.1468801,-0.28131503,0.19908112,1.347563,0.3538154,-0.29984128,-2.1840496,0.7032995,0.69910973,-0.5134687,0.113392934,0.48320067,-0.97257733,0.24594405,0.5221124,0.5204624,1.0353026,-0.2791381,-0.28419024,-0.25667137,0.3909803,0.3321128,0.44094393,-0.33139396,0.64039916,0.020605996,0.07592648,-0.52032155,0.17390588,-0.47256595,-0.11129168,0.051930998,0.38273093,0.42418393,-0.25485742,0.2401815,0.21161586,-0.18503432,0.072673574,0.3060491,-0.077178776,-0.56318825,0.36262298,-0.2780199,-0.50271547,0.2756393,-0.45423877,-0.30380276,0.34474865,0.78210986,0.13970795,-0.06336096,0.20568337,0.40882218,-0.16447547,0.2705824,-0.3587874,0.17841086,0.2592321,-0.27412647,-0.081534624,0.3230368,-0.056814294,-0.26706612,-0.10898365,0.29814434,0.054071084,-0.09607173,-0.0097614145,0.21298131
7,1.7599738,0.12732002,7.6298933,-0.69900584,1.9392657,5.7408137,1.2606479,23.117876,-1.4610791,2.2879448,0.14189395,-3.3398643,0.6227542,-0.97992426,0.8069601,-0.9644508,1.3104051,-0.16368535,-0.7864979,-0.62127185,0.087415956,0.97510636,1.2236863,-1.2792478,-0.42404902,-0.9844458,0.7983989,0.6193457,-1.60795,0.5350231,0.62028277,-0.35056782,0.3008609,-0.32134417,0.8323736,0.5744382,0.32131734,1.5902436,1.0913489,0.90024436,-0.17308798,0.5899261,-0.16220556,-0.1308531,0.54488504,-0.2805031,-0.15442075,0.23820439,-0.057103343,0.5712714,0.48965082,0.7434443,-0.23087107,0.35838872,0.26582405,0.5371512,0.14487556,0.71705985,0.19007322,0.5632983,-0.051383913,-0.36036047,-0.49121207,0.022969428,-0.07506852,0.33376604,-0.3374774,-0.6564142,0.3741383,-0.33786815,0.0865079,-0.61487436,-0.53973997,-0.33081657,-0.09823795,-0.09907015,-0.08281769,-0.035421588,0.924437,0.15980783,-0.315664,-0.03541567,0.06441003,-0.064912446,0.20285642,0.702243,0.16545093,0.010455423,0.020839723,0.075409785,-0.060145427,-0.086095616,-0.04681055,-0.24427631,-0.20579395,0.115894906,-0.15124948,0.03349357,0.089295216,0.11744381,-0.08697816
8,10.22093,6.4371653,-1.7480004,0.54870653,6.1314287,3.6229901,0.64117587,-1.4610791,24.399254,1.8141394,-3.237372,0.79711914,-1.6418698,-0.6485241,0.5180391,0.8319929,0.45393673,-1.2933955,-1.1794835,-1.2106147,-2.8479972,1.0813353,-0.28832248,-0.20788847,1.2531126,-0.6968578,-0.3816919,0.91214335,0.79082024,0.7191039,-0.6883233,-0.37923014,-1.78912,-0.8652524,0.397553,0.12305413,0.1263462,0.22035629,-0.56816065,0.72102225,1.6874359,0.9284514,0.22801884,-0.45069855,0.27940583,-1.4447325,-0.0036530504,-0.627581,-0.26055273,-0.643943,-0.1611166,-0.08399071,0.1681253,0.10419054,-0.043312497,-0.50547147,-0.20098627,0.18960656,-0.020580254,0.8011768,0.4306999,0.13207547,-0.2875004,0.17485458,0.11499508,-0.64055806,0.52571785,0.6573091,0.10158739,0.18609944,0.12138663,0.55339235,-0.21870962,0.24495962,-0.21451464,0.043138593,0.24973133,-0.103747234,-0.27256322,0.0012227587,-0.006381211,0.09662607,0.44478387,0.021549989,-0.14964807,0.14767435,0.2599597,0.48509777,0.22202563,-0.08537621,0.19382009,-0.40171185,0.3120545,-0.08807838,0.4596463,-0.21976542,-0.06942569,0.16933444,0.26388907,-0.068619326,-0.22774887
9,-1.3209695,-3.778864,-0.92919123,-5.6485004,-0.5164307,4.402615,-4.0776577,2.2879448,1.8141394,16.221218,0.38293558,-0.08806674,2.3138852,4.844035,0.21919024,1.0616133,0.12877944,0.43009508,-1.2002871,-0.46088696,1.3489752,-1.313932,0.4823737,-0.32818252,0.567381,0.7818997,0.033841766,1.7381293,-0.10220605,-1.5019251,-0.81720155,-0.9218991,-0.06998141,0.49057743,0.30836073,-0.07199746,-0.9809389,0.3285717,-0.037411585,0.93473816,0.49972734,-0.8702673,-0.49671462,-0.60472006,0.04108883,0.36015302,0.24811289,0.3604739,-0.781416,-0.29693586,-0.4806647,-0.40404397,0.4249208,-0.15302846,-0.090693966,0.517686,-0.37903062,0.14785227,0.014113911,0.5315653,0.1164957,0.19297831,-0.45204636,-0.5513232,0.15622696,-0.12340343,-0.50145066,0.12815486,-0.009655362,0.25623137,0.034736514,0.5633709,0.24650405,0.5687097,-0.19123974,0.13056722,0.35869646,-0.02449631,0.44855613,-0.37420696,-0.08565242,-0.30705923,-0.068865776,-0.3727416,0.05696436,-0.04913771,-0.403282,-0.08345385,-0.04087604,-0.015382791,-0.10904477,-0.1034397,0.29255915,-0.14467095,-0.1910153,-0.08361551,0.20140296,-0.42017955,-0.2227681,-0.06831978,-0.08680987
