,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,540.18054,-53.174202,-92.391266,-10.745439,45.240276,49.82424,-26.877705,-18.202003,-5.508607,-21.88666,12.638409,-20.198498,2.7310972,-8.582427,-6.5251856,-6.3020554,-11.623449,7.8183417,-6.354156,-1.8769515,7.5815535,11.235701,-3.292112,4.7199726,-4.665964,4.7980704,-4.5423393,-4.1730156,-4.900038,-5.7631903,0.8551091,5.8284492,3.645369,-1.6525562,-0.660311,-1.0696044,-1.9999266,0.5853289,-1.3969078,-2.299141,3.538303,2.665186,-2.6095066,0.038883135,-1.7469242,-2.235878,1.5750096,-3.4244552,0.4791357,-2.1162398,-2.4346056,-0.5819957,3.2859106,-0.8704026,-0.29248393,4.837261,-0.33958012,-0.76300716,0.5281891,0.74113506,-0.92258185,1.7590107,-0.68701935,-1.856519,-1.576428,-0.42666623,-0.3458182,0.03164107,-0.3471306
1,-53.174202,73.856575,-31.449873,-18.936943,-12.474836,-22.457699,7.241965,-8.100389,26.229975,-12.23008,15.422787,-2.556285,1.9125706,-4.390848,1.0050238,1.4832516,0.2118867,-1.2112439,0.08517185,-1.243878,-1.2375916,1.0894946,1.3777757,-3.138837,0.00067091733,-0.9552292,-0.70933044,4.3930526,0.32726216,-1.0809679,-0.15527356,-3.696796,-3.0977023,1.5590672,0.84523034,0.21582009,3.4446104,-3.534769,-0.008524676,1.4726577,-1.7050729,-1.3797159,-0.19542906,1.5809155,0.4422196,0.8007025,-2.04994,0.4988057,0.12496295,-0.40126574,0.6448804,1.7529788,2.4894166,0.104652144,-0.3208622,0.32166559,0.1314435,-0.48874772,0.40978512,-0.4866506,-0.2164352,-0.88414824,-0.025677927,0.99825156,0.61790025,0.45788714,-0.38996875,-0.11276406,-0.22188246
2,-92.391266,-31.449873,53.14795,14.744238,-20.988117,-1.9754331,6.3845224,4.257583,-19.159813,9.108841,-6.081175,-1.4369512,4.791012,2.7096019,-3.113506,1.0535245,4.509345,0.70927227,3.574759,0.48266858,1.2771783,-4.8237934,0.9165567,0.3138247,0.18803555,1.645082,1.0695331,-2.3107533,0.47828716,1.3237951,-0.97912073,2.494019,2.3204489,0.27482438,-0.54624057,-0.010885159,-2.7344074,2.0242033,0.38914597,0.08400753,0.5698292,0.9240265,-0.29126814,-1.7168376,-0.29951125,-0.04426897,0.57954895,-0.68393636,-1.1682565,0.20810947,0.28384483,-1.8584244,-1.5128584,0.60480523,0.0399421,-1.0799354,0.28985727,0.14993638,-0.90198135,0.3886639,0.7251434,-0.4960482,0.12418948,0.0030829608,0.23803455,-0.16954342,0.32669023,0.49305618,0.31754667
3,-10.745439,-18.936943,14.744238,44.421608,-0.052407622,0.94371426,17.084345,10.776174,-18.235172,19.888977,1.9289478,-12.241885,-4.708126,-3.8887675,-0.68903804,-3.1378863,-5.2376,1.7369845,-1.7258954,2.0851765,-3.6189976,1.6487665,-0.9528549,-2.3255124,1.6959953,-1.9412591,1.0406342,-0.5992631,-0.16295817,1.5870546,2.2075202,0.34584886,0.055980206,-0.98848397,-0.22985522,-0.20097037,-0.11924596,-0.6793106,-0.41717696,-0.5498216,1.2032233,-0.81581855,-0.39639366,0.34667465,-0.571611,0.95269865,0.5292931,-0.22322908,-0.5918078,0.61338806,0.012620967,0.5522521,-0.11084554,-0.62344325,0.22135991,0.900967,0.44943276,-0.87043214,0.9101876,0.73722327,-0.74332106,0.46753582,0.10649896,1.0133989,-1.3695922,-0.19270647,0.23810214,-0.31683123,-0.59374386
4,45.240276,-12.474836,-20.988117,-0.052407622,50.24711,5.70137,-10.246807,0.5315299,4.180296,12.639973,-4.927696,8.906343,-2.8077106,-3.6753917,8.066355,5.4202385,-5.0913424,-0.54325306,-3.5710695,-0.62548494,-2.8079927,-1.2920599,-1.9916346,2.0160148,-0.38684976,-0.5774985,1.2368904,1.9359176,-0.18291935,2.2557044,-1.4379662,0.48549294,-1.8849167,-1.7514403,-2.9882646,-0.34556594,1.6092436,-1.2100422,-2.107502,-1.2469993,-0.8954461,-0.49856126,0.116544604,-0.8709471,0.24697387,0.84120095,-0.30394143,1.5148709,0.24993296,0.8470911,0.33368373,0.5115415,-0.8745916,-0.18993522,0.7657807,-0.16276701,0.063677974,0.8636857,-0.5023465,-0.3702987,-0.24325308,0.054543592,0.023620514,-0.13397902,-0.14050578,-0.19621171,-0.17586146,-0.4237603,-0.81867445
5,49.82424,-22.457699,-1.9754331,0.94371426,5.70137,59.798637,7.0334654,-6.4653287,-7.0051084,-2.5493836,3.8598518,8.949856,-4.6380014,1.5746484,0.24613306,-4.9315257,5.289465,3.6300566,3.211958,-0.018788846,-1.4706308,-3.1951828,0.39897478,-4.0998583,2.3900278,-2.3566818,-0.3458023,0.29685363,0.41003764,-0.99027336,-1.5616958,-3.183282,-2.0705366,-1.5287063,2.71952,-1.0342292,-1.146925,1.8605132,0.4982974,-1.2750957,-0.3981163,-0.028885124,-0.43904927,-1.0198506,0.30054182,-0.8403909,-0.4023034,0.98618174,-0.6065351,1.2721317,0.003826918,-0.020904265,-0.31766102,0.18981662,0.21555395,-1.1853595,-0.09215296,-0.022892118,1.1553744,0.7262709,1.110202,-0.5524014,-0.23661146,0.7214929,-0.52595294,-0.725508,0.35532004,0.39443636,0.073805355
6,-26.877705,7.241965,6.3845224,17.084345,-10.246807,7.0334654,60.03187,-18.488544,-1.9517983,5.9961824,4.060419,0.34480444,-6.5922537,-1.6351569,5.659465,-3.6590776,-4.808342,1.6989257,-1.2773218,-0.9239671,2.57998,1.4079964,2.4668214,-1.5059369,0.2779565,0.90201855,0.47461537,-2.0810094,-4.7811227,-0.65752476,0.55665326,-0.37147552,1.339742,-1.8466896,1.121028,-0.91363305,-0.20512329,-1.1651027,-1.9577193,2.0366988,-0.71739113,-0.00975183,-1.3573704,-0.42394716,0.8658427,0.22215444,-0.58511966,-0.4267317,1.1117022,-0.1932527,-0.3719652,0.3679518,0.01567043,0.017139765,0.1055547,0.6183624,-0.020308496,-0.123353705,0.49309278,-0.8137623,0.47578484,-0.5706527,0.061142955,-0.17294618,-0.64708483,0.7670327,-0.1561448,-0.28190565,-0.111782536
7,-18.202003,-8.100389,4.257583,10.776174,0.5315299,-6.4653287,-18.488544,36.93458,5.009207,7.348199,-3.9832516,-0.40377992,-4.2352324,1.2052596,-1.504312,-7.057206,-1.1434286,-3.7935154,-1.0569649,-3.946667,-1.4108031,-2.5294113,-0.23789626,-1.5073001,2.3932018,-1.4566066,-0.046408474,-2.29927,2.4879384,-0.6701628,-0.40713504,-0.60136753,0.046228267,0.1634337,1.3828212,-1.2820826,-1.0535333,-1.3910444,-1.1508317,-0.78267306,1.6177812,-1.0302241,0.15076697,0.09501533,0.0739107,0.22624713,1.5180795,-0.82940847,-0.33093998,-0.113036014,-0.2588942,-0.29569054,0.46776062,-0.6114185,0.11955447,0.30636582,0.21519911,-0.092897326,0.06754002,0.3044688,-0.82118726,0.328143,-0.27093545,-0.8515971,-0.0013018344,-0.31149077,0.4541484,-0.6245321,0.25527245
8,-5.508607,26.229975,-19.159813,-18.235172,4.180296,-7.0051084,-1.9517983,5.009207,27.528177,-7.538134,1.129671,2.8998904,-4.843607,-0.07572015,5.805993,-1.6072128,0.6549871,-2.7781677,2.3107939,-1.313674,-2.26897,-1.6480994,2.9662173,-1.0257967,-1.9260561,-0.45222977,-1.2868814,-0.73479605,-1.0953794,-0.33863842,-0.92405224,-0.011711732,-0.54002076,-0.05212544,0.3354658,-1.0219191,-0.96520865,-1.5611079,-1.475286,0.12998337,-0.9005723,0.49396992,0.090387635,0.66353047,0.19165339,-0.24574879,0.37915456,0.3473631,0.25739473,-1.3152554,-0.12114084,0.65126324,0.2735302,0.3645811,-0.012169612,0.18840906,0.45540923,0.3705119,0.6659831,0.27066505,0.6249298,-0.45048124,-0.2743335,-1.4301064,0.33216065,0.15911186,-0.20666626,-0.48130774,-0.15182436
9,-21.88666,-12.23008,9.108841,19.888977,12.639973,-2.5493836,5.9961824,7.348199,-7.538134,23.579449,1.3246319,-0.16957586,0.49657083,-3.473134,1.4943843,-1.960433,-2.1948943,-3.0165052,-2.9552288,-0.555954,-3.5182617,0.3875302,-1.1230041,-0.99808264,-1.811804,-0.8489027,0.15758662,1.579379,-0.9023363,1.538137,-0.2471349,0.37579677,-0.7348702,-0.83521914,-0.57269174,-2.3177333,0.73157495,-0.40893143,-0.8596803,-1.5395558,-0.09862454,-1.0941324,-0.5078585,-0.5686606,-0.4162243,-0.037721835,-0.49086675,0.34861082,-1.4490478,-0.13780804,-0.28266573,-0.26087087,-0.24099325,0.63727045,0.55184937,0.7839957,0.18500069,-0.25502592,-0.8803391,-0.13270077,-0.07427102,0.3203662,-0.3531928,0.16842142,-0.3381923,0.105814025,-0.50172913,-0.177564,-0.5395013
