,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,2.5478776,12.033569,2.0104346,2.3094792,-1.9958279,-1.0129533,-3.2004702,-0.6815361,-0.17116892,3.0726771,0.5980257,0.9888123,0.5561286,0.9873123,0.22935829,0.14362757,0.06477697,-0.13007136,-0.59480834,0.60032934,0.27673492,-1.0613894,-0.3020392,-0.112010464,-1.6528299,0.32841468,0.27381954,0.4042832,0.9240935,-0.22338435,0.2967711,0.0037307271,-0.022357676,0.05892659,-0.3166605,-0.5082003,0.068504736,0.5800756,0.29537648,0.026810545,0.9238376,-0.647141,0.16896236,0.24164417,0.21090105,-0.21511471,-0.0988168,-0.11780998,-0.09364049,0.39882815,0.32555938,0.26215327,0.20503692,-0.43182886,-0.41727656,-0.1718399,0.0071620615,0.21035388,0.20704335,0.0068004103,-0.048961055,-0.06254515,0.2557813,0.28710794,-0.1650526,0.118712716,0.02612855,0.292135,0.23864612,-0.17644808,0.0683433,0.35796827,-0.13754156,-0.19746679,-0.21711034,-0.04957871,0.105894476,0.25804764,-0.04713192,0.040922835,0.017729467,0.07332718,0.18000434,0.23837616,0.32990533,0.080426976,0.109703735,-0.1116131,0.010521423,-0.09864977,0.048580438,-0.07510322,0.11518192,0.061168753,0.013330428,0.08376002,-0.05750025,-0.022063266,0.19594711,-0.14738825,-0.073125094,-0.047356736,0.042458653
1,12.033569,91.43347,1.5584133,19.313305,0.77477074,-2.0288498,-24.495495,-3.1050644,-2.3026114,17.112202,11.61672,0.6459152,8.679352,5.2726564,-2.7679162,2.764923,1.3747714,-2.4479914,-3.7643652,4.903434,2.5581746,-13.746504,-6.8055573,-1.0611707,-9.521463,1.4754165,1.05043,2.7415566,6.347079,0.8889406,1.3597215,-3.5624194,-0.7534523,-0.7797316,-2.8113508,-0.8721676,2.5565677,4.2731147,1.7802789,1.884718,1.728797,-3.5903006,0.36996248,3.0536394,1.6096959,-1.3974935,-1.593401,0.3955214,-0.49280012,1.6401396,-0.38066566,2.6061192,-0.8269646,0.008904876,-0.76415914,-1.1085416,1.1528671,0.6376255,1.0104135,1.1222148,-0.15970796,-0.6311153,1.8325026,1.0606534,-0.2293331,0.5367842,1.4262741,1.0386264,1.3664699,0.47259414,0.78949386,1.2127048,-0.596148,-0.95529884,-0.80552137,-0.41283017,-0.26790625,1.4818119,0.38338935,1.8987546,0.10814924,0.19135398,0.27614403,0.1624563,1.3171395,0.7225708,0.47105688,-0.742247,-0.17161688,-1.0381932,-0.023788264,-0.35324153,-0.32998845,-0.1332196,0.3988221,0.12168455,-0.37950134,-0.16414349,0.89029396,-0.38684937,-0.03238487,-0.452113,-0.6588147
2,2.0104346,1.5584133,11.381246,-2.589294,-4.3420477,0.23805957,-0.86945367,-1.2600982,0.47146174,2.994894,-0.28197646,-2.599321,-0.11779072,-1.3734276,3.1594756,0.0025850392,-2.731832,0.20989415,-1.1511712,0.13250601,-2.3006885,2.323873,0.40063822,0.880846,0.72377783,-0.23462081,-0.34464276,2.2708282,1.0893211,-2.3774405,1.378114,1.420507,3.0105653,-0.17085555,-1.2760112,-0.14342974,0.04264283,0.08817825,-0.023055665,-0.93485016,0.5521142,-1.3460671,1.0510161,0.54929626,-0.3933431,0.16775855,-0.6295291,0.19616927,0.798023,0.5863627,0.7678071,-0.5320003,0.73009634,-0.6258836,-0.31959623,0.27277732,0.10111519,-0.13321158,0.24207546,-0.4287575,0.26522285,0.08795842,-0.3793577,-0.10654904,-0.90494186,-0.09156579,0.18527049,-0.56245965,-0.0053821946,-0.6543808,0.2983481,0.4758764,-0.035135236,0.5000699,-0.24250865,-0.27825934,-0.11870548,-0.009170272,-0.2934804,0.16550495,0.08301947,0.22641237,0.62215877,0.5624776,0.673329,-0.0962837,0.22770815,0.1685322,0.41180527,-0.16999896,0.52993894,-0.05268169,0.28382525,-0.032972157,-0.08852299,-0.47357228,-0.24689323,0.24061123,-0.0039974693,0.09198773,-0.5367457,-0.30482268,0.11098689
3,2.3094792,19.313305,-2.589294,29.465714,-7.4028425,6.748565,0.738037,-1.374792,-7.1515665,9.45093,2.4675918,0.74250865,0.8237476,4.446308,2.1195087,1.3856454,4.894541,-1.549016,-3.9135332,3.7302432,4.4722195,-5.3444347,-4.498603,-1.6443524,-3.683494,-1.6240995,1.5697569,3.198576,-0.84698224,-0.2976256,-2.0519648,-0.4475116,0.4222724,2.0101323,-1.848543,0.76546824,2.643663,1.351002,-0.06979248,1.9137981,2.1996956,1.4121821,-0.13450429,-1.8296596,0.20058681,-0.7369783,0.91198134,-0.16061518,-1.136322,0.09200305,1.8084424,0.44374347,-1.0196017,0.7594348,-1.7900084,-0.6043752,0.5657844,0.52501094,0.5376759,0.428675,-0.37219787,-0.9388156,0.1863255,0.27963084,0.8475901,-1.1015724,1.4316275,-0.023210984,-0.80596006,1.2208688,0.12553355,1.3606814,-0.7027628,0.14186192,-0.5099305,-0.3517316,-0.13280849,0.23671061,-0.40076828,0.4257114,-0.035225898,-0.36778164,-0.8165264,-0.058348414,0.08183837,-0.02440271,-0.39997977,0.385792,-0.8097354,-0.09438582,0.46359718,-0.38199866,-0.1607395,0.23142555,-0.3305124,0.10048054,-0.31212848,-0.07746726,-0.46627918,0.2943389,0.13792491,0.22909921,0.43849054
4,-1.9958279,0.77477074,-4.3420477,-7.4028425,22.80406,-6.252453,4.4689603,4.930624,13.17103,-5.4678264,2.8014784,2.2601287,-3.5271397,-1.6504147,-0.64438957,2.6106308,1.576413,-0.4498182,2.1018221,-0.17261449,0.46132922,0.7888656,0.39169407,0.21395612,2.2148304,2.117334,-1.6656263,0.041598238,1.948644,1.8420035,1.4036819,-1.7846174,-2.1676097,-2.8091955,1.9911501,2.1772068,-0.3311539,-0.2101494,1.0385556,-0.008524682,-2.3844204,0.031209089,-1.383156,0.7258202,1.1189218,0.061507024,-0.13703535,-0.3804043,-0.022724615,-0.8977045,-1.6114864,-0.50397867,-2.3006268,0.40912998,1.4859166,-0.22885537,-0.27635074,0.12901455,0.074585125,1.2317522,-0.28195336,0.6766846,0.18363892,0.10250008,0.42434275,0.16367365,0.38511136,-0.35722286,0.060804017,-0.04792635,0.1662907,-0.49029207,-0.41479272,0.2561365,0.8163637,-0.08558531,-0.3133402,0.09456347,0.24101016,0.49728075,-0.0006993627,-0.29908895,-0.17682803,-0.17540386,-0.68931127,0.16261017,0.13405418,-0.24122095,0.10772435,-0.49582797,0.032117903,-0.6205026,0.02556073,-0.25164187,-0.42529094,-0.24498081,-0.3935765,-0.714604,0.33870345,0.42766827,0.11379747,0.45734972,-0.486036
5,-1.0129533,-2.0288498,0.23805957,6.748565,-6.252453,12.145826,-4.596712,-1.4834554,-4.8305197,1.8883519,-1.134068,-3.5816226,3.0252638,0.13277549,-0.8548912,0.39448166,0.14534974,-0.75279355,-0.07597603,-0.18509716,2.859458,-1.8420956,-0.7273722,2.7055664,0.1801892,-0.013129425,-0.6361091,2.644845,-1.5899231,1.0497677,0.02416417,0.86419904,1.9721725,1.2556708,-0.5684988,0.1801586,1.3893976,-0.5962972,-1.4378868,1.2970655,-0.6523591,-0.14287233,0.17942524,-0.5704905,-0.7878514,-0.058301777,0.3465411,-0.04327997,1.0899422,-0.6163795,0.93327343,0.124105215,0.19499114,0.69734144,-0.815508,0.12699565,0.87661445,-0.6697984,-1.042542,-0.8496944,-0.009381287,0.020219823,0.005514104,0.23540759,-0.7210032,-0.03190458,0.47269,-0.7750599,-0.57974076,0.1677722,0.033501144,-0.18310642,0.35910848,0.7416068,0.38319635,-0.0073059117,-0.5263667,-0.09757601,0.15891996,0.3472583,-0.020440686,0.29540405,-0.07736597,0.20582888,0.19910206,0.29923373,-0.124161094,0.50564396,-0.3841129,0.4181676,-0.14993556,0.47902465,-0.19454773,-0.38597226,0.23571497,-0.4271275,-0.059274122,0.14672229,-0.40869135,0.08033799,0.11187804,0.11762084,0.15759338
6,-3.2004702,-24.495495,-0.86945367,0.738037,4.4689603,-4.596712,33.11043,7.7654486,-2.9686098,-1.7943015,-5.794235,1.6528583,-4.4548225,-4.4318867,5.254472,-1.5859687,2.7993407,3.2106247,2.6669817,-0.2207889,-1.4984024,5.5217257,2.425825,-2.6985474,1.7883933,-1.758537,1.4186834,-2.920348,-1.9037378,-1.9403769,-0.952018,0.14866222,-0.1866262,-0.7815596,-0.2737102,-0.004561236,-0.69770545,0.9783051,0.2904155,0.22104742,0.29504365,2.3891585,0.12486158,-1.7680306,0.9907409,-0.5550738,0.68259096,1.1884184,-1.1821833,-0.84156394,0.20694217,-1.168946,-0.07759182,-1.2436626,-0.45964354,-0.9405074,-0.80902654,1.4597123,-0.26527923,-0.10057114,-0.43274423,-0.0038397135,-1.409032,0.47584742,0.52233,-0.78749603,0.29370838,-0.1945594,0.11224672,-0.95038784,1.1186705,0.2790371,-0.5631976,0.78015125,0.18061337,-0.2688619,0.29035282,-0.34841865,-0.79565877,-0.69865274,0.6919954,-1.2700936,-0.79877293,-0.74115604,-0.85385084,0.1263673,0.23690672,0.42869058,0.32851785,-0.24814337,0.50695705,-0.62302184,-0.6050327,0.6929697,-0.55587876,0.28102672,0.6694635,0.24679986,-0.37207526,-0.20931627,-0.10908157,-0.40324074,0.21854167
7,-0.6815361,-3.1050644,-1.2600982,-1.374792,4.930624,-1.4834554,7.7654486,6.3158307,2.003253,-2.0623474,-2.6534953,0.0019484386,-0.15279263,-0.9956608,1.8984591,-2.3637853,2.0294638,-0.07082653,1.1885092,-0.16921571,-0.033381492,0.27048635,0.4307424,-0.48116586,-0.06506549,0.6654893,0.7150672,-0.35373232,-0.22877972,0.8522471,-0.23605442,-0.088409476,-0.8242906,-0.6311229,0.23811224,-0.32787997,-0.016967619,-0.4820327,0.14329377,0.3028722,-0.8441844,0.4036504,-0.090532064,-0.45273942,0.34076217,-0.61926436,0.50713575,0.19513755,0.10231393,-0.26143312,-0.45626795,-0.3414908,-0.023916882,-0.63654435,-0.03586662,-0.50830907,-0.48008877,-0.18321878,-0.32403666,-0.02917997,-0.37375894,0.10244793,-0.34246567,0.6502073,-0.011206029,0.06305592,0.16905828,0.039870735,0.34495857,-0.35316944,0.25793597,0.2459574,-0.64692616,0.10519436,0.43442044,0.13318829,0.07791211,-0.29931098,-0.20925611,-0.12522368,0.64181423,0.036237188,-0.3315335,-0.5657879,-0.0754728,0.07810714,-0.3382008,0.049071006,-0.24180174,-0.43838912,-0.23618877,0.1552394,0.12234421,0.36009952,0.0076603224,-0.010636128,0.3360804,-0.2944119,0.20109494,0.072751254,-0.044869453,0.15113673,-0.055611055
8,-0.17116892,-2.3026114,0.47146174,-7.1515665,13.17103,-4.8305197,-2.9686098,2.003253,19.204134,0.5452981,0.5565055,1.696506,-3.1388888,2.047748,-4.1120996,0.54346687,-0.2765462,-0.111133575,1.9642558,-1.6053845,-0.25796387,2.4786444,1.1541059,2.1096473,1.4528208,2.279018,-2.1801403,1.5935984,1.1525033,1.7161338,2.9683352,-0.75374144,-1.5784826,-1.2140037,1.5463516,1.1635993,0.032411404,-0.119790986,0.98055077,-1.5194907,-1.029468,-0.23644063,-1.9114648,0.2590259,-1.0190263,-0.40551034,1.0638015,-1.7521892,0.6101389,-0.57076335,-0.15238512,-0.352046,-1.7259573,-0.12395805,1.1599424,-0.34258828,-0.31950486,-0.32183123,0.25499445,0.83189696,-0.48517823,0.8368999,0.55747926,0.34056184,-0.0746102,0.3887881,-0.3783816,0.29418918,-0.2668231,0.02755189,-0.33540457,0.2439266,-0.6244663,-0.51330096,0.36682177,0.39574254,0.5502955,0.07916315,-0.1032493,0.78998256,-0.13984382,0.36421168,0.26136786,0.23970765,-0.98172426,0.0034201075,-0.33590052,-0.28881294,0.4089738,-0.5737555,0.07200351,-0.18875584,0.23105478,0.010762598,-0.43315077,-0.54629785,-0.19991705,-0.48027393,0.056475542,0.30064866,-0.1476329,0.38481504,-0.28741968
9,3.0726771,17.112202,2.994894,9.45093,-5.4678264,1.8883519,-1.7943015,-2.0623474,0.5452981,16.447407,-1.0828533,-0.29775244,0.7556076,3.4188719,0.1028244,-0.83399385,1.6607083,0.86503506,-2.4470124,-0.17488788,1.4494472,-0.67662334,1.199254,-0.924482,-1.3802543,0.7901373,-0.4515419,0.99457765,1.1492405,-2.6123993,3.2021046,-1.1577437,1.4808018,0.6576357,-1.6095699,-1.2809391,2.599277,2.048876,1.196094,1.4328529,0.50126916,-0.9470475,-0.37506908,0.31446254,-1.2366376,-0.5475252,0.36790806,0.26489833,-0.021146465,-0.19248551,0.65818036,0.43993616,-0.21627504,-0.7500894,-0.62924504,-0.4446392,0.7853986,0.5074611,1.0041122,0.42190245,0.057524994,-0.64884794,0.21402219,0.8086221,0.261913,0.09503581,0.50202584,-0.04585792,-0.022063151,-0.13167971,0.82173,1.3669086,-0.08931039,-0.24310192,-1.3884819,-0.25694928,0.2286588,0.5601659,-0.23184706,0.48055166,0.09631134,0.024628926,0.13845593,-0.13138026,-0.5300583,0.24550453,-0.15999286,-0.40517232,0.26562822,-0.35261267,0.3990413,-0.07899969,-0.4628989,-0.25719082,0.27286875,-0.14588542,0.3591766,0.22068709,-0.45241827,0.08517391,-0.30274397,-0.38594258,-0.21348855
