,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,533.521,-2.2838993,-0.40802348,-0.461537,0.386383,0.17801267,0.6698551,0.1374726,0.031222247,-0.59318244,-0.10864119,-0.15291177,-0.11112175,-0.20388396,-0.049203623,-0.022938099,-0.018989298,0.041199885,0.10512407,-0.09421861,-0.068296924,0.20691785,0.069185495,0.021665156,0.31554687,-0.06970748,-0.059982512,-0.069672704,-0.18188438,0.045958206,-0.07660128,-0.01168875,-0.008964036,-0.028338466,0.059070826,0.11024365,-0.026280256,-0.104224294,-0.03103961,0.013506304,-0.20379849,0.13543287,-0.035146136,-0.03785871,-0.050001718,0.053408094,0.02534568,0.027629767,0.0154883675,-0.06900297,-0.050758183,-0.061839417,-0.029250965,0.07702004,0.08643412,0.031130692,-0.0035820673,-0.047108777,-0.053380366,0.005486754,0.019503692,0.01672332,-0.025422234,-0.0416117,0.028168567,-0.013842657,-0.01869577,-0.06034963,-0.04927926,0.03360552,-0.0024082796,-0.06450732,0.026405327,0.04532937,0.042321682,0.011427971,-0.011933177,-0.05098181,0.011214504,-0.012059875,0.00085856987,-0.015769243,-0.025881408,-0.038740195,-0.06115537,-0.0062972773,-0.0260926,0.020307053,-0.0065152794,0.0073880735,-0.003778975,0.015209213,-0.024154095,-0.0070406822,-0.001578721,-0.01837385,0.009759254,0.0034361985,-0.037447535,0.027263224,0.019446205,0.012943606,-0.008687269
1,-2.2838993,124.92354,-0.19244039,-3.8454537,-0.16493529,0.45021182,4.7821684,0.59442097,0.5913313,-3.3953886,-2.3459344,-0.11999965,-1.7683942,-1.0870264,0.3873626,-0.64380014,-0.28343362,0.50194144,0.75767255,-0.94937783,-0.4043545,2.6968284,1.3338618,0.28959566,1.8412296,-0.35705608,-0.23157185,-0.548212,-1.1934173,-0.1907112,-0.30395222,0.7248441,0.16159675,0.18807833,0.53524554,0.21410769,-0.5014868,-0.81746006,-0.33921826,-0.34627542,-0.34610718,0.7191129,0.00088536635,-0.5904913,-0.3597536,0.2686765,0.30398893,-0.058220327,0.096101075,-0.31598258,0.10449968,-0.53999233,0.16302514,-0.031137064,0.20483103,0.22554201,-0.21809784,-0.09804723,-0.23392156,-0.20236927,0.030235548,0.11666264,-0.34133118,-0.15515244,0.0036360233,-0.09631525,-0.3064403,-0.24939018,-0.2785632,-0.08715351,-0.12335807,-0.25919533,0.10781316,0.1758546,0.1391812,0.08738505,0.07472877,-0.28363875,-0.113546215,-0.38964888,-0.02478823,-0.011521941,-0.07596128,-0.0387887,-0.22186418,-0.14666784,-0.08786844,0.13247824,0.042194825,0.20119473,-0.016485002,0.04810939,0.065711915,0.029437099,-0.090128586,-0.02674323,0.07832019,0.01437386,-0.18320397,0.075196266,-0.0047207098,0.09825583,0.12672335
2,-0.40802348,-0.19244039,59.557415,0.58430076,0.8625511,-0.11030104,0.17323595,0.26046085,-0.22186992,-0.49625415,0.1244165,0.51204956,0.10206359,0.3099892,-0.46083522,0.10702963,0.5593046,-0.052674763,0.19429043,-0.005539736,0.34779736,-0.48485336,-0.0992719,-0.25026718,-0.14422372,0.1230497,0.091980845,-0.42727476,-0.23246273,0.48005605,-0.24367976,-0.31795892,-0.6041398,0.005614679,0.25707355,-0.0021271878,-0.0028334497,-0.030486485,-0.0024450803,0.16112739,-0.10618745,0.24949136,-0.27432242,-0.09129594,0.111136585,-0.034477714,0.12711173,-0.047416605,-0.15084568,-0.11305694,-0.17972419,0.13699058,-0.13414891,0.14497603,0.0028266762,-0.061621882,-0.022752453,-0.0042951144,-0.01855783,0.07178954,-0.05117762,-0.011980701,0.07184598,-0.023109257,0.21801749,0.013975723,-0.015621729,0.14613473,0.0145353,0.12077558,-0.08307353,-0.06684391,0.014964245,-0.08436748,0.062220737,0.049366675,0.005396354,-0.0054259524,0.09861925,-0.008737012,-0.010098032,-0.06560913,-0.09853247,-0.09628342,-0.16283691,0.031556338,-0.050086956,-0.023972303,-0.092311144,0.028054368,-0.07932582,0.029830197,-0.056665406,0.0010955168,0.030087283,0.094822735,0.042214803,-0.031600595,0.012631943,-0.022279147,0.117477044,0.05418724,-0.020184198
3,-0.461537,-3.8454537,0.58430076,35.914192,1.4138894,-1.2453876,-0.2111051,0.24845864,1.4519353,-1.8658569,-0.52752066,-0.19740327,-0.19609597,-0.86542135,-0.4781046,-0.32930928,-0.9519775,0.2847821,0.7836029,-0.7587918,-0.7946484,1.0476365,0.86489654,0.35892957,0.7182342,0.2831024,-0.30623013,-0.6362738,0.18058231,0.042768642,0.40874618,0.123588696,-0.050247893,-0.35024357,0.35442066,-0.14823225,-0.49339622,-0.26534444,-0.017277014,-0.3842777,-0.39149097,-0.2788189,0.0656064,0.3355468,-0.04562953,0.1264627,-0.1861098,0.028941385,0.220988,-0.027907956,-0.34895408,-0.08938364,0.17995551,-0.1507366,0.36665297,0.12503769,-0.10379393,-0.07806696,-0.09953132,-0.08684958,0.05889868,0.17157708,-0.06740257,-0.048415855,-0.18075337,0.20251614,-0.26843852,-0.011592151,0.1529156,-0.23248282,-0.02475994,-0.28151733,0.1327754,-0.04300869,0.0901739,0.0689817,0.024044966,-0.041229807,0.05381728,-0.08860797,-0.0017285533,0.08518214,0.13523987,-0.0041121417,-0.0023721461,-0.013695346,0.08691323,-0.07713269,0.16896285,0.03646615,-0.108422115,0.06302043,0.03487269,-0.04838506,0.055754412,-0.01811849,0.06493172,0.008481924,0.08360151,-0.0536678,-0.040528767,-0.045557022,-0.08438401
4,0.386383,-0.16493529,0.8625511,1.4138894,26.84692,1.2061661,-0.85958785,-0.95099926,-2.5198357,1.0441514,-0.5685593,-0.45400077,0.6736042,0.310601,0.12620236,-0.5095973,-0.2876733,0.08984813,-0.39421076,0.028184727,-0.07906019,-0.1473346,-0.08424561,-0.035830863,-0.42564955,-0.4044469,0.32457662,-0.019904766,-0.36535007,-0.35706124,-0.26952618,0.34942544,0.4216107,0.5626799,-0.38086307,-0.41865042,0.072228834,0.032864243,-0.22309352,-0.0123239625,0.47441205,-0.0027700886,0.2723409,-0.13767684,-0.21964979,-0.022603516,0.021808472,0.07635566,0.009831985,0.16691713,0.3034184,0.10203852,0.441792,-0.07834458,-0.2886187,0.047273643,0.055106007,-0.022992898,-0.012418248,-0.23916495,0.045600437,-0.13352048,-0.04484044,-0.025111627,-0.07767215,-0.03661291,-0.0728489,0.0625056,-0.010730066,0.009213276,-0.037464626,0.090454474,0.08028038,-0.052697673,-0.15888561,0.017089114,0.059097398,-0.019812755,-0.04879766,-0.09358322,-0.001980578,0.061855577,0.025808234,0.030644782,0.13183239,-0.034775034,-0.02405316,0.04528621,-0.019480208,0.10090402,-0.010563143,0.11794173,-0.002625011,0.04415801,0.08052805,0.049281973,0.0770693,0.1364198,-0.065863945,-0.08379669,-0.024820164,-0.08681619,0.09474072
5,0.17801267,0.45021182,-0.11030104,-1.2453876,1.2061661,25.229614,0.8621119,0.29091898,0.8584416,-0.31655753,0.28142267,0.71445566,-0.53546834,0.006908168,0.2283575,-0.01969604,-0.03229074,0.13440025,-0.007457848,0.042345557,-0.60145044,0.33271307,0.14182907,-0.5608804,-0.036678776,0.030259935,0.13380289,-0.49634477,0.2863143,-0.19026423,0.011066372,-0.18740803,-0.3897323,-0.2770061,0.11018153,-0.058517724,-0.26870847,0.12045796,0.3021314,-0.24085695,0.118205234,0.01875195,-0.07115315,0.11249617,0.17400023,0.022868186,-0.060824245,-0.003510579,-0.21621856,0.12533957,-0.18631575,-0.016842458,-0.037340533,-0.12317473,0.13602708,-0.030854546,-0.17218144,0.11355704,0.21522802,0.15905538,0.011434563,-0.00037732284,0.0012918857,-0.055010334,0.1532261,0.006457676,-0.078706935,0.17265797,0.11818607,-0.03551905,-0.01001804,0.050455526,-0.06439849,-0.13529056,-0.064717084,0.00031314237,0.09576901,0.01898108,-0.011415508,-0.060184788,0.0077197356,-0.070606045,0.033650845,-0.03185876,-0.05063487,-0.050943553,0.021385891,-0.09179574,0.069815814,-0.08685973,0.041484106,-0.08188973,0.0350046,0.07812056,-0.038519703,0.08195323,0.0082317395,-0.01975609,0.08418298,-0.015828008,-0.013107484,-0.02611942,-0.03079851
6,0.6698551,4.7821684,0.17323595,-0.2111051,-0.85958785,0.8621119,17.615423,-1.4873042,0.62024915,0.31532934,1.0969183,-0.2498453,0.8243481,0.80662405,-1.0658398,0.2853302,-0.55360466,-0.57943726,-0.5229096,0.08378671,0.28995895,-1.0480127,-0.4427646,0.5453765,-0.35002202,0.30442506,-0.29459253,0.5719597,0.3735022,0.3728577,0.13438553,-0.037554197,0.014840698,0.13293377,0.04736047,0.038478326,0.10998185,-0.1704041,-0.011191179,-0.004058453,-0.10554412,-0.43318975,-0.004785175,0.35792574,-0.22472376,0.12686259,-0.12275447,-0.21408927,0.22586256,0.17641598,-0.008593828,0.1945807,0.033843204,0.21956736,0.11781904,0.18092945,0.15288761,-0.28674564,0.015181288,0.036594957,0.10027139,0.007564831,0.31954414,-0.05186915,-0.11857252,0.17130777,-0.09207442,0.013308981,-0.03249765,0.18496823,-0.18749593,-0.053115338,0.10614683,-0.13902682,-0.03919071,0.057334565,-0.03318478,0.06543085,0.14431219,0.12061876,-0.12717596,0.2500381,0.16152743,0.1533052,0.17899346,-0.010411181,-0.0545838,-0.08889197,-0.06883572,0.027283093,-0.09492024,0.11548666,0.114371255,-0.124533266,0.1048536,-0.058770597,-0.13031705,-0.054104544,0.06901784,0.038505696,0.026720345,0.088706926,-0.043205366
7,0.1374726,0.59442097,0.26046085,0.24845864,-0.95099926,0.29091898,-1.4873042,18.82933,-0.36493346,0.38508415,0.4990886,0.00076644024,0.016795421,0.18205771,-0.38587373,0.44040522,-0.3917762,0.01994792,-0.22395039,0.0327833,0.018793058,-0.045560397,-0.08139399,0.104152635,0.012592451,-0.13924746,-0.14214598,0.06617382,0.048701096,-0.16753328,0.039405182,0.02165351,0.15952548,0.12680548,-0.047099248,0.0694502,0.0015330291,0.09471065,-0.027950685,-0.05616163,0.16274506,-0.07451251,0.027610866,0.087120414,-0.0726722,0.11949861,-0.098496035,-0.034124963,-0.01924805,0.050151803,0.09287195,0.060556922,0.0054269372,0.11875673,0.01529151,0.09935996,0.09293681,0.038963355,0.056906532,0.008693224,0.07168384,-0.019741405,0.06942223,-0.11952962,-0.002997573,-0.011613034,-0.037801936,-0.014167955,-0.068647295,0.069009334,-0.046692863,-0.050906688,0.123676226,-0.021723922,-0.08616866,-0.0249364,-0.011521561,0.0583505,0.034761474,0.021106418,-0.12411651,-0.0036001243,0.06084861,0.10785933,0.019105174,-0.015449109,0.065679744,-0.011225756,0.04764061,0.083703235,0.04270388,-0.033017218,-0.02299703,-0.06897633,-0.0033741537,0.0016692434,-0.06392222,0.05432716,-0.04030638,-0.013796542,0.00702201,-0.027914396,0.010812324
8,0.031222247,0.5913313,-0.22186992,1.4519353,-2.5198357,0.8584416,0.62024915,-0.36493346,13.83158,-0.026261799,-0.024688406,-0.2817173,0.6770829,-0.36070174,0.9275596,-0.0010300758,0.07879442,0.02394097,-0.4155156,0.3470024,-0.05350712,-0.5110178,-0.23376341,-0.48300356,-0.28903687,-0.37364015,0.43709362,-0.28589007,-0.24986166,-0.30759442,-0.5665982,0.09335551,0.26820064,0.19096872,-0.29099473,-0.24384548,-0.017885935,0.018804839,-0.1693232,0.2932154,0.1778849,0.04216761,0.29843456,-0.03135863,0.22364876,0.090549916,-0.1948244,0.33489195,-0.118107006,0.11672641,0.010237888,0.09105643,0.34914267,0.04110709,-0.27266282,0.054151416,0.055569477,0.0294309,-0.03780152,-0.16308299,0.102476254,-0.15117677,-0.08731113,-0.09572685,0.05113595,-0.072137564,0.08022337,-0.020289017,0.061821386,-0.01150014,0.04946848,-0.019050702,0.12615106,0.11614549,-0.056133248,-0.08058477,-0.115854695,-0.021416187,0.060587205,-0.13446067,0.036332853,-0.09376566,-0.022220686,-0.02820717,0.16099164,0.019822385,0.055121772,0.06278688,-0.095561266,0.09412958,0.013106217,0.054699685,-0.048928577,-0.0021004821,0.096810415,0.106133,0.03219384,0.10527637,0.0002826071,-0.062316634,0.046970133,-0.07735559,0.056104638
9,-0.59318244,-3.3953886,-0.49625415,-1.8658569,1.0441514,-0.31655753,0.31532934,0.38508415,-0.026261799,11.47369,0.15302953,0.020593455,-0.18956484,-0.6795357,-0.09559475,0.09857247,-0.3293019,-0.16986525,0.4968384,0.008664506,-0.21615423,0.1503894,-0.22929066,0.22266546,0.27176404,-0.18742985,0.078894496,-0.20778278,-0.20306574,0.48948684,-0.61885774,0.25531995,-0.26263535,-0.09378716,0.3077309,0.25817907,-0.49197698,-0.39687687,-0.25302106,-0.28374484,-0.078127705,0.18371156,0.11408651,-0.07197205,0.22322771,0.09386708,-0.078746244,-0.048223577,0.006453787,0.030354396,-0.12020937,-0.09411821,0.031295337,0.13584672,0.14710271,0.093522,-0.14725134,-0.077512175,-0.19854918,-0.08119361,-0.02026366,0.11812024,-0.0583212,-0.14340404,-0.069885954,-0.022277303,-0.09922245,-0.012619372,-0.0010908803,0.028949454,-0.15351191,-0.28144535,0.013597362,0.035202477,0.25884914,0.05142817,-0.04056258,-0.105057016,0.020900054,-0.10143931,-0.025028862,0.00989082,-0.046614595,0.013229394,0.1174615,-0.060977694,0.037295915,0.073891,-0.041242115,0.08048395,-0.09393244,0.00421076,0.09247619,0.047339022,-0.060664587,0.028539319,-0.06521468,-0.05016557,0.08076031,-0.014128284,0.046511754,0.07583809,0.04110265
