,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,340.33014,38.35633,-44.244373,-17.633297,-3.7697105,-0.33543235,-1.1690595,-13.529433,-21.245209,-8.004534,-15.310795,7.776203,-20.768,2.0197368,0.45707038,1.8655014,11.694696,4.3170824,-8.037441,-9.827072,7.378469,2.5205274,0.8864887,-12.306978,3.8115587,2.2709265,5.6826053,0.26537502,2.177782,2.1860604,-4.839836,2.8982859,0.3929065,-3.3650346,-1.7296374,1.9052224,-0.4751829,-0.100087896,-3.3720932,-0.16117752,1.58321,1.8067634,4.70486,1.1297414,2.48614,1.9449283,0.45346442,-0.00051486015,-2.5552497,-0.84579897,0.97017026
1,38.35633,66.16116,15.934683,23.270237,7.1077147,29.809286,1.7732599,-4.605238,6.821211,11.223028,-11.314161,-1.7801645,-7.255288,-11.206425,-3.4495096,-5.5291576,-1.5569612,1.4756956,2.9008331,1.9024432,-0.23685545,-0.87601006,1.987787,-2.1109605,1.8674736,0.630057,4.5648766,0.39962342,-0.71700525,-1.223843,-3.5953522,-1.7270739,0.020936241,0.40101582,-1.786888,0.46454734,0.6986216,0.8227289,1.7635043,-0.6630107,1.108125,1.0133998,1.4057441,-0.24844795,0.11520004,0.11664763,-0.5585508,1.2361,-1.4126017,-0.51088655,-0.10661451
2,-44.244373,15.934683,97.78145,-18.392326,0.6334382,1.5928395,0.9552742,6.461872,-0.82941234,-4.642315,2.0190868,-6.483179,4.1843033,-8.64843,0.7661494,1.1783285,5.217664,2.5687227,4.4288206,4.1446705,0.90450376,-2.0268157,0.57563835,-4.773735,1.3199279,0.5783311,-0.5120988,-2.6616058,0.41816172,-4.7091417,-2.3310218,1.5581112,-1.2581708,-0.7960914,1.5686071,0.66775405,3.7090425,0.7029179,0.98414767,-0.013098249,1.4274482,2.063511,0.37063086,-1.3321972,-2.4750206,-0.2993585,0.15601563,0.7614322,-0.8224809,0.4707631,1.4686394
3,-17.633297,23.270237,-18.392326,61.559895,-7.3002095,12.490465,-3.0110993,2.9646287,-4.030924,1.3901609,-0.5482681,-1.838855,-2.913859,-3.5762124,1.8471272,0.8278335,-1.8134754,1.6454003,-1.9429574,3.8934097,-5.5391107,-1.301918,2.368887,4.3138247,-1.4056368,-1.9390198,4.357582,-3.7691307,-2.0529962,2.2192616,0.64703846,0.14275387,0.48534837,1.3358588,-2.1348052,-2.337653,-1.8853176,0.14828065,3.325849,-1.3165848,-0.9529594,-0.21278992,1.5282298,0.15602273,-0.19532773,0.46769756,1.0816808,1.9870619,-0.53028154,-0.1336948,0.694855
4,-3.7697105,7.1077147,0.6334382,-7.3002095,41.442543,-8.356365,-14.039684,3.2789783,4.627247,5.758316,-2.78435,4.2834716,-4.82434,2.510261,-2.6680691,-2.622456,0.34575868,2.894188,3.2096882,0.19640163,2.5809376,-0.039522443,1.7442007,-2.0678577,3.1412911,-2.9075031,-0.5142727,2.639306,-3.620922,-3.117288,-0.82329905,-3.5782735,-1.1521087,0.42405128,-0.02515235,-1.1972055,0.6720178,0.3050475,-0.08784175,1.9241427,-0.14184569,-1.4343235,-0.9038267,-0.5884154,1.0511539,0.98814905,1.1193364,0.069537714,-1.1289234,-0.25711954,0.28953335
5,-0.33543235,29.809286,1.5928395,12.490465,-8.356365,34.059803,-0.3813042,-5.917916,8.0681305,-1.9755702,-2.085251,-2.8177724,3.3459883,-7.6355877,0.05423806,-4.542732,-1.5938745,-1.4963706,0.97074544,-1.030681,0.062440474,-1.6849551,1.1822498,0.1863082,-0.578858,0.52889264,1.3394418,1.5368841,-1.1099108,0.9099982,-0.8609749,-0.25352794,-1.6370285,0.17641467,-0.43142363,1.7974987,-0.3770053,-0.4902385,1.3564849,-0.5385546,0.23014796,-0.40640393,0.49534416,1.6693275,0.14401126,-0.2513969,-1.4057539,-0.14336789,0.29706973,-0.1366657,-0.119063824
6,-1.1690595,1.7732599,0.9552742,-3.0110993,-14.039684,-0.3813042,39.616806,-3.175259,-3.4127994,10.350402,-4.030571,-2.024391,1.3806045,-0.9413517,1.3665133,-2.2374325,-0.9155011,-0.29003543,-2.459347,2.537381,-0.04572424,-2.8048522,0.9037825,-1.5753477,1.9466047,1.6161191,-0.734005,-0.36570716,1.5399609,1.6324508,2.4567313,1.2393684,1.1911366,-0.27604127,0.9752737,1.4387163,0.7257689,0.2794909,-0.18410103,-1.4953489,-0.84411883,0.5949573,0.648451,-0.79975164,0.042957187,-0.91198134,0.85288453,-1.3047879,1.3203411,-0.09494105,-0.72590154
7,-13.529433,-4.605238,6.461872,2.9646287,3.2789783,-5.917916,-3.175259,43.977608,0.5881169,0.08574897,-2.4034095,3.4363499,1.3921547,3.1249597,-5.3679056,1.5600299,3.5824935,-0.8558676,0.44719988,1.3094821,2.583654,-2.320344,2.6288476,-2.0932705,-1.3136113,0.4934135,-0.29861748,0.9084338,0.23383074,-0.08998442,0.86654735,-1.1646091,1.7826157,1.7748308,0.15131104,1.354702,-0.11870407,-1.6269677,0.57791257,-0.14739971,0.2941736,0.72095,1.0282485,0.4426973,0.1257712,0.23233189,-0.18116868,0.58425915,0.41559494,-1.2892778,0.37334538
8,-21.245209,6.821211,-0.82941234,-4.030924,4.627247,8.0681305,-3.4127994,0.5881169,19.970112,2.9656,3.4286807,1.7900171,1.3900976,0.26969355,-3.6345239,0.24806333,0.4571547,-2.3174295,-2.2370806,0.016384803,-0.05584383,-0.79225785,-2.5289137,-1.0453558,-0.037924103,-1.3541634,1.7497761,1.6926094,0.47574747,-0.33900702,-0.8171221,-0.3815453,1.2542135,0.18051167,-1.3246973,1.4862814,0.92248905,1.3719945,-0.03652502,-0.3705254,-0.5203622,-0.45550573,-1.1177137,0.33316547,0.26587778,-0.41781896,-0.06743641,0.08897399,-0.28048807,0.35335287,-1.0085087
9,-8.004534,11.223028,-4.642315,1.3901609,5.758316,-1.9755702,10.350402,0.08574897,2.9656,20.216413,-0.25247246,3.1982613,-2.518765,0.80521625,-2.6349468,-3.7483358,-3.0601456,-0.6794518,-0.36610335,0.5593934,0.50694156,-1.553236,-0.19922456,1.1941249,2.4274826,1.6623741,-0.75762475,1.2088668,1.2587941,-1.2487843,-0.15382054,-0.79686517,1.3345057,-1.4143915,-0.9075855,-0.37252668,-0.6655706,0.8016044,-0.0388455,0.43886822,0.03696026,0.89248556,0.039890848,-1.3744085,0.15091683,-0.10050896,-0.12515482,1.083879,0.5417634,0.045396786,-0.44264492
