,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.04512631,0.4021331,-0.012866183,-0.044228427,-0.0032646572,-0.075112745,-0.060908232,0.030748088,0.06030016,-0.032729443,0.015419562,0.006207441,0.028052375,-0.023877222,0.0069719246,-0.019482076,-0.0053247083,-0.012457884,-0.0075596776,0.009571838,-0.011491129,0.0051633017,0.0007805278,0.0025004,-0.002722591,-0.007605673,0.004228197,-0.0015128001,-0.002267249,0.0048735756,-0.0034330478,0.004827246,-0.0044049583,-0.0042703385,0.00030225306,-0.0040234756,0.0025234958,-0.0005489045,-0.002992961,0.0013041926,0.0019724027,0.0046110936,-0.0016679926,0.00019863219,-0.002450209,0.0007200184,0.0005904016,0.00065395667,-0.0013638444,-0.0006432256
1,0.4021331,3.9145126,-0.2765832,-0.5099636,-0.0067014713,-0.6830151,-0.6971994,0.3086828,0.51360893,-0.26609248,0.060943767,0.05603099,0.3218456,-0.18758896,0.07620895,-0.14630857,-0.039012704,-0.098342694,-0.08800939,0.10515686,-0.15381518,0.025087774,0.008815646,0.007085777,-0.07211207,-0.09304802,0.04473639,-0.03275843,-0.013215803,0.045103982,-0.03710034,0.02345279,-0.02666606,-0.020754095,0.013931801,-0.03370487,0.020387813,-0.004355942,-0.03354787,0.016430784,0.012949688,0.03100801,-0.010489181,0.007286882,-0.013807459,0.0075273565,0.003269955,0.00787032,-0.006053105,-0.010222588
2,-0.012866183,-0.2765832,0.88098145,0.19242346,0.3221693,0.37891638,0.24724258,-0.09645139,0.03374843,0.03347917,0.07867356,0.01914538,-0.023816317,-0.016368333,-0.06732931,-0.06412727,-0.029476555,0.030969914,0.024491675,-0.025451604,-0.02054855,-0.037661508,-0.056135803,0.00012514145,-0.0008672365,0.018601935,0.00029349767,-0.003459489,-0.02652628,0.019303642,-0.006540689,0.026124947,-0.022476614,0.01795813,-0.013211768,0.0067948746,0.020196762,0.011728691,0.003638809,0.012975771,-0.0073295315,0.011283157,0.009427981,-0.021892693,-0.018081125,0.0128054,0.0062164417,0.0025913352,0.00019795934,0.00624102
3,-0.044228427,-0.5099636,0.19242346,0.51591736,-0.08147121,0.2668587,0.21022102,-0.095760226,-0.06088064,0.054904312,0.010721799,0.08989219,-0.022563174,-0.0060826633,0.026075467,0.013289999,0.006597622,-0.0019220924,0.043257263,-0.0041905222,0.05972276,0.0107693635,0.02184198,0.0049586976,-0.008018872,0.023606744,0.013949769,-0.0032001557,0.005057568,-0.0034846016,-0.0011797638,-0.014319101,-0.008119017,-0.021504356,-0.002948247,0.0040508052,0.020774208,0.0068810815,0.0013036213,-0.012891198,0.012598371,-0.0010724929,-0.0034187827,-0.015528914,-0.002357672,0.0039527183,-0.0036914698,0.011345368,-0.0036955765,0.002433708
4,-0.0032646572,-0.0067014713,0.3221693,-0.08147121,0.36530688,0.09288575,-0.044113524,-0.014205296,-0.01879457,0.031079408,0.022125077,-0.036869716,0.032192968,0.0039081424,0.004091385,0.021061944,-0.04531853,0.037319764,0.02572002,0.02745696,-0.036485344,-0.0006986514,-0.03368897,-0.0004277915,-0.0101445615,0.010634506,-0.0073329573,0.0036246907,-0.025836315,-0.004047012,-0.014750041,0.0051778527,-0.00093133945,0.030474314,-0.008507907,-0.0005932292,0.004443571,0.004634782,-0.00041209528,0.013487771,-0.0077020032,0.0026826626,0.00257404,-0.009576203,-0.0024994789,0.00860359,0.010726735,-0.0054948544,0.003076138,0.0050362763
5,-0.075112745,-0.6830151,0.37891638,0.2668587,0.09288575,0.4883057,0.19286078,-0.023711024,-0.12256043,0.034913156,-0.08597681,-0.0021057765,-0.019555587,-0.009935092,-0.01715309,-0.019032128,0.019895118,0.036249757,0.019712763,-0.038610592,0.014568232,-0.030240279,-0.024124682,0.008857258,-0.005877648,0.0016917258,0.012561431,-0.0302677,0.0020952132,-0.00044421974,-0.007547494,-0.012365477,-0.0058316095,0.00047503505,-0.013167825,0.012871709,0.015629366,0.012190346,-0.00098814,0.0012014768,-0.0067907507,-0.011029236,0.013127102,-0.011210164,-0.0008067571,4.1269188e-05,0.0010905643,0.0065905727,0.0029290784,0.0007909614
6,-0.060908232,-0.6971994,0.24724258,0.21022102,-0.044113524,0.19286078,0.37680006,-0.051165774,-0.008774122,0.07848965,0.06030014,0.004229107,-0.071667984,0.0025662212,-0.042069215,-0.0033546737,0.004142401,0.0019533988,0.005318581,-0.02094335,0.02420208,-0.028399322,0.0061092204,-0.0044400366,0.013075735,0.031949773,-0.022490904,0.0071056867,0.0031307463,0.0092582945,0.0062338607,-0.0021310768,-0.016025167,-0.00429571,-0.008384321,0.011892004,0.002914737,0.004302814,0.001903598,-0.005817758,-0.0015935622,-0.003211731,0.0041224924,-0.0042193728,-0.0024488694,0.0031621666,-0.0029140052,-0.000263711,-0.0018825077,-0.0019633244
7,0.030748088,0.3086828,-0.09645139,-0.095760226,-0.014205296,-0.023711024,-0.051165774,0.17041288,0.017777812,-0.06482715,-0.018203165,-0.005932967,0.03094421,-0.03523629,0.03504703,-0.029815733,0.020640941,0.006087883,-0.0020375038,0.0033736732,-0.019905057,-0.011299333,0.0034962306,0.01006402,-0.00093926885,-0.004486248,-0.0013022358,-0.0030274643,0.0023964997,0.0049461275,-0.022065701,0.0077960286,-0.0018281667,0.00699158,-0.002084284,0.0054625906,0.0017450026,-6.6795794e-05,-0.00600029,-0.003915091,0.004147648,-0.0069432547,0.0014522023,0.0066834935,-9.294758e-05,-0.0037073814,0.0027483634,-0.0018742331,0.0016126388,-0.0075758463
8,0.06030016,0.51360893,0.03374843,-0.06088064,-0.01879457,-0.12256043,-0.008774122,0.017777812,0.1437031,-0.034797654,0.06061171,0.021075655,0.019051552,-0.014654487,-0.011586743,-0.023888487,-0.013632439,-0.016022518,-0.014048361,0.017770194,-0.02083122,0.0003170606,0.006126503,-0.0037635076,-0.0061513716,0.0017889288,-0.0034452414,0.005706655,-0.0052003274,0.008657966,-0.002877023,0.008454318,-0.00992467,-0.0063415477,0.00015039419,-0.0011369237,0.0023100236,-0.0027646024,-0.0060758498,0.00227392,-0.0008306263,0.007120222,-0.0037779894,-0.00070412754,-0.006489033,0.0013897519,-0.0051510246,0.00063065055,-0.0022703183,-0.0031221353
9,-0.032729443,-0.26609248,0.03347917,0.054904312,0.031079408,0.034913156,0.07848965,-0.06482715,-0.034797654,0.10638976,-0.020557065,0.002236208,0.0055534584,0.040649205,-0.013612982,0.03327111,-0.011768691,-0.002773122,-0.01575099,0.013279021,0.0059156707,0.009101108,0.016184684,-0.012266243,-0.0056188786,0.01671145,-0.010177888,-0.0038732504,-0.00885882,0.00044143456,0.01142685,-0.0048653055,-0.0006959268,0.0036780585,-0.0016673626,-0.0019273879,0.00050940947,0.0044835797,-0.002400985,0.0012479064,-0.0036851983,-0.00084169,-0.00078319304,-0.0023416316,0.005336792,0.004218667,0.0019592305,-0.00024570717,0.0015129801,0.0024734635
10,0.015419562,0.060943767,0.07867356,0.010721799,0.022125077,-0.08597681,0.06030014,-0.018203165,0.06061171,-0.020557065,0.16979307,0.019665252,-0.026387826,-0.009864981,0.024619097,0.045229428,-0.023608409,-0.018475924,0.002974927,-0.004651985,0.0018394291,-0.008289743,-0.012595575,-0.0066925734,-0.0043560853,0.0053529292,-0.019998185,0.028500024,0.0004880075,0.015644252,0.0047754636,0.0057419003,-0.005179247,0.004864245,0.005758488,0.00030078588,-0.0016573452,-0.0036225603,0.0006937672,-0.007404279,0.0045950525,0.0072464994,-0.00040970632,-0.0002607784,-0.004875457,-0.000990551,0.00095555803,-0.0003296709,-0.0010542632,0.00038437406
11,0.006207441,0.05603099,0.01914538,0.08989219,-0.036869716,-0.0021057765,0.004229107,-0.005932967,0.021075655,0.002236208,0.019665252,0.0689762,0.013563618,0.026190136,0.023024298,-0.012841703,-0.0023892596,-0.002613346,0.0018527342,0.0042655896,0.008630229,0.003927095,0.015997116,-0.00055704743,-0.019056624,0.0061762244,0.003711112,0.008914188,0.0005636021,0.00466747,0.0019133822,0.0026381277,0.001429267,-0.0044409162,0.00024194192,0.0023674036,0.008368157,-0.0020549905,-0.0021685078,-0.003919268,0.0047528236,-0.0016746235,-0.004331064,-0.001528505,-0.003185098,0.0032534604,-0.00071378314,0.0014243091,-0.00015738697,-0.0020300034
12,0.028052375,0.3218456,-0.023816317,-0.022563174,0.032192968,-0.019555587,-0.071667984,0.03094421,0.019051552,0.0055534584,-0.026387826,0.013563618,0.08314621,0.010630339,0.0109201325,-0.019822326,0.0015061862,-0.0056197317,-0.010518821,0.026872337,-0.0039118277,-0.0019608152,0.0070527764,0.0042694705,-0.023057671,-0.001127624,0.005159948,-0.007817918,-0.009565171,0.013240337,-0.0047201854,-0.0055850074,-0.00034849287,0.0025832,-0.0018503468,-0.0022379411,0.005630292,0.0018099893,-0.0033529443,0.0019387312,0.0008959591,-0.00018763023,-0.0009967106,0.00018225012,-0.00017266038,0.00047169946,0.0022667628,0.0033597108,0.0011979652,-0.00014452211
13,-0.023877222,-0.18758896,-0.016368333,-0.0060826633,0.0039081424,-0.009935092,0.0025662212,-0.03523629,-0.014654487,0.040649205,-0.009864981,0.026190136,0.010630339,0.07676513,-0.014756686,-0.013660523,0.0023149583,0.0003045334,-0.000657854,0.010667654,0.012305293,-0.002003429,0.009879106,-0.012577945,-0.015702693,0.0110590765,-0.010691967,0.008202752,-0.009760415,-0.00075198594,0.008062389,-0.0030433754,0.006854861,0.004863579,0.0003847212,0.001685126,-0.0022800642,3.736239e-05,0.00049518456,0.0011949115,-0.0019350026,-0.0012974101,-0.0023152386,0.0019546754,0.00233444,0.0013711818,-0.00094861246,4.5844306e-05,-0.00016126537,-0.00063846505
