,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,54.206505,52.977318,13.626707,-34.625008,-31.599522,25.474245,8.124019,0.75455785,0.9464863,2.527955,3.2894104,5.6396084,1.856936,-2.8934977,-3.1887193,0.0626519,1.4482224,0.050715156,-1.468487,-2.7823846,-0.761652,-0.2323961,3.7683215,1.4272273,-2.2026942,-3.5551267,0.20951444,4.340396,1.0943611,-1.7300084,0.57464427,2.4564667,-0.54648805,-0.76183623
1,52.977318,65.090126,1.3096535,-22.075281,-26.098717,35.475674,24.866325,-6.9671946,-1.5647771,7.1379323,7.210223,7.8769665,3.7099123,2.1330194,-5.0289335,-1.4899457,-0.07429838,-0.49271223,-0.119773254,-4.7600384,-1.5684232,0.9347726,4.1880455,0.20627657,-0.9182829,-4.182131,1.3387094,3.6717815,2.1474726,-2.4849877,-0.11939299,1.030974,-0.44576985,-1.699076
2,13.626707,1.3096535,100.09614,-53.638245,-2.0566592,-13.0505905,-5.325311,-1.7816246,3.1853728,16.910042,5.8339257,-0.77200806,-7.4368715,2.1922834,-0.16771103,-6.2845488,3.474642,5.9215646,2.5673609,2.5150757,3.077026,-6.510844,-1.253371,-1.6651964,-1.2117136,0.07334247,-1.2940524,-3.956995,-0.9253593,0.116192184,2.5891554,-1.7913252,-3.1286504,-0.09996772
3,-34.625008,-22.075281,-53.638245,51.937176,9.240173,-9.438683,6.000537,-5.1138916,-7.048216,-3.08218,1.3389924,-2.7662077,-0.1327222,5.788615,1.2869716,5.2515216,-1.9463265,-5.3716073,0.8670918,-0.6614371,-3.3509762,3.2519896,-1.3928714,-0.07907356,2.600965,2.4870496,0.9773942,-1.0437086,0.93392146,-0.3130284,-1.7418859,-1.4933347,0.7183533,0.050698664
4,-31.599522,-26.098717,-2.0566592,9.240173,63.61084,10.191053,13.699328,11.262717,6.5037904,-4.3344727,0.4542083,4.883137,1.8254902,1.3179392,1.8434832,-3.5287914,-1.6019049,6.138774,2.2047517,2.6479692,4.1329536,-1.0964339,-2.3338027,-3.5566154,1.0324283,1.8089194,0.86975276,-3.9104924,-2.5894637,0.81015164,2.0482879,-0.34036624,0.23192897,1.2843202
5,25.474245,35.475674,-13.0505905,-9.438683,10.191053,62.696228,-2.9306347,0.42426702,0.7900568,6.3410664,6.0404515,11.108593,6.017958,-1.6576428,-5.4502573,0.4305283,-0.38461462,3.8482294,-0.5089003,-0.06179215,-3.4928384,-0.077253565,1.2183826,-2.3300738,3.2840183,1.3335268,0.9473419,2.7352133,0.7986329,0.351842,2.0529027,0.35364413,1.6822145,0.8578543
6,8.124019,24.866325,-5.325311,6.000537,13.699328,-2.9306347,61.69848,5.0660977,-5.188001,0.19650768,8.177422,-2.511601,0.12217364,3.868832,-6.2356358,-1.6971495,0.2740068,-2.803383,0.14925689,-1.3829145,4.492946,-0.36436397,-0.08316864,-0.48689163,-1.4125454,-3.422782,0.8978356,-1.0184505,1.00744,-2.6980286,0.009906193,0.9989227,-1.8013303,-2.9939802
7,0.75455785,-6.9671946,-1.7816246,-5.1138916,11.262717,0.42426702,5.0660977,27.215181,-6.2796125,-5.2649517,0.45976144,-5.8453608,-4.441883,-3.5239034,-1.4372056,3.121457,0.8454287,0.48680496,0.91575927,3.5649004,3.189923,-1.6469942,-0.32448953,-0.97836435,-0.4443267,0.26148003,-1.7648687,3.6466558,-0.99924105,0.72537494,0.94407785,1.54325,-0.41531,1.184206
8,0.9464863,-1.5647771,3.1853728,-7.048216,6.5037904,0.7900568,-5.188001,-6.2796125,24.208153,-0.99275625,-1.5371815,0.33484685,4.8280616,-7.488262,4.0490003,0.58316875,0.51878816,-0.25485927,0.8377957,-1.6864266,1.28795,0.6685405,1.5521497,-2.4824505,1.0087724,-3.0789618,2.1624017,-3.3742433,0.9821359,-0.021071719,0.319635,1.7636682,-0.69919544,0.8910483
9,2.527955,7.1379323,16.910042,-3.08218,-4.3344727,6.3410664,0.19650768,-5.2649517,-0.99275625,24.82138,-3.8202436,3.3374496,-3.0479536,2.1932607,1.1584954,1.4350138,-1.5775086,-2.9781103,2.7741733,4.6561565,1.3619368,-0.26347265,-0.7497173,-1.9429793,3.1245914,-0.31886643,1.6987535,0.96033174,0.944029,-0.6788763,-0.41878825,-0.8886056,-0.91294575,-0.2687148
10,3.2894104,7.210223,5.8339257,1.3389924,0.4542083,6.0404515,8.177422,0.45976144,-1.5371815,-3.8202436,22.526505,-2.2007499,-1.5686231,-0.88162696,-0.16856195,4.9476295,0.34038228,2.7891634,4.252179,-0.67617273,-2.3205533,-2.560657,1.7645535,0.3353507,-0.18974599,2.2925572,-1.4328871,-1.4361268,1.8573112,-1.0393496,0.32679152,-1.4014204,-0.8003727,-0.26601133
