,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,94.81975,48.49817,-11.725573,-40.06701,33.896034,1.5339797,-9.880088,7.09638,29.498583,-41.35828,2.4255965,10.567116,18.282167,9.780585,7.0414724,0.5487546,-0.946071,1.6728821,3.9101348,6.652605,-3.9135163,5.3582706,-5.303763,-0.6708816,-0.19115934,0.68693906,-3.8373299,0.124929845,-2.9040637,-1.700262,-0.050948925,2.2676249,-1.5328561,-0.58070743,-0.72059155,-1.4994519,0.2162091,-0.8526543,0.34690672,-0.30908465,0.58475816,0.9323852,0.5844192,-0.07012368,-0.10701378,0.15378177,0.012286007,0.7776618,0.747959,-0.74416006,-0.16140972,0.271963,0.19520989,0.26675138,-0.4660064,0.102851644,0.19201063,-0.07149619,-0.33391863,-0.19390498
1,48.49817,33.926224,-14.491419,-19.01573,5.918888,2.020952,-4.9945526,0.8778111,15.8979845,-21.227625,-1.5653751,6.9796085,9.8422985,9.474564,0.33987874,-3.709649,0.94005644,1.4158669,4.295469,1.8249996,-1.5581903,3.1381593,-2.664229,-1.2591782,-1.9531338,0.6954211,-1.1841265,-0.35452873,-2.9140372,-1.733005,-0.39035028,1.1229823,-0.23625855,-0.7978305,-0.54553664,-0.114386655,0.26550302,0.8861192,0.57673043,-1.1774199,1.3174398,0.053228393,-0.886264,-0.007988886,-0.3723402,0.0792395,-0.68888867,0.94234693,0.56313676,-0.9339409,-0.33385375,0.5650418,0.3000807,-0.011279186,-0.19657469,0.54037017,0.52632266,0.3312419,0.016849995,0.57185
2,-11.725573,-14.491419,116.27034,42.036407,55.098618,-12.542412,-13.972534,22.768242,-14.100592,-5.937044,-7.281227,-6.0462523,-6.9230824,-16.71449,9.840772,-4.0369534,-6.270569,2.8210845,-9.186703,-8.819651,-0.30436426,-4.99043,-3.5984583,-3.240406,-2.683219,2.245973,0.66791415,-1.1585064,2.238955,1.692668,2.3493433,0.019486,-0.7343855,-1.4290504,0.8102423,-1.3465722,2.1696272,-0.029376378,-0.21812287,0.7807678,0.24639416,-0.44335574,-2.3204913,0.5429485,0.56276226,-1.247654,0.7818279,1.0132401,-0.043436676,-1.4965123,-0.66835034,-0.039958827,1.1056666,-0.0017547384,0.7357842,-0.08525912,0.018310983,0.3201524,0.62958467,-0.510916
3,-40.06701,-19.01573,42.036407,59.377655,13.544088,-4.563633,-5.5919433,-2.9909263,-13.120747,13.281663,-7.738944,-5.2778964,-14.430829,-5.0702696,-0.3747295,-1.5863314,0.1674636,2.1656547,-5.6168747,-4.814131,-1.5389612,-5.6147337,0.5935444,0.88207424,0.97890455,1.0642794,0.9819759,-0.31102437,2.159083,-2.6123996,2.34278,-0.0133952955,-0.039417766,-2.079917,-1.4562008,-0.027463896,-0.8341476,2.4752223,-1.7827927,0.5438899,-0.15194163,-0.21902925,-0.1967707,-1.6470835,-0.70782757,0.67628145,-1.6982486,1.1230738,-0.120514974,-0.08378123,0.32060772,0.043133028,0.96482074,0.42933154,-0.46774384,0.99519694,-0.47220778,-0.019591354,-1.0602881,0.54963624
4,33.896034,5.918888,55.098618,13.544088,92.57261,-3.6945264,-13.715612,10.27508,8.6889,-15.998394,0.61974573,6.8387175,-1.4351709,-6.3430557,10.44014,-2.0575423,1.2231591,5.564664,-5.01406,-1.4279804,-3.495039,-1.1246747,-3.2273004,2.3175478,2.1977358,0.036813766,-0.6755637,-1.211827,3.3751905,-1.5937433,-2.707299,1.1015692,-1.0550588,-0.856405,-0.42163488,0.23524012,1.8386774,-0.981872,1.2220814,1.2611192,-0.08929399,0.32915524,0.8371426,-0.25385034,0.056994304,-0.08400501,0.14828005,-0.4436204,0.866035,0.5228344,0.40289998,0.16491835,-0.7133503,0.5376149,-0.93554705,0.46717402,-0.023199948,-0.27305996,0.14169428,1.0191132
5,1.5339797,2.020952,-12.542412,-4.563633,-3.6945264,21.920668,2.8211079,-1.2352524,6.52939,2.3993826,1.163701,4.0550976,-1.1053536,0.6144949,2.5703359,2.7250986,2.792753,-0.8510245,-0.79400074,-0.15207285,-0.09604324,-0.17937902,-2.194365,-1.4026148,-2.707464,0.79971343,0.21256486,1.1064717,0.34525794,-0.47570306,-0.48271006,0.38294324,-0.008182773,0.23613435,-1.1716877,-0.76798993,0.22569498,-0.4068763,-0.4052453,-0.84735376,0.29557648,0.4436542,-0.11177126,-0.19964144,1.2266741,0.5987078,-1.2709715,-0.59891975,-0.9665163,1.745935,0.6304868,0.21874347,-0.71465534,1.1590385,0.2151026,0.5878588,0.48633778,1.0111191,-0.023272753,0.10953504
6,-9.880088,-4.9945526,-13.972534,-5.5919433,-13.715612,2.8211079,13.192305,-1.848593,-1.2525038,4.812468,2.2596323,1.1969857,-1.2813778,-0.705212,0.362234,2.9209871,-1.5622917,-0.60756224,0.0024006665,-0.39604503,1.958205,0.7366111,0.49274105,-0.16281053,1.388935,-0.3386916,1.7609487,0.42526594,-1.5081085,1.9274201,-0.94293606,1.0996015,1.6537472,0.2722276,0.2180984,-0.7002082,-0.55210924,0.9352943,0.70888114,1.775984,0.12008475,1.3772931,-0.53019893,-0.24037749,0.06224543,-0.5382959,0.7732841,-0.3929637,-0.30437893,0.95342827,0.2703535,-0.49728197,-0.25800097,-0.37653607,0.10471955,-0.2190011,0.11820702,0.33010036,-0.1428957,0.32067975
7,7.09638,0.8778111,22.768242,-2.9909263,10.27508,-1.2352524,-1.848593,14.199476,-0.58270305,-3.1904533,-1.2611341,3.4426215,-0.48594904,-3.5767934,2.7219253,0.3786927,-2.786345,-1.4469472,-1.8272437,-3.0655923,-0.3200025,2.061448,-1.7476494,-1.6943468,-0.15581998,0.66885877,-0.60911256,-0.105822444,-1.2898955,1.1012911,0.98577404,-0.028861446,-0.19997525,-0.4493209,1.115541,-0.7595123,0.20472151,-1.4290375,0.05346378,-0.48558253,0.11132276,-0.10131261,0.37766176,1.371017,0.035439514,-0.59979737,0.4936381,-0.63740355,0.20812494,-0.13225666,-0.21571495,0.39104974,-0.20155554,0.16699728,-0.24713391,-0.39076722,0.3471191,0.81458807,0.40364996,-0.5387646
8,29.498583,15.8979845,-14.100592,-13.120747,8.6889,6.52939,-1.2525038,-0.58270305,18.501635,-10.716094,4.4211226,4.2645826,3.7370596,1.6866207,2.239481,2.7838552,1.6658429,1.2284553,-0.36242676,3.2143707,0.4245159,3.3390126,-2.5335283,-1.3829906,0.961084,1.3355634,1.4594554,-0.2534964,0.257142,-1.0194533,0.24626452,0.69874334,0.22152519,-1.044626,-0.61979324,0.63597804,-0.92419255,-0.0022253022,-0.018198807,-1.4396486,-0.32686186,0.09597307,0.13719858,-0.31585455,0.23241179,0.43395752,-1.4868103,0.17262125,-0.24228337,0.12458524,0.072386324,0.36441022,-0.37411457,0.7760845,-0.40146303,0.043973155,-0.0691332,0.44762784,-0.40673316,0.10291526
9,-41.35828,-21.227625,-5.937044,13.281663,-15.998394,2.3993826,4.812468,-3.1904533,-10.716094,28.539394,2.4466238,-1.946429,-6.0326433,-1.1988138,-2.5285382,1.870789,0.29117137,1.9458358,1.3649068,-3.0956378,-0.23881455,-3.0208921,-0.41328818,0.3642702,-0.93177336,1.0098666,2.5671773,0.48384535,1.052898,0.8430073,0.14542559,0.12592377,-0.5056938,0.23643139,0.9066957,0.11748321,-0.45574278,-0.52949035,-0.24055286,-0.020635713,-0.72289366,-0.35067165,0.7102872,0.008706774,-0.32577193,-0.030415341,-0.6467154,-0.68217325,0.06316143,0.82649034,-0.19255988,0.23469701,0.013003232,0.4092641,-0.13428354,0.00594721,0.36665136,0.052492164,0.16585839,0.43866938
