,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,405.64172,46.709976,-63.515068,-12.066953,-5.089666,8.923317,74.396706,12.378985,26.734436,-114.82913,-44.324768,42.547935,-11.745851,7.9468517,0.807696,-6.997098,-14.152416,-5.810141,-29.157627,-20.104084,-1.0814224,-3.0528328,-2.8881998,18.149126,4.8456173,-3.8246138,5.9593973,3.0305119,4.707691,9.236778,-9.578819,-4.5958924,-6.3994727,-7.9797053,-3.8125286,-6.88304,-2.1927977,-2.306148,-4.557307,0.7198937,6.602867,-0.007283166,-9.846647,-2.9415421,-2.187001,-0.87485105,-7.5782714,3.7109118,-6.569296,-4.455715,-1.4903034,-1.6584382,-4.2415056,6.36884,-0.8046176,2.6535997,2.1081462,-5.1995687,-5.061736,-0.42773128,0.5346416,-1.4905493,3.0187106,3.0455832,1.2310581,-3.4342873,3.1977766,0.12824655,-2.7106147,3.6372797,-1.386769,2.3125725,1.5092777,-3.037882,0.69054914,1.4311066,2.6550896,-5.772045,1.199008,-1.834492
1,46.709976,37.63535,-5.224925,-9.77757,-28.111752,-7.586521,-7.78599,5.7908206,-4.546288,-18.576887,-0.6057795,5.826741,-7.758333,-1.4741473,0.45176345,-2.2039762,-7.2502766,-3.0395765,-0.22308332,-9.023941,-3.9859548,8.226761,-7.6141973,-1.0876744,3.1313376,-5.7043834,-1.4972924,-3.2504752,6.978386,6.703277,1.8646605,-5.5327187,-1.7488627,0.3749246,-1.9250512,-1.8238096,-0.8280554,-3.0112333,-4.7302804,-2.4794888,-2.9551668,-3.47991,-0.75492895,-0.78735787,-1.4362078,-1.4377822,-0.99619305,-4.5413365,-0.75268257,-1.8740813,-2.9270167,-0.72211504,0.96254003,0.89214456,2.5932026,0.7423637,-0.12236114,-3.6102796,1.9825485,3.1856751,-1.923066,2.332047,-0.5978059,-2.0828724,0.3912564,-1.0054095,1.2465479,-1.8419912,0.32869208,-1.9623063,0.093667254,-1.2543703,-0.3872734,-0.3060384,-0.28350604,0.784824,0.033810373,-1.4180138,0.27400303,-1.3311021
2,-63.515068,-5.224925,34.585983,-1.9169877,-4.2817564,-8.487647,-15.011854,4.27017,-14.818103,20.188011,22.62629,-4.7205505,3.3771312,3.5278816,13.194809,1.1386092,3.9102998,3.693904,-4.0700426,0.02824431,1.821384,1.7779801,7.314425,-5.2472973,3.0316894,-0.86906415,4.522855,-0.646998,-2.82229,0.79405004,-0.53191376,5.139902,-0.93368447,0.4484953,-1.1606601,0.19284241,3.2048378,-4.0761356,-0.90029776,-0.4261658,3.4128096,-1.9528465,2.0498223,-1.1343253,2.2231798,-1.9719788,-1.3706162,0.8693671,1.2156789,2.178948,-1.1680727,-1.8316338,1.1104108,0.6761525,1.8877863,1.0229454,-0.86794496,-1.2346525,-0.60391533,0.19834268,-0.51934236,-0.68504405,-0.7999574,-0.13311987,0.4416633,1.434957,-1.6943483,1.2228498,1.588473,-0.9062331,2.8922079,0.6855318,-1.3845602,0.18426579,-0.6837581,-1.3242654,-0.48567167,-1.0156673,0.4329129,0.019424686
3,-12.066953,-9.77757,-1.9169877,40.2445,23.12349,21.393494,-14.88536,14.429661,-4.372042,9.186932,-7.836069,-2.8631558,-7.654373,4.3239603,-16.608944,9.303829,15.872665,2.7731693,-3.0761065,2.5565999,8.882347,1.0121384,4.343291,7.4014664,-4.6091013,9.284268,1.2183156,-4.2033563,1.9698026,0.48726413,-0.36931708,5.4731092,2.6189938,-2.0720663,-1.9360389,-4.2553663,-1.3952069,-0.88063264,2.1191497,-4.1715736,0.8140619,0.60404944,-2.8841002,-1.5008786,0.15948552,6.4023046,-3.0077984,-0.74919236,-0.5358218,1.2885282,0.33657613,-1.1625671,-2.0258527,1.7299979,0.24416195,1.4056275,-1.2309414,-0.0583407,0.38934112,0.5465365,0.86662555,0.12986553,1.1832478,-0.46703774,-0.5672116,-1.1336628,0.7768134,-1.0732902,0.39378124,-0.6235194,-0.5512564,-0.62397254,0.0736471,-0.39282137,1.1029426,0.57661194,0.47373056,0.71913266,-1.2008133,0.16508451
4,-5.089666,-28.111752,-4.2817564,23.12349,49.078846,11.304848,29.788921,5.8699617,5.9470315,12.334677,-13.707666,-4.691864,0.9267825,-1.3349729,-1.4651034,4.3897343,9.879019,15.5361,-4.688626,9.104273,3.8275275,4.7068167,4.3191347,4.187106,-1.1757965,10.349554,1.5727203,1.0532293,-6.2545977,-5.9692736,-3.412025,7.787267,2.2235718,-1.991966,-0.4023324,-2.9071803,-0.345936,0.47443438,3.2689986,-1.0884784,2.6725616,2.573318,2.1110072,-0.92796624,-1.1204021,2.503014,-2.0215569,2.49751,0.30046222,0.7312585,0.83885056,-1.4992001,-3.2238193,1.6396375,-0.9653576,-0.60074484,-0.21505594,3.0949316,-0.09147361,-2.215347,0.84625596,-0.54853845,0.593812,0.33157372,-0.26279706,-1.860988,0.22796333,-0.39229736,-0.24718636,0.45408472,-1.7641621,1.4324005,0.812158,-0.24377364,0.74352515,0.08426397,0.38883686,2.0844417,-1.4603074,2.6486807
5,8.923317,-7.586521,-8.487647,21.393494,11.304848,24.339241,0.03847252,0.163506,5.425414,-3.5333245,-19.130009,-4.3577805,-3.3319387,3.2057164,-11.952288,9.790595,9.730455,-0.13212317,0.79794574,1.3951619,12.5012,-2.6535053,4.7757826,3.1917036,-1.3008596,0.93359333,-3.6386633,-0.7025217,3.6353126,-2.6195712,2.5580795,1.7973056,-0.51844263,-0.24447256,-1.3404949,-1.6596587,-2.0996597,0.49915215,0.11621159,-3.7683575,-0.3309107,-0.14254478,-2.8899012,-1.0539441,-0.5180048,2.9983103,-0.19228485,0.3318616,-1.4789774,1.4663811,0.57885575,-1.4512029,-0.10582684,-0.17165446,-1.9136282,1.1508429,1.385273,-0.015741624,-0.2169852,-0.5393514,1.462443,-0.32476404,0.04163375,1.2737658,-0.5449394,0.7048885,0.14952198,0.88792443,-0.29904565,-0.010445023,1.0419579,-0.3599882,-0.20874903,0.3548354,0.37771833,0.3025119,0.03330888,0.55676556,-0.20170417,-0.7288629
6,74.396706,-7.78599,-15.011854,-14.88536,29.788921,0.03847252,81.12884,2.9570222,10.612934,-16.57399,-18.71944,0.0011766646,0.19629247,-11.354918,19.40661,5.8038597,-3.513078,16.68994,-7.2244816,-1.7864099,-1.8964077,9.204451,1.3540252,0.7680232,6.4809837,0.05047641,-4.6711903,6.5480475,-3.411369,-8.257011,-6.959183,1.1922202,-2.0624208,6.329317,-0.697475,1.0815418,-2.1255908,-1.6148639,0.10808009,-0.3044385,-0.6569639,-0.39063552,3.7251139,-0.27324814,-0.9311509,-4.7033043,1.0293744,2.0527265,-1.4761524,0.49183074,-0.04831177,-0.26630092,-2.8983169,1.8062509,-1.5158572,-3.1602516,0.59432906,1.069581,0.012963133,-4.507695,0.84470093,-0.5954319,-1.0678278,1.2054408,-0.78877205,0.0677212,0.3951896,0.9799459,-2.5283356,0.9307903,-1.3735623,0.9392531,0.31128633,-0.33059573,-0.53632504,0.6265075,0.5198165,0.43731385,-0.1301682,0.4421947
7,12.378985,5.7908206,4.27017,14.429661,5.8699617,0.163506,2.9570222,31.835533,-11.826585,2.4596138,22.335884,-0.26737183,-13.075542,-4.621538,-2.3508964,14.785082,4.764837,1.3660474,-0.6461463,-8.401266,-2.6664171,7.7465525,2.0379558,9.016331,0.5964699,1.216207,0.9518746,0.40825182,0.5374074,0.42427766,-4.3582134,2.6798277,-1.2410549,0.9128983,-3.6499257,-2.4790838,-1.4314361,-2.689782,0.43962914,-0.2557762,0.49473017,0.413216,-0.18425989,-1.2316658,-0.7186798,1.8655254,-3.0082786,-1.7779746,-1.464098,-1.8260051,-1.4568621,0.3039555,-2.767067,3.7434506,-0.43558317,1.0712075,-1.1279297,-1.9083853,-0.6239177,0.7070192,-0.14879291,-0.36685646,0.3775211,-0.75324255,-0.81926703,-1.4287766,-0.008160058,-1.0850223,-1.2532315,0.9626787,-1.5820522,-0.302509,-0.21361463,-0.60586345,0.39523476,0.59754086,0.5150679,-0.71945703,0.003798318,0.5226817
8,26.734436,-4.546288,-14.818103,-4.372042,5.9470315,5.425414,10.612934,-11.826585,16.676441,-9.391302,-18.111595,-0.621045,4.230157,0.37733772,-4.0216208,-2.092774,-4.527649,1.1227199,4.847392,6.012996,3.7203743,-1.2508054,-2.9917536,-4.1436825,1.5785174,-2.4827075,-0.6635927,1.4546874,-1.5874693,-1.5930321,3.7256498,-0.2987127,-3.2479846,-2.8854718,1.9958334,-0.16804309,0.14047366,2.635334,0.9051477,1.6153734,-0.14300722,1.2971606,-0.040422093,0.43794778,-1.0175902,0.5747323,0.10864821,0.46181116,-0.19152518,-1.49107,0.26253003,0.59555906,0.11638018,0.37662017,-2.3200862,0.16382101,2.5613155,1.4526969,0.09163832,0.07127357,0.42059946,-0.39200276,1.6231816,1.2494862,0.31865352,0.010491723,-0.23062587,0.537107,-0.5312307,0.73885286,-0.79352033,0.32260388,0.74840015,-0.0762582,0.48136798,-0.27515227,-0.0028986032,0.55174613,0.5453103,0.7886467
9,-114.82913,-18.576887,20.188011,9.186932,12.334677,-3.5333245,-16.57399,2.4596138,-9.391302,39.199524,18.126884,-13.829559,1.8483863,-3.1376863,-1.2525617,2.7643905,6.5195937,3.6516361,7.595249,7.0156693,-1.976717,3.090753,1.5057931,-2.5786753,-3.0706992,5.1830397,0.79541194,0.21183693,-3.9624724,-3.7446303,1.1342711,4.2212477,1.492322,1.1047046,-0.06559095,0.7595879,1.102263,-0.6203088,1.1650429,-1.1519227,0.3962368,-1.058239,2.5281708,-0.11960843,0.26158664,-0.32251507,1.2391953,-0.40266672,0.3558895,1.6680453,0.34011894,-0.20716245,-0.11805263,-0.8896253,0.31528038,-0.6554424,-0.88117754,1.8024383,2.1137602,-1.2541335,-0.09028025,-0.15559688,-0.03590247,-0.28207046,-0.12090652,0.903518,-0.3401358,-0.029133826,1.0973382,-0.8691637,-0.7063627,-0.39910614,0.10344665,0.038902074,0.030609006,-0.14781153,-0.46616524,1.4969656,-0.5081348,0.9559172
