,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,458.56165,56.437977,-62.48314,-19.827965,2.2828383,-0.98037755,-5.424125,-16.241707,-31.696774,-8.31336,-22.628529,8.998302,-28.189297,2.4749694,0.7173376,3.2660933,15.201717,5.764575,-7.78743,-15.406479,11.228074,2.9779906,4.9412537,-16.70192,5.0914755,3.7834563,6.2250333,-0.8166312,2.613636,2.5135689,-8.877182,2.7526379,0.7854594,-4.1322412,-2.799983,3.1292815,-1.6661165,-0.75002795,-3.8058784,0.4507488,2.680119,2.650587,6.6190486,2.3387504,2.8160477,2.3989341,1.6648319,0.3906349,-3.0708177,-0.1400482,1.4431902
1,56.437977,85.78531,23.447353,28.454323,8.639584,38.57882,-1.289917,-10.720348,8.774219,11.570337,-16.565697,-1.3690486,-10.175049,-16.970722,-2.9630733,-8.32053,-2.5039978,-0.14640999,4.332217,1.4452714,1.2434952,0.039796486,0.9430312,-3.1777463,0.3750261,-0.1962964,6.3846865,0.7768078,-0.97116846,-1.8192229,-4.0014396,-1.2830966,-0.5643002,0.35653687,-2.3728132,-0.23356545,1.5176017,1.5406665,1.6261716,-0.40841946,1.4601915,1.3690782,1.8223138,-0.91399026,-0.18693298,-0.15576449,-1.2862396,1.6911399,-2.4424307,-0.64014316,-0.07954155
2,-62.48314,23.447353,122.35823,-23.342342,1.3878723,4.123759,5.9320865,13.197763,-0.14807594,-3.6555777,2.2032456,-9.328265,5.4936304,-12.508238,0.15907155,1.8593132,7.76849,5.9011583,4.1292524,2.842166,0.5293149,-2.3162613,0.75284433,-7.3294425,2.709311,3.2973237,-1.2412426,-3.3137348,1.1014886,-6.6078243,-1.8500905,-0.59744525,-2.8494935,-1.1767373,1.7260497,2.868401,3.2597356,1.1495271,2.6834025,0.73117995,0.6212876,3.127065,0.755069,-1.3863147,-3.718123,-0.79923797,-0.09314522,0.8180651,-1.0026562,0.19390684,1.1546638
3,-19.827965,28.454323,-23.342342,67.40496,-8.734661,20.801384,-2.1259432,-6.793745,0.45835072,-1.4791803,-0.2076841,0.2676158,-3.2761087,-5.192585,5.843842,-1.6529975,-0.7915296,0.5168815,-2.0379024,4.828968,-5.9877615,-1.544132,3.5627086,2.6247103,-1.8414283,-3.4661932,4.759513,-3.026845,-3.1184883,3.9493017,1.2682931,1.2422953,-0.13244087,1.4826682,-2.5532389,-1.8865786,-1.5529518,-0.2660175,4.694596,-2.1048656,-1.176408,-1.5909145,1.9431233,0.3401331,1.0862725,-0.052445486,-0.13821721,2.032237,-1.5373498,0.438178,-0.59543234
4,2.2828383,8.639584,1.3878723,-8.734661,47.886433,-12.800265,-16.881924,5.1387396,7.1597443,7.473116,-0.25167286,5.3766055,-7.5501738,3.6870441,-4.3672667,-2.504954,-0.22514725,4.4955835,1.6771585,1.6084368,0.76390547,-0.21062803,-1.194109,-2.0694346,4.5013275,-3.7208114,1.7023759,5.040328,-3.1484168,-4.0245323,0.109655544,-4.414179,-1.6599772,1.3271552,0.0111647975,-2.544351,2.073509,1.501812,-0.7505621,2.0998545,-1.0060946,-1.8008933,-0.80541575,-1.1946816,1.9727993,1.6202332,1.2149711,0.21968666,-1.7018478,-1.6135998,0.8677025
5,-0.98037755,38.57882,4.123759,20.801384,-12.800265,42.20132,-5.669177,-8.230064,7.162553,-4.9670258,-4.9798794,-3.9141748,4.0965557,-11.894976,0.45367122,-5.3303556,-3.85245,-3.1872063,3.3535087,-1.7011032,0.062057134,-1.3258092,0.7235906,1.4065487,-2.7502398,0.07323611,1.8444319,1.0902672,-1.0142416,1.2901254,-1.3249887,-0.13510707,-2.292201,1.2338339,-1.0036469,1.4090309,0.23573744,-0.2443694,1.1241412,-0.26827794,0.17586337,-0.24381438,0.59257,1.7757008,-0.56769055,-0.5485535,-1.5181137,-0.0626809,0.014360765,-0.03245243,0.51243246
6,-5.424125,-1.289917,5.9320865,-2.1259432,-16.881924,-5.669177,42.093193,-8.000384,-9.774597,9.862856,-6.3416758,-2.6382914,0.3186429,-3.0195155,3.4338582,-3.2053452,-3.9354854,-2.873011,1.2641915,2.454206,1.3133729,-2.8446984,0.8470048,-0.8141011,-1.7527883,0.3765087,-1.1912742,-2.129747,2.7528803,2.1736512,1.9332256,3.1820564,1.1945307,0.27898982,1.4880843,-0.024318332,0.78749025,-0.18218812,-1.2054298,-0.56161606,-0.37378025,1.6091677,1.2200887,-1.1984795,-1.0492265,-1.3795787,1.4160159,-0.9587987,1.4949789,0.51925755,-0.03570751
7,-16.241707,-10.720348,13.197763,-6.793745,5.1387396,-8.230064,-8.000384,49.32301,2.9291263,-4.3663297,-2.0404735,5.6641912,2.2711134,4.705379,-3.3294406,1.1478864,2.9112191,-3.3606641,2.5032268,0.86256623,4.545868,-3.8194962,3.9098234,-4.0346684,-3.1332333,-0.40250662,-1.0906739,2.0702136,0.9703306,-0.14499629,0.07512696,0.10011786,2.2421553,3.2968106,0.2019676,0.96471584,0.76402164,-2.4747498,0.007317068,-0.046760235,1.2917615,-0.25829193,1.7288576,1.0782928,0.8390566,0.16826396,-1.3999679,0.79162765,-0.21288039,-0.6704694,0.26676488
8,-31.696774,8.774219,-0.14807594,0.45835072,7.1597443,7.162553,-9.774597,2.9291263,22.433983,2.414494,1.2219603,3.006311,0.97194993,-0.38956922,-5.671307,1.0177374,-0.977653,-2.8464642,-0.452746,0.6713164,-0.35463607,-0.10709841,-3.4153838,0.14959103,-1.714187,-2.5138745,1.7423034,0.05163204,0.67240864,-0.14867914,-1.6836493,-0.785581,1.8311291,1.0124431,-2.2161,1.2934165,1.2369821,1.6656342,-0.57971406,0.09811879,-0.64630055,-0.06839694,-1.7690508,0.009336123,-0.7114195,-0.49178857,0.559847,0.20664728,-0.75333357,0.80498886,-0.6803851
9,-8.31336,11.570337,-3.6555777,-1.4791803,7.473116,-4.9670258,9.862856,-4.3663297,2.414494,21.643923,-3.081863,6.265733,-3.661991,0.47391182,-2.7331004,-4.998272,-5.2353935,-2.1612206,1.8839984,1.932924,0.7770447,-1.0104144,-0.53652525,1.8066454,1.6821904,0.8067292,-1.2642341,1.0377688,1.6485634,-0.4845248,0.08146554,-0.017463846,1.5696678,-1.4716333,-1.6073248,-1.1029489,0.096507065,1.0090399,-1.3746136,0.5421324,0.106023446,1.1143289,-0.26860127,-2.1595912,0.17203787,-0.19060248,-0.9150735,1.1790106,-0.08955479,0.11789176,-0.033427123
