,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
20,-4.6064806,2.933147,-3.9600563,0.18632165,-0.55854905,1.4510012,0.06684896,0.383649,0.9997827,-0.8117188,0.21148393,1.1443932,1.2992576,-1.0772531,0.19933513,-0.52015084,-0.21661875,-0.5425191,0.16123806,0.69756615,3.5450792,0.5799636,0.7276163,0.5669569,-0.31322157,0.09112726,0.28201067,0.27297294,-0.12616943,-0.35391936,0.60206896,0.8860057,1.2993734,0.7351556,0.060436957,0.17439285,-0.51018906,0.054442704,0.38068438,0.03774254,-0.02415317,-0.32212156,0.6692066,0.67189395,-0.06958589,0.23732103,0.22656363,0.70846236,-0.067135915,0.056177318,0.22300902,-0.01869953,1.0281023,0.07163389,0.18285486,-0.0151502155,0.007351456,-0.4067846
21,-2.0468116,0.99911714,-1.3415906,0.8923385,0.3250433,1.434329,2.2167926,-0.4627755,-0.2171861,0.31179196,-2.437856,-1.0334458,-2.550243,-0.14621678,0.24866709,-1.8257498,-2.1292927,0.045724656,-1.3738954,-1.0744524,0.5799636,6.9698434,-0.044575408,0.5968181,-0.6904706,-0.06063422,0.5947713,0.5496694,-0.45978057,0.03424602,-0.30015406,-0.123100296,0.013965059,0.59845984,-0.27922815,0.04168442,-0.6277348,-0.52642214,-0.22008772,0.14173934,-0.04552583,0.91978663,0.20809165,-0.24952629,0.85081506,-0.18675646,-0.013681114,0.08777477,0.4112597,0.71592206,0.2448715,-0.3365314,0.16166306,0.30770117,-0.47757056,-0.11493628,0.08520124,0.10397633
22,1.8756967,6.871357,3.7637305,0.91256714,0.77509713,-0.97314227,0.18972686,0.31292012,-0.93325984,-0.94521713,-2.4491785,-0.6708401,1.3337657,-1.4416814,0.20937842,0.425578,0.056021873,-0.28044608,-0.8310447,-0.6967289,0.7276163,-0.044575408,4.8431077,-1.5749924,-0.84785044,0.16137362,1.1724541,-1.5687121,-0.25119537,-1.6712104,0.382081,-0.09540901,0.45715472,-0.2935843,0.046395563,0.6164118,-0.2698434,0.3559353,-0.9909746,-0.060161114,-0.2984354,-0.6806792,-0.03284967,0.07833688,-0.18283641,-0.04120712,-0.16085458,-0.20140064,0.20202956,-0.07163465,0.15414485,-0.18935469,0.22509831,-0.046197593,0.025340587,0.0043015005,-0.29461026,-0.16500288
23,2.3084059,1.2999768,1.0796431,-4.0605445,-0.63844514,1.4464009,-0.76144695,1.6525996,-0.5898149,-1.4506984,0.06977427,1.3178561,-0.32710195,1.193944,-1.2760365,-1.6677434,-0.14654711,-1.30005,1.252769,-0.41663337,0.5669569,0.5968181,-1.5749924,4.5860577,-0.58604497,-0.17301574,0.24828762,0.57981,-0.81215334,0.073691085,-0.6672647,-0.19746815,0.34959152,-0.01360959,-0.20248353,-0.34463936,0.1366077,-0.12512729,0.19674525,-0.7804388,-0.030523958,-0.06728233,-0.0673109,-0.38846105,-0.591138,1.0037732,0.60693705,-0.016234126,-0.3203321,-0.29330266,0.10242185,-0.6554309,0.11585562,-0.108650625,-0.22630702,0.36516953,0.10546014,0.0053866114
24,-1.3054206,7.695276,-0.41506407,-0.5804194,-0.69555604,3.1129594,-1.0572095,0.6161187,-0.94602185,-0.15476444,0.8630222,-0.4260925,0.81994534,2.3654237,1.1059895,1.1076497,-0.5062986,0.25841504,0.023107637,1.1546195,-0.31322157,-0.6904706,-0.84785044,-0.58604497,4.7825108,0.26468787,-0.1165566,-0.55812585,-0.6661279,0.03811869,-0.9784272,0.27715203,-0.6921989,0.29351795,-0.041430246,-0.18698514,0.22376126,0.037404656,0.49054134,0.69827306,0.018827071,0.32969588,-0.392985,-0.21397811,0.23791361,-0.3112861,0.10853173,-0.2962435,-0.4004467,0.44011265,0.20574208,0.09839682,0.23020564,0.32529634,-0.3031764,-0.3285487,-0.21827473,-0.30278945
25,1.4795943,-2.9947543,1.1202346,-1.9564567,-0.6032537,-1.8352952,-2.0330007,-1.5604079,1.6199696,0.5912937,-1.6748859,1.18674,-0.3235283,-0.9542337,1.2602688,0.42492226,-0.8756007,-0.32380226,1.3991811,-0.584688,0.09112726,-0.06063422,0.16137362,-0.17301574,0.26468787,5.653993,-0.95307755,-0.4023725,0.39249277,-0.9787227,0.2846334,-0.26854235,-0.59956896,-1.1343528,0.4065008,0.1758388,0.07720254,-0.36872742,0.14156058,0.5444108,0.23815387,0.41817266,0.20187493,-0.2202757,-0.31955618,0.60173213,0.58770925,0.23442447,-0.26370567,0.40678072,0.42612362,0.09401451,0.03259404,0.34328026,-0.009646933,0.063274056,0.37247986,-0.20084643
26,0.1700936,1.017374,-2.567153,-2.9674459,-1.2172792,-0.14334959,-0.61603236,0.5200548,-0.35809922,-0.095805466,-0.8296267,0.5100957,1.4420893,0.1445142,0.9774854,-0.25696838,0.04893126,-0.29186353,1.3054819,0.8170476,0.28201067,0.5947713,1.1724541,0.24828762,-0.1165566,-0.95307755,4.8699584,-0.39190674,-0.5805136,0.46105707,1.0133661,0.42074174,-0.30586806,-0.1022888,0.32464343,0.35879028,0.15473907,0.7793199,-0.23096275,0.35752773,0.14630169,0.7422568,0.20177263,-0.59864014,0.21240734,0.04086706,-0.757068,0.35447085,0.13514991,-0.064713895,0.020332864,-0.44297886,-0.32390848,-0.057117686,-0.43238455,0.07682045,-0.20960847,0.34786913
27,1.9062293,1.9113185,2.4562502,0.52948153,0.94106585,0.14416824,1.1874102,-0.164303,-1.0775008,0.62946033,-0.4699059,2.0769496,1.0218616,-1.2419899,0.5112362,-1.096329,-0.36287248,1.3933265,-0.04066863,0.17697993,0.27297294,0.5496694,-1.5687121,0.57981,-0.55812585,-0.4023725,-0.39190674,3.6980612,0.06648048,1.1003304,0.05158348,-0.16033521,0.0034669319,-0.13617273,0.7598934,0.19349068,-0.65837014,0.17400399,0.17077355,0.33944258,0.45651776,-0.30917722,-0.3035114,-0.3468234,0.33267677,-0.2795211,0.33831537,0.02002846,-0.0241109,-0.1926735,-0.10569246,0.2648624,-0.0625406,-0.02056705,0.27704966,0.034041688,-0.22077292,-0.37759775
28,-1.5177935,-1.5336868,0.60205734,-0.19190301,-0.9741872,1.0044383,-0.18564436,-0.20163862,0.32832098,1.5197375,-0.5054326,-0.04616893,-0.6200087,0.8355677,-0.7117002,-0.006732377,-0.028457655,-0.080872856,-0.01745433,1.1984067,-0.12616943,-0.45978057,-0.25119537,-0.81215334,-0.6661279,0.39249277,-0.5805136,0.06648048,4.8507648,-0.30328068,0.38281047,-1.0011003,-0.40451956,0.298824,-0.6187117,-0.353383,-1.0916656,1.1517785,0.18324487,-0.08019602,0.06405018,-0.38245267,0.564376,0.07597367,-0.46584195,0.17897679,-0.45034805,-0.24068332,0.23025939,0.29686022,-0.18716355,-0.20860375,-0.38991773,-0.16473779,-0.18049636,-0.1688326,-0.13312553,-0.107324615
29,5.9413023,1.1784037,-1.3699801,-0.5192772,-0.27919215,-3.2775965,0.10573144,0.538123,0.21465921,0.5492399,1.6257919,0.13569319,0.44803584,-0.72835255,0.3499871,0.87659216,-1.0796306,0.97436655,-0.6835124,0.46371767,-0.35391936,0.03424602,-1.6712104,0.073691085,0.03811869,-0.9787227,0.46105707,1.1003304,-0.30328068,3.3435884,0.28945237,0.44425905,-0.8927711,0.21953522,-0.017964117,0.1158656,-0.44790018,0.22157565,0.19060397,0.5021807,-0.40520972,0.38228065,0.70439875,0.06270649,-0.026768014,0.27015653,0.20936966,-0.2071,0.00041739532,-0.2063272,-0.07742688,-0.2070064,-0.23255378,0.16594753,-0.019989286,0.38907084,0.22239822,0.006677836
