,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
21,1.7668884,-1.0838578,1.3395495,-0.7374625,-0.28877252,-1.3184571,-1.964473,0.432302,0.24618372,-0.34918362,2.2092476,0.9543927,2.3545742,0.060513355,-0.20320725,1.6656778,2.0230417,-0.027833462,1.2535713,0.9793912,-0.51278293,4.373082,0.00777766,-0.5122072,0.5629338,0.05724664,-0.5596769,-0.48720545,0.46247637,-0.00508185,0.30047178,0.08158369,-0.010173918,-0.5459845,0.26637346,-0.043842383,0.56003034,0.47108674,0.20534497,-0.13271281,-0.0032678973,-0.85173595,-0.18716547,0.24422088,-0.74231225,0.17994145,-0.0025167451,-0.10228166,-0.3810389,-0.64260054,-0.24442223,0.28472066,-0.1683974,-0.25456363,0.436351,0.09323027,-0.06956877,-0.055295914
22,-1.8732567,-6.5252376,-3.3534503,-0.7333913,-0.70217645,0.89071774,-0.08201085,-0.2845683,0.90916467,0.80445623,2.2171004,0.62320983,-1.2327082,1.2444828,-0.16294232,-0.4165566,0.014595987,0.27810597,0.75225943,0.62604725,-0.64280975,0.00777766,6.1475997,1.4985307,0.6974846,-0.14849368,-1.0928187,1.4689924,0.2758634,1.5728971,-0.32623965,0.052285038,-0.41985053,0.2780004,-0.033155844,-0.57393086,0.22833422,-0.34480911,0.9181336,0.052588206,0.22582144,0.6249813,0.03514062,-0.05482467,0.21673793,0.044566814,0.13204935,0.15855265,-0.18730117,0.086544715,-0.16296038,0.14492573,-0.22795208,0.07607295,-0.027014373,-0.01964873,0.2823915,0.20018098
23,-1.9672744,-0.9882678,-1.13451,3.6255107,0.5739659,-1.3309295,0.5950187,-1.5308855,0.48794907,1.4185442,-0.012873703,-1.2200108,0.30309194,-1.0027018,1.1428716,1.566448,0.058737926,1.1788554,-1.1385946,0.40339673,-0.5556104,-0.5122072,1.4985307,5.4168625,0.63946617,0.15886407,-0.21645306,-0.56008565,0.6989621,-0.10303983,0.5852247,0.22394338,-0.32545695,0.0043246318,0.17567289,0.32423648,-0.1016677,0.13454372,-0.18523884,0.7235589,0.086309105,0.06591216,0.056295857,0.3388722,0.48976764,-0.9348264,-0.5409894,0.04550371,0.29684344,0.24696372,-0.07052577,0.63950837,-0.08296813,0.061539784,0.21363363,-0.31926844,-0.109411985,-0.05991838
24,0.89299244,-7.510501,0.64418197,0.7640213,0.67112803,-2.8724885,1.1827829,-0.55724573,0.9846635,-0.010670308,-0.8976101,0.39774847,-0.75762486,-2.3731904,-0.95399094,-1.0733578,0.6136373,-0.1995952,-0.05670666,-1.1000051,0.349103,0.5629338,0.6974846,0.63946617,4.6239552,-0.24204952,0.08212532,0.56430095,0.7117599,0.031950656,0.96220577,-0.33622384,0.6449086,-0.25493544,0.059900835,0.16012743,-0.25436908,-0.07147692,-0.4464304,-0.65007424,-0.13015006,-0.31142694,0.37446737,0.2342173,-0.11170255,0.3045145,-0.13770822,0.21680567,0.36684817,-0.36042348,-0.23616774,-0.15674008,-0.2594728,-0.22585547,0.26987267,0.26977736,0.22455147,0.38387144
25,-1.3637352,2.7714653,-1.0329335,1.8123333,0.5568471,1.681799,1.873708,1.438756,-1.5009295,-0.5420612,1.550278,-1.0924115,0.29672012,0.8821934,-1.163973,-0.39269066,0.8069054,0.30078027,-1.2894008,0.53765213,-0.082300834,0.05724664,-0.14849368,0.15886407,-0.24204952,3.4859428,0.88154125,0.36887977,-0.36309013,0.9025188,-0.2637474,0.24964339,0.55250305,1.0465729,-0.3756591,-0.16109815,-0.06933671,0.34146428,-0.12997389,-0.50317353,-0.21654415,-0.38615602,-0.18720844,0.2043111,0.29253078,-0.5574954,-0.5412129,-0.21824706,0.24422202,-0.3764457,-0.3924454,-0.08618389,-0.028047848,-0.31803226,0.010302064,-0.058841493,-0.3440529,0.18531406
26,-0.196381,-0.99778426,2.3979142,2.754533,1.1270311,0.15326974,0.59733963,-0.4759786,0.35281566,0.06460001,0.74704313,-0.47553638,-1.3280038,-0.15743974,-0.893556,0.232113,-0.026127692,0.2706972,-1.2127829,-0.7546468,-0.25648946,-0.5596769,-1.0928187,-0.21645306,0.08212532,0.88154125,3.7433825,0.37170643,0.54829663,-0.4163381,-0.926943,-0.40056396,0.28463542,0.09716171,-0.2964672,-0.33468992,-0.15158683,-0.7254838,0.21274544,-0.3295732,-0.15355171,-0.685714,-0.1834524,0.5551336,-0.17956173,-0.0322918,0.69234306,-0.33059347,-0.12645116,0.06660247,-0.025592392,0.40033776,0.29018447,0.06321638,0.39563337,-0.07401468,0.19651362,-0.30900496
27,-1.6820544,-1.6534706,-2.325717,-0.5275913,-0.8755665,-0.16104195,-1.150907,0.14537576,0.95616436,-0.5368702,0.46679968,-1.9113925,-0.9473528,1.1936992,-0.48895574,1.0228417,0.2978294,-1.2909073,0.05064086,-0.16004379,-0.2618087,-0.48720545,1.4689924,-0.56008565,0.56430095,0.36887977,0.37170643,4.496288,-0.08572308,-1.0334198,-0.063659385,0.170697,-0.0067084455,0.12076439,-0.70744896,-0.1729435,0.6231909,-0.14951645,-0.15754598,-0.31348348,-0.38769856,0.28671986,0.27549946,0.3137939,-0.33775318,0.24938844,-0.30066276,-0.009525651,0.024694802,0.16501229,0.1103621,-0.22776079,0.07330836,-0.000972089,-0.2502439,-0.024596646,0.19790085,0.32402104
28,1.5620456,1.6238853,-0.6915577,0.05594685,0.8842099,-0.92237186,0.06530584,0.18090397,-0.35840112,-1.3247935,0.51708543,0.03899588,0.57355857,-0.6734724,0.6225253,0.032800667,-0.049036596,0.053665243,0.033504523,-1.0876169,0.08461128,0.46247637,0.2758634,0.6989621,0.7117599,-0.36309013,0.54829663,-0.08572308,3.0237114,0.24552585,-0.38354617,0.96503437,0.37073594,-0.28390762,0.56006145,0.3321417,1.0316491,-1.0444982,-0.172753,0.077164665,-0.002055482,0.3567841,-0.5266579,-0.089593545,0.37508804,-0.17323828,0.43459994,0.25231665,-0.21145979,-0.2973891,0.19636571,0.22649215,0.3834321,0.113967955,0.1712003,0.1734093,0.11101852,0.044965528
29,-5.373415,-0.94254756,1.1722405,0.39929307,0.24741915,3.0235176,-0.17127056,-0.5009929,-0.23834072,-0.45210463,-1.4644139,-0.12643778,-0.41355532,0.73972607,-0.34686744,-0.79118085,0.94458294,-0.91295135,0.6437547,-0.41619444,0.3056875,-0.00508185,1.5728971,-0.10303983,0.031950656,0.9025188,-0.4163381,-1.0334198,0.24552585,4.209822,-0.28823972,-0.38137555,0.8218694,-0.20839271,0.008854173,-0.10237254,0.43063724,-0.1912938,-0.17810951,-0.4616838,0.41442573,-0.35037714,-0.65447414,-0.07075961,-0.013844514,-0.2557308,-0.17980616,0.2109878,0.0007069183,0.1740896,0.08797817,0.2145173,0.23158102,-0.17969948,0.022174567,-0.34733126,-0.21349293,-0.043155484
30,1.6386664,3.5570016,-0.44727945,0.8834559,-1.4014442,-0.5235575,-0.6390617,-0.47343338,-0.87217486,-1.7369554,-0.35194027,-2.269519,-1.4720105,-0.39363122,-0.61741674,0.18969636,-0.1215096,0.2521913,0.27394533,0.01823971,-0.5736573,0.30047178,-0.32623965,0.5852247,0.96220577,-0.2637474,-0.926943,-0.063659385,-0.38354617,-0.28823972,3.8429687,0.15923774,0.22700971,-0.46817604,0.1614581,-0.22966623,-0.15232927,0.5734104,-0.11350109,-0.17287847,-0.55189633,0.15230529,-0.28258765,0.4200701,0.057240788,0.14159355,0.48884863,-0.0057084123,-0.25967336,0.15733781,-0.064280406,-0.1277788,-0.26033813,0.08203511,0.014835985,-0.16784483,-0.26042318,0.15726946
