,0,1,2,3,4,5,6
0,0.0098848585,0.014221866,0.014750017,0.04180553,0.0037841513,0.016510915,-0.036302604
1,0.014221866,1.9231874,-1.329129,1.0708838,0.5725348,0.40736592,0.12761982
2,0.014750017,-1.329129,2.1455011,-0.25875366,-1.3432827,-0.02694666,0.11225026
3,0.04180553,1.0708838,-0.25875366,1.3521888,0.13611712,0.27514073,0.109718435
4,0.0037841513,0.5725348,-1.3432827,0.13611712,2.4901931,-0.2972036,-0.09122504
5,0.016510915,0.40736592,-0.02694666,0.27514073,-0.2972036,1.3312695,-0.023914963
6,-0.036302604,0.12761982,0.11225026,0.109718435,-0.09122504,-0.023914963,0.9052202
