,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,55.439865,-17.68669,2.186695,-58.68566,-3.4533064,-14.712356,19.679066,2.3187928,-4.5545807,-13.811833,6.6650686,4.844537,3.5573306,-5.3187656,3.4493425,-8.469103,-1.1074,-4.1869507,-3.1422045,-2.3718653,-1.4715198,0.40094912,-2.3500054,-1.1994357,-3.5682335,-1.7362697,-0.19989082,-0.49089926,0.28489757,-1.9588065,-1.1616297,-0.954741,-0.03817172,0.19412975,-0.5003568,0.24776967,0.041652348,-0.3556528,-0.5623081,-0.39791995,-0.5152222,0.18544944,0.22033292,-0.009059399,-0.030705322,-6.997887e-08,8.876136e-08
1,-17.68669,114.4138,-67.45348,28.510454,-6.345657,-18.201694,20.843178,-23.44141,-14.43331,3.649209,-8.313788,4.3926535,-17.318169,-4.446631,3.581717,2.3646305,3.5544667,0.62445825,4.1284876,3.8322861,1.2076182,3.2706945,5.6698675,1.7530723,0.6524836,-5.3975143,2.3050191,-0.066642694,-4.935299,2.246,-0.80448747,1.8042834,0.2810343,1.2759393,1.3037477,-1.2304146,0.6914872,0.15057506,-1.2387642,-1.7164222,-0.27978244,0.25468796,0.05032289,-1.0270286,-0.00610134,3.083167e-08,-3.270102e-07
2,2.186695,-67.45348,55.94338,-8.43531,3.6091857,18.67192,-11.558123,2.1677647,20.472456,8.175419,10.257956,-6.7261715,11.302523,-3.5579991,0.20690536,-2.7355118,-1.2361145,-3.4614248,-5.3664894,-0.75359106,-0.74549234,-0.5017452,0.034708083,-0.21203086,1.7951249,5.2925644,0.3136565,0.7083255,2.7870789,-1.1356447,0.19523296,-0.44844344,0.55879873,-0.45913935,0.7890014,1.0956705,-0.43016374,0.056829892,0.08630702,0.6991465,0.53511477,-0.06320073,-0.26907596,0.40284103,-0.42118853,2.1294844e-07,1.1315946e-07
3,-58.68566,28.510454,-8.43531,80.97323,10.753126,19.877867,-12.5606,4.485992,-0.73127884,15.650236,-3.2696648,0.034486532,-9.665207,3.7529469,-1.6831276,-0.120020516,6.8441105,0.49488345,3.3475542,-0.043871175,-2.4680376,-0.15112294,0.6492356,-1.8711146,2.9067433,1.3465464,-0.33081096,0.10443692,0.91973174,2.1446805,1.9017962,-0.105764925,0.40953773,-0.52450514,1.5301415,0.96295094,0.5447625,-0.65444815,0.9046975,0.18092382,-0.20507684,0.25810456,-0.31665465,-0.50490105,0.034790747,1.9278477e-07,-1.5052473e-07
4,-3.4533064,-6.345657,3.6091857,10.753126,9.63451,9.733215,-0.34301573,6.8456044,-3.1998272,3.551342,1.2064037,3.1339486,-0.95980954,-1.3834901,-1.383636,-2.6499748,-2.3105316,0.62504023,-1.7051973,-2.08066,-1.1042796,1.4725788,-3.8837848,-3.6272929,-0.27119446,0.086272284,-1.2313104,-0.28948486,-0.09819684,0.7508313,-1.6734535,0.47853792,1.5827299,0.36603686,0.48236048,0.4188121,0.15276915,-0.34097776,-0.7194941,-0.1533266,-0.64154875,0.24895865,-0.1247779,-0.42662567,0.048306532,9.059028e-08,-9.5032725e-08
5,-14.712356,-18.201694,18.67192,19.877867,9.733215,20.053013,-10.363413,1.4902427,3.2035928,11.015184,1.3608649,0.86420214,1.5767963,-3.687231,0.7586825,-2.560215,-1.696939,1.4864805,-3.2868948,0.877494,-1.607662,1.4266613,-3.4455223,-1.7821221,1.4604152,0.6545229,-0.5887654,-0.71342593,0.75440246,-1.6302977,-1.9882832,-0.3294481,1.480564,-0.17667386,0.09225695,0.30119592,-0.30442494,-0.0930399,-0.3012973,0.10115443,-0.35578042,0.03417876,-0.21898288,-0.18487018,0.029988796,2.7364202e-08,-5.5586707e-08
6,19.679066,20.843178,-11.558123,-12.5606,-0.34301573,-10.363413,27.696726,-1.3829211,2.7105136,-4.5352116,4.8777475,-3.4646597,-7.5369434,-5.0085793,-1.8374772,-5.8644958,-1.0465314,-5.576594,1.23143,-2.8386126,-2.0751343,3.0244515,1.8492544,-2.5024269,0.77089316,-0.9448755,-0.8968207,-1.5216335,0.13160414,2.4353633,-0.49387336,-0.8171065,2.04316,0.12996957,0.9138292,-0.5224802,0.7918074,-1.2249446,-0.29502785,-0.56560403,-0.29321176,0.2794954,-0.030034557,-0.07308844,-0.08064179,9.143433e-08,2.775793e-09
7,2.3187928,-23.44141,2.1677647,4.485992,6.8456044,1.4902427,-1.3829211,36.09097,-0.8895761,-4.518342,5.370969,9.727553,-1.1889389,6.663823,-3.6682138,1.9689901,1.8400664,-1.9411209,0.7085903,-6.2300053,-2.4755428,-0.4641778,-0.13346887,-0.83738774,1.5194523,-1.8254662,-2.350463,-1.1093868,-0.598701,2.0466182,-0.8269495,-0.7603548,-0.3057425,-0.20486349,-2.4594412,-0.56710935,0.5123188,0.051256437,0.31872842,-0.82397425,-0.29296178,-0.089169726,0.32071579,0.8809878,0.19388741,3.9775593e-08,3.9717982e-08
8,-4.5545807,-14.43331,20.472456,-0.73127884,-3.1998272,3.2035928,2.7105136,-0.8895761,21.9224,5.781188,5.0704412,-11.086409,0.8979637,0.79700005,-0.5917206,2.2201996,0.92532873,-4.459176,0.4996907,-1.0477682,-0.034768373,3.131354,4.4029512,1.2627907,2.7852235,0.5881147,0.783819,1.2281532,-0.5214684,-0.09244381,-1.2764189,-1.1290774,0.5229654,-0.42650932,-0.5033937,-0.5737648,0.8061283,0.74362147,0.1972005,-0.63110423,0.19507799,-0.66160774,-0.24828628,0.36612263,-0.5260719,3.1246543e-07,-1.3201563e-07
9,-13.811833,3.649209,8.175419,15.650236,3.551342,11.015184,-4.5352116,-4.518342,5.781188,17.360113,3.614057,1.2130699,-1.9878044,-5.892351,0.7949388,3.584335,-2.7264028,-4.730011,-1.6878397,0.84585243,1.719755,-0.61947376,-0.24026348,0.024800591,-1.4326388,-2.4605386,1.2939351,-0.25958234,-0.0063441964,-1.708313,-1.1576023,0.8301043,0.41535953,0.37783694,0.42646828,-0.4144212,0.628566,0.015819857,-0.5290296,-0.31581748,0.34214926,0.153119,0.030549541,0.46118832,-0.32125258,1.8264956e-07,5.1078228e-08
10,6.6650686,-8.313788,10.257956,-3.2696648,1.2064037,1.3608649,4.8777475,5.370969,5.0704412,3.614057,14.593062,4.1395044,2.6093404,-0.18742618,-2.4267228,-1.6547093,0.39051032,-4.290515,-1.2655668,1.3362573,-4.702692,-0.2659434,3.5938134,1.7254901,-0.7193607,-1.9441731,0.35053456,0.6492466,0.62218547,0.29578024,-0.069688946,1.6264989,0.47158772,0.7443058,2.4937987,0.33111584,0.1816935,-0.8689964,-0.45185494,-0.82572,-0.08416746,0.6423667,-0.11415581,-0.094296165,-0.1471745,1.780424e-07,-8.216544e-09
11,4.844537,4.3926535,-6.7261715,0.034486532,3.1339486,0.86420214,-3.4646597,9.727553,-11.086409,1.2130699,4.1395044,19.700348,0.1739656,-5.847419,0.32910013,0.9846252,1.1480393,0.44924444,-1.8471955,-0.34278023,-1.1717861,0.10292425,2.5039454,0.2869621,-1.9463463,0.9987778,0.5208688,0.20786363,-0.2710647,-1.308449,-0.15325066,0.25898963,-0.93528426,0.7309555,-0.21238373,-0.08845211,-1.16528,0.3433022,-0.75110555,-0.6971412,0.33942968,0.22759105,0.21353409,0.02402205,0.33145368,-4.029983e-07,-6.768483e-08
