,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,443.33118,13.538353,-1.5565623,47.129898,2.4081385,11.642765,-15.8408375,-1.1393853,5.8592005,10.868428,-7.2447095,-3.9044704,-4.3009834,4.1650443,-2.3480759,6.5789485,0.9782951,3.4711952,2.459351,2.1123748,0.5122328,-0.76116455,1.7375182,1.032167,2.298171,1.4627331,-0.06175425,0.593656,-0.09999569,1.5174541,0.884543,1.4099617,0.022860486,-0.25352204,0.58184814,-0.17781954,-0.41351634,0.41407365,0.08904637,0.16065824,0.599964,-0.08067062,-0.06067935,0.07262417,0.28659457,-5.1978163e-06,1.0323847e-06
1,13.538353,168.26349,54.767815,-23.366749,4.6952777,14.451641,-16.916218,19.6198,13.706416,-3.1998277,4.9201145,-3.5400162,12.630299,3.4668596,-2.521616,-2.1455858,-2.7442274,-0.47943196,-3.3806105,-2.8943686,-1.6059963,-3.061217,-4.730503,-1.4261657,-1.0344763,4.3664665,-2.0184808,0.20300259,4.0936394,-1.871316,0.70596945,-0.9003619,-0.22181872,-1.087054,-0.88166887,0.9586478,-0.95523834,0.0030614834,0.60559523,1.2242234,0.3451385,-0.13520765,0.068111286,0.8580511,0.25556642,3.6584538e-07,-1.0144868e-06
2,-1.5565623,54.767815,189.26857,6.937978,-2.781013,-15.008318,9.412458,-1.9223208,-17.048887,-6.5464897,-7.8178787,5.430709,-8.784166,2.905693,-0.24515975,2.2642684,0.94557846,2.8149505,4.334082,0.5519043,0.7583115,0.51347005,0.009922156,0.203624,-1.3401963,-4.256528,-0.23523661,-0.595542,-2.2720563,0.9302509,-0.21691152,0.2394835,-0.45756903,0.37221286,-0.68199086,-0.85528105,0.4637491,-0.07949865,0.050789274,-0.5197615,-0.4396609,0.031165464,0.1906448,-0.31997603,0.27535266,8.76975e-07,6.0037996e-07
3,47.129898,-23.366749,6.937978,42.56925,-8.848381,-16.14518,10.094367,-3.3905349,1.28694,-12.72221,2.0197616,-0.025176313,7.3389683,-3.0740612,1.475941,0.018732917,-5.476632,-0.40191227,-2.714158,0.1075913,1.7801896,-0.023020577,-0.5759301,1.494823,-2.5125146,-1.0961053,0.22571167,-0.042107,-0.7094062,-1.7509718,-1.4965651,0.26465124,-0.3260792,0.41324174,-1.1766539,-0.80406725,-0.5824999,0.5720104,-0.87550354,-0.20387569,0.19556972,-0.18326071,0.2924043,0.4094984,0.057971038,-9.0480216e-07,1.0778886e-06
4,2.4081385,4.6952777,-2.781013,-8.848381,86.31335,-7.988004,0.25525904,-5.170263,3.6546736,-3.0030732,-1.9045241,-2.5271373,0.068960205,1.0526333,1.3180275,2.0156634,1.9247859,-0.48247656,1.3487523,1.7828411,0.56171,-1.407068,3.058093,2.935468,-0.052574247,-0.058029477,0.90407485,0.31759036,0.1377874,-0.6368915,1.3640263,-0.08855659,-1.2777165,-0.33079797,-0.3008004,-0.34741527,-0.3242914,0.3396561,0.38312286,0.040964443,0.58895934,-0.16515417,0.15782738,0.36484942,0.091163255,4.3931476e-07,-2.1205051e-07
5,11.642765,14.451641,-15.008318,-16.14518,-7.988004,53.32335,8.38002,-0.97033226,-1.8929615,-8.987224,-1.6951323,-0.69532907,-1.7296603,2.9363759,-0.47597665,1.9851657,1.3999228,-1.175508,2.631316,-0.6450918,1.0833638,-1.2921889,2.7317932,1.4555838,-1.3631725,-0.5125168,0.40774494,0.6366943,-0.5688102,1.2964163,1.595028,0.46680164,-1.197566,0.114210814,-0.017643206,-0.23993954,0.12256573,0.115865126,0.12395298,-0.13361424,0.3427494,-0.005235851,0.21414056,0.16797167,0.059432633,-1.02466565e-07,-3.79156e-07
6,-15.8408375,-16.916218,9.412458,10.094367,0.25525904,8.38002,39.20959,1.0041362,-2.517694,3.7258618,-3.710905,2.7971532,6.2819433,4.0630436,1.3733912,4.786764,0.8830558,4.428191,-0.9529401,2.2813468,1.783247,-2.387165,-1.4699662,1.9373429,-0.49092466,0.6994294,0.8164403,1.159167,-0.14188352,-1.9535527,0.5211079,0.51562077,-1.6349609,-0.051289663,-0.75997585,0.35483998,-0.6250375,0.9761833,0.23705411,0.4686082,0.15149817,-0.23001601,0.005018454,0.012248776,0.03072745,2.874607e-07,2.0524872e-06
7,-1.1393853,19.6198,-1.9223208,-3.3905349,-5.170263,-0.97033226,1.0041362,21.911665,-1.5024062,3.9495769,-2.462202,-7.8654437,2.4074597,-5.2499285,2.499659,-1.3195937,-1.5498754,1.4503629,-0.47958946,4.8389587,2.6904,0.8164536,0.27099025,0.5805465,-0.61423004,1.3909554,2.1492913,0.6794777,0.34463757,-1.5857599,0.770273,-0.055522613,0.26062948,0.27896953,1.8074672,0.41085982,-0.044768155,-0.16808611,0.09129608,0.82432884,0.025520544,0.0040803477,-0.37911946,-0.79250646,-0.4210978,8.92457e-08,4.76024e-07
8,5.8592005,13.706416,-17.048887,1.28694,3.6546736,-1.8929615,-2.517694,-1.5024062,21.551493,-3.7782655,1.4821842,8.928981,3.5764227,-0.25023684,-0.8964635,-0.9890627,-0.9390892,3.255621,-0.1294238,0.27198082,2.0812993,-1.2164984,-3.0712361,-1.3010845,-0.429829,-0.7205578,0.109767646,-1.6338059,0.009035583,0.27443856,1.32964,-1.0761544,-0.3823638,0.68015313,-0.12565732,0.32591802,0.44771147,-0.97742707,0.8798114,0.9822824,-0.78222513,0.33217192,-0.1562621,-0.5346478,-0.36143082,1.532492e-07,1.6215067e-06
9,10.868428,-3.1998277,-6.5464897,-12.72221,-3.0030732,-8.987224,3.7258618,3.9495769,-3.7782655,27.36434,-3.665699,-0.9763598,1.0269753,4.7063293,-0.4509676,-3.005011,2.221208,3.8754096,1.3223119,-0.6079266,-1.6669064,0.3243239,0.12862892,0.027728418,0.90567744,2.0274599,-1.152801,0.30133075,0.062821515,1.352342,0.8796888,-0.39603496,-0.3426505,-0.35526294,-0.27321714,0.36107165,-0.65043867,0.03732007,0.29428297,0.19283378,-0.18450649,-0.09714943,0.023696557,-0.33566922,0.3649735,-3.578193e-07,-6.749076e-07
