,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,1233.0972,7.1400175,21.224758,-29.924696,-47.39547,-0.17596936,-13.86175,-11.51577,-10.075115,-3.0576942,-15.0845995,3.7374325,-3.660197,-4.805566,-2.0443082,3.5441742,-11.572276,4.3112173,-2.4284148,-6.707356,0.929158,2.9809647,7.077839,0.042838965,1.3022566,-1.008884,-1.642719,1.5180717,4.471041,1.5336072,-2.3500943,1.0836148,1.4598763,1.6347913,-1.384362,-0.6394414,-1.1268466,-0.09602536,-3.5869904,-0.47744805,0.47202647,3.0309849,-0.47101688,-0.5371669,0.62617606,0.028832555,-0.8443287,-1.1036551,2.576106,-1.5411947,0.66133666,-0.17726856,-0.04137765,-0.12952241,-1.3596795,0.7610278,-0.7756629
1,7.1400175,205.0979,11.733999,-2.976226,55.067513,47.954376,-10.8082695,-13.160944,-31.063118,-3.627616,-12.582346,33.188133,-12.464272,35.76766,12.772837,4.145342,10.825258,23.09309,15.316071,11.7158375,-14.084736,9.611095,1.2378778,2.130915,10.011392,0.29121497,-1.505384,-3.0553994,7.649515,1.4500701,-4.7506685,3.6963773,2.3465285,1.4931743,1.4064121,3.810504,-0.014395482,1.0295458,-0.7378366,2.0351915,-0.07085283,1.0107453,0.9579767,-4.286274,-4.953268,1.0000892,-0.59501857,2.754568,1.4852598,1.4909649,0.19844253,-0.47067603,1.0535672,1.313777,0.42675704,-1.0334089,1.3590047
2,21.224758,11.733999,42.681984,22.392189,19.46276,39.786457,14.608609,14.071056,9.243149,-14.71201,3.0114655,11.049533,9.597994,0.37499124,12.973847,-5.887255,-12.977539,2.576782,-3.4098787,-7.5649614,5.209813,2.3766103,-0.047368873,-3.5399747,-3.6302085,1.229876,-1.2117264,3.9063911,-1.2941921,1.6824635,-2.0681472,0.32835677,1.436314,2.961902,0.16498142,0.87598765,0.22541839,-1.776333,0.2658642,-1.4597895,-0.9171852,1.3347714,0.4247056,-1.4014325,0.39735842,0.9061383,0.5057773,-0.5089284,1.1583943,-0.9689588,0.52167714,-0.15030244,0.706012,0.31810772,-1.111196,-0.22033636,0.3041466
3,-29.924696,-2.976226,22.392189,48.157993,4.1593266,6.973013,-25.194004,-4.508377,16.580788,-31.071066,-5.4792595,14.095567,19.231827,0.07536489,3.7209468,-2.903,-6.9805202,0.8381465,-3.5647883,-5.6758695,0.3126279,0.9220786,0.4381984,-5.2174425,-1.870829,1.3693702,5.4442854,2.5320044,-0.8432349,-2.1380486,0.11956158,-3.582843,0.49130937,1.6355187,1.6762254,-1.3859446,-3.6365929,0.22295322,0.19167392,1.8419971,-2.6930463,-1.8634608,0.7191566,-0.52178144,1.3982058,0.21694109,0.6979383,-1.0529149,0.113480896,0.8527662,-0.40311897,0.8034804,0.48061606,0.8161661,-0.13502216,0.25229925,0.87820065
4,-47.39547,55.067513,19.46276,4.1593266,37.51498,40.184937,13.762221,12.981016,-0.7290186,1.2235184,-4.818451,11.27293,-1.6086047,9.639515,7.4082413,0.7248429,0.13638735,8.341172,-1.7528986,-0.6297331,-0.929389,1.4154823,-1.1675262,0.45085236,0.7701253,-3.3035152,0.7678328,-0.9906037,3.64015,0.384263,-1.7572644,1.7573016,0.17828402,1.4446393,0.7268342,-2.7593346,-1.7893252,1.0666229,-1.5968665,0.13219881,-1.1053385,2.2940555,0.69577116,-1.1737902,0.06262582,-1.3341379,-1.2163575,-0.065063745,2.2550483,-0.12115617,-0.050577693,-0.47822082,-1.082279,-0.098497346,-0.077013895,-0.19288889,-0.4228124
5,-0.17596936,47.954376,39.786457,6.973013,40.184937,60.45933,31.36594,22.219885,5.51184,1.7361042,-1.2376856,12.769663,-4.2056036,5.7235165,11.633181,-0.30436897,-11.021192,9.139893,-1.0401475,-5.9104357,2.611543,1.5910242,-0.50840986,-3.3219795,0.39540493,-0.42045522,-0.57860017,1.6802535,0.9639368,-0.51544905,-3.4951844,-0.04747393,1.2962499,4.030631,-0.51066387,-1.0302122,-0.68930197,1.2882996,-1.2361944,-1.0821891,-1.3849139,2.2734947,0.49082395,-1.1390591,-0.16793858,-0.4604693,-0.26897413,-0.119807556,2.78512,-1.2111115,0.058627374,-0.54803514,-0.21918507,-0.4086519,-0.9892069,-0.0674944,-0.03733223
6,-13.86175,-10.8082695,14.608609,-25.194004,13.762221,31.36594,69.374855,11.015251,19.589626,16.809021,6.654374,4.12405,-22.235909,-8.272873,-1.6291535,9.41956,-5.4099894,-0.83124423,-3.60275,-1.6213553,7.0876756,0.86283433,2.1699271,2.7323103,-2.658237,0.779358,-2.0590632,0.42297715,-0.31496817,3.795731,2.0327048,1.8327808,3.3393002,2.1187167,-0.7150424,1.7460401,2.696577,-2.1744974,-2.3060763,-0.5341182,3.6305916,2.9338112,-0.6359414,-0.8443293,0.07845576,-1.2268717,-0.979357,-0.09972854,0.13723484,-1.6233202,-0.09295674,0.19673023,-0.25431854,-1.1122332,0.37182948,1.0431602,0.16260847
7,-11.51577,-13.160944,14.071056,-4.508377,12.981016,22.219885,11.015251,28.566433,-5.1095123,11.323404,3.2099895,-8.267261,0.56679153,-1.5918132,6.242532,-6.624315,-9.556401,3.2507412,-1.6642135,-7.005863,1.6828694,-2.6864715,-0.64050174,-0.075127,-1.0024344,-1.6429727,-2.8781624,-0.7645289,0.45287833,-0.26286566,-2.1849732,-2.7627354,-1.2921057,-0.924464,-1.6218338,-4.1030836,0.62784207,0.99774545,0.51701665,-0.90008193,-1.0427974,-0.84338796,0.3133481,0.5087849,1.8944949,-1.6048496,-0.89059114,-0.88542926,1.3646954,0.12243448,0.79098475,-1.1155112,-1.0743941,0.88083446,-1.9623721,-0.18433121,-1.4700594
8,-10.075115,-31.063118,9.243149,16.580788,-0.7290186,5.51184,19.589626,-5.1095123,49.811337,-6.3568277,-9.80018,10.585496,3.0595107,-11.223108,-11.28853,12.721487,0.57960606,1.9805555,-6.1005173,-0.34309334,4.1268,5.2793865,0.53103864,-4.979531,2.8566365,-1.4414921,6.4022408,2.7363935,-0.22379819,2.3374736,2.8983889,-0.6328658,2.3610115,0.3853534,-3.107469,-0.072139725,-0.91350317,-0.52050465,-0.025856944,1.0259379,-0.06031788,0.06448463,0.566041,1.4711442,1.2586517,-0.6258867,1.1322646,-0.33889306,-0.37267184,-1.6929004,1.4232197,-0.44952342,0.2624402,1.1175756,-0.48758435,0.12831372,-0.15204561
9,-3.0576942,-3.627616,-14.71201,-31.071066,1.2235184,1.7361042,16.809021,11.323404,-6.3568277,29.680382,0.83840036,-14.232824,-14.783058,-1.7546811,-5.8382883,3.1994612,1.4153914,3.219695,3.1120777,1.1848311,-0.4864872,-0.44408768,-2.7274456,-0.28825784,5.9469857,-2.018396,-1.7913568,-0.71355045,-0.22070023,-0.42417318,-1.8233663,-0.3905363,-2.1523833,-0.63781285,-1.697027,-0.94057834,1.5938033,1.65288,1.0125031,-1.1003093,-0.3396744,0.7789371,-0.15535435,1.0989866,-0.43084466,-0.5864998,0.5753386,0.43170232,1.754888,-0.22371173,0.32055563,-0.12052577,-0.22960545,-0.49221307,-0.7256799,-0.33741164,-0.8445536
