,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,269.64212,14.093076,17.661753,-20.204496,-6.511656,18.397335,1.8991731,-2.5930095,9.663944,-5.978791,-10.230448,9.774774,-2.2978337,0.9688646,-4.1336365,0.57003975,-2.953766,18.033539,0.99624836,1.4040129,-1.6286414,2.550028,1.4268038,-1.659686,4.0338106,2.5993063,0.84898615,-0.78023493,0.5268388,2.5785532,2.249484,1.9195758,-0.44663262,-2.6205785,-1.0750768,2.6324267,-3.2185488,0.20577534,1.8657118,-3.2700727,0.43240806,1.9756444,1.9083891,2.6583447,2.0870292,-2.7499614,0.815923,-2.035592,-0.66292006,0.721128,-0.29922417,0.8068251,0.94002867,1.5745369,-0.04027425,-0.7661731,-2.4386878,1.5073144,0.9058896,-1.5674794,0.8227534,-0.14486188,1.1703365,0.034134276,0.19585413,-0.7296163,0.62912303,-0.7472902,0.020153906,-0.18496318,0.04684854,-1.7891464,1.3946064,0.2263907,-1.1416478,0.6962223,-1.4358523,0.15773612,-0.6820588,-0.51194775,-0.0481712,0.03431669,1.0395768,-0.15300032,-0.5331366,0.80716115,-0.2607893,-0.20435378,0.43556595,-0.6029459,-0.7366074,0.168188,-0.8292323,0.7745243,-0.55521524,-0.13110632,0.24522433,0.6106124,0.01779975,0.08285589,0.3378449,0.35219866,-0.5753329,-0.18350361,-0.38958526,-0.0032852811,-0.018192014,-0.34609076,0.8068952
1,14.093076,71.53239,-4.2366877,-4.176009,-4.5322886,-5.3614974,-9.422144,4.1129675,5.537528,-4.672948,1.1544372,-2.1055667,-7.2246733,-0.7435112,0.3131101,5.565545,-0.41752583,3.687107,3.7636704,0.0845401,-1.7871962,-0.5834511,-1.0110526,-3.133914,0.83866256,0.18175952,2.434833,1.2320259,-2.2940726,1.8940899,-0.6011453,-5.654794,1.5775278,0.90467894,0.21110591,2.4110503,2.8728542,1.2309086,-1.297615,0.8337815,-0.22182691,-2.2015216,-0.44733113,-0.66785884,0.4525767,-1.5143267,0.5280753,3.1338885,0.80254686,0.12606439,0.293998,-0.025465734,0.25998825,-0.12918551,-0.8696718,0.36943027,2.5894456,-1.0982646,2.3072824,-1.2018642,0.13523117,0.54027075,-0.41662437,0.49430266,-0.5308418,-0.576028,0.4652565,0.5442639,-0.93818784,0.04579634,-0.45416743,-0.3678875,-0.7288037,-0.39594424,-0.023653436,-0.21185142,0.072971985,-0.49281868,0.9424906,-0.23186272,1.0129205,-0.8811189,0.031873167,1.426543,1.377254,-0.2260562,1.1702542,-0.54213905,-0.051121466,0.59026754,0.7075586,-0.36600947,0.21944211,0.05452966,-0.23391679,-0.25426596,-0.4899075,0.18428099,1.227176,0.08138625,-0.6724746,-0.89019775,-0.020737335,0.09713195,-0.45215097,0.17411041,0.16602585,-0.050126128,-0.27690232
2,17.661753,-4.2366877,76.13695,-3.2750192,5.9178677,-1.5013459,6.8468065,1.27789,-1.1761147,6.506838,-2.622284,-1.8516552,0.9106539,-1.9661279,-2.5505605,1.1727147,-3.922408,-6.864709,1.1400602,-0.83189327,-4.56983,-2.364265,-0.1271126,2.0722961,0.077080354,-2.0508833,-0.89160395,1.9793944,-2.2668295,-2.1722746,-1.5406835,0.6646048,0.44025326,1.8515575,-1.2259568,-0.5572578,0.08977385,-0.7315713,-1.4097329,0.07849571,-2.0323138,0.71464366,-1.5758356,3.6328807,0.111077495,0.27576596,-0.47781557,1.4145665,0.19666593,0.3460012,-1.1732259,0.3274362,-0.3217383,1.1177547,-0.81977487,-1.4543135,-0.49317735,0.32029304,1.0244664,-0.52764404,-0.6178355,0.387515,-0.15199116,-1.0431296,0.20440647,-0.058328502,0.829087,-0.2443986,-0.07622124,0.7222337,0.019354898,-0.45054618,0.13288897,-0.38071635,0.10963995,-0.5728378,0.14218739,-0.7193757,-0.4696354,-0.0013511705,-0.40053374,-0.43009478,0.29803753,0.6063954,-0.10774339,-0.68974376,-0.14569107,-0.22329904,0.17936572,-0.01593002,0.024835307,-0.025081484,-0.4897539,-0.39985907,0.15139142,0.395686,-0.6809471,-0.05537398,0.30557883,0.1408037,0.50669986,-1.4616821,-0.5356983,-0.4654503,-0.36448067,0.029568952,0.25119328,0.45730442,0.36984566
3,-20.204496,-4.176009,-3.2750192,51.285023,10.349161,-0.019513473,-3.0537274,-4.6812735,2.1324897,-0.82982373,1.6577127,1.1709249,-1.2371645,2.4339333,-2.743627,-2.9183106,-1.2721381,3.8152947,1.3629928,-0.32208627,0.7554322,-1.627269,1.0303345,0.622231,-1.8044286,0.48159412,2.0314066,-0.61647546,-2.022958,-0.0650645,-2.5838037,-0.14024037,0.36401743,1.7180009,1.4262302,1.7737982,-1.7120097,-0.6337593,0.09421292,0.3171487,-0.37188742,1.6763548,-0.7608454,-0.4752581,1.5927355,-0.03243032,1.1874328,-2.821767,-1.4676452,0.9494989,0.45425946,0.6625855,0.15366864,-0.16614172,-1.1606165,0.26387072,-0.915593,0.007237801,0.7738675,-2.2943351,0.27710336,-0.119304165,-0.7331122,-0.9763262,1.3371869,-0.26771387,0.16610077,-0.8712657,-0.2509921,0.43381995,-0.75319123,-0.94598794,0.47153008,-0.28762946,-0.14700133,0.45749325,1.39317,-0.020381862,1.0003333,-0.35098004,-0.63479024,-0.121526554,0.09637964,0.68100417,-0.09815438,-0.17777586,-0.34804273,-0.44898072,-0.081065506,-0.07395936,-0.06328887,0.37349313,-0.2625453,0.034785,0.4398241,-0.13062721,-0.33030897,-0.7297822,-0.11654328,0.7916759,0.43202117,-0.02636331,-0.08642857,-0.06285083,0.0074896724,-0.12080185,0.17878187,0.2370496,0.3742066
4,-6.511656,-4.5322886,5.9178677,10.349161,34.224113,-5.229605,-1.7267401,-8.283196,1.8980488,-7.9156313,2.5170465,-0.41532117,-0.93300295,0.10028057,0.64722097,2.1943195,-2.5412455,2.4007115,2.0217657,-4.266797,-1.9447985,2.9691107,-3.8538337,3.1631818,0.23192927,1.5368668,0.6819908,0.19163202,2.0725303,-1.5558474,1.1921883,-2.860395,0.10980801,-0.23601517,0.17755568,0.4449273,-1.3625485,-0.82394475,-1.040268,-0.2509126,-0.9056704,0.0108069945,-0.6282295,0.008477967,-1.6303496,-0.731615,-0.8808336,-0.7216203,1.3391638,-0.5178758,-1.1330172,-0.7494073,-1.0367402,1.1360402,-0.85854554,-1.2403014,-1.3652124,-0.41868925,-0.2465195,0.60496116,0.5895357,0.5201522,0.9077486,-0.27874315,-0.07188164,-0.6206715,-0.37301368,0.28546715,0.3604179,0.32097924,0.48711103,-0.36909175,-0.16551252,-0.53120553,0.35592163,-0.14087881,0.33175963,-0.67068195,-0.23363683,0.12710044,0.10541992,-0.087526545,0.3712908,0.021914195,-0.52873516,0.29436994,-0.3270489,0.039747655,0.05820538,-0.38846326,-0.054559093,-0.2753318,0.17944805,-0.63133734,-0.09703681,0.5598899,0.3216076,-0.19875456,-0.055499367,-0.37236577,0.14158756,0.18281241,0.114639804,-0.36152077,-0.40576392,0.1373438,-0.18877727,-0.09283011,-0.12599143
5,18.397335,-5.3614974,-1.5013459,-0.019513473,-5.229605,39.13376,8.030652,0.07991363,2.8688886,0.4790637,5.7913103,-2.57532,1.1320059,-1.7016687,-1.1062636,-0.6498065,-0.31112763,-1.0880306,2.012906,0.5664661,-0.43929332,-0.059514284,1.2678044,-0.13986462,-0.7691395,1.6524706,2.0634756,0.44825122,0.13642958,0.3276317,-1.2475908,0.1790735,1.8979437,0.7405442,-0.69101596,-0.83358335,-0.76094854,-0.8303912,0.38749295,1.3642864,-1.0468122,0.34575224,0.6777638,-1.2095385,0.041742347,0.6694603,-1.6000988,-0.6894208,0.07828999,-0.1489475,-0.46578687,-1.2519381,0.40794453,0.6621268,-0.3327639,0.5392198,0.3074814,-0.8002726,-0.84174895,0.75695,-0.039080206,0.058569983,0.28290325,-1.1006119,1.2572358,0.6020452,-0.032285556,-0.6445896,0.49879736,0.033098966,0.14802873,0.08007915,0.07988862,0.074239254,0.53302467,0.07232946,-0.13870636,0.12891725,0.79914534,0.13153777,0.0027324054,0.17168015,-0.7155113,0.20743367,0.13598737,-0.18782121,0.14920107,-0.54570425,-0.57449675,0.12493177,0.39928788,-0.38529187,0.107272565,-0.30351734,0.0790941,0.2781751,0.44883895,-0.41790187,0.57730746,0.019797493,-0.1344929,0.065829664,0.016243009,-0.061872415,-0.027514342,-0.12577006,0.26969957,-0.09316276,-0.38882753
6,1.8991731,-9.422144,6.8468065,-3.0537274,-1.7267401,8.030652,33.27667,4.2586775,0.5469143,-3.047081,-1.5812191,3.6378784,-0.66419935,2.8367271,1.8232704,-1.1423404,0.41303927,0.068146825,-2.6884356,-2.4547877,-0.19036387,-1.4113432,-0.4981833,-1.2689335,-1.429333,-2.0549726,-0.6947992,-0.52226347,0.0018706536,-0.62521183,0.69363153,-0.9954944,-1.0528041,-0.3428346,2.1855593,1.6582019,-0.3458258,0.28542465,-0.90472275,0.03149905,-1.5087454,-1.0051303,-1.0343001,-0.9827727,0.45614028,-0.68477404,1.0080035,-0.31318018,-0.003627998,-0.09696464,0.15785314,0.99403024,-0.5418226,-0.4548006,-0.3786772,0.7679266,-0.027763817,-1.4005575,-0.6396097,-0.3662291,-0.09286545,-0.010326026,-0.30791283,-0.0022212088,-0.5715563,0.028963633,-0.48882878,0.5873432,-0.38371992,-0.014580926,-0.062099714,0.43661413,-0.6446998,-0.06310369,0.30508333,-0.67108715,1.1529461,-0.22146475,-0.41598624,-0.09966291,0.17976561,0.36975926,-0.38362736,0.24170354,-0.1920674,-0.2219787,-0.31637394,-0.0829979,-0.2680447,0.20513245,0.17634997,0.0034918126,0.3940212,-0.4037106,0.28058693,-0.06635086,-0.24297652,0.038758576,-0.2750355,-0.32493687,-0.13222301,0.030949896,-0.037854888,0.010974736,0.13335396,-0.019315418,-0.42915112,0.034816355,-0.26387483
7,-2.5930095,4.1129675,1.27789,-4.6812735,-8.283196,0.07991363,4.2586775,28.937944,2.0344872,3.0394528,0.8070582,-3.9663339,0.7127922,1.6958886,-1.3209293,0.026008647,-0.87549686,0.364836,1.2113245,1.572176,1.2860582,-1.8191842,-0.18626943,1.9729807,-0.9686198,-1.0794652,-0.038254417,0.76487267,-0.2628647,-0.10272859,0.5909204,-1.9760612,0.61129034,1.4001119,1.533196,0.53371215,-0.5213338,-0.3347754,1.2049241,0.62942994,2.6769419,-0.39423573,0.20499647,-0.033954743,-1.7949188,-0.20186853,0.73646104,-0.48886147,0.25803202,-0.73743594,-0.38244772,-0.50798976,-0.2376717,-0.53617483,-0.91889817,0.42556614,-0.1205437,0.67992926,0.86373305,0.17387232,-0.4235434,1.2739246,0.22524941,-0.06610081,-0.4277957,-0.38228905,-0.45955294,0.47322267,-0.12907961,0.05373996,-0.39077246,-0.3030135,0.3348985,0.065476015,-0.47322702,0.29618335,0.7870903,-0.16872835,0.43393016,0.36041924,-0.146151,-0.15961964,0.12539116,-0.23434825,0.08323708,-0.04108668,0.062288083,0.088467695,0.07908299,-0.33934987,-0.65913695,0.076527625,-0.2566996,0.008486946,0.50690556,0.17409259,0.49254453,0.14846486,-0.45307803,0.12732163,0.4889563,0.2604766,-0.0027773685,-0.1336334,-0.387778,0.32939672,0.03551989,0.062456876,-0.010703202
8,9.663944,5.537528,-1.1761147,2.1324897,1.8980488,2.8688886,0.5469143,2.0344872,15.522922,1.2219229,1.3854518,-1.2904885,1.6406925,1.4847833,-0.89955074,0.95986557,-1.2189777,0.3069973,2.1592896,0.17080322,-0.27886698,2.1819463,-0.8973839,0.14827934,-2.0574565,-0.5805236,-2.0645123,0.24861063,1.4199815,1.5729115,0.097586066,0.71068436,-2.027134,0.8944198,0.1740836,-0.2616076,2.598989,-0.6368177,-0.9134284,-0.212612,0.05180665,0.7480582,-0.21857475,-1.071903,-0.15074822,0.723426,-0.49394324,-0.71481335,0.678877,0.49372846,1.1409521,-0.012410004,0.06936315,0.49660754,0.13413954,0.91669285,0.026490182,-0.2320273,0.92222154,-0.7432098,1.6224546,-0.4164697,0.15786688,-0.17950702,-0.028710011,0.69177693,0.06328486,0.56372535,-0.32857633,-0.22466135,0.5085119,-0.07784226,0.014242146,-0.5429634,0.39265057,-0.07261572,0.53044015,-0.43252122,0.29731378,-0.4665738,0.22386327,0.024596505,0.29320586,0.5658369,-0.4680469,0.29931074,-0.17299218,0.20667514,0.27433938,-0.1252332,-0.16625011,0.007475024,-0.01419705,0.056629006,0.053372942,0.27054435,-0.18722498,0.45626384,0.03128693,0.039154958,0.4841382,0.06527962,0.2169504,-0.20710215,-0.23335952,0.31094027,0.13444285,-0.15649208,-0.14925429
9,-5.978791,-4.672948,6.506838,-0.82982373,-7.9156313,0.4790637,-3.047081,3.0394528,1.2219229,28.153294,3.3829637,0.6090789,0.41038826,-0.6025598,-1.2224398,-1.797075,-0.06958884,1.9881876,-1.6138594,-1.6158769,0.5339631,-0.85484827,-2.3414621,-2.4713755,0.86217904,1.3489268,0.1675008,0.5835154,-0.03772094,-0.233921,-1.2260315,-0.47124696,-0.18766561,-1.4734211,-0.3195591,-0.19727859,1.0948442,0.060629107,-0.46886015,-1.218338,-0.07429142,0.3551645,-0.8738933,-0.008703103,-0.51095796,0.72658855,0.6149274,-1.5136052,0.39931887,-0.00029840472,0.64971507,0.002579058,0.23602879,0.041249823,-0.18391833,-0.47109032,0.26554328,0.5454979,-0.2965123,-0.17515562,-0.018709607,-0.15780888,-0.106947035,0.42993236,-0.05374302,0.2132324,0.470366,-0.28094864,0.28387868,0.6168941,0.5041083,0.31053495,-0.49974817,0.28938615,-0.36708295,0.45682725,-0.20965686,-0.42479056,0.20275544,0.3332932,0.23350552,-0.45699757,0.42284766,0.19100118,-0.13493371,-0.24697702,-0.17331971,0.68093747,-0.07033877,-0.110839024,0.3786475,0.19607466,0.064833805,0.005139729,-0.04912433,0.036467068,-0.16458914,-0.23561752,0.31260356,-0.024456423,0.11803958,0.07062198,0.4453081,-0.27346984,0.06778437,-0.41392154,-0.14111036,0.027827615,0.011116831
