,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
28,-1.1294394,4.093279,0.5405755,-2.1042528,-2.623794,-2.9857135,0.5196463,-1.1539047,0.2440245,-0.64408064,1.3726268,0.28500843,0.9553274,1.2234831,-0.16757372,-0.63496363,-0.9135915,-1.0559139,-0.6910207,-1.2526016,0.41253155,-0.34436738,-0.31551716,-0.114529885,-0.4314802,0.4569593,-0.38427776,1.3753405,3.9593225,-0.9237747,0.32244682,0.5261729,0.34677914,-0.33142602,-0.3834436,-1.0165825,0.017537903,-0.047183,-0.29308176,0.1463189,0.49652463,-0.44498032,-0.15809019,-2.3911813e-08,2.0688253e-08,4.649482e-08
29,-2.791128,-1.9143233,-2.2707186,1.3160815,-0.8412684,-2.2713685,3.5674784,-0.16342548,0.6973526,0.011535432,-0.99318224,1.9638405,-0.50473386,0.55722415,0.37735474,0.9043886,-0.0919777,-1.338505,-0.8044623,-1.2762253,-0.10758316,0.012994302,-1.1413909,0.7818601,0.5238941,0.2080023,0.13624497,-0.3409611,-0.9237747,4.784896,0.47667563,0.17378423,-0.31764376,-0.072914064,-1.0669626,0.124432385,-0.077695325,-0.08853424,-0.11220862,-0.43497044,0.44085747,0.21509734,-0.29813075,3.4895315e-08,2.8912924e-08,2.3488337e-08
30,-0.72792757,-0.91728425,0.11528987,0.8378347,-1.1886268,-0.26269886,0.08858013,-0.6305469,-0.66565216,-0.109379925,-1.1401551,-0.67352915,-0.81410843,0.98051256,0.61729896,0.69900715,-1.2933571,0.66788757,-0.80679095,-0.7590082,1.9014277,1.2661936,-0.1635927,-0.2535386,-0.28755814,-0.15943682,0.5508213,-0.22495915,0.32244682,0.47667563,2.4983833,-0.8329334,1.0559437,0.2651863,0.05918674,-0.29324704,-0.770627,-0.034581155,-0.08325801,-0.467484,0.216623,-0.16365102,0.36320692,4.915541e-08,9.255406e-08,2.4318501e-08
31,-0.54198444,-0.13492337,0.086610995,1.6749622,-1.8833154,0.37762326,-0.024323966,-0.7406262,-0.15618406,1.14591,0.45279235,-1.8227673,0.58123666,-1.1252451,-0.6364577,-1.0303857,0.23841956,-1.2439888,-2.051258,0.6472802,-0.6343055,0.34553865,0.51444495,0.6497282,0.41193786,0.5654218,-0.8568808,0.22239095,0.5261729,0.17378423,-0.8329334,2.4150808,-0.63933325,-0.033976264,-0.40454763,0.5082119,-0.3897455,-0.19118027,-0.052289747,-0.2673686,0.3666519,-0.22854885,0.08213161,-2.1000812e-08,3.481483e-10,-7.622939e-09
32,-0.24448097,0.67473704,-0.119692415,0.13419458,-0.8698808,-1.2392341,-0.070230275,0.54536796,1.4538558,-1.1913717,-0.3606546,-1.4102864,0.06315213,0.35878548,0.35973215,0.01417733,0.49984545,-0.15898816,0.6435736,0.430968,-0.3031689,-0.3546125,0.8084042,0.5878615,0.40655208,0.60579,-0.23326439,-0.8745508,0.34677914,-0.31764376,1.0559437,-0.63933325,4.220176,-0.49397212,-0.5627314,0.32847518,-0.47761637,0.50192237,0.15435818,0.04616566,0.16528927,0.06257282,-0.42530966,5.0336098e-08,-3.5871565e-08,-2.071215e-08
33,-0.949981,0.6735907,-0.43797982,-0.82001716,-1.3176945,-1.3765662,-0.23934814,0.16521871,0.58336806,-1.2677177,0.9982299,0.42163706,0.4039294,0.9197738,0.7553851,-0.88424003,-0.68979084,1.1486955,-0.66737753,-0.7263588,-0.48432922,0.5179231,0.73463345,0.7303256,0.6272834,-0.6218746,0.7105237,-0.07809717,-0.33142602,-0.072914064,0.2651863,-0.033976264,-0.49397212,3.2671912,0.11626058,0.62891513,-0.7413964,-0.713321,-0.12189716,0.8343397,-0.23467761,-0.069808304,-0.034782983,-2.0421826e-08,-7.9043744e-08,7.828289e-08
34,-0.38688612,0.1511068,0.5275205,-0.80190134,-0.019328577,1.5352026,1.6018629,-0.17413723,-0.1605487,1.0951954,-0.8390727,0.10600433,-0.56848294,1.2259502,-0.13778798,0.46990067,-1.0167282,-0.91435504,0.6151725,-0.48446402,-0.779873,0.50171196,-0.33073604,-0.24438058,-0.31990007,0.7552649,-0.089964174,-0.39275968,-0.3834436,-1.0669626,0.05918674,-0.40454763,-0.5627314,0.11626058,3.4565659,0.4096537,-0.3860622,0.28490904,0.654399,0.1543954,0.3156175,-0.29131228,-0.12931508,2.281105e-08,-3.7132622e-08,-1.7013374e-08
35,-0.106466085,-1.5040188,-0.0068658753,0.02341162,0.90775883,-0.8898467,0.20480558,0.46454865,-0.14962569,-1.0436516,0.29579946,-0.66413176,0.9849733,0.12890892,-0.7551971,-1.0467894,0.24730282,0.42818055,0.30084327,0.09288953,0.039511554,-0.7891103,-0.2831474,-0.2314344,0.52009875,-0.6855356,-0.226872,0.35003835,-1.0165825,0.124432385,-0.29324704,0.5082119,0.32847518,0.62891513,0.4096537,2.7441366,-0.53339946,0.55992514,-0.07964419,-0.70469606,0.5161029,-0.40920174,-0.14618398,1.499701e-07,-1.475018e-07,-7.013912e-08
36,0.4197788,-0.31044465,-0.105651185,0.580873,0.23740384,-0.48496428,1.7491931,0.24969874,0.045279693,-0.2975013,0.27626497,0.8084854,0.94446737,-0.62385476,-0.24009433,0.090774566,-0.29188702,0.858248,-0.26836577,0.44934714,-0.09087889,0.336131,-0.038453326,-0.2073973,-0.40683216,-0.7006458,0.2184641,-0.037011568,0.017537903,-0.077695325,-0.770627,-0.3897455,-0.47761637,-0.7413964,-0.3860622,-0.53339946,1.6669253,0.90830886,0.18048336,0.35015118,-0.2815879,-0.009938707,-0.5424266,8.399941e-08,-1.1237654e-07,-4.5419426e-08
37,-1.1885462,-1.0082923,-0.49727672,0.6067616,-0.8645448,-0.51493466,0.82608616,-0.52961326,-0.3625819,-0.2494095,-0.005029279,-0.23367077,-0.31752175,0.5176451,0.7718084,-0.20715341,0.15877354,0.17772818,-0.8768759,-0.54056716,-0.3002365,0.17909637,-0.24203467,0.38004088,0.5320692,-0.71070635,0.014069257,0.6462287,-0.047183,-0.08853424,-0.034581155,-0.19118027,0.50192237,-0.713321,0.28490904,0.55992514,0.90830886,2.3019361,0.61354524,-0.19804505,-0.53462434,-0.37056297,0.066799626,2.147199e-07,-3.991991e-08,-4.74324e-08
38,-0.099963695,-0.39352757,-0.15704623,0.5157788,2.0399957,-0.31944436,-0.16015387,-0.24994698,-0.19651276,0.2451312,-0.051944263,-0.2417748,-0.7848557,-0.22200856,-0.1718669,0.049917504,-0.6209993,-0.19498661,-1.4382899,-0.9760879,0.19944888,-0.5839758,0.67396176,0.10496867,0.7045745,0.4284938,0.1982111,0.11464359,-0.29308176,-0.11220862,-0.08325801,-0.052289747,0.15435818,-0.12189716,0.654399,-0.07964419,0.18048336,0.61354524,1.3308986,0.28827587,0.14027715,0.6840961,-0.16026218,5.248794e-08,-1.8497463e-08,-2.0954896e-08
39,-0.4911807,-0.38374326,0.26357514,0.6296445,-1.1554499,0.25731558,-0.027919456,-0.34467438,0.15298244,-0.35567525,0.19218218,-0.18061934,0.79780054,0.24562761,0.43815583,0.058553338,-0.24493237,1.0366719,-0.038684405,0.46706063,-0.34874487,-0.30975735,-0.94519377,0.31317598,1.1790059,0.79401624,-0.1562874,-0.3625167,0.1463189,-0.43497044,-0.467484,-0.2673686,0.04616566,0.8343397,0.1543954,-0.70469606,0.35015118,-0.19804505,0.28827587,1.6881044,-0.27736676,0.21304935,-0.33092028,-5.2001564e-08,-2.671909e-08,4.360527e-08
