,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
13,-1.5782189,-5.0349455,-3.207635,5.3660746,-4.351442,3.6248245,-1.184776,1.8502598,1.991371,-0.50111216,-1.3327174,-2.8098164,-3.2063737,12.147633,-5.0858755,0.25119826,-1.2751726,3.828052,1.4105887,-2.6632328,-0.3223468,-0.2750146,2.0138414,0.45166805,-0.28671074,2.3143811,1.550895,0.30712724,-1.2427175,-0.5087859,-1.122556,1.1912374,-0.39655024,-1.0081186,-1.4022274,-0.028260004,0.97634953,-0.59117585,0.24535877,-0.202115,0.31469107,-0.7628847,-0.061018385,1.3928618e-09,2.4327596e-07,1.1050692e-07
14,-1.7089312,0.62544084,-0.20566598,0.37453973,-0.7372714,-1.6023629,3.0200663,3.523374,-3.7415462,-2.4716573,1.8607334,-0.7061345,0.1581965,-5.0858755,19.260134,0.66167104,-2.9324865,1.2751675,0.40351036,-0.3456218,0.120214164,-1.9780447,1.101871,-1.3679138,-0.9925291,1.0990003,-0.98566186,-1.2075,0.63984865,-0.10843098,-0.6338079,0.44460768,-0.353885,-0.72798604,0.27239957,1.1456041,0.75555706,-0.8689844,0.1891205,-0.34312612,1.266612,0.03779775,0.32649076,-2.5826955e-07,1.3303588e-07,4.9136602e-08
15,-1.7048254,-0.4968022,2.5442045,4.390951,5.3781977,-6.974368,-3.5184817,-1.5795214,-0.15629289,-1.8975666,-3.094921,-1.427679,2.5100155,0.25119826,0.66167104,16.358406,1.1587267,1.1719362,-0.5174805,-1.5076079,-1.944011,1.9192166,-0.4414608,0.97241575,-2.1470637,0.46994942,-1.006592,1.2255356,0.6901202,-1.1398263,-0.8534142,1.2273326,-0.03059573,1.0216863,-0.5740863,1.2151539,-0.16103399,0.23000643,-0.037310272,-0.07266882,-0.09564969,0.45615074,-0.3034865,3.022097e-07,-3.11606e-08,1.3593316e-07
16,2.1601868,-2.8607893,-1.1760025,3.9350562,0.50174963,-2.0068963,7.5053577,-2.872284,2.5008845,-3.8206701,-0.34079275,-2.1467605,0.26435918,-1.2751726,-2.9324865,1.1587267,7.799379,0.33028316,-0.30030352,1.5737834,1.9373024,-2.218678,-0.23884639,2.4382043,-1.6738639,-1.333319,-0.39858145,0.4498198,0.61159545,-0.23637433,1.4392885,0.0712657,-0.67077816,0.63215333,1.0867655,-0.56794834,-0.17543444,-0.23807898,0.7609806,0.082833074,-0.35425267,0.24464685,0.28267,1.4586978e-07,-4.045853e-08,4.5520714e-08
17,1.3054584,3.983014,4.956456,-1.2433786,1.4256122,-1.042004,2.9543772,1.3079553,-1.0069215,0.09906305,2.4751656,0.88065004,-1.6864992,3.828052,1.2751675,1.1719362,0.33028316,10.922125,-0.061569005,1.572464,-1.6836491,-0.76149905,0.9543947,2.0097756,0.115282655,1.2514529,1.252312,0.7680735,0.70419204,1.0876901,-0.9478509,1.7842861,0.08300437,-1.5807068,0.97839296,-0.80439186,-1.558368,-0.28834134,0.2613746,-1.3953508,-0.18458597,0.023425315,-0.3997762,-5.2522488e-08,-9.7232224e-08,3.0797914e-08
18,0.44914448,0.5599246,1.257901,-3.3474207,1.0040779,0.3388008,-2.2017603,3.6601105,1.6113479,0.62729347,-0.2930153,-2.526328,-0.056324676,1.4105887,0.40351036,-0.5174805,-0.30030352,-0.061569005,4.918802,0.02628856,1.124805,0.17003474,-0.06256339,-0.68615764,-0.5532569,-0.06388031,0.5049625,-1.9704294,0.7984045,0.72837484,0.8978442,2.3441076,-0.80232203,0.8099686,-0.66738605,-0.34463698,0.39636385,1.0255126,1.6729057,0.14284214,0.218534,-0.26968092,0.044658627,-1.0318578e-07,-5.6669997e-08,-1.1107152e-07
19,-1.2897499,0.5259228,0.11539762,-2.6782708,-1.8034179,-3.8059099,-1.4989045,-2.5753949,-0.50571096,-1.3108909,-0.63128805,3.9918404,-2.9567788,-2.6632328,-0.3456218,-1.5076079,1.5737834,1.572464,0.02628856,5.4714055,0.6639334,-0.6035544,0.6206012,-0.3099636,-0.2164048,0.79289997,-1.4911776,0.29533708,0.9247768,0.88700664,0.71627057,-0.47624308,-0.64547884,0.66843486,0.507126,-0.39497805,-1.0374482,0.56683326,1.1379751,-0.6798049,-0.510753,-0.40189877,-0.88805115,-1.9678266e-09,-2.0583343e-07,-1.030362e-07
20,-0.54594886,3.3360128,-2.2973814,0.17163345,-4.5152845,-5.7014294,0.1242031,-0.5992364,2.8324962,-0.049079463,0.72942376,-1.1322305,-3.3914793,-0.3223468,0.120214164,-1.944011,1.9373024,-1.6836491,1.124805,0.6639334,7.1266303,0.018489307,-0.08638576,0.6144597,-2.0482938,0.39218295,0.1548608,-1.3450272,0.06007152,0.62838364,-2.115563,0.4177296,0.46881288,0.7850232,1.0412977,0.24672918,0.6550554,0.42883185,-0.24897923,0.5948297,-0.33544064,0.4112693,0.6934432,9.883584e-08,-3.1806854e-07,-8.1771546e-08
21,1.0762162,4.1429954,2.1856682,-3.9330707,2.537657,-0.097928375,-5.2223873,-2.3211818,0.45487466,0.5402569,1.3175709,1.759196,0.23585486,-0.2750146,-1.9780447,1.9192166,-2.218678,-0.76149905,0.17003474,-0.6035544,0.018489307,3.9245358,-1.364273,0.83234525,0.5181868,-0.4947372,0.5310002,-1.0586914,0.54792815,0.208356,-1.4421023,-0.4274025,0.46665025,-0.57321227,-0.60210955,0.996952,-0.3163736,-0.1858804,0.704393,0.35662442,0.009575071,-0.25341496,0.36117473,6.857302e-08,2.1894489e-07,6.688927e-08
22,-1.8228103,-3.3220077,-0.19415921,-0.4685115,-2.1220372,-0.35605696,-1.8133962,-0.20489734,-0.30212462,-3.1553519,-2.304038,-2.6819324,-1.2633231,2.0138414,1.101871,-0.4414608,-0.23884639,0.9543947,-0.06256339,0.6206012,-0.08638576,-1.364273,3.3543293,-1.1593127,-0.2541275,0.68893373,-0.2670536,0.6511209,-0.023516934,1.0825841,0.113873735,-0.3132462,-1.0242095,-1.0357628,0.28425106,0.10725199,-0.39769393,0.24616939,-0.7780806,0.94561267,-0.0438079,-0.35491124,-0.5354495,3.8283474e-09,-1.3786821e-08,4.0477307e-08
23,-1.1523533,-0.31110322,0.70464045,-0.64648306,3.3755517,-4.05013,2.0004516,-1.947639,2.3938441,-0.36925542,4.4431086,-0.8522905,-0.6587073,0.45166805,-1.3679138,0.97241575,2.4382043,2.0097756,-0.68615764,-0.3099636,0.6144597,0.83234525,-1.1593127,4.259057,0.58471507,0.12771341,0.21719809,-1.1341186,0.031560093,-0.94879675,0.2979105,-0.6393392,-0.7023174,-0.9127016,0.24377333,0.20167226,0.09497928,-0.45617753,-0.11994183,-0.460266,0.5076448,0.07959344,0.31946877,1.7947553e-07,1.4388962e-07,1.14286635e-07
24,0.19728251,3.728077,1.4243598,-1.3681539,1.9408946,-2.5006151,-2.0402107,1.3699372,0.16503832,-0.66313326,-3.595276,0.18052927,-0.46944535,-0.28671074,-0.9925291,-2.1470637,-1.6738639,0.115282655,-0.5532569,-0.2164048,-2.0482938,0.5181868,-0.2541275,0.58471507,5.3709526,-1.5179968,0.32260275,-1.4616036,0.6035191,-0.593426,0.3512485,-0.5955757,-0.4787614,-0.7120615,0.41573125,-0.5595257,0.6051295,-0.6284621,-0.83929664,-1.3386903,0.19100106,-0.08061352,-0.22369608,-3.3433412e-08,-4.0354756e-08,-4.1840245e-08
25,-1.4445542,1.714844,1.2776555,-2.5964706,-4.192919,2.0864787,-0.97132814,-2.6033902,0.38614058,0.42673293,2.2605438,0.3151775,-1.22731,2.3143811,1.0990003,0.46994942,-1.333319,1.2514529,-0.06388031,0.79289997,0.39218295,-0.4947372,0.68893373,0.12771341,-1.5179968,4.631435,-0.34876138,0.08932074,-0.751827,-0.4315297,0.13443561,-0.5464239,-0.76272666,0.66059613,-0.9423808,0.7062617,0.6274079,0.81972045,-0.5044392,-1.012995,0.024778243,0.6222992,-0.5836321,-1.489126e-08,-1.04261474e-07,-1.9324924e-08
26,-0.7663373,-2.445502,0.5595726,-2.821471,-1.6765072,3.3498683,1.8051553,0.15426764,0.52823836,-0.34089205,-0.68705523,0.483176,1.4990647,1.550895,-0.98566186,-1.006592,-0.39858145,1.252312,0.5049625,-1.4911776,0.1548608,0.5310002,-0.2670536,0.21719809,0.32260275,-0.34876138,2.130376,-0.9432326,0.43482602,-0.05886109,-0.6259736,1.0989336,0.30181003,-0.8688569,0.058978125,0.23296916,-0.34650642,-0.012877222,-0.20372632,0.1140984,-0.28382203,0.8309612,0.5175793,-4.392544e-08,-6.4651053e-09,3.497261e-09
27,0.20070651,2.1130168,1.669128,0.8208069,-1.436141,-0.3589302,0.8226948,-0.8500389,-2.0244622,1.2282099,0.10789447,-0.103925854,0.9491119,0.30712724,-1.2075,1.2255356,0.4498198,0.7680735,-1.9704294,0.29533708,-1.3450272,-1.0586914,0.6511209,-1.1341186,-1.4616036,0.08932074,-0.9432326,3.4973907,-1.6097274,0.5606698,0.31178957,-0.21855202,1.0664691,0.085239425,0.42718953,-0.4189468,0.008001932,-0.75793123,-0.1053581,0.37547994,-0.5746741,-0.46644843,-0.29825547,5.6448176e-08,1.8719259e-08,3.7975624e-08
28,1.6348748,-4.8678455,-0.95084405,2.4657826,3.8045492,3.4878201,0.10769495,0.5571459,0.18391477,-0.18200627,-1.1181517,-0.7054117,-1.2656634,-1.2427175,0.63984865,0.6901202,0.61159545,0.70419204,0.7984045,0.9247768,0.06007152,0.54792815,-0.023516934,0.031560093,0.6035191,-0.751827,0.43482602,-1.6097274,3.4162998,0.90352076,-0.44575715,-0.30397022,-0.46266574,0.21690431,0.3143056,0.96941304,-0.50395656,0.012783958,0.4046895,-0.38658077,-1.0266426,0.43638754,-0.41714343,-9.8276544e-08,-9.21051e-08,-6.822042e-08
29,3.3744023,2.3031032,2.4174924,-1.7581077,1.4056666,2.5381885,-3.5436714,-0.20516557,-0.35219902,-0.74276817,1.4797256,-2.4784818,0.44448274,-0.5087859,-0.10843098,-1.1398263,-0.23637433,1.0876901,0.72837484,0.88700664,0.62838364,0.208356,1.0825841,-0.94879675,-0.593426,-0.4315297,-0.05886109,0.5606698,0.90352076,2.522726,-0.5375942,0.062557,0.384928,-0.024906974,1.1313186,-0.29528904,-0.24565506,0.09899684,0.20041066,0.30284864,-0.68871516,-0.29729867,-0.2165937,-4.8794377e-08,-8.6107256e-08,-5.314213e-08
30,0.8844499,1.1002913,-0.22374624,-1.0510446,1.5312843,0.27075845,0.1007478,0.61475545,0.9289908,-0.08705428,1.4476608,0.76280963,0.9263635,-1.122556,-0.6338079,-0.8534142,1.4392885,-0.9478509,0.8978442,0.71627057,-2.115563,-1.4421023,0.113873735,0.2979105,0.3512485,0.13443561,-0.6259736,0.31178957,-0.44575715,-0.5375942,4.4775147,1.0686438,-1.255124,-0.34970143,-0.11229567,0.30549425,0.8169708,0.0373738,0.120788485,0.49730462,-0.30484116,0.18128614,-0.6001015,9.018019e-08,-1.5122554e-08,-2.5883693e-08
