,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,249.93312,-4.0243754,10.830226,-9.723637,-6.3302393,-0.5135527,4.3842335,-1.9535127,-1.138924,1.7070967,-6.2958727,-3.1773798,-2.549049,0.29881465,0.8199095,0.66534925,3.934947,-8.12141,2.4069881,0.83215344,0.7817148,-1.8089111,2.2637603,-2.1953454,-0.7087606,-2.5865068,-1.7343469,3.0840483,-0.31133533,1.2201452,-0.057066984,1.9728265,0.7077819,0.7557907,-1.129713,-2.214507,4.0694847,0.6828644,1.1048129,1.2325466,-3.4532034,-0.4484446,-0.08165817,0.9763166,-1.9774928,2.2362003,1.117691,0.9444554,-1.150863,0.4695534,-0.65978336,0.9888371,-2.7608137,-0.059432924,0.16565979,0.35967088,0.9974129,-0.9578932,-1.2103617,1.2129455,0.69760764,0.7438157,-0.42169476,-0.20925951,0.6917484,-0.7796268,0.2994405,0.15424737,1.3734229,-0.5540501,1.1445625,-0.42516595,-0.7070861,-1.2859156,1.5268745,-0.63166,0.1471349,0.28046277,0.37173957,0.2841741,1.6087831,0.13860334,-0.33093533,0.3341124,0.021435123,-0.5656817,-0.65228957,0.72986704,0.53827554,-0.03309393,0.35469186,-0.15920854,0.66563594,0.0065090777,-0.5930507,0.39016384,0.16680141,-0.50399494,0.27486473,-0.0802941,-0.26014948,-0.12239823,0.33490074,0.16554174,0.08049598,0.014616389,-0.04278747,0.20332555,0.41969478
1,-4.0243754,94.82094,5.7541914,3.1890848,2.3667731,-1.7348309,4.435602,-0.7988619,-3.6950042,-0.26434582,-4.5681276,1.2867978,2.9261792,-0.123062044,2.592815,-4.188706,1.3307276,-0.12982053,0.20187719,-0.17538407,-1.2071669,-1.7582353,2.4747305,1.5691416,-1.7201852,-1.1445131,0.22499901,0.5183648,-0.01500383,1.2470734,2.3933606,0.5862268,0.5096712,-0.27882338,-1.1266111,-2.789137,-1.3274186,-0.4726348,0.8050045,-1.3873788,0.13463129,0.42482632,-0.79399574,0.4246832,-0.13782622,0.76798093,-0.51714075,-1.4365995,0.32312316,0.45097536,0.7604935,-0.40643328,-0.43991137,0.5157539,-0.07973565,-0.8260523,-1.1731784,1.2934704,-0.45403564,-0.6271349,-1.0629473,0.32506704,-0.27295172,-0.061724193,-0.24172106,-0.5722221,-0.501937,0.2386775,1.1915512,0.46918625,0.23376247,0.5588783,0.21408844,0.1853135,1.5277636,0.028235687,0.35613787,0.31482753,-0.5365293,-0.43430984,-0.87158275,0.11700444,0.31878874,-0.8259413,-0.4101429,-0.75336635,-0.9402369,-0.017521353,0.3042725,0.059116825,0.021502841,0.37593,-0.3181365,-0.17832394,0.0402634,-0.6694075,0.03270675,-0.2515664,-0.53578544,0.22721967,0.24658652,0.3931659,-0.2108466,0.051266387,0.016503192,-0.28255105,0.06999629,-0.20129105,0.0078734495
2,10.830226,5.7541914,67.891014,-0.16831046,-1.7077893,4.9703107,-3.358121,3.86631,3.4592512,-3.7936401,1.2145182,-2.6871505,-1.1351116,2.5289922,-2.2161345,3.217422,2.0232842,3.6329985,-2.1105025,0.123393804,-0.39060843,1.1352108,-1.8464698,0.40545762,0.4727236,1.3202219,-0.5609314,-1.322603,1.3611772,2.3389359,0.32119972,-1.2597928,-1.4007452,-1.1073556,0.8230951,0.33964607,-1.3293684,0.719699,1.1220388,1.35924,0.78600025,-0.12555245,0.8462681,-1.1824825,-1.0116365,1.9659424,-0.33444875,-0.80503124,-0.050866768,-0.5126667,0.8446966,-1.0206265,0.77763164,0.3661335,0.0102880495,1.2287463,0.013109654,-0.11343281,-0.34148034,-0.69107294,0.9151881,0.03784971,0.58055186,0.4048512,0.5652605,-0.17109078,-0.71656513,0.29793435,0.48921677,0.09419593,0.61318684,0.075956956,0.41968316,0.2852996,-1.0389783,0.76867706,-0.15074286,0.3037958,-0.09183228,-0.3987647,0.45265797,0.15492076,-0.7605403,-0.5707704,0.81489027,0.22735947,0.19147667,-0.59410477,0.301668,0.08322592,-0.7382372,-0.3573622,-0.0152085535,-0.056217253,0.5200794,-0.38329303,0.48370743,-0.59476113,0.19089793,-0.13541773,-0.24890132,0.2564698,-0.2631354,0.29333925,0.5403607,0.2499328,0.11734663,-0.2087739,-0.30727118
3,-9.723637,3.1890848,-0.16831046,57.039898,-4.894801,-3.4732308,-3.3142695,0.03731656,-2.8012066,0.40267763,-1.4230201,-1.4861495,-1.950411,-2.2632728,2.8781412,0.12480064,-1.3052857,-2.0574756,-1.6534218,0.89977074,1.5113032,-0.5239464,-0.12330641,-0.47286016,1.1031559,-0.37490636,-1.0408502,0.600476,-1.0655315,0.89911425,-0.6869247,0.5203621,-0.0076356856,0.9831499,-0.35684627,-0.40089113,0.92517114,0.045283575,-0.7591729,0.29905188,-0.4736954,-0.24587879,0.7838732,0.89243364,-0.48244512,0.5407404,-0.60513735,1.2585351,-0.31205535,-0.65694666,-0.24498822,-0.39715588,-0.42598033,-0.14445177,1.4370146,-0.23419628,0.71100354,-0.5026536,-0.0819187,1.0456682,-0.021238677,-0.034389976,0.36377224,0.051980503,-0.05414149,-0.37712044,-0.008510638,0.15728982,0.6163573,-0.11827628,0.4215509,-0.046164528,-0.007564064,0.22361279,-0.8573749,0.26688838,-0.6990578,0.20109129,0.011923873,0.27177584,0.9765401,0.09465276,-0.23717956,-0.89975375,-0.06735535,0.074368335,0.11154206,0.23436457,0.12929508,0.46823967,-0.14757597,-0.36066443,-0.11641,-0.50886506,-0.15952075,0.045585543,-0.42668182,0.066862814,0.08776777,-0.16716753,-0.27477014,-0.18927795,0.20799229,0.009253796,0.088684484,0.10709557,-0.0291203,0.02805085,-0.15942502
4,-6.3302393,2.3667731,-1.7077893,-4.894801,53.688087,-2.70335,-5.002,1.9750054,-1.8889134,0.01671056,-3.1439276,-0.9389711,-0.39246723,-1.7975876,0.00076466217,1.7392199,1.0394444,-3.7357554,-0.9615538,2.2224965,0.09084122,0.6406039,0.7201743,-0.6839348,0.042773522,0.26702312,-0.50949097,1.1066388,-0.93157023,1.1064093,-0.19973975,0.92563605,0.2796761,0.6476081,0.20779538,-0.024246361,0.14947917,0.74430764,1.6935664,0.6366657,0.7517022,0.05257629,0.57467073,0.8782102,0.112490125,1.3029847,-0.16762581,-0.078627855,-0.60159755,0.30660975,-0.1457031,0.30876657,-0.06807173,-0.15943897,0.7041557,0.7158294,0.48637038,0.45685002,0.28147075,-0.032181736,0.30202016,-0.5652968,-0.3665917,0.2090665,-0.20739788,0.26902366,-0.050962016,0.031150065,-0.18912876,0.2592106,-0.06747867,-0.34087032,0.17916703,0.52222323,-0.5005591,0.04448965,-0.17225343,0.69249237,-0.08214579,-0.030468445,0.041217327,-0.13580623,-0.6173225,0.2221048,-0.0056281765,-0.22264531,0.059784204,0.27751744,-0.11851965,0.35227096,-0.20619369,0.04752157,-0.10746505,0.18627712,0.18760934,-0.22646803,-0.2199015,0.06162504,0.09211159,0.0062561776,-0.05961449,-0.053002514,0.02530279,0.08718547,0.3499473,0.016894704,0.09584563,0.06854074,0.23069105
5,-0.5135527,-1.7348309,4.9703107,-3.4732308,-2.70335,39.749275,1.2135296,0.5451131,-1.9271684,1.4478979,-3.2841477,1.6522372,1.1875036,-0.19417894,1.7415116,-1.5898559,-1.5620208,-0.24141985,-2.2397585,0.13476393,0.5005654,0.68953884,-0.7384609,0.7740109,1.6630771,-0.9178895,-0.8228953,0.18995795,-0.681284,1.1186965,0.40745246,0.3826874,0.071260735,1.1583707,0.51349974,-0.30465484,-0.33714134,0.8024349,-1.2188427,-0.9583224,0.22772329,-0.7647965,0.2996433,0.708619,0.7610697,-0.39650044,-0.1049013,-0.23510125,-0.1335955,-0.044914287,-0.13058946,0.9608029,0.28046882,0.030600827,0.38164806,-0.0041012815,0.2692316,0.47245753,0.3398767,0.20976649,-0.51668286,-0.32246488,-0.24976903,0.130528,-0.2938819,0.08195524,0.19871318,0.27850235,-0.26051837,-0.0028361422,-0.12675108,0.14428568,-0.21274821,-0.053585388,-0.5424235,0.15240276,0.24613032,0.17662159,-0.54112715,0.22125936,0.18643267,-0.14590454,-0.22782522,-0.15107399,0.05871017,-0.3874811,0.1126201,0.5614183,-0.039348215,-0.0730979,-0.2266711,0.28496605,-0.06474678,-0.07887808,0.061392814,0.22770524,-0.4410228,0.15235656,0.03339739,0.12095718,0.17087674,-0.07234884,0.303482,0.058547057,0.07954796,0.19719112,-0.08092816,0.13135222,0.07038489
6,4.3842335,4.435602,-3.358121,-3.3142695,-5.002,1.2135296,33.171173,1.710468,-0.7474284,0.5876095,-0.3925227,-0.04786913,1.221158,-1.1707381,-0.5992845,1.614434,-1.2273686,-1.3731396,0.33224744,1.4248737,0.13656047,0.7444496,-0.02984282,-0.9597313,-0.34675235,1.290503,0.3817476,0.47516996,-0.992859,-0.7014911,-0.33278418,0.2204998,0.09493503,-0.22967139,-0.8289596,-0.07250084,0.5888711,-0.107682005,0.9460587,1.0100583,1.3948959,0.6352116,0.5809703,0.24896464,0.065890945,0.29384345,-0.12884042,0.5090133,-0.24924573,-0.45625252,-0.2946095,-1.4789178,0.6805782,-0.22744024,0.7077267,0.3168062,-0.24799421,0.06191417,0.5181768,0.24120153,0.11089751,-0.54739666,0.023351341,0.0021996428,0.18383554,-0.07506575,-0.020217277,-0.15136781,-0.3497116,0.43426847,-0.27745602,-0.33331823,0.60156924,0.67967373,-0.15945294,0.41974658,-0.51169753,0.28928053,0.5810629,-0.06392488,-0.2623279,-0.13093916,-0.10962413,-0.40131232,0.19510183,0.11751091,0.32261038,0.030556364,-0.32919043,0.4692731,-0.5085628,-0.044694617,-0.46212482,-0.05244546,0.20465963,-0.031464275,-0.11957231,0.11776614,-0.040686473,0.08693528,-0.06296173,-0.10755853,-0.010328591,-0.19654343,0.027581776,-0.10460113,-0.060564183,0.06600429,-0.033076733
7,-1.9535127,-0.7988619,3.86631,0.03731656,1.9750054,0.5451131,1.710468,32.830524,-1.0895857,0.8477356,1.1239958,0.19064733,-0.6463151,-1.7160916,0.7865256,-0.08795135,2.4647577,0.5290705,1.0893874,-1.5844502,-0.10164136,-1.318326,1.0295413,-1.1608483,-0.50753343,0.040589895,-0.2376951,0.01775359,-0.24159043,-0.8830576,0.38187885,0.32004052,0.1579294,-0.9068097,0.5031331,-0.5473176,0.55279124,0.068446875,-1.1625339,-0.20570648,-1.4014342,-0.9915265,0.14437684,0.7477321,0.83536446,0.36359736,0.16980878,0.033457577,0.35453433,-0.028837923,0.2311677,0.49725527,0.48842794,-0.27252907,-0.018290445,-1.3584526,-0.4553231,-0.35666913,-0.15038273,-0.250583,0.16017753,-0.25229132,0.28569323,-0.13609725,-0.020922387,0.49399203,-0.06203536,0.14426972,-0.102473915,0.15910241,0.14688185,0.057612874,-0.10626264,0.16694796,-0.08961588,-0.24913573,-0.2603386,-0.3494983,0.059732974,-0.35249782,-0.04991869,0.15473297,0.15756416,-0.014804125,0.07997194,0.14764887,0.1137688,0.021553643,-0.19854674,0.16684324,-0.011535643,-0.01346685,0.08281782,-0.22563875,-0.046721265,0.0941418,-0.08545479,-0.20723698,0.025726583,0.16294429,-0.2614233,-0.113838695,-0.06519894,-0.03304712,0.05337815,0.09738928,0.049885977,0.122215755,-0.050042123
8,-1.138924,-3.6950042,3.4592512,-2.8012066,-1.8889134,-1.9271684,-0.7474284,-1.0895857,27.197443,1.7672288,-1.3149381,1.3503431,-0.84500307,-3.1713035,1.1192782,0.0757533,1.1301908,-0.09206037,-0.55976856,-0.36184585,-1.1056247,-1.5439411,1.0518174,0.016193934,0.74481416,0.3121059,0.57039523,-0.17662656,-0.3884316,-0.63422155,-0.38978326,0.016253784,0.9740846,-0.049343225,0.17069165,-0.5674567,-0.8031481,0.36107117,0.45629513,-0.611171,-0.0393638,-0.58401275,-0.42989564,0.33625746,-0.3857425,-0.20221594,-0.04626541,0.0150804445,-0.07694961,0.04282284,-0.19770023,-0.2597565,0.21278419,-0.1771665,0.6014812,-0.29508665,-0.14724103,0.10558073,0.023990873,0.10996574,-0.6477335,-0.013954004,0.13009597,0.04701393,-0.14845185,0.02401634,-0.23752683,-0.43200657,0.7509465,0.36251664,0.03553401,-0.010380409,0.22797449,0.5126747,-0.47143328,0.11621412,0.17167641,0.27546296,-0.31953117,0.65990484,0.043073535,0.01744899,-0.008713795,-0.32880595,0.058088906,-0.0636227,-0.06582874,0.05454646,-0.1627985,0.20546189,0.04109805,0.054089643,0.18516386,-0.12964769,-0.07583645,-0.33061507,-0.1878123,0.092464074,-0.0023886738,0.11680945,-0.26089805,-0.084499255,-0.111973405,0.17908973,-0.009510097,-0.2686908,-0.22577167,0.18410054,0.33020675
9,1.7070967,-0.26434582,-3.7936401,0.40267763,0.01671056,1.4478979,0.5876095,0.8477356,1.7672288,27.303947,2.7446795,-1.2574346,0.30113968,1.6614429,-0.24223289,-0.05674825,1.0417979,0.14378235,0.100813195,1.1082604,-0.062055703,0.25605127,-0.50445503,0.7280181,-0.92337954,0.15782425,-1.0340437,-0.13624027,-0.56488246,1.2007267,0.024601508,0.2249777,-1.1801739,0.71118903,0.56761694,-0.7117231,-0.36678135,0.41965353,0.50725883,-0.008333544,0.089710325,0.0077134436,0.1753852,0.4014094,0.41825497,-0.0191578,-0.6694348,0.4665928,-0.40174252,0.53201103,0.045116138,0.016839232,-0.15439394,0.10137911,0.537438,0.4175279,-0.023079649,-0.058808304,-0.01873458,-0.33958033,-0.23371881,0.11995493,0.3456816,-0.08168365,0.055545837,-0.3159958,-0.095705435,-0.13929033,0.3426929,-0.49885312,-0.19233666,-0.22360995,0.031072363,0.09968382,-0.07758386,-0.5521028,-0.17130369,0.09076864,-0.19629471,-0.22018972,-0.3407479,0.09064974,0.12955557,-0.041821737,-0.2796529,0.24400207,0.0141706765,-0.17093195,0.24753495,-0.070070975,0.15711573,-0.015525816,0.10676885,0.2702726,0.45926854,0.0106517505,0.064893514,0.12228422,-0.1066643,0.0632236,-0.018219091,0.017902048,-0.24670163,0.018523376,-0.23153898,0.04128833,0.23812914,-0.15549743,-0.2545583
