,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,126.27287,10.925966,-29.20051,26.920036,16.90159,1.1810474,-11.849422,5.195472,3.1379642,-4.5410433,17.086369,8.875717,6.9805794,-0.81873405,-2.490695,-1.7049584,-10.933123,22.116264,-6.526135,-2.332141,-1.9429508,4.9150543,-6.0452213,5.7578144,1.7957177,6.878538,4.605798,-8.310004,0.8616277,-3.3499632,0.28747177,-5.185056,-1.8297096,-2.122039,3.0908294,5.966073,-10.925232,-1.70608,-2.9600818,-3.2496333,9.335922,1.1877257,0.19998798,-2.6198559,5.316804,-6.051549,-3.0002246,-2.6822085,3.1428308,-1.1238846,1.7847494,-2.7479897,7.43495,0.14953798,-0.5727569,-0.9252727,-2.6563327,2.5734315,3.3646584,-3.2659302,-1.8882089,-1.9960287,1.1518254,0.6517185,-1.9099314,2.144333,-0.8092903,-0.43267295,-3.7595823,1.5126233,-3.1094773,1.121397,1.8906412,3.5590382,-4.06405,1.6372287,-0.33942378,-0.74959046,-1.0550166,-0.7928784,-4.316866,-0.3414621,0.9393632,-0.8621798,-0.038130425,1.6009538,1.7581252,-2.0071392,-1.5169919,0.08414934,-0.99264336,0.5480977,-1.7351749,0.017789593,1.6778471,-1.0499003,-0.45965987,1.3026738,-0.7649146,0.29417536,0.7023288,0.3457894,-0.9610522,-0.4182745,-0.2210427,-0.030025728,0.16166815,-0.42319733,-1.0949608
1,10.925966,66.81036,-15.59311,-8.607189,-6.396106,4.695362,-12.024132,2.1587293,9.917104,0.66698027,12.383751,-3.495389,-7.8654613,0.34610486,-7.045214,11.347925,-3.565216,0.3816637,-0.5412438,0.47198117,3.2911015,4.7622223,-6.7077837,-4.252885,4.655538,3.1065018,-0.6076383,-1.3840511,0.038671374,-3.3835018,-6.4984283,-1.5729985,-1.3813673,0.7310833,3.0365531,7.5574713,3.5863028,1.2865915,-2.1628113,3.76259,-0.3594648,-1.1601355,2.169476,-1.1427889,0.35868904,-2.0724962,1.3960958,3.8881724,-0.8692959,-1.2137082,-2.0516076,1.0752256,1.177073,-1.376178,0.21336189,2.218071,3.1992924,-3.5066679,1.2499647,1.6667655,2.8697443,-0.8802073,0.73990583,0.16573533,0.6646232,1.577317,1.3647745,-0.6428882,-3.263879,-1.2705163,-0.6380321,-1.531884,-0.59410685,-0.49429354,-4.133337,-0.08215412,-0.96930444,-0.85707486,1.4541823,1.1771011,2.3630877,-0.31927663,-0.860971,2.2338614,1.1101582,2.0506537,2.5559516,0.040037006,-0.82340807,-0.15385672,-0.05726579,-1.0044799,0.8644643,0.48201096,-0.108236864,1.8225876,-0.09657044,0.68829215,1.4510179,-0.61939144,-0.66534746,-1.0662493,0.57529414,-0.12772638,-0.048279706,0.7788533,-0.1929687,0.5508032,-0.017270435
2,-29.20051,-15.59311,74.129234,-0.012445569,4.834675,-13.30814,9.075875,-10.398592,-9.385097,10.221382,-3.3000598,7.088731,2.9988284,-6.81462,6.204709,-8.797087,-5.2754745,-9.927595,5.722769,-0.27437204,0.951679,-3.101826,4.9340963,-0.95854163,-1.1837828,-3.4614096,1.5770364,3.5179923,-3.6972375,-6.3106947,-0.9746909,3.2833133,3.7301838,3.0672188,-2.2551591,-0.8898996,3.551215,-2.0647168,-3.0692048,-3.7547317,-2.125599,0.36547595,-2.282022,3.1846316,2.762768,-5.34239,0.8865402,2.2714138,0.12462963,1.272848,-2.2862215,2.8200574,-2.073625,-0.9814752,0.07133972,-3.3688102,-0.057751514,0.31381983,0.86532426,1.8720665,-2.481509,-0.120023124,-1.5787928,-1.162128,-1.5001369,0.43851247,1.9294276,-0.81011295,-1.287885,-0.2611517,-1.6579951,-0.18403521,-1.1153357,-0.8223308,2.758332,-2.0267754,0.3694018,-0.8345876,0.28351247,1.1000571,-1.2623788,-0.43920636,2.0336392,1.5192556,-2.217739,-0.68728197,-0.51305866,1.644628,-0.78190345,-0.22122963,2.0283742,0.87513053,-0.008414535,0.12554514,-1.4598842,1.0279694,-1.308299,1.6636798,-0.49965733,0.31288856,0.6710582,-0.7040348,0.75376236,-0.816273,-1.4612544,-0.6894816,-0.35079032,0.47127172,0.79670525
3,26.920036,-8.607189,-0.012445569,34.9387,14.099985,10.227914,8.890673,0.30753195,7.4682255,-1.3158387,3.787092,3.1596007,4.964512,6.1092043,-6.858835,-0.63437665,4.371584,5.22191,4.5004797,-2.1283114,-4.5350237,1.355586,0.02579234,1.8907547,-2.5075307,1.4301143,3.2764912,-1.8461998,2.8625202,-2.273807,1.4409924,-2.1079874,-0.26428837,-2.2903128,0.96596885,1.215383,-2.8700347,-0.66581655,1.8453233,-1.0895951,1.3229871,0.7984273,-2.122005,-2.494196,1.4507674,-1.6091154,1.5868921,-3.0021052,0.7791388,1.1984752,0.70359826,1.2989615,1.2782135,0.43629873,-3.4176447,0.5314423,-2.0766711,1.4845209,-0.10032496,-2.7458255,0.07209505,0.02083061,-0.9923201,-0.41574323,0.3294946,0.82621205,-0.016257863,-0.40623188,-1.5878441,0.26065943,-1.0735526,0.24806845,0.12954013,-0.82875144,2.0214455,-0.44936234,1.7613332,-0.590801,0.1124707,-0.61767876,-2.8211792,-0.3406217,0.49791902,2.3612804,0.12500623,-0.47540155,-0.28147286,-0.5100247,-0.20551664,-1.2458622,0.52215695,0.55230767,0.060995776,1.243649,0.18054512,-0.23162732,1.1938074,0.08170917,-0.15267897,0.24070813,0.72116363,0.45923877,-0.37633312,-0.15460232,-0.17088583,-0.3792184,-0.032310866,-0.47168425,0.21621764
4,16.90159,-6.396106,4.834675,14.099985,27.578934,7.0134206,13.600606,-5.506237,5.198692,0.06651317,8.551872,2.90693,1.1681875,4.877814,-0.38058394,-4.5862045,-3.1750436,10.265957,2.599976,-6.1422787,-0.040336244,-1.7174249,-1.8260653,1.5964663,-0.3015925,-0.89667547,1.2121587,-2.927189,2.5425897,-3.0623834,0.71927536,-2.2522368,-0.6380034,-1.8823692,-0.5446541,0.014777569,-0.25129837,-1.8051618,-4.5218306,-1.6056287,-2.0633838,-0.188588,-1.574475,-2.347496,-0.36406344,-3.493701,0.4843688,0.04476436,1.6599684,-0.6070975,0.3824964,-0.92561793,0.12854663,0.41293573,-2.0929506,-1.8829355,-1.2554737,-1.2826538,-0.63988554,0.08383125,-0.81824756,1.5606673,1.0001953,-0.4521716,0.4971958,-0.66906905,0.14615312,-0.10111508,0.478585,-0.6819352,0.16277927,0.8786983,-0.5244445,-1.3197061,1.4713342,-0.22877702,0.53372586,-1.8600703,0.15991558,0.04135196,-0.04548198,0.4091301,1.7327156,-0.5570296,0.041781913,0.70312095,-0.17396072,-0.7957711,0.25196767,-0.96446943,0.51273054,0.03731993,0.39211798,-0.45169738,-0.40736115,0.64261305,0.5832865,-0.26706573,-0.28099632,0.07929359,0.16402039,0.16486949,-0.14476003,-0.18860632,-0.9652946,-0.021232218,-0.2059854,-0.017317275,-0.54999304
5,1.1810474,4.695362,-13.30814,10.227914,7.0134206,22.613697,-3.2542357,-1.6296327,5.272346,-3.8361397,8.925585,-4.156166,-3.100522,0.52611935,-5.066391,4.420122,3.9200072,0.78428096,6.063259,-0.48119938,-1.2057722,-1.8427579,2.1169944,-2.3218741,-4.6854115,2.3295937,2.062819,-0.42910558,1.8549646,-3.0910382,-0.94679344,-0.7788435,-0.08653964,-3.2787495,-1.3890426,0.7774825,1.0422606,-1.9726564,3.3820472,2.7035375,-0.62828475,2.023345,-0.8152,-1.8919294,-2.1114612,1.1289462,0.30291367,0.48642904,0.38512403,0.338795,0.33898002,-2.6858702,-0.8047212,-0.100742266,-1.2125113,0.053891607,-0.6791593,-1.3228567,-0.80514055,-0.6049845,1.3968923,0.90139973,0.67853755,-0.2515843,0.72558343,-0.15325621,-0.5221747,-0.76028776,0.6764929,0.028742414,0.31914425,-0.4346471,0.53675747,0.22566989,1.5826366,-0.5144805,-0.6199158,-0.46082193,1.4123163,-0.6443416,-0.4406654,0.42485875,0.6699668,0.43743688,-0.1392568,1.1554879,-0.3131395,-1.5709032,0.05529582,0.18889737,0.56913173,-0.6146383,0.26883245,0.26437598,-0.07406385,-0.5760776,1.1829557,-0.51220906,-0.12281035,-0.24922538,-0.4536972,0.21537857,-0.8926637,-0.111584224,-0.23966329,-0.50111735,0.26078963,-0.20948486,-0.10995716
6,-11.849422,-12.024132,9.075875,8.890673,13.600606,-3.2542357,24.74545,-4.619739,2.019153,-1.6061411,1.0604323,0.085981295,-3.3230052,3.17479,1.6694145,-4.3923926,3.3710368,3.704388,-0.90038383,-3.8495164,-0.40069234,-2.0201483,0.065844424,2.6337168,0.9610234,-3.475861,-1.0196884,-1.2966416,2.688199,1.9086215,0.87988865,-0.6248481,-0.271964,0.6349393,2.242217,0.20264067,-1.613444,0.26780728,-2.5700135,-2.7527137,-3.7768087,-1.7171533,-1.5715685,-0.6791504,-0.17116058,-0.7979457,0.34411466,-1.3592789,0.67155254,1.2120535,0.79905546,4.020229,-1.8364785,0.61828434,-1.8977287,-0.8664131,0.66408074,-0.16407567,-1.418885,-0.6577202,-0.30072528,1.4803718,-0.064904004,-0.020078905,-0.49291795,0.19774838,0.05428698,0.4125148,0.95481145,-1.1789374,0.75327694,0.90888023,-1.6260719,-1.8546683,0.41984603,-1.1252526,1.3767767,-0.7858304,-1.5672324,0.1769521,0.7037102,0.34912205,0.29004776,1.0804423,-0.5321501,-0.32998323,-0.8728601,-0.07797988,0.90211165,-1.2711592,1.3838215,0.10154523,1.241075,0.13632637,-0.5664784,0.08415009,0.32543576,-0.30888242,0.113565885,-0.24837038,0.17106885,0.2891754,0.036776472,0.527652,-0.07406758,0.28190565,0.1565605,-0.20026131,0.0826653
7,5.195472,2.1587293,-10.398592,0.30753195,-5.506237,-1.6296327,-4.619739,16.822924,2.9766316,-2.2566497,-3.0343986,-0.3579657,1.8119526,4.65576,-2.3044977,0.29173118,-6.8322873,-1.3693955,-2.9568524,4.2357025,0.34651145,3.5856667,-2.7335863,3.0370476,1.2862532,-0.18586838,0.555658,-0.0059953183,0.65818274,2.363645,-0.9586557,-0.7353704,-0.3757114,2.3854568,-1.3659797,1.4596763,-1.432901,-0.08398047,3.193245,0.6091425,3.7937837,2.6618707,-0.39078647,-2.012722,-2.2892432,-0.9553261,-0.45270932,-0.16540956,-0.9496176,0.18796659,-0.6346257,-1.3882296,-1.345028,0.73036635,-0.03996498,3.701049,1.2600877,0.9436215,0.46665606,0.6560536,-0.43665722,0.697351,-0.77435875,0.41893655,0.019886708,-1.3019097,0.17651674,-0.3937711,0.2648434,-0.41993424,-0.4117828,-0.17862329,0.26758987,-0.41304448,0.3001784,0.624408,0.7269187,0.95619965,-0.18849714,0.9321532,0.16791573,-0.4055575,-0.40077525,0.051903013,-0.20687643,-0.3480934,-0.3118319,-0.082881406,0.514011,-0.45684457,0.008779272,0.115302406,-0.17748073,0.63710964,0.17290658,-0.23229128,0.2247513,0.5113857,-0.08611642,-0.40409783,0.7139509,0.31837708,0.14191516,0.11410518,-0.1583038,-0.24570219,-0.11607123,-0.25978082,0.17776048
8,3.1379642,9.917104,-9.385097,7.4682255,5.198692,5.272346,2.019153,2.9766316,16.962719,-4.8571386,3.5652008,-3.7208781,2.3315115,8.622105,-2.9953942,-0.22987294,-2.9633777,0.25927764,1.5259166,0.9994767,3.0090322,4.169535,-2.8715305,-0.009281913,-1.993719,-0.8083762,-1.516551,0.4737246,1.052789,1.7244868,1.016808,-0.07845901,-2.6577423,0.13831928,-0.4800859,1.5449216,2.1532927,-1.0106502,-1.232832,1.6408117,0.1075373,1.584897,1.1812462,-0.9070754,1.0321219,0.5427537,0.11860894,-0.023039425,0.21422054,-0.14782947,0.5502924,0.6894708,-0.5884017,0.50835156,-1.5988717,0.770605,0.41794556,-0.28288892,-0.06308764,-0.3163843,1.744673,0.03310107,-0.3513459,-0.1465378,0.42963916,-0.050889045,0.6402287,1.1699762,-2.065692,-0.9845301,-0.096217796,0.016481783,-0.6247094,-1.3908255,1.2649369,-0.3032673,-0.4729243,-0.75542545,0.87440765,-1.7789414,-0.12876981,-0.050813146,0.019862335,0.8854539,-0.15964888,0.15455101,0.18691981,-0.1416261,0.4463188,-0.54802334,-0.10069692,-0.16055563,-0.514957,0.34074765,0.1916906,0.89323246,0.5015602,-0.22345285,0.01234081,-0.3308816,0.70555013,0.22569731,0.32000864,-0.48116207,0.028099924,0.73314744,0.6034485,-0.5161821,-0.9082869
9,-4.5410433,0.66698027,10.221382,-1.3158387,0.06651317,-3.8361397,-1.6061411,-2.2566497,-4.8571386,13.526706,-7.448246,3.297514,-0.8171864,-4.4996786,0.7610502,0.11300082,-2.6989145,-0.41821098,-0.26895842,-2.9713144,0.11157318,-0.70075154,1.3301919,-1.8959618,2.5541666,-0.374778,2.8517084,0.35827994,1.5244641,-3.237319,-0.12462154,-0.67678463,3.1633554,-1.902751,-1.5527334,1.9429845,0.9427793,-1.1970506,-1.385371,-0.0119816,-0.23201711,-0.011748513,-0.4621125,-1.0940615,-1.1221604,0.046465926,1.8021874,-1.217242,1.0827456,-1.5032165,-0.114685446,-0.0309076,0.4290011,-0.25954255,-1.4042792,-1.1581817,0.05181834,0.17194608,0.022888549,0.90373874,0.6283144,-0.33303636,-0.939396,0.18662433,-0.128558,0.85100305,0.2595114,0.38484395,-0.9330617,1.3467247,0.5248599,0.61196256,-0.07905955,-0.2956611,0.18057096,1.5257685,0.44137537,-0.25245845,0.5506458,0.6083317,0.90461,-0.2595197,-0.36753112,0.09674601,0.74914104,-0.68608,-0.031420507,0.47219008,-0.6487457,0.19546098,-0.4118681,-0.00030041693,-0.318176,-0.7486688,-1.2743773,-0.032413613,-0.17564356,-0.29991764,0.29750487,-0.20209686,0.050525993,-0.05507183,0.6927546,-0.05903899,0.6304916,-0.11253388,-0.6634216,0.3733613,0.6706264
