,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,203.47261,104.22178,22.765446,-33.452362,-60.743866,-1.0563489,-8.944044,4.2725124,-13.823378,13.33799,-7.087655,0.801352,9.468834,-3.0892534,1.9656875,-0.462618,0.76783496,0.68669295,0.8761084,-5.2840147,-1.8961184,-7.109245,-2.3653798,4.100993,-2.326239,-8.84704,-1.1148033,-3.8725471,6.716902,-1.3544576,-5.160436,1.4460418,-4.121031,6.0918865,-2.0737343,-4.1741405,-4.275035,-0.69909585,-3.457436,0.48558038,1.0959127,-0.35055482,-1.3742282,-1.6058574,-1.7627199,-0.12312874,-0.9010478,-6.900075e-07,3.7130413e-08
1,104.22178,116.53353,-4.0083985,-37.64719,-43.95858,25.876245,16.971062,-5.6818733,7.9646287,-2.2225382,-6.1515503,1.7458112,-8.380747,-4.0486975,3.8180118,4.9338427,-3.6758986,-1.5596291,-0.46697778,-1.9304776,-2.471829,-2.1650372,0.85449064,0.6704837,1.727382,5.424088,2.7806273,0.11089878,-1.7297438,3.2517366,1.5290558,-0.42763728,0.16308558,-1.6191993,-1.6497626,1.957471,2.4798756,-1.244261,0.49791545,-0.40466565,1.8818417,0.42562634,1.8321728,0.09175292,0.1655908,0.9326049,-0.3947931,-1.901135e-07,-3.773515e-07
2,22.765446,-4.0083985,46.89087,5.1959877,-11.038863,-21.617325,-28.364151,12.430201,3.9881845,-2.2496572,-10.102344,7.2184925,1.12754,-2.3052058,14.449423,-4.1250525,-0.6997601,-2.5080748,-0.4170467,0.71484536,-7.621937,-0.23654066,4.314893,-1.907159,-2.930263,0.6470934,-3.0323415,0.79579943,0.50674725,-2.3359857,-1.0935533,-0.9564481,-3.0843472,-4.0199947,-0.17876863,-0.58629787,-0.6451739,-1.1327331,0.32735667,0.09247497,0.059511464,-0.3423469,-0.14626896,0.40995887,1.5642115,-0.58411974,-0.26300085,-8.948149e-08,-2.4847952e-07
3,-33.452362,-37.64719,5.1959877,33.339676,2.7163787,-6.3409386,-6.8511667,6.9401164,6.1935735,1.0089508,15.593058,-6.7235613,6.4072914,-4.3222256,1.2020125,-4.9680114,-2.2759404,-0.91471785,5.499752,2.0334268,-3.955135,-3.66083,3.2595644,-1.0231731,-0.33418125,2.915695,-0.44762564,-0.09796952,0.4065277,2.7946415,-2.6795928,4.128888,1.1735064,1.5527204,-1.7242298,-1.9410037,-1.874321,-2.0115013,0.5471041,1.1719825,-0.45048684,0.7137806,-1.0794966,-0.3951832,-0.25295997,-0.4563427,0.28356308,3.949063e-08,1.8880917e-07
4,-60.743866,-43.95858,-11.038863,2.7163787,58.50507,4.392096,12.469084,-4.564972,-2.9894896,4.9395585,-10.834251,7.8256817,-2.5055227,-3.8702004,6.414159,7.5854416,-2.1222582,-0.25764608,-6.052839,-1.5129174,-2.4462926,-0.10919833,-1.2116392,5.210349,0.14473873,-2.521233,-1.2910366,-1.2742851,2.713218,-0.5428035,0.14241207,-0.6530489,-2.3754234,0.32947075,-1.4000297,0.047732223,-0.4844323,0.83628106,-3.7019348,0.3042009,2.382722,0.7765807,-0.65100217,-0.29258376,-1.4533303,0.5423612,-0.6220952,-8.4810736e-08,3.288357e-07
5,-1.0563489,25.876245,-21.617325,-6.3409386,4.392096,28.711094,24.839874,-6.3207536,1.3122792,-10.52383,5.58458,3.373636,-5.078455,-2.3614159,2.0634408,-0.49535048,-3.7210221,2.0113401,0.15697034,3.038076,1.8250344,-3.9858508,0.9209336,0.73821616,-0.519524,2.6551228,-1.6896882,-0.49456096,1.117338,2.7319465,1.434806,1.1365316,-0.44601047,0.51885116,-1.0701412,-0.22834004,0.45619255,0.635843,0.9013127,-0.32433242,1.3554963,0.42899328,-1.8170418,-0.39281374,-0.9201212,0.88359416,-0.050906233,-1.361662e-07,1.589149e-07
6,-8.944044,16.971062,-28.364151,-6.8511667,12.469084,24.839874,61.78622,0.9501419,5.3145056,-0.6293937,-0.3490892,-6.027732,4.0744925,2.6580486,3.2908258,1.0357239,3.6529071,-2.5325177,2.1377234,-4.7887287,-0.4668271,2.5442152,2.5130515,-1.2704632,-1.8497744,-0.79701686,-2.0463727,1.384697,0.99822426,-1.6890694,-3.605137,0.68738174,-1.0754025,-1.5383804,0.29324734,-0.84074223,-3.038891,-1.0231622,0.26072854,1.423307,-2.1104136,-1.4862101,-0.06853949,0.41218755,0.813114,-0.52684677,-0.14113306,1.8238511e-07,2.561013e-07
7,4.2725124,-5.6818733,12.430201,6.9401164,-4.564972,-6.3207536,0.9501419,16.65748,-1.8565962,-0.10899951,-1.7663865,-5.1772857,4.5687537,4.209807,4.0247808,-2.7798634,2.0223012,-4.7073,-3.0112581,-1.0669681,-1.3562443,-0.10331428,4.201826,0.39873117,-2.250854,1.2841028,-0.18488614,-0.62929356,-1.7982957,-0.74156666,0.082193546,2.7559443,-2.1233869,-0.87399507,-2.9761963,1.0531529,-4.424385,0.6954224,2.77029,1.9036219,0.39481765,-1.2728623,-0.23947969,1.301966,0.4514459,0.5077856,-0.14430004,-1.6561849e-08,-6.724445e-08
8,-13.823378,7.9646287,3.9881845,6.1935735,-2.9894896,1.3122792,5.3145056,-1.8565962,32.688606,2.2935982,-3.8864808,-7.553117,-5.131457,-1.0151939,0.07554752,-1.9165149,-4.753588,-0.34716713,9.371928,0.53422815,-7.917597,0.76829267,3.3858926,1.7176908,-1.699366,3.277676,1.3762372,3.6736162,-2.1837068,-3.416923,2.7573905,-3.1668687,0.57060075,0.13529791,-3.010625,-1.1792816,1.5465409,-1.5265278,-0.81206906,-1.3476906,-0.7330314,2.656684,0.05841841,0.27044606,0.23372224,-0.84988797,-0.120691784,-7.482079e-08,-1.4555681e-07
9,13.33799,-2.2225382,-2.2496572,1.0089508,4.9395585,-10.52383,-0.6293937,-0.10899951,2.2935982,20.710354,-1.9669566,-8.441838,5.7539487,-6.4525914,-1.5809284,6.628528,-1.5052822,-4.492215,0.3189752,-6.212323,0.31820422,1.133179,-3.0555298,3.7450235,1.6778705,-1.9092863,4.4387884,-2.2131855,-0.5142571,-0.79659665,-1.7524471,-0.94046676,0.6998639,0.35193348,-1.733207,-1.5418013,-0.5383989,-0.9503423,-2.0953326,0.61164355,-1.0937866,0.6530014,1.4507973,-0.028494937,-0.7520292,-0.36981574,-0.096093565,-4.7042697e-08,1.4841686e-07
