,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,539.30334,1.5904305,0.04751251,-0.23639366,-0.03782569,0.017278843,0.062842906,-0.15412717,-0.14474738,0.007065853,0.05765046,0.07321635,-0.06795554,0.028358303,0.061025247,-0.038489453,0.0225703,0.0056784656,-0.04338076,0.010273221,-0.01774352,0.0039480766,0.028990762,-0.016697466,0.035691522,-0.025388975,0.003978675,-0.04627474,0.0016782852,-0.020538662,0.032994762,-0.04495608,-0.0119931465,-0.008349152,0.00063718355,-0.040375017,-0.011179785,0.0253545,-0.0195381,-0.0058030197,-0.009212626
1,1.5904305,66.7497,-1.6852664,-2.3033524,1.9909598,1.6865606,0.4324882,-0.3509023,-1.494216,0.4857631,-1.4231071,1.8908477,-0.36890298,1.5010649,0.6039609,-0.5052308,-0.9594152,-0.20663878,-0.074062325,-0.2552472,-0.5128933,0.34561253,0.14786321,-0.027403671,0.13627924,-0.51034373,0.045026686,-0.28953278,0.034039132,-0.41018826,0.21665806,-0.2642267,0.03867401,0.34321618,-0.20901829,-0.64185894,0.103146136,0.17739919,-0.21725482,0.15815735,-0.220832
2,0.04751251,-1.6852664,19.088266,-0.5704342,0.08993913,0.25034028,0.38784477,-0.032369047,-0.68871236,0.08903298,-0.51823664,0.39831424,-0.35137737,0.29109353,0.055698328,-0.1672413,-0.44051492,0.36261573,0.10606632,-0.08671084,0.010916244,0.023881368,-0.19811192,-0.018987674,-0.07172869,-0.40689385,0.06223377,-0.2663897,0.18947494,-0.094997466,0.15334338,-0.02261499,0.010844957,0.040475644,0.14996438,-0.12434609,-0.06109502,0.14300294,-0.0011014262,-0.046894353,0.006268625
3,-0.23639366,-2.3033524,-0.5704342,16.73608,0.9126198,0.3228948,0.19919392,-0.3687662,-0.5967518,0.050780717,-0.48887005,0.7363913,0.19635203,0.65774596,0.01164395,0.048587605,-0.27739504,-0.12018624,0.15086886,-0.041424714,-0.27343515,0.24495998,-0.0041159363,0.022516308,0.11596455,-0.052839294,-0.042286497,0.103668034,0.15741804,-0.021974936,-0.11042235,0.004500334,-0.14180608,0.25404274,-0.035718374,0.019231709,0.08095369,-0.092797235,0.0702911,-0.0011306141,-0.060946837
4,-0.03782569,1.9909598,0.08993913,0.9126198,8.898411,-0.14530036,-0.14483798,-0.20714737,0.25343174,0.5807445,0.30626783,-0.8453615,-0.04798563,-0.30795857,0.04702783,0.10556589,-0.062137336,0.23738053,-0.2055044,-0.19097939,0.12948695,0.08241261,0.014105978,0.08219191,-0.29504794,-0.17513311,-0.09292007,0.27141422,0.044603977,-0.20975265,0.12600034,0.025144875,0.15994775,-0.20459372,-0.05944583,-0.0045832163,-0.124323525,-0.0038561472,-0.043608673,-0.05245859,0.08713299
5,0.017278843,1.6865606,0.25034028,0.3228948,-0.14530036,8.072225,-0.8218501,0.0113792755,0.21943933,-0.3752931,0.051092956,-0.2504722,-0.11795774,-0.19394019,-0.12296397,0.08487171,-0.26916686,-0.1480674,0.30076915,0.072082326,-0.044775195,-0.113488525,-0.056474358,-0.14429572,0.059397336,0.15160097,0.04054588,0.002310571,-0.007182055,0.1197488,-0.015667269,-0.040527552,-0.025023479,-0.0028481358,0.1491329,0.23278892,-0.11385277,-0.024932414,0.06894873,0.020481171,0.043390397
6,0.062842906,0.4324882,0.38784477,0.19919392,-0.14483798,-0.8218501,6.573729,-0.24836332,0.23945647,-0.32905915,-0.16247389,-0.12612575,-0.33760577,0.0056438153,0.16319636,-0.10509779,-0.8181693,-0.20092008,0.027875282,-0.06486155,-0.26663804,0.0558903,0.014466468,-0.06778431,0.0524953,0.15980124,0.059314966,0.04890649,0.083461344,0.32154095,-0.013144227,-0.10177973,-0.023313569,0.04760558,0.05599617,0.1792212,-0.09100127,-0.018486962,0.028059142,0.05309555,0.08462839
7,-0.15412717,-0.3509023,-0.032369047,-0.3687662,-0.20714737,0.0113792755,-0.24836332,6.0092425,0.07751545,0.18023829,-0.120518304,-0.021810409,0.10137217,0.29131997,0.114492044,0.23530158,-0.30752978,-0.0955085,0.06227094,-0.075735815,-0.22692996,0.2359967,0.14168134,0.12129472,0.040809564,-0.036339175,-0.16781405,0.20267662,0.14613277,-0.098258115,-0.080303565,0.10377963,-0.040836968,0.14584294,-0.1197676,0.13242695,0.009216299,-0.035806615,-0.024596991,-0.04901381,-0.0009002514
8,-0.14474738,-1.494216,-0.68871236,-0.5967518,0.25343174,0.21943933,0.23945647,0.07751545,3.9149568,0.30251282,-0.46713102,0.3724348,-0.10158012,0.3219461,0.019343346,-0.42539966,-0.3564519,-0.04616213,0.19890758,-0.26941258,-0.0038150237,0.21814719,-0.06398137,0.026368622,-0.20924568,0.065307714,0.029649787,0.13961673,-0.14656705,0.08032687,-0.11036205,-0.020642366,0.109775536,-0.14238879,0.053168412,-0.12594733,0.07348907,0.008372036,0.085791245,0.059219494,0.030608412
9,0.007065853,0.4857631,0.08903298,0.050780717,0.5807445,-0.3752931,-0.32905915,0.18023829,0.30251282,3.7339604,-0.010573215,0.1581143,-0.24405274,-0.2315277,-0.116776004,0.06376913,-0.049081944,-0.16291994,0.21452336,0.08961471,0.022223454,-0.13206394,0.02661357,-0.21381125,0.24311382,0.21460333,0.11902271,-0.41941783,-0.02080854,0.19427304,-0.06326628,0.0024153981,-0.17921612,0.075341366,0.03276246,0.095017776,-0.12937292,-0.01197051,-0.07128281,-0.016293554,0.024254395
