,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,388.14548,-0.6767035,-2.912394,-1.8529841,-2.682078,0.37772638,1.1638887,-0.410496,-0.17805454,1.0778077,0.81366223,-0.010829994,0.16339439,0.1801821,-0.27559078,0.33390272,-0.2507335,-0.23505238,0.37925106,0.100725986,0.37041372,-0.16503951,-0.08472715,-0.0839054,0.0880447,0.2717455,0.19554722,0.03258351,-0.14956309,0.038980067,0.09190479,0.06851196,0.14229186,0.11795285,0.061031416,0.10453221,0.048226267,-0.3725506,0.2214383,0.107839435,0.13748501,-0.07555507,0.07582889,0.08516425,0.16008309,0.012775771,0.28961253,-0.19785845,-0.1732761,0.054058548,-0.03194586,-0.027113266,0.130704,0.04985222,0.08201896,-0.030780822,-0.02324598,0.03375745,-0.032553654,-0.024658095
1,-0.6767035,160.47507,-1.6897826,-0.9586581,-0.6691227,0.31498718,0.454387,-0.4845061,-0.35905147,0.7134454,0.48217905,-0.14007157,0.26238137,0.22082645,0.12392561,0.32438958,-0.09306781,-0.09848635,0.15120786,0.19769993,-0.07565712,-0.36416817,0.2010428,0.3145306,0.016814658,0.00987035,-0.10679953,0.06225477,0.088232845,-0.09127492,-0.08178478,0.048203398,-0.13722983,0.17565534,-0.0075091077,-0.01954655,-0.014322662,-0.28879803,0.06788003,0.15093368,0.015487993,-0.06373662,0.14666966,-0.006155624,0.16204903,0.09257517,0.23786972,-0.089820415,-0.09379941,0.14211589,-0.005957083,-0.08322745,0.036001712,0.07620937,0.05895772,0.0396215,-0.008686965,0.0029679555,-0.019403676,-0.06091369
2,-2.912394,-1.6897826,98.95612,-3.317751,-7.7478867,0.97398597,2.303561,-1.6483343,-0.077423915,2.9369435,1.9945109,-0.57324016,0.5760782,0.6623204,-0.5042287,1.3275877,-0.6654587,-0.4445169,0.9504524,0.73847663,0.27942586,-0.5516859,-0.22562104,-0.042063165,0.031374454,0.73442936,0.22593105,0.34951934,-0.15431812,0.010638126,0.4620475,0.175749,0.00073890295,0.3038804,0.1576679,-0.012709105,-0.1587313,-0.82640326,0.15836772,0.1297647,0.14293799,-0.1374629,0.28400233,-0.086536035,0.31428996,0.14806518,0.51160496,-0.19944651,-0.48528343,0.1007058,-0.020774376,-0.14978144,0.35608253,0.23959044,0.15567556,-0.08279939,-0.0119335,0.03904202,-0.15050517,-0.2433477
3,-1.8529841,-0.9586581,-3.317751,61.504967,-3.3255844,0.5563798,1.6514391,0.06551287,-0.3459395,1.5880965,1.3870494,0.121205315,0.15275261,0.041883066,-0.1472059,0.055769954,0.20693663,-0.24040532,0.608018,-0.0354345,0.8360739,-0.15985987,-0.23406416,-0.16527104,0.27455798,0.38975418,0.34975976,0.07114473,-0.2752304,0.18837936,-0.05136023,-0.18453403,0.0015863387,0.21502772,0.034789987,0.16385311,0.34276092,-0.5135776,0.5516032,0.13368812,0.1950016,-0.029757716,0.16483986,0.3944431,0.1920509,0.08431471,0.36644265,-0.29397258,-0.2971045,0.04657703,-0.07723975,0.019654047,0.14666764,-0.012386775,0.19153066,-0.15100178,0.02515829,0.0024631638,0.06782643,0.016009254
4,-2.682078,-0.6691227,-7.7478867,-3.3255844,41.856102,1.006151,2.8366427,-1.1480722,0.7285012,2.2763443,1.5029173,-1.1990523,0.30995655,0.40264606,-0.30484504,1.3698623,-0.54381585,-0.34228793,1.0914115,0.75332654,0.74321723,-0.049146913,-0.9973029,-1.0338719,-0.20391847,1.0455545,0.6853048,0.2050591,-0.68488276,0.24819998,0.82466686,-0.11981098,0.45695236,0.3504519,0.10553874,-0.20264867,-0.24097297,-0.24190691,-0.13422337,-0.18807435,0.1549082,0.20198607,0.2161726,0.02241165,0.18561842,-0.09481582,0.23495084,-0.06936063,-0.6700751,-0.13058656,-0.09847441,-0.24806125,0.5855587,-0.013535886,0.2268528,-0.24291724,-0.2862655,0.15595503,-0.29072848,-0.29922703
5,0.37772638,0.31498718,0.97398597,0.5563798,1.006151,35.643963,-0.75319946,-0.6128283,-0.5933919,-0.9399301,0.14656541,-0.953377,-0.1642188,-0.36464822,-0.3050291,-0.31305707,-0.06468117,0.060395576,0.46482605,0.2530107,-0.29538232,0.13565224,0.22237612,0.1427893,0.34320158,-0.29020917,-0.28407705,-0.28606975,0.06672646,0.019200563,-0.08929904,-0.10683047,0.09716342,0.08240919,0.010569569,0.2731607,0.16354142,0.14460413,0.07123942,0.037918437,0.22617401,-0.07521458,0.040886767,-0.03910148,-0.11357808,-0.111492276,0.122361,0.29452598,0.20812963,-0.38603675,0.0182816,0.110291004,0.06060738,-0.24335247,0.006516641,0.034634016,-0.11807002,-0.2926399,-0.040504985,0.13413414
6,1.1638887,0.454387,2.303561,1.6514391,2.8366427,-0.75319946,24.740845,-0.016797796,0.1552358,-0.39930332,-0.42697585,-0.2882169,-0.11558157,-0.113533065,-0.22304428,-0.4101287,0.07942346,0.09362314,-0.10426587,-0.029782576,-0.6622493,0.1917885,-0.0013070062,0.16779071,0.011852188,-0.32925934,-0.28956875,-0.111292504,0.3490861,-0.23167935,0.16941938,-0.0192713,-0.4636979,-0.13878289,-0.05859245,0.09632672,-0.030113814,0.032016285,-0.1712333,-0.30942902,-0.18017173,-0.18053013,0.013501397,0.015276437,-0.21750094,0.07073744,-0.30719963,0.23212081,0.17538545,-0.16987859,0.037752155,0.16219236,-0.16399884,-0.0105397,-0.06871183,0.07101281,0.04240641,-0.1588983,-0.021577802,0.054794382
7,-0.410496,-0.4845061,-1.6483343,0.06551287,-1.1480722,-0.6128283,-0.016797796,22.198261,-0.17527089,0.31617838,0.6805599,-1.0103354,0.696093,0.19022489,0.03418591,0.39504057,-0.32229984,0.13075247,0.31543863,0.7071038,-0.16803785,-0.56490207,0.1520662,0.21754786,-0.15494698,0.024477147,-0.09217115,0.13240547,0.23121591,-0.09089917,0.08470613,0.07168285,0.04161661,0.0696671,0.01456162,-0.02195441,0.004998664,0.012922419,-0.17771575,0.21081658,0.013552995,0.0071111917,-0.09080373,-0.27029562,0.079254135,-0.06602687,0.18212706,0.14882445,-0.048958987,-0.09478591,-0.018851057,-0.060116403,0.14240715,0.070965126,0.049536165,0.04885394,-0.110467106,-0.20039308,-0.08271226,-0.010393763
8,-0.17805454,-0.35905147,-0.077423915,-0.3459395,0.7285012,-0.5933919,0.1552358,-0.17527089,21.768766,-0.13963217,0.24316359,-0.3399344,0.18290585,0.090520784,0.20560452,-0.05433777,0.11208429,-0.18964103,0.3371094,0.27589595,-0.27517453,-0.1836609,0.1959244,0.23690762,0.28157294,-0.13079143,-0.30521646,-0.053767666,-0.05186578,0.14713019,-0.13478355,0.026642878,-0.024602361,0.2686282,-0.056462973,0.029589863,0.219702,-0.04371791,0.08709952,0.34901032,0.16267082,-0.088140614,0.1505515,0.019388748,0.011181759,0.01792175,0.255679,-0.025402538,0.13788396,0.057214472,-0.05229304,-0.08419138,0.12288064,-0.2019344,0.038940266,0.09746322,0.03492591,-0.108026884,0.061146908,0.099021316
9,1.0778077,0.7134454,2.9369435,1.5880965,2.2763443,-0.9399301,-0.39930332,0.31617838,-0.13963217,15.665065,-0.99481237,-0.26484373,-0.873307,-0.6025592,0.15307283,-0.35972023,0.2292921,-0.043970898,-0.2715053,-0.26682812,-0.2639456,0.40528953,0.3422491,0.21796668,0.045056295,-0.5653691,-0.29065782,-0.14328179,-0.07497007,0.009815596,-0.31035846,0.05483465,0.4108573,0.035970133,-0.12503955,0.03347674,-0.09111139,0.4025131,-0.047198646,-0.009863355,0.10375391,0.058974586,-0.11766574,-0.12676892,-0.03120752,-0.15751266,0.00210689,0.15438297,0.16289735,-0.17971978,0.013811872,-0.07979867,-0.072560996,-0.19775833,-0.0150487255,0.039222203,-0.15138867,0.0076107793,0.01658192,0.014853699
