,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,9.777912,5.1305103,20.975779,13.356958,18.946312,-2.558706,-8.3099575,3.227724,1.504462,-7.754236,-5.8344126,0.47283798,-1.556565,-1.275561,1.8415627,-2.5641847,1.6792208,1.7338438,-2.708559,-0.85314953,-2.484516,1.4536991,0.5507575,0.33824974,-0.63202095,-1.8031021,-1.2911978,-0.3896271,0.97948456,-0.2602768,-0.49762315,-0.41013026,-1.0249455,-0.9582825,-0.3700509,-0.7880783,-0.35999802,2.7125266,-1.6578712,-0.7683357,-0.8863564,0.6476165,-0.5409312,-0.73492146,-1.2492622,-0.017037364,-2.265963,1.4486783,1.2140136,-0.5152729,0.36048996,0.39983234,-0.96136653,-0.38059437,-0.5558955,0.2412967,0.18860228,-0.2776186,0.2496843,0.18608598
1,5.1305103,5.922341,12.732122,7.1653485,5.9868402,-2.387648,-3.6342936,3.0551767,2.2040632,-5.4718504,-3.68469,0.46627957,-1.5091527,-1.7615402,-0.5139458,-2.2021918,0.95908695,0.69873726,-1.1590685,-1.1677986,0.22759676,2.2181053,-1.3952577,-1.8712323,-0.19201311,-0.37890592,0.56849235,-0.23242839,-0.48372763,0.58430755,0.29010558,-0.50509226,0.91757345,-1.1097869,-0.06907578,0.16760297,0.11864802,2.1597722,-0.46576977,-1.1245828,-0.34952223,0.33958474,-1.1036582,0.23477921,-1.0580529,-0.80416167,-1.4676474,0.6593163,0.792207,-0.84673035,-0.1228012,0.3131688,-0.29714715,-0.50064373,-0.5045059,-0.35633165,0.061750695,-0.010207474,0.11451694,0.41463512
2,20.975779,12.732122,58.669163,23.988575,55.44834,-6.7602262,-16.413013,12.424807,0.93851614,-21.252796,-14.38474,4.957157,-4.898035,-4.709654,3.2999752,-9.912456,4.5421367,3.3014426,-6.8679647,-5.65549,-1.5912881,4.584151,1.5172582,-0.25248656,-0.19599974,-4.995265,-1.3725691,-2.826489,0.8511746,-0.022070598,-3.006989,-1.1055918,0.055060517,-2.4253554,-0.9704436,0.07817953,1.1576041,6.0209517,-1.2057829,-0.9133853,-0.77267253,1.1749413,-2.041647,0.4065201,-2.4607306,-0.93119746,-4.0671406,1.461813,3.4314246,-0.9619734,0.41651,1.4917648,-2.5973086,-1.7908329,-1.0541202,0.6549748,0.113807745,-0.3311068,1.1282223,1.7896774
3,13.356958,7.1653485,23.988575,26.392303,23.345634,-3.7691996,-11.786947,-0.05175779,2.8212616,-11.334884,-9.995523,-0.33796376,-1.5333145,-0.2439568,0.86138326,-0.58698857,-1.706095,1.774453,-4.337786,0.084653065,-5.882532,1.4392278,1.620728,0.8266027,-1.9966514,-2.6130147,-2.3749032,-0.75201136,1.878145,-1.3604813,0.585591,1.4560057,-0.012418041,-1.6914303,-0.1768004,-1.2529168,-2.5450072,3.7238202,-4.1064672,-0.9489684,-1.2642014,0.38787818,-1.2235959,-3.0433793,-1.5078375,-0.519591,-2.861845,2.147952,2.092309,-0.5262776,0.73287344,0.12552156,-1.0833204,0.059007846,-1.3447942,1.130879,-0.14817509,-0.058713943,-0.49796256,-0.10452807
4,18.946312,5.9868402,55.44834,23.345634,83.7911,-6.609048,-19.622242,10.058395,-4.0260954,-15.727579,-10.439928,10.881191,-3.8725364,-2.5289373,1.0815318,-10.629343,3.1126142,2.5585465,-7.72594,-6.337912,-4.364222,1.7673079,6.961647,6.0718517,1.6453397,-6.6287146,-4.243807,-2.3738198,4.4219065,-1.6023198,-5.038432,1.3734257,-3.1824243,-3.118816,-0.37120616,1.3655195,1.7064291,1.6282508,0.80607665,1.4747951,-0.38912076,-0.9415436,-1.547262,-0.824314,-1.7966938,1.1099455,-2.5753925,0.5031246,4.555712,0.26408052,1.3505006,2.8870935,-4.2328978,-0.048375152,-1.4077703,1.9539397,2.1507335,-1.2468951,2.1867056,2.2670658
5,-2.558706,-2.387648,-6.7602262,-3.7691996,-6.609048,13.66315,5.27719,4.3244915,4.189513,6.7492037,-1.1975803,6.5322905,1.61497,2.661922,2.3860178,2.399607,0.6097494,-0.47338575,-3.4843383,-1.7707815,1.921475,-1.2152625,-1.549373,-0.74705136,-2.4918518,1.9376767,1.9290817,2.2578297,-0.3413297,-0.15323052,0.4872827,0.6909311,-0.71220744,-0.51753557,-0.15005961,-1.9767423,-1.1840783,-1.0629578,-0.4768809,-0.2988407,-1.7658253,0.4305967,-0.3150772,0.39580294,0.9182385,0.73517525,-0.7572044,-2.1571586,-1.4682416,2.9522042,-0.28773642,-1.0244323,-0.42462885,1.782235,-0.091565326,-0.2551048,0.82903445,2.18336,0.29369268,-0.98106396
6,-8.3099575,-3.6342936,-16.413013,-11.786947,-19.622242,5.27719,15.443635,-0.30850786,-1.4987483,2.6782842,2.9525948,1.5011859,1.343605,0.6998353,1.9820769,3.178335,-0.3126465,-0.7252048,0.6807641,0.4536786,4.5319643,-1.8164171,0.10334323,-0.7628624,-0.12649187,2.1062884,1.8944077,1.0409149,-2.3585205,1.6378803,-1.5179076,-0.018611113,3.3366766,1.1802801,0.31076717,-0.6719876,0.2449148,-0.20423348,1.3048042,2.245902,1.0864747,1.1608601,-0.12364489,0.07297033,1.7201226,-0.6434392,2.4995673,-1.6969945,-1.1808407,1.4337475,-0.47896397,-1.5019809,1.1895354,0.11821797,0.43024468,-0.56037927,-0.33591455,1.1955183,0.13950521,-0.42077687
7,3.227724,3.0551767,12.424807,-0.05175779,10.058395,4.3244915,-0.30850786,11.4591055,0.71650827,-2.7445774,-5.213848,6.527107,-4.507372,-1.6262505,0.25298256,-2.6205196,2.7204378,-0.93690485,-2.4285114,-4.782543,0.8233118,3.5259695,-0.9880736,-0.98935103,1.0297112,-0.62305254,0.3553602,-0.5753307,-1.4596832,0.5711553,-1.0392244,-0.72254145,-0.41601688,-0.26824224,-0.27054077,0.21869409,-0.015697991,-0.013305109,1.3663514,-1.5734413,-0.41638005,-0.2628593,0.6461597,2.260097,-0.40803587,0.31350896,-0.95603764,-1.0892726,0.507183,0.98894966,-0.10343033,0.011208848,-1.0902874,-0.42968902,-0.46958137,-0.46321714,0.8089584,1.4880315,0.57829857,0.030093107
8,1.504462,2.2040632,0.93851614,2.8212616,-4.0260954,4.189513,-1.4987483,0.71650827,8.588833,0.7248423,-1.972428,1.7943224,-0.8231362,-0.82107323,-1.0990086,0.586873,-0.4913773,1.362097,-2.531901,-1.7002101,1.6521528,0.8484572,-1.3306745,-1.1914966,-2.1207714,0.613693,1.9613321,0.6634294,0.6096399,-1.1443819,0.65976304,-0.357694,0.08677404,-1.7766943,0.2884801,-0.19037297,-1.5795202,0.3553193,-0.57718706,-2.5619407,-1.4794099,0.4757964,-1.1400092,0.082439445,0.06809662,-0.2742489,-1.5632024,0.19222185,-0.8774173,-0.19408804,0.16763088,0.25335783,-0.93533635,1.5372525,-0.3720199,-0.7898306,-0.26899546,0.8050627,-0.46186066,-0.7639823
9,-7.754236,-5.4718504,-21.252796,-11.334884,-15.727579,6.7492037,2.6782842,-2.7445774,0.7248423,16.173903,7.132883,1.4367614,6.740348,4.2900424,-0.85477567,2.7843266,-1.4547169,0.30959672,1.9130678,2.1588097,1.7126861,-3.2826006,-2.4273748,-1.2313383,-0.37105674,3.8848724,1.9358895,1.2511656,0.7078334,-0.103961036,2.0610108,-0.5095717,-3.0706568,-0.12305162,0.8429338,-0.21219802,0.6873908,-2.914285,0.39394563,0.06603181,-0.9448962,-0.56031996,0.8468369,1.0801848,0.3258468,1.0548182,0.18679383,-1.1260607,-1.102513,1.476082,-0.26180258,0.33214244,0.5123968,1.4954985,0.05131444,-0.33695686,1.0938478,-0.041621134,-0.13228998,-0.13559529
