,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,352.36368,7.6537933,-2.528518,4.31783,4.1816883,-3.6678267,0.32789135,-0.3971421,-0.11808203,1.0885719,0.7314808,1.0549648,1.1139216,2.2927487,-0.38337672,0.85028803,0.11399182,1.5817115,-1.3158435,-0.6065754,-1.4565296,-0.13227807,1.025984,-0.01578563,1.0323474,0.1287956,-1.4045234,0.09193701,-0.5090902,1.6187791,-0.042248808,0.6472751,-0.43252787,0.19126193,-0.14107317,1.1596009,0.7538539,-0.09664799,0.5150431,0.29817206,0.39484268,-0.25161353,0.3584889,-0.19074807,0.008125957,-0.50792706,0.35965368,0.62567884,-0.074346036,-0.28143147,0.07982218,-0.041235734,-0.011275979,0.0033603555
1,7.6537933,297.90088,7.0272236,-11.930878,-8.544538,5.9626675,-1.0630339,2.2346497,0.4564208,-2.6424265,-1.4555377,-1.2928143,-1.0731721,-4.203785,0.18547046,-3.0515795,1.2555325,-4.8778543,4.8859634,0.8616481,2.7736623,-1.2645941,-3.1992424,0.009026185,-0.32644778,1.0360713,3.6922703,0.29896262,1.5233545,-3.3229227,1.4888542,-1.4093173,1.0966825,-1.9404306,0.046309307,-2.2062287,-1.1600137,0.61505175,-1.3821397,-0.9421959,-1.4104013,0.3026349,-0.14688957,0.21293208,-0.45729184,1.2096319,-0.4169395,-0.07468379,-0.000753083,0.83031917,0.015421085,-0.3395192,0.3527588,-0.113725245
2,-2.528518,7.0272236,127.23199,6.800202,4.683775,-3.0956235,2.407751,0.40538934,-0.4368751,1.1190832,0.29837328,1.3816997,1.1875131,-1.6294062,2.5858994,-0.8587401,0.27066183,0.8604807,-1.6715171,-0.7889106,-0.56866693,0.4857834,1.0586071,0.14325413,-0.41028678,-0.82440436,-0.99637973,-0.3706715,-0.32948345,1.6604308,-0.30608946,0.58125925,0.16617993,0.6464316,0.14842811,0.9016385,0.1795173,-0.7741468,0.11609496,0.41697437,0.35058254,-0.0065936977,-0.17887996,0.06839049,0.48305637,-1.0088186,-0.26267755,-0.057651434,-0.07848084,-0.46077007,0.0363381,0.19276994,-0.039768815,-0.14128512
3,4.31783,-11.930878,6.800202,78.19759,-7.682388,2.8769321,-2.6639442,-3.3932319,1.5870037,-0.8690964,-0.042516433,-1.8369237,-1.4201745,0.4257279,-5.284829,0.10270569,-0.49156594,-3.2036374,2.1667702,-1.9602607,-0.45505518,-0.52315027,-5.5323524,-0.14548475,-0.4796175,1.2152188,1.1905217,-1.1515357,0.48289612,-3.0459852,2.2113767,-3.2838385,-0.16796918,-1.1489406,0.4254951,0.058398,0.08172859,1.4732642,0.6071658,0.27628446,0.26810044,1.0595746,-0.095753744,0.16518992,-0.7154232,0.045430765,0.124430865,0.25150186,-0.93872285,0.8423399,-0.3767391,0.04002484,0.23772663,-0.047091544
4,4.1816883,-8.544538,4.683775,-7.682388,67.32259,7.2176976,-2.14016,-1.2688663,0.009940938,-1.5441066,-2.5258412,-2.8113904,-1.7254179,1.1275661,-0.90434927,-1.5080178,-0.10041739,-0.2774079,1.4156206,1.8950223,0.3642329,1.3376915,-0.85071266,0.016704742,-0.5033612,1.3308486,0.18196395,-0.07775253,0.7495128,-2.382819,0.38944322,-0.94329816,0.043610882,-0.016445398,0.7697227,-1.4357457,-0.91061115,0.73782,0.15648562,-0.7435122,-0.16977191,0.3775763,-0.5579851,0.25980145,-0.326051,0.92068017,-0.10722862,-0.5989418,-0.061835777,0.6241647,-0.30784112,0.49043995,-0.7020135,-0.14949346
5,-3.6678267,5.9626675,-3.0956235,2.8769321,7.2176976,39.043716,0.7974223,1.3070177,-0.15076181,1.7549857,3.5364718,1.9246066,2.731065,-0.9835802,-1.6724744,1.2615478,0.8478253,-0.73960745,-0.29619828,-2.582269,-1.0204126,-1.3138068,0.017908683,0.33360437,0.267176,-1.2460536,0.6817435,0.14876169,-0.5454078,1.9177511,0.40958834,0.012190897,-0.8549272,-0.39512563,-0.9359839,1.2467396,1.5260952,0.6991595,-0.08757199,0.7654955,0.21556917,-1.0485563,-0.20165956,-0.49078956,0.08827633,-1.2658811,-0.06313784,1.1645372,-0.6576009,-0.5128,0.27814004,-0.4995208,0.558471,-0.0034861881
6,0.32789135,-1.0630339,2.407751,-2.6639442,-2.14016,0.7974223,42.409634,-0.9421021,-2.1641045,-0.8932098,0.7838936,-0.2391159,0.09760675,3.019949,-2.3851404,0.82258934,-1.1391065,0.627007,0.6010894,0.55100214,0.6914451,1.0059566,1.003583,-0.4192505,-0.40652686,1.570427,0.3348794,-0.2831261,-1.236871,-0.5349356,0.6971614,-0.118829444,-0.8402364,-0.20464078,-0.9472128,-1.2196509,-0.008701323,0.5276556,0.030087354,0.22473547,-0.17442313,-0.61336493,0.35972378,0.28895926,-0.07009494,0.66889,0.33385897,0.42737043,-0.2422651,0.057455115,-0.08517627,-0.2122005,-0.1958557,0.36326778
7,-0.3971421,2.2346497,0.40538934,-3.3932319,-1.2688663,1.3070177,-0.9421021,35.068142,0.26335067,-0.3004233,0.6894269,-1.4320911,-1.0723987,3.7008636,-1.6105002,-0.9905305,-2.566179,-0.047817845,-0.08092135,0.114272885,-1.1495371,1.5475751,-1.4188201,0.34268272,0.3676123,-0.49582928,-0.7074436,-1.4220877,-0.4922486,1.2155249,-0.3851636,-1.7826359,0.8667859,0.5636305,0.21557948,0.8939046,0.93808496,-0.08916782,0.7574294,-0.40925854,-1.5963893,0.9306949,0.46066818,0.40900198,1.2561527,-0.8938247,0.18555558,0.21468115,-0.31697777,0.31769764,-0.5124711,0.5188018,-0.032677054,0.50403917
8,-0.11808203,0.4564208,-0.4368751,1.5870037,0.009940938,-0.15076181,-2.1641045,0.26335067,33.08912,-0.45714363,-0.6239325,1.8640537,1.641109,0.58773315,2.2236483,-2.0860105,-0.514434,0.25392246,0.008977465,0.49711907,0.09028433,0.04665532,0.91620785,0.107806265,0.0006043967,1.3981352,0.777759,-0.15900731,-1.7597864,0.4519276,0.6389818,-0.029127594,-0.3480144,-0.7480223,-0.9608518,-0.39760512,-1.0712056,-0.0014496704,-0.25879335,0.48361337,-0.14217778,-0.91396713,0.37366897,0.74199116,0.1313784,0.45619348,0.071435414,-0.20893815,-0.41515929,-0.56974715,-0.014380997,-0.039538488,-0.33901128,0.56230086
9,1.0885719,-2.6424265,1.1190832,-0.8690964,-1.5441066,1.7549857,-0.8932098,-0.3004233,-0.45714363,28.525373,0.17587678,-2.990554,0.15213645,0.9376414,0.13588142,-0.985302,0.80409825,-1.0918391,1.8481252,1.9000745,2.8841667,-0.5885119,-0.87136257,-0.6681261,-0.29426575,0.8138481,-0.93407154,0.16958964,-1.1446075,-0.17200425,-0.021254033,0.8647501,-0.59692776,-0.031095335,-1.06331,-0.09992263,0.76652396,-0.6479456,-0.8375571,-0.17061669,-0.30912817,-0.1457592,0.35893294,1.0975683,0.41277167,-0.7926552,0.22095641,-0.6654832,0.10562266,-0.061039258,0.022141544,-0.13009529,0.22378917,-0.22731158
